ID,LightParamID,Time,DirectColor,AmbientColor,SkyTopColor,SkyMiddleColor,SkyBand1Color,SkyBand2Color,SkySmogColor,SkyFogColor,SunColor,CloudSunColor,CloudEmissiveColor,CloudLayer1AmbientColor,CloudLayer2AmbientColor,OceanCloseColor,OceanFarColor,RiverCloseColor,RiverFarColor,ShadowOpacity,FogEnd,FogScaler,FogDensity,FogHeight,FogHeightScaler,FogHeightDensity,FogZScalar,MainFogStartDist,MainFogEndDist,SunFogAngle,CloudDensity,ColorGradingFileDataID,DarkerColorGradingFileDataID,HorizonAmbientColor,GroundAmbientColor,EndFogColor,EndFogColorDistance,FogStartOffset,SunFogColor,SunFogStrength,FogHeightColor,EndFogHeightColor,Field_10_0_0_44649_042,Field_12_0_0_63854_043,Field_1_60_1_69876_045,Field_1_60_1_69876_046,Field_1_60_1_69876_047,Field_1_60_1_69876_048,Field_1_60_1_69876_049,Field_1_60_1_69876_050,Field_1_60_1_69876_051,Field_1_60_1_69876_052,Field_1_60_1_69876_053,Field_1_60_1_69876_054,Field_1_60_1_69876_055,Field_1_60_1_69876_056,Field_1_60_1_69876_057,Field_1_60_1_69876_058,Field_1_60_1_69876_059,FogHeightCoefficients[0],FogHeightCoefficients[1],FogHeightCoefficients[2],FogHeightCoefficients[3],MainFogCoefficients[0],MainFogCoefficients[1],MainFogCoefficients[2],MainFogCoefficients[3],HeightDensityFogCoeff[0],HeightDensityFogCoeff[1],HeightDensityFogCoeff[2],HeightDensityFogCoeff[3]
43813,336,1440,13416363,3811128,329222,14253352,8677179,8677179,4012334,4863519,12217377,4927762,6,3679246,3684408,4068137,6502160,7819551,4739643,5921370,9000,-0.3,0,0,0,0,0,0,0,1,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43814,337,0,2893312,4145748,4727844,5909806,3814173,3288090,3288090,5190932,8820099,2628624,6237721,3288090,3684408,0,0,7819551,4739643,6645093,3000,-1,0,0,0,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43815,337,1440,11744768,10063980,7486003,8602427,11099435,11099435,10705450,5913879,11099435,2429961,6237721,4072192,3684408,0,0,7819551,4739643,5921370,3000,-1,0,0,0,0,0,0,0,1,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43816,338,0,7561043,2241048,0,1383176,1514752,3287296,2301696,2827264,16756583,4604416,0,3675904,3480320,3620096,3620096,3620096,3620096,7631988,10000,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43817,338,1440,10904609,2967040,2427904,8471552,10772761,13734198,8146711,8146193,16774104,13139768,0,3675904,3480320,10517778,5522450,10517778,5522450,5066061,10000,-0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43818,339,0,2303762,724230,0,0,0,0,0,4014878,0,0,0,0,0,6844981,4014878,3620096,3620096,0,9000,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43819,339,1440,6046757,1643018,0,0,0,0,0,6769961,0,0,0,0,0,13408338,6769961,10517778,5522450,0,9000,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43820,340,0,9479611,1915988,0,3104,10318,1787504,3233403,791341,15266303,3301764,0,1194065,3031393,2178607,3096,3746328,3096,6052956,18000,0.25,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43821,340,360,9479611,1915988,0,3104,10318,1058888,3226723,2042181,15266303,3825536,0,1262417,12875,2178607,3096,3746328,3096,6052956,18000,0.25,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43822,340,720,16738048,6127004,2312788,4492416,13793608,16755520,16763468,3424349,16765590,16757564,0,4498091,2116719,5982274,1323055,5721650,3755588,7237230,18000,0.25,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43823,340,1440,16746496,6849178,8009,3842767,10083573,11524832,11842740,6123407,16775134,16762762,0,2845060,6390455,1133401,7465,5788741,2835281,5066061,18000,0.25,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43824,340,2160,16739584,6708343,3093822,7036032,9729893,11891522,13074987,3424606,16769705,16766112,0,9067848,6115448,5916742,1385013,6767410,4860734,7237230,18000,0.25,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43825,340,2520,16739584,6708343,3093822,7036032,9729893,11891522,13074987,2107973,16769705,16766112,0,9067848,6115448,5916742,1385013,6767410,4860734,7237230,18000,0.25,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43826,341,1440,4351366,4351366,1981772,3500936,3567758,3699085,4359334,3110786,3704724,3704724,0,3704724,0,5155241,3110786,5155241,4095376,4351366,10000,-0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43827,341,2870,4351366,4351366,1981772,3500936,3567758,3699085,4359334,1654855,3704724,3704724,0,3704724,0,4285547,1654855,4285547,2442828,4351366,10000,-0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43828,342,0,3848191,4151442,2007178,2007696,946060,665933,730952,996964,14743551,31107,0,12346,12346,8028306,4804184,8028306,4804184,5526612,13000,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43829,342,1440,12580351,4744102,346460,5936251,159365,84074,215403,215403,14743551,5738148,0,1803,23420,8883873,6186354,8883873,5528427,4605510,13000,0.1,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43830,342,2870,3913727,4151442,1941129,2007439,880267,600397,665416,931428,14743551,96643,0,12089,12346,8028306,4804184,8028306,4804184,5460819,13000,0.00069444446,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43831,343,0,4351366,4351366,1981772,3500936,3567758,3699085,4359334,1326397,5996702,5401211,0,4220285,0,2440524,0,3815215,3096,4351366,6000,-0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43832,343,360,4351366,4351366,1981772,3500936,3567758,3699085,4359334,1590340,5996702,5401211,0,4220285,0,2836312,0,3815215,3096,4351366,6000,-0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43833,343,720,4351366,4351366,1981772,3500936,3567758,3699085,4359334,1854540,5996702,5401211,0,4220285,0,3297636,0,5982274,4150603,4351366,6000,-0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43834,343,1440,4351366,4351366,1981772,3500936,3567758,3699085,4359334,2448476,5996702,5401211,0,4220285,0,4220285,0,5127991,4021873,4351366,6000,-0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43835,343,2160,4351366,4351366,1981772,3500936,3567758,3699085,4359334,1854540,5996702,5401211,0,4220285,0,3297636,0,5916742,5979467,4351366,6000,-0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43836,343,2640,4351366,4351366,1981772,3500936,3567758,3699085,4359334,1458754,5996702,5401211,0,4220285,0,2704212,0,3815215,1973289,4351366,6000,-0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43837,343,2870,4351366,4351366,1981772,3500936,3567758,3699085,4359334,1326397,5996702,5401211,0,4220285,0,2440524,0,3815215,68632,4351366,6000,-0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43838,344,0,5923193,1323348,1710876,1119004,1447458,2897221,3358298,3028548,14602444,10250079,0,2301493,3480320,4293507,3698543,7364409,5925712,5066061,16000,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43839,344,600,9661779,3883338,1842723,2763829,3618630,7031638,7296599,3354931,15454405,12488581,0,3880525,3480320,4821393,4226686,8022078,5925712,5066061,16000,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43840,344,660,10055504,4211530,922906,2895415,3816007,6639449,7822943,4866628,15585477,12686217,0,4077904,3480320,4887443,4292736,8087871,5925712,5066061,16000,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43841,344,720,16756093,5270903,3090,3092794,4079178,6247773,8480616,6444375,15651012,12949388,0,4209490,3480320,4887700,4358529,8153407,5925712,5066061,16000,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43842,344,1440,16756093,5270903,3090,3092794,5981517,7689565,9070440,6575447,16765117,15714491,0,6249073,3480320,5613479,5084565,9008455,5925712,5066061,16000,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43843,344,2160,13864550,4546408,1031,2763829,4473942,7822955,10383730,6575447,15651012,12949389,0,4275283,3480320,4953493,4358786,8153664,5925712,5066061,16000,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43844,344,2220,9464140,4546408,856084,2763829,4013390,10384259,10777717,4801606,15585477,12751753,0,4077904,3480320,4887443,4292736,8087871,5925712,5066061,16000,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43845,344,2280,6515333,4217446,1842723,2763829,3618630,7031638,7296599,3354931,15454405,12488581,0,3946318,3480320,4821650,4226686,8022078,5925712,5066061,16000,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43846,345,0,5200998,3881797,0,0,0,0,0,2971463,0,0,0,0,0,5942156,2971463,7364409,5925712,0,12000,-0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43847,345,1440,12295033,6250351,0,0,0,0,0,6537115,0,0,0,0,0,5942156,6537115,9008455,5925712,0,15000,-0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43848,346,0,5921370,2437704,0,5425,11590,23160,7740,5160,15266303,5931166,0,8512,12875,0,0,264256,269132,5066061,16000,0.25,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43849,346,360,11231277,2639207,1123369,2183256,6836806,8290908,8287043,3033162,15983050,11245435,0,995148,12875,0,0,264256,269132,6118749,16000,0.125,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43850,346,720,16738048,2972295,2312788,4492416,13793608,16755520,16763468,6126957,16765590,16756568,0,2047320,2116719,0,0,264256,269132,7237230,16000,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43851,346,1440,16756087,2972295,8009,3842767,9160926,11524832,11842740,5077135,16775134,16772562,0,4217713,6390455,0,0,264256,269132,5066061,16000,0.25,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43852,346,2160,16739584,6115448,3093822,7036032,9729893,11891522,13074987,6899268,16769705,16752214,0,2113112,6115448,0,0,264256,269132,7237230,16000,0.1,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43853,346,2520,11363116,4276576,1514015,3487832,4870741,5989980,6574131,3419446,15985107,11374457,0,1060684,12875,0,0,264256,269132,6118749,16000,0.175,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43854,347,1440,4351366,4351366,6450,1657700,3302525,4947350,3302525,3302525,8224125,11389658,0,3302525,0,0,0,0,0,4351366,1500,-0.25,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43855,348,0,5592405,2043962,0,13115,24164,6271658,18767,4887,14743551,22109,0,12346,12346,0,0,0,0,7631988,6500,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43856,348,1440,12500670,4348793,14419,39359,6406636,13235711,3176100,22388,14743551,6919347,0,23420,23420,0,0,0,0,4342338,6500,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43857,348,2870,5658198,2043962,0,13372,89957,6337194,18767,4888,14743551,87646,0,12346,12346,0,0,0,0,7566195,6500,0.10000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43858,350,0,5921370,4071701,0,1383176,1514752,3287296,2301696,1250560,16756583,4604416,0,3675904,3480320,0,0,0,0,7631988,10000,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43859,350,1440,10904609,2967040,2427904,8471552,10772761,13734198,8146711,8146193,16774104,13139768,0,3675904,3480320,0,0,0,0,5066061,10000,-0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43860,351,0,5921370,12900,0,18773,92798,4493230,22892,10550,15726591,11782876,2236962,2839657,2236962,0,0,0,0,2171169,16000,-0.25,0,0,0,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43861,351,720,13475328,1913423,1710884,4419713,10519883,13351819,8034195,3960942,16184818,14213348,2236962,4613254,2236962,0,0,0,0,4342338,16000,-0.25,0,0,0,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43862,351,1440,16749568,4940156,3553353,9017774,11583943,14739176,7636388,5730963,16774118,16775149,2236962,6518180,2236962,0,0,0,0,2171169,16000,-0.1,0,0,0,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43863,351,2160,16762747,3679032,1776676,11373221,13348029,14861777,10388912,7230836,16250098,14278884,2236962,4678790,2236962,0,0,0,0,4342338,16000,-0.25,0,0,0,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43864,352,0,6579300,795456,0,7467,9022,14932,18531,5409,16773348,9085621,0,9030,9030,0,0,0,0,5066061,16000,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43865,352,720,16745984,4357026,12856,2196613,12949355,15708769,16767106,2589829,16760681,16757607,0,5994361,4357026,0,0,0,0,7237230,16000,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43866,352,1440,16767661,5805765,15433,3969438,6597302,10667469,12306376,3969438,16775658,16767661,0,6655124,5805765,0,0,0,0,5066061,16000,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43867,352,2160,16744192,7954828,2322318,10376276,12811336,14983265,16629615,9065556,16759669,16753269,0,7430513,7954828,0,0,0,0,7237230,16000,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43868,353,0,6579300,4469285,0,5405,269603,1384745,2436144,396303,13158600,7305612,0,6113850,0,0,0,0,0,1776411,10000,0.1,0,0,0,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43869,353,720,4934993,4470315,198668,1650230,3160646,4476763,4214613,1648946,13753571,10991045,0,7233878,0,0,0,0,0,3684408,10000,0.1,0,0,0,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43870,353,1440,12568525,5523512,264716,2903389,4348784,7572124,6716298,3360855,14479871,14742271,0,8419955,0,0,0,0,0,5987163,10000,0.1,0,0,0,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43871,354,0,6770279,3480320,2293778,1970963,2760479,3548453,4205090,1051146,10255240,5982299,0,6700102,0,0,0,0,0,4342338,16000,0,0,0,0,0,0,0,0,1,0.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43872,354,1440,13139255,8084288,2293778,3876135,5455164,7032393,8344386,4138022,12289649,13140560,0,6700102,0,0,0,0,0,4342338,16000,0,0,0,0,0,0,0,0,1,0.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43873,355,0,4227712,2956554,1053966,539189,1664865,4881783,2053708,544324,13425362,1270121,7066111,798008,3684408,0,0,0,0,6645093,3000,0.1,0,0,0,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43874,355,1440,16760681,7160394,11226651,11494714,12945492,7436139,8675144,8670247,16767657,13132032,7066111,1663845,3684408,0,0,0,0,8224125,4000,-0.1,0,0,0,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43875,356,0,5921370,1784147,0,2437451,3951974,7043454,2570057,1914700,12568526,6522536,0,5680,3609344,0,0,0,0,10132122,16000,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43876,356,1440,11245173,5585206,0,10498304,14306304,16744960,8795904,8795904,16762750,16745984,0,3609344,3609344,0,0,0,0,10132122,16000,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43877,356,2870,5921370,1784148,0,2437452,3952231,7043455,2570058,1980235,12568525,6522537,0,5937,3609344,0,0,0,0,10132122,16000.001,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43878,357,0,6579300,12900,0,7467,9022,14932,18531,5409,16773330,6653598,0,9030,9030,0,0,0,0,4342338,16000,-0.1,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43879,357,720,16745984,4357026,12856,2196613,12949355,15708769,16767106,2589829,16750080,16745984,0,4357026,4357026,0,0,0,0,6513507,16000,0.1,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43880,357,750,16746758,4357283,12856,2262149,12687213,15446629,16570244,2589829,16774104,16746758,0,4357283,4357283,0,0,0,0,6381921,16000,0.1,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43881,357,1440,16767661,5805765,15433,3969438,6597302,10667469,12306376,3969438,16775658,16767661,0,5805765,5805765,0,0,0,0,4342338,16000,0.1,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43882,357,2130,16745224,7824270,2190474,10049111,12484173,14721382,16367475,8803927,16774104,16738824,0,7824270,7824270,0,0,0,0,6381921,16000,0.1,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43883,357,2160,16744192,7954828,2322318,10376276,12811336,14983265,16629615,9065556,16735488,16737536,0,7954828,7954828,0,0,0,0,6513507,16000,0.1,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
43884,357,2280,15038992,6642053,1924214,8669773,10710342,12488542,13871981,7555403,16762223,16751104,0,6641280,6641280,0,0,0,0,6118749,16000,0.06666667,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.5,0,1,1,1,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
