ID,SpellID,ModalNextSpell,SpellClassSet,SpellClassMask[0],SpellClassMask[1],SpellClassMask[2],SpellClassMask[3]
57177,26968,0,8,65536,524288,0,0
57178,27131,0,3,32768,0,8,0
57179,27132,0,3,4194304,0,8,0
57180,27133,0,3,0,64,0,0
57181,27173,0,10,32,0,0,0
57182,27174,0,10,2097152,0,0,0
57183,27175,0,10,0,65536,0,0
57184,27176,0,10,2097152,0,0,0
57186,27267,0,5,4096,0,0,0
57187,27268,0,5,8388608,0,0,0
57188,27269,0,5,8388608,0,0,0
57189,25221,0,6,64,0,1024,0
57190,25222,0,6,64,0,1024,0
57191,25363,0,6,128,0,0,0
57192,25469,0,11,1024,0,0,0
57194,25562,0,11,67108864,0,0,0
57195,25563,0,11,536870912,0,0,0
57196,25566,0,11,8192,0,0,0
57199,26884,0,8,256,0,0,0
57200,26978,0,7,32,0,0,0
57201,26979,0,7,32,0,0,0
57202,26980,0,7,64,0,0,0
57203,27044,0,9,1048576,0,0,0
57204,27045,0,9,0,4194304,0,0
57205,27046,0,9,8388608,0,0,0
57206,27134,0,3,0,1,8,0
57207,27135,0,10,-2147483648,0,0,0
57208,27136,0,10,-2147483648,0,0,0
57209,27137,0,10,1073741824,0,0,0
57210,27138,0,10,0,2,0,0
57211,27179,0,10,0,64,0,0
57212,27180,0,10,0,128,0,0
57213,27270,0,5,33554432,0,0,0
57214,27271,0,5,33554432,0,0,0
57215,27272,0,5,33554432,0,0,0
57216,25225,0,4,16384,0,0,0
57217,25364,0,6,128,0,0,0
57218,25367,0,6,32768,0,1024,0
57219,25368,0,6,32768,0,1024,0
57220,25472,0,11,1024,0,0,0
57221,25567,0,11,524288,0,0,0
57222,25569,0,11,16384,0,0,0
57223,25570,0,11,524288,0,0,0
57224,26888,0,8,2048,0,0,0
57225,26889,0,8,2048,0,0,0
57226,26890,0,8,8192,0,0,0
57227,26891,0,8,8192,0,0,0
57228,26981,0,7,16,0,0,0
57229,26982,0,7,16,0,0,0
57230,26983,0,7,128,0,0,0
57231,26984,0,7,1,0,0,0
57232,27139,0,10,0,2097152,0,0
57233,27140,0,10,2,0,0,0
57234,27141,0,10,2,0,0,0
57236,27273,0,5,33554432,0,0,0
57237,27274,0,5,8192,0,0,0
57238,27275,0,5,1073741824,0,0,0
57239,25231,0,4,4194304,0,0,0
57240,25233,0,6,2048,0,0,0
57241,25234,0,4,536870912,0,0,0
57242,25372,0,6,8192,0,0,0
57243,25375,0,6,8192,0,0,0
57247,25573,0,11,67108864,0,0,0
57248,25574,0,11,536870912,0,0,0
57249,26985,0,7,1,0,0,0
57250,26986,0,7,4,0,0,0
57251,26987,0,7,2,0,0,0
57252,26988,0,7,2,0,0,0
57253,27142,0,10,65536,0,0,0
57254,27143,0,10,65536,0,0,0
57255,27186,0,8,65536,0,0,0
57256,27187,0,8,65536,524288,0,0
57257,27188,0,8,268435456,0,0,0
57258,27189,0,8,268435456,524288,0,0
57259,27276,0,5,0,0,1024,0
57260,27277,0,5,0,0,1024,0
57261,25235,0,6,2048,0,0,0
57262,25236,0,4,536870912,0,0,0
57265,25384,0,6,1048576,0,1024,0
57274,26593,0,11,0,0,0,0
57275,26989,0,7,512,0,0,0
57276,26990,0,7,262144,0,0,0
57277,26991,0,7,262144,0,0,0
57281,27209,0,5,1,0,0,0
57282,27210,0,5,256,0,0,0
57283,27211,0,5,0,128,0,0
57284,27212,0,5,32,0,0,0
57285,27985,0,6,-2147483648,0,0,0
57286,25241,0,4,2097152,0,0,0
57287,25242,0,4,2097152,0,0,0
57288,25387,0,6,0,0,1088,0
57289,25389,0,6,8,0,1024,0
57290,25488,0,11,2097152,0,0,0
57291,25489,0,11,0,2048,0,0
57294,26992,0,7,256,0,0,0
57296,26994,0,7,285212672,0,0,0
57297,26995,0,7,0,131072,8192,0
57298,27065,75,9,131072,0,0,0
57300,27067,0,9,0,524288,0,0
57303,27149,0,10,64,0,32,0
57304,27213,0,5,64,0,0,0
57305,27214,0,5,64,0,0,0
57306,27215,0,5,4,0,0,0
57307,27216,0,5,2,0,0,0
57308,27285,0,5,0,32784,0,0
57309,27576,0,8,0,4,0,0
57310,27599,0,5,33554432,0,0,0
57311,25248,0,4,33554432,0,0,0
57313,25391,0,11,64,0,0,0
57314,25392,0,6,8,0,1024,0
57317,26614,0,11,0,0,0,0
57318,26996,0,7,2048,0,0,0
57319,26997,0,7,0,1048576,0,0
57320,26998,0,7,8,0,0,0
57322,27068,0,9,0,4096,0,0
57323,27069,0,9,0,256,0,0
57324,27070,0,3,1,0,8,0
57325,27150,0,10,8,0,32,0
57326,27151,0,10,67108864,16,32,0
57327,27152,0,10,67108864,16,32,0
57328,27217,0,5,16384,0,0,0
57329,27218,0,5,1024,0,0,0
57330,27219,0,5,8,0,0,0
57332,28172,0,5,1048576,0,0,0
57333,25251,0,4,0,1024,0,0
57336,25396,0,11,64,0,0,0
57337,25420,0,11,128,0,0,0
57338,25422,0,11,256,0,0,0
57339,25500,0,11,0,2048,0,0
57340,25501,0,11,16777216,0,0,0
57341,25504,0,11,8388608,0,0,0
57342,25590,0,11,0,0,0,0
57344,26669,0,8,32,0,0,0
57345,27000,0,7,0,0,262144,0
57346,27001,0,7,32768,0,0,0
57347,27002,0,7,32768,0,0,0
57348,27003,0,7,4096,0,0,0
57349,27071,0,3,32,0,0,0
57350,27072,0,3,32,0,0,0
57351,27073,0,3,16,0,0,0
57352,27074,0,3,16,0,0,0
57353,27153,0,10,67108864,16,32,0
57354,27154,0,10,32768,0,0,0
57355,27220,0,5,8,0,0,0
57357,27222,0,5,262144,0,0,0
57358,27223,0,5,524288,0,0,0
57359,28176,0,5,0,536870912,0,0
57361,25258,0,4,0,512,0,0
57362,25264,0,4,128,0,0,0
57363,25423,0,11,256,0,0,0
57365,25505,0,11,0,2048,0,0
57366,25506,0,11,32768,0,0,0
57367,25507,0,11,32768,0,0,0
57368,25508,0,11,536870912,0,0,0
57369,26679,0,8,8388608,1,0,0
57370,26688,0,8,0,16,0,0
57371,27005,0,7,65536,0,0,0
57372,27006,0,7,131072,0,0,0
57373,27075,0,3,2048,0,0,0
57374,27076,0,3,2097152,0,0,0
57375,27078,0,3,2,0,0,0
57376,27079,0,3,2,0,0,0
57380,27224,0,5,32768,0,0,0
57382,28189,0,5,0,536870912,0,0
57383,25266,0,4,134217728,0,0,0
57384,25269,0,4,1024,0,0,0
57385,25431,0,6,2,0,1024,0
57386,25433,0,6,256,0,1024,0
57387,25509,0,11,536870912,0,0,0
57389,26839,0,8,256,0,0,0
57390,27008,0,7,8388608,0,2097152,0
57391,27009,0,7,1048576,0,4096,0
57392,27080,0,3,4096,0,0,0
57393,27082,0,3,4096,0,0,0
57396,27228,0,5,0,512,0,0
57398,24817,0,4,4,0,0,0
57399,24824,0,8,8388610,0,0,0
57400,24825,0,8,8388612,0,0,0
57401,25272,0,4,1073741824,0,0,0
57402,25275,0,4,1073741824,0,0,0
57403,25435,0,6,1073741824,0,0,0
57404,25437,0,6,16777216,0,0,0
57405,25439,0,11,2,0,0,0
57406,25525,0,11,8,0,0,0
57407,25527,0,11,65536,0,0,0
57408,25528,0,11,536870912,0,0,0
57409,27010,0,7,512,0,0,0
57411,27012,0,7,4194304,0,0,0
57412,27085,0,3,524416,0,0,0
57413,27086,0,3,4,0,0,0
57414,27087,0,3,512,0,0,0
57418,27230,0,5,1048576,0,0,0
57422,27235,0,5,65536,0,0,0
57424,25442,0,11,2,0,0,0
57425,25530,0,11,1073741824,0,0,0
57426,25531,0,6,0,0,0,0
57427,25533,0,11,16,0,0,0
57428,27013,0,7,2097152,0,0,0
57429,27014,0,9,2,0,65536,0
57431,27088,0,3,64,0,0,0
57432,27090,0,3,1073741824,0,0,0
57435,27236,0,5,65536,0,0,0
57436,27237,0,5,65536,0,0,0
57437,27238,0,5,1048576,0,0,0
57438,27441,0,8,8389120,0,0,0
57440,25308,0,6,512,0,0,0
57442,25448,0,11,1,0,0,0
57443,25535,0,11,0,-2147221504,0,0
57444,25537,0,11,0,-2147221504,0,0
57447,26861,0,8,8388610,0,0,0
57448,27016,75,9,16384,0,0,0
57451,27095,0,8,0,0,0,0
57452,27096,0,8,0,0,0,0
57453,27097,0,8,0,0,0,0
57456,27243,0,5,0,16,0,0
57457,27448,0,8,134217728,0,0,0
57458,25202,0,4,131072,0,0,0
57459,25203,0,4,131072,0,0,0
57460,25312,0,6,32,0,1024,0
57461,25449,0,11,1,0,0,0
57463,25546,0,11,134217728,0,0,0
57464,26862,0,8,8388610,0,0,0
57465,26863,0,8,8388612,0,0,0
57466,26864,0,8,41943040,0,0,0
57467,27019,75,9,2048,0,0,0
57469,27021,75,9,4096,0,0,0
57470,27022,0,9,8192,0,0,0
57471,27099,0,8,0,0,0,0
57472,27101,0,3,1073741824,0,0,0
57473,27103,0,3,0,256,0,0
57475,27250,0,5,1048576,0,0,0
57477,25208,0,4,32,0,0,0
57478,25210,0,6,4096,0,0,0
57479,25454,0,11,1048576,0,0,0
57481,25457,0,11,268435456,0,0,0
57482,25547,0,11,134217728,0,0,0
57483,25550,0,11,1073741828,0,0,0
57484,26865,0,8,8519680,0,0,0
57485,26866,0,8,524288,0,0,0
57486,27023,0,9,128,0,0,0
57487,27024,0,9,0,0,131072,0
57488,27025,0,9,128,0,0,0
57489,27124,0,3,34078720,0,0,0
57490,27125,0,3,268435456,0,0,0
57491,27126,0,3,1024,0,8,0
57494,27259,0,5,16777216,0,0,0
57495,27260,0,5,0,32,0,0
57496,27953,0,9,0,0,0,0
57497,25212,0,4,2,0,0,0
57498,25213,0,6,4096,0,0,0
57499,25329,0,6,134217728,0,0,0
57500,25331,0,6,4194304,0,0,0
57503,25552,0,11,4096,0,0,0
57506,25641,0,3,524544,0,0,0
57507,26785,0,8,0,16,0,0
57508,26867,0,8,1048576,0,0,0
57509,27026,0,9,4,0,16384,0
57510,27127,0,3,1024,0,0,0
57511,27128,0,3,8,0,8,0
57513,27130,0,3,8192,0,8,0
57517,27263,0,5,128,0,0,0
57519,27265,0,5,-2147483648,0,32768,0
57520,30358,0,5,0,0,0,0
57521,28497,0,13,0,0,0,0
57522,28499,0,13,0,0,0,0
57523,28500,0,13,0,0,0,0
57524,28501,0,13,0,0,0,0
57525,29504,0,13,0,0,0,0
57526,29511,0,10,0,0,0,0
57527,29598,0,4,0,0,0,0
57528,29599,0,4,0,0,0,0
57530,29707,0,4,64,0,0,0
57531,29787,0,4,0,0,0,0
57532,29880,0,3,0,0,0,0
57533,29961,0,3,0,0,0,0
57534,30049,0,5,0,0,0,0
57535,30050,0,5,4096,0,0,0
57536,30051,0,5,0,0,0,0
57537,30052,0,5,0,0,0,0
57538,30180,0,5,4096,0,0,0
57539,30194,0,5,0,0,0,0
57541,30283,0,5,0,4096,0,0
57542,28502,0,13,0,0,0,0
57543,28503,0,13,0,0,0,0
57544,28504,0,13,0,0,0,0
57545,28506,0,13,0,0,0,0
57546,28734,0,3,0,0,0,0
57547,28822,0,9,0,0,0,0
57548,29054,0,11,0,0,0,0
57549,29514,0,6,-2143289344,0,0,0
57550,29717,0,3,0,0,0,0
57551,29790,0,4,0,0,0,0
57552,29792,0,4,0,0,0,0
57553,29883,0,3,0,0,0,0
57554,29884,0,3,0,0,0,0
57555,29966,0,3,0,0,0,0
57556,29967,0,3,0,0,0,0
57557,30054,0,5,0,0,0,0
57558,30057,0,5,0,0,0,0
57559,30198,0,5,0,0,0,0
57560,30284,0,4,0,0,0,0
57561,30288,0,5,0,0,0,0
57562,30289,0,5,0,0,0,0
57563,28507,0,13,0,0,0,0
57564,28508,0,13,0,0,0,0
57565,28509,0,13,0,0,0,0
57566,28511,0,13,0,0,0,0
57567,29516,0,5,1073741824,0,0,0
57568,29718,0,3,0,0,0,0
57569,29719,0,13,0,0,0,0
57570,29721,0,4,0,0,0,0
57571,29888,0,4,0,0,0,0
57572,29889,0,4,0,0,0,0
57573,29968,0,3,0,0,0,0
57574,30060,0,5,0,0,0,0
57575,30061,0,5,0,0,0,0
57576,30062,0,5,0,0,0,0
57577,30290,0,5,0,0,0,0
57578,30291,0,5,0,0,0,0
57579,30292,0,5,0,0,0,0
57580,30293,0,5,0,0,0,0
57581,30449,0,3,0,16,0,0
57582,30451,0,3,536870912,0,0,0
57583,28512,0,13,0,0,0,0
57584,28513,0,13,0,0,0,0
57585,28514,0,13,0,0,0,0
57586,28515,0,13,0,0,0,0
57587,28880,0,4,0,0,-2147483648,0
57588,29380,0,10,0,0,0,0
57589,29381,0,10,268435456,0,0,0
57590,29525,0,3,0,0,0,0
57591,29722,0,5,0,64,0,0
57594,29801,0,4,0,0,0,0
57595,29893,0,5,0,-2147483648,0,0
57596,29975,0,3,1073741824,0,0,0
57597,29976,0,3,0,0,0,0
57598,30063,0,5,0,0,0,0
57599,30064,0,5,0,0,0,0
57600,30294,0,5,0,0,0,0
57601,30295,0,5,0,0,0,0
57602,30296,0,5,0,0,0,0
57603,30455,0,3,131072,0,0,0
57604,28516,0,6,8388608,0,0,0
57605,28517,0,13,0,0,0,0
57606,28518,0,13,0,0,0,0
57607,29385,0,10,0,0,0,0
57608,29539,0,5,4194304,0,0,0
57609,29540,0,5,4194304,0,0,0
57610,29623,0,4,1048576,0,0,0
57612,29977,0,3,0,0,0,0
57613,30213,0,4,4194304,0,0,0
57614,30299,0,5,0,0,0,0
57616,30301,0,5,0,0,0,0
57617,30459,0,5,256,0,0,0
57618,28519,0,13,0,0,0,0
57619,28520,0,13,0,0,0,0
57620,28521,0,13,0,0,0,0
57621,29170,0,6,0,0,0,0
57622,29390,0,4,8192,0,0,0
57623,30219,0,4,4194304,0,0,0
57624,30302,0,5,0,0,0,0
57625,28536,0,13,0,0,0,0
57626,28537,0,13,0,0,0,0
57627,28538,0,13,0,0,0,0
57628,29815,0,3,0,0,0,0
57631,30087,0,5,0,0,0,0
57632,30223,0,4,4194304,0,0,0
57633,30395,0,6,0,0,0,0
57634,28540,0,13,0,0,0,0
57635,29420,0,6,8388608,0,0,0
57636,29426,0,4,64,0,0,0
57637,30100,0,9,2048,0,0,0
57638,28548,0,13,0,0,0,0
57640,29563,0,6,1048576,0,0,0
57641,30103,0,9,2048,0,0,0
57642,30104,0,9,2048,0,0,0
57644,30107,0,11,67108864,0,0,0
57645,30242,0,5,0,0,0,0
57646,30319,0,5,0,0,0,0
57647,30320,0,5,0,0,0,0
57648,30321,0,5,0,0,0,0
57649,30404,0,5,0,256,0,0
57650,30405,0,5,0,256,0,0
57651,29436,0,8,0,0,0,0
57652,29564,0,6,268437504,0,0,0
57653,29567,0,4,64,0,0,0
57654,30108,0,5,0,256,0,0
57655,30245,0,5,0,0,0,0
57656,30246,0,5,0,0,0,0
57657,30247,0,5,0,0,0,0
57658,30248,0,5,0,0,0,0
57661,30324,0,4,64,0,0,0
57662,29570,0,6,8388608,0,0,0
57663,29674,0,13,0,0,0,0
57664,29759,0,4,0,0,0,0
57665,29760,0,4,0,0,0,0
57666,29834,0,4,0,0,0,0
57667,29836,0,4,0,0,0,0
57668,30249,0,13,0,0,0,0
57669,30251,0,5,0,0,0,0
57670,30326,0,5,0,0,0,0
57673,30412,0,5,8,0,0,0
57674,30413,0,5,0,4096,0,0
57675,28275,0,6,1073741824,0,0,0
57676,28694,0,13,0,0,0,0
57679,29575,0,9,1,0,0,0
57680,29761,0,4,0,0,0,0
57681,29762,0,4,0,0,0,0
57682,29763,0,4,0,0,0,0
57683,29838,0,4,0,0,0,0
57685,29841,0,4,0,0,0,0
57687,30016,0,4,0,64,0,0
57689,30022,0,4,0,64,0,0
57690,30254,0,3,0,0,0,0
57691,30256,0,5,0,0,0,0
57692,30330,0,4,33554432,0,0,0
57693,30414,0,5,0,4096,0,0
57694,30417,0,4,0,0,0,0
57695,30418,0,4,0,0,0,0
57696,28698,0,13,0,0,0,0
57697,28702,0,13,0,0,0,0
57698,28703,0,13,0,0,0,0
57699,28704,0,13,0,0,0,0
57700,29320,0,4,1,0,0,0
57701,29581,0,4,8,0,0,0
57702,29842,0,4,0,0,0,0
57704,29847,0,4,1,0,0,0
57705,30143,0,5,0,0,0,0
57706,30144,0,5,0,0,0,0
57707,30335,0,4,0,1024,0,0
57712,28486,0,13,0,0,0,0
57713,28488,0,13,0,0,0,0
57714,28705,0,13,0,0,0,0
57715,28706,0,13,0,0,0,0
57716,28707,0,13,0,0,0,0
57717,28708,0,13,0,0,0,0
57718,28709,0,13,0,0,0,0
57719,28710,0,13,0,0,0,0
57720,29582,0,9,0,0,0,0
57721,29583,0,9,1,0,0,0
57722,29584,0,4,131072,0,0,0
57723,29859,0,4,0,0,0,0
57728,30145,0,5,0,0,0,0
57729,30146,0,5,536870912,0,0,0
57730,30147,0,5,67108864,0,0,0
57731,30148,0,5,134217728,0,0,0
57732,30149,0,5,268435456,0,0,0
57733,28489,0,13,0,0,0,0
57734,28490,0,13,0,0,0,0
57735,28491,0,13,0,0,0,0
57736,28492,0,13,0,0,0,0
57737,28711,0,13,0,0,0,0
57738,28712,0,13,0,0,0,0
57739,28714,0,13,0,0,0,0
57740,29341,0,5,0,0,0,0
57741,29492,0,5,0,0,0,0
57742,29701,0,13,0,0,0,0
57743,29776,0,4,0,0,0,0
57747,29955,0,3,0,0,0,0
57748,29956,0,3,0,0,0,0
57751,30151,0,5,0,0,0,0
57753,28493,0,13,0,0,0,0
57754,28494,0,13,0,0,0,0
57755,28495,0,13,0,0,0,0
57756,28496,0,13,0,0,0,0
57757,28718,0,13,0,0,0,0
57758,28720,0,13,0,0,0,0
57759,28721,0,13,0,0,0,0
57760,28726,0,13,0,0,0,0
57761,28728,0,9,0,0,0,0
57762,29348,0,13,0,0,0,0
57763,29503,0,13,0,0,0,0
57764,29704,0,4,2048,0,0,0
57765,29960,0,3,0,0,0,0
57766,30036,0,6,-1073741824,0,0,0
57767,30039,0,11,67108864,0,0,0
57768,30356,0,4,0,512,0,0
57769,30357,0,4,1024,0,0,0
57770,31785,0,10,0,4096,0,0
57771,30669,0,11,0,0,0,0
57772,30670,0,11,0,0,0,0
57773,30671,0,11,0,0,0,0
57774,30672,0,11,0,0,0,0
57775,30986,0,8,1024,0,0,0
57776,31226,0,8,0,0,0,0
57777,31227,0,8,0,0,0,0
57779,31633,0,11,536870912,0,0,0
57780,31634,0,11,65536,0,0,0
57781,31635,0,3,32768,0,0,0
57782,31707,0,5,4096,0,0,0
57783,31789,0,10,0,4,0,0
57784,30512,0,3,131074,0,0,0
57785,30515,0,10,131072,0,0,0
57786,30673,0,11,0,0,0,0
57787,30674,0,11,0,0,0,0
57788,30675,0,11,0,0,0,0
57790,30909,0,5,32768,0,0,0
57791,30910,0,5,0,2,0,0
57792,31228,0,8,0,1024,0,0
57793,31229,0,8,0,1024,0,0
57794,31638,0,3,0,0,0,0
57795,31639,0,3,0,0,0,0
57796,31640,0,3,0,0,0,0
57798,30516,0,3,131074,0,0,0
57799,30519,0,10,131072,0,0,0
57800,30678,0,11,0,0,0,0
57801,30679,0,11,0,0,0,0
57805,30994,0,13,0,0,0,0
57806,30997,0,13,0,0,0,0
57808,30999,0,13,0,0,0,0
57809,31230,0,8,0,1024,0,0
57810,31231,0,8,0,0,0,0
57813,31569,0,3,0,0,0,0
57814,31570,0,3,0,0,0,0
57815,31571,0,3,0,0,0,0
57816,31641,0,3,0,0,0,0
57817,31642,0,3,0,0,0,0
57818,31643,0,3,0,33554432,8,0
57819,30600,0,3,131072,0,0,0
57821,31000,0,13,0,0,0,0
57822,31002,0,13,0,0,0,0
57824,31234,0,8,0,0,0,0
57825,31235,0,8,0,0,0,0
57826,31236,0,8,0,0,0,0
57828,31572,0,3,0,0,0,0
57830,31574,0,3,0,0,0,0
57831,31575,0,3,0,0,0,0
57836,31801,0,10,0,2048,0,0
57837,31803,0,10,0,2048,0,0
57838,31804,0,10,8388608,4194312,0,0
57839,30526,0,11,0,0,0,0
57840,30604,0,6,512,0,0,0
57847,31405,0,5,2,0,0,0
57848,31407,75,9,65536,0,0,0
57851,31579,0,3,0,0,0,0
57856,31806,0,6,8388608,0,0,0
57857,31807,0,6,8,0,0,0
57858,31808,0,6,8,0,0,0
57860,30610,0,3,0,0,0,0
57861,30832,0,8,2097152,0,0,0
57862,30933,0,9,0,0,0,0
57864,31117,0,5,0,0,0,0
57867,31244,0,8,0,0,0,0
57868,31582,0,3,0,0,0,0
57869,31583,0,3,0,0,0,0
57870,31584,0,3,0,0,0,0
57874,31731,0,4,8192,0,0,0
57875,31810,0,6,8,0,0,0
57876,31811,0,6,8,0,0,0
57877,31812,0,6,8,0,0,0
57878,31813,0,6,8,0,0,0
57879,30539,0,3,524416,0,0,0
57880,30614,75,9,131072,0,0,0
57881,30701,0,11,0,0,0,0
57882,30702,0,11,0,0,0,0
57883,30703,0,11,0,0,0,0
57884,30935,0,3,0,0,0,0
57885,30938,0,5,2,0,0,0
57887,31245,0,8,0,0,0,0
57889,31333,0,9,0,0,0,0
57890,31585,0,3,0,0,0,0
57891,31586,0,3,0,0,0,0
57892,31587,0,3,0,0,0,0
57893,31588,0,3,0,0,0,0
57895,31656,0,3,0,0,0,0
57896,31657,0,3,0,0,0,0
57897,31658,0,3,0,0,0,0
57898,31733,0,4,1,0,0,0
57899,31814,0,6,8,0,0,0
57900,31815,0,6,8,0,0,0
57901,30545,0,5,0,128,0,0
57902,30621,0,8,2097152,0,0,0
57903,30624,0,11,1073741824,0,0,0
57904,30625,0,11,0,0,0,0
57905,30704,0,11,0,0,0,0
57906,30705,0,11,0,0,0,0
57907,30706,0,11,536870912,0,0,0
57908,31124,0,8,0,0,0,0
57909,31335,0,9,0,0,0,0
57910,31336,0,9,0,0,0,0
57911,31425,0,5,512,0,0,0
57912,31589,0,3,-2147483648,0,0,0
57915,31661,0,3,8388608,0,0,0
57916,31821,0,10,0,0,0,0
57917,31822,0,10,0,0,0,0
57918,31823,0,10,0,0,0,0
57920,30546,0,5,128,0,0,0
57921,30628,0,3,0,0,0,0
57922,30708,0,11,67108864,33554432,0,0
57923,31038,0,11,0,0,0,0
57924,31126,0,8,0,0,0,0
57928,31256,0,3,524288,0,0,0
57929,31257,0,3,1048576,0,0,0
57930,31596,0,3,0,0,0,0
57932,31665,0,8,0,0,0,0
57933,31666,0,8,0,0,0,0
57934,31667,0,3,0,0,0,0
57935,31742,0,3,0,0,0,0
57936,31743,0,3,0,0,0,0
57937,31745,0,10,268435712,0,0,0
57938,31825,0,10,0,0,0,0
57939,31826,0,10,4096,0,0,0
57940,31827,0,4,64,0,0,0
57941,31828,0,10,0,0,0,0
57942,30553,0,3,0,0,0,0
57944,30849,0,3,0,0,0,0
57945,31041,0,7,4096,0,0,0
57948,31263,0,3,0,0,0,0
57949,31439,0,3,0,0,0,0
57950,31668,0,3,0,0,0,0
57951,31669,0,3,0,0,0,0
57952,31670,0,3,0,0,0,0
57953,31672,0,3,0,0,0,0
57954,30554,0,3,0,0,0,0
57957,31674,0,3,0,0,0,0
57958,31675,0,3,0,0,0,0
57959,31758,0,9,0,0,0,0
57960,30482,0,3,262144,0,0,0
57961,30559,0,5,0,0,0,0
57962,30647,0,9,2048,0,0,0
57963,30741,0,5,0,0,0,0
57964,30859,0,5,64,0,0,0
57965,30860,0,5,64,0,0,0
57966,30873,0,11,0,0,0,0
57967,31271,0,7,256,0,0,0
57968,31676,0,3,0,0,0,0
57969,31677,0,3,0,0,0,0
57970,31678,0,3,0,0,0,0
57971,31679,0,3,0,0,0,0
57972,30493,0,9,1,0,0,0
57973,30648,0,9,2048,0,0,0
57975,30652,0,9,2048,0,0,0
57976,30744,0,3,524416,0,0,0
57977,30972,0,3,0,0,0,0
57978,31279,0,7,2048,0,0,0
57979,31615,0,9,1024,0,0,0
57980,31680,0,3,0,0,0,0
57982,31682,0,3,0,0,0,0
57983,31683,0,3,0,0,0,0
57984,30496,0,3,0,0,0,0
57985,30881,0,11,0,0,0,0
57986,30883,0,11,0,0,0,0
57987,30884,0,11,0,0,0,0
57988,30973,0,3,0,0,0,0
57989,31216,0,8,0,0,0,0
57990,31217,0,8,0,0,0,0
57991,31218,0,8,0,0,0,0
57992,31462,0,13,0,0,0,0
57996,31772,0,9,0,0,0,0
57997,30500,0,5,0,0,0,0
57998,30659,0,5,-2147483648,0,0,0
57999,30664,0,11,0,0,0,0
58000,30885,0,11,0,0,0,0
58001,30886,0,11,0,0,0,0
58002,30980,0,8,0,0,0,0
58003,31219,0,8,0,0,0,0
58004,31220,0,8,0,0,0,0
58005,31465,0,3,0,0,0,0
58006,31623,0,9,131072,0,0,0
58007,31687,0,3,0,2048,0,0
58009,30665,0,11,0,0,0,0
58010,30666,0,11,0,0,0,0
58013,30981,0,8,0,0,0,0
58016,30984,0,8,0,0,0,0
58017,31223,0,8,0,0,0,0
58018,31224,0,8,0,65536,0,0
58019,31289,0,7,4096,0,0,0
58020,31380,0,8,0,0,0,0
58021,31382,0,8,0,0,0,0
58022,31383,0,8,0,0,0,0
58025,31852,0,10,0,0,0,0
58032,31920,0,13,0,0,0,0
58033,31999,0,3,0,0,0,0
58034,32000,0,6,8388608,0,0,0
58035,32154,0,4,4,0,0,0
58037,32394,0,5,0,0,0,0
58038,32554,0,5,262144,0,0,0
58039,32557,0,3,0,0,0,0
58040,32638,0,6,8388608,0,0,0
58041,32709,0,5,0,0,0,0
58042,32787,0,5,0,0,0,0
58043,32788,0,5,0,0,0,0
58044,32789,0,5,131072,0,0,0
58045,32790,0,5,0,0,0,0
58046,32791,0,5,0,0,0,0
58047,32863,0,5,0,0,0,0
58048,32864,0,8,0,0,0,0
58049,32865,0,5,0,0,0,0
58050,33031,0,3,0,0,0,0
58053,31858,0,10,0,0,0,0
58054,31859,0,10,0,0,0,0
58055,32324,0,5,33554432,0,0,0
58056,32327,0,5,512,0,0,0
58057,32328,0,5,512,0,0,0
58058,32400,0,10,0,0,0,0
58059,32477,0,5,0,0,0,0
58060,32642,0,11,1024,0,0,0
58061,32643,0,8,65536,0,0,0
58062,32716,0,9,1,0,0,0
58063,32717,0,7,4194304,0,0,0
58064,32792,0,5,0,0,0,0
58065,32793,0,5,131072,0,0,0
58066,32794,0,5,131072,0,0,0
58067,32795,0,5,131072,0,0,0
58068,32952,0,11,0,0,0,0
58069,31860,0,10,0,0,0,0
58072,31863,0,10,0,0,0,0
58073,31932,0,9,8,0,0,0
58074,31933,0,9,128,0,0,0
58075,32082,0,4,1,0,0,0
58076,32401,0,11,0,0,0,0
58077,32402,0,7,0,0,0,0
58078,32403,0,10,0,0,0,0
58079,32483,0,5,0,0,0,0
58080,32484,0,5,0,0,0,0
58081,32645,0,8,8388608,8,0,0
58082,32796,0,3,256,0,8,0
58083,31935,0,10,16384,0,0,0
58084,32012,0,4,1,0,0,0
58085,32013,0,8,0,0,0,0
58086,32087,0,7,4194304,0,0,0
58087,32168,0,9,1,0,0,0
58088,32248,0,9,0,0,0,0
58089,32409,0,6,0,8192,0,0
58091,32652,0,9,4,0,0,0
58092,32729,0,11,65536,0,0,0
58093,33041,0,3,8388608,0,0,0
58094,33042,0,3,8388608,0,0,0
58095,31869,0,10,0,0,0,0
58097,32175,0,11,0,16,5120,0
58098,32176,0,11,0,16,5120,0
58099,32253,0,5,0,0,0,0
58101,32410,0,10,0,0,0,0
58102,32411,0,10,0,0,0,0
58103,32412,0,11,0,0,0,0
58105,32734,0,11,0,0,0,0
58106,32811,0,3,0,0,0,0
58107,33043,0,3,8388608,0,0,0
58108,31876,0,10,0,0,0,0
58109,32021,0,4,1,0,0,0
58110,32103,0,9,1,0,0,0
58111,32182,0,11,0,64,0,0
58112,32266,0,3,-2147483648,0,0,0
58114,32417,0,6,8388608,0,0,0
58115,32662,0,11,131072,0,0,0
58116,32973,0,11,0,0,0,0
58117,33053,0,13,0,0,0,0
