ID,BattlePetStateID,Value,BattlePetSpeciesID
12973,18,200,4287
12974,20,0,4287
12975,19,-200,4287
12976,18,100,4288
12977,20,-100,4288
12978,19,0,4288
12979,18,0,4289
12980,20,200,4289
12981,19,-200,4289
12982,93,1,4289
12983,18,100,4290
12984,20,0,4290
12985,19,-100,4290
12986,18,100,4291
12987,20,-150,4291
12988,19,50,4291
12989,18,-150,4292
12990,20,300,4292
12991,19,-150,4292
12992,18,0,4295
12993,20,0,4295
12994,19,0,4295
12995,18,200,4296
12996,20,-200,4296
12997,19,0,4296
12998,18,0,4297
12999,20,0,4297
13000,19,0,4297
13001,18,200,4298
13002,20,-75,4298
13003,19,-75,4298
13004,18,0,4299
13005,20,0,4299
13006,19,0,4299
13007,18,100,4300
13008,20,0,4300
13009,19,-100,4300
13013,18,50,4302
13014,20,0,4302
13015,19,-50,4302
13016,18,0,4303
13017,20,0,4303
13018,19,0,4303
13019,18,100,4304
13020,20,0,4304
13021,19,-100,4304
13022,18,0,4305
13023,20,100,4305
13024,19,-100,4305
13025,18,0,4306
13026,20,-100,4306
13027,19,100,4306
13028,18,0,4307
13029,20,-150,4307
13030,19,150,4307
13031,18,200,4308
13032,20,0,4308
13033,19,-200,4308
13034,18,100,4309
13035,19,200,4309
13036,20,-300,4309
13037,18,200,4310
13038,19,-100,4310
13039,20,-100,4310
13040,18,150,4311
13041,20,-50,4311
13042,19,-100,4311
13043,18,300,4316
13044,20,-150,4316
13045,19,-150,4316
13046,128,1,4316
13047,18,100,4402
13048,19,-150,4402
13049,20,50,4402
13053,18,100,4406
13054,19,-200,4406
13055,20,100,4406
13056,18,-100,4407
13057,19,200,4407
13058,20,-100,4407
13059,93,1,4407
13060,18,100,4408
13061,19,100,4408
13062,20,-200,4408
13063,93,1,4408
13064,18,0,4409
13065,20,100,4409
13066,19,-100,4409
13067,18,100,4410
13068,19,-100,4410
13069,20,100,4410
13070,93,1,4410
13071,18,-100,4411
13072,19,-50,4411
13073,20,150,4411
13074,18,-50,4412
13075,19,150,4412
13076,20,-100,4412
13091,18,-100,4421
13092,19,-100,4421
13093,20,200,4421
13098,18,-100,4425
13099,19,250,4425
13100,20,-150,4425
13101,18,0,4426
13102,19,150,4426
13103,20,-150,4426
13130,18,200,4436
13131,20,-100,4436
13132,19,-100,4436
13196,18,150,4450
13197,19,0,4450
13198,20,-150,4450
13199,18,0,4451
13200,19,100,4451
13201,20,-100,4451
13202,18,200,4452
13203,19,200,4452
13204,20,-400,4452
13205,18,50,4437
13206,19,150,4437
13207,20,-200,4437
13220,18,-25,4459
13221,19,75,4459
13222,20,-50,4459
13244,18,0,4467
13245,19,100,4467
13246,20,200,4467
13247,18,0,4483
13248,19,150,4483
13249,20,-150,4483
13250,18,0,4484
13251,19,200,4484
13252,20,-200,4484
13253,18,100,4485
13254,19,200,4485
13255,20,-300,4485
13262,18,500,4488
13263,19,700,4488
13264,20,-300,4488
13265,18,-25,4493
13266,19,175,4493
13267,20,-150,4493
13271,18,75,4495
13272,19,75,4495
13273,20,-150,4495
13274,18,225,4496
13275,19,75,4496
13276,20,-300,4496
13277,18,250,4497
13278,19,0,4497
13279,20,-250,4497
13280,20,200,4510
13281,18,100,4510
13282,20,100,4511
13283,18,100,4511
13284,20,100,4512
13285,18,200,4512
13286,20,150,4513
13287,18,150,4513
13288,18,0,4514
13289,19,100,4514
13290,20,200,4514
13291,18,0,4515
13292,19,100,4515
13293,20,200,4515
13294,18,0,4516
13295,19,100,4516
13296,20,200,4516
13297,18,200,4458
13298,19,-300,4458
13299,20,100,4458
13300,18,100,4455
13301,19,-300,4455
13302,20,200,4455
13303,18,100,4457
13304,19,-300,4457
13305,20,200,4457
13306,18,100,4456
13307,19,-300,4456
13308,20,200,4456
13309,18,50,4460
13310,19,-100,4460
13311,20,50,4460
13312,18,100,4461
13313,19,-200,4461
13314,20,100,4461
13315,19,100,4533
13316,20,-200,4533
13317,18,100,4533
13318,19,150,4535
13319,20,-200,4535
13320,18,50,4535
13321,19,100,4536
13322,20,-200,4536
13323,18,100,4536
13324,19,50,4534
13325,20,-100,4534
13326,18,50,4534
13327,19,-300,4510
13328,19,-200,4511
13329,19,-300,4512
13330,19,-300,4513
13331,18,0,4519
13332,20,-200,4519
13333,19,200,4519
13334,18,0,4518
13335,20,-200,4518
13336,19,200,4518
13337,18,50,4524
13338,20,100,4524
13339,19,-150,4524
13340,18,50,4472
13341,20,100,4472
13342,19,-150,4472
13343,19,50,4537
13344,20,-50,4537
13345,18,200,4517
13346,20,-200,4517
13347,18,100,4462
13348,19,50,4462
13349,20,-150,4462
13350,18,100,4463
13351,19,-50,4463
13352,20,50,4463
13353,18,200,4464
13354,19,-50,4464
13355,20,-150,4464
13356,18,0,4465
13357,19,50,4465
13358,20,-50,4465
13359,18,100,4466
13360,19,-250,4466
13361,20,150,4466
13362,20,-400,4546
13363,18,200,4546
13364,19,200,4546
13365,20,-300,4545
13366,18,100,4545
13367,19,200,4545
13368,20,200,4544
13369,18,200,4544
13370,19,-400,4544
13371,20,300,4543
13372,18,100,4543
13373,19,-400,4543
13374,20,0,4542
13375,18,200,4542
13376,19,-200,4542
13377,20,200,4539
13378,18,0,4539
13379,19,-200,4539
13380,20,100,4538
13381,18,200,4538
13382,19,-300,4538
13383,20,-450,4528
13384,18,150,4528
13385,19,300,4528
13386,20,-300,4529
13387,18,0,4529
13388,19,300,4529
13389,19,300,4530
13390,18,-300,4530
13391,19,300,4527
13392,18,-300,4527
13393,19,300,4526
13394,18,-400,4526
13395,20,100,4526
13396,19,200,4525
13397,18,-200,4525
13398,19,300,4520
13399,20,-300,4520
13400,18,200,4476
13401,20,-100,4476
13402,19,-100,4476
13403,18,400,4475
13404,20,-100,4475
13405,19,-300,4475
13406,18,400,4474
13407,20,100,4474
13408,19,-500,4474
13409,18,100,4473
13410,20,400,4473
13411,19,-500,4473
13415,18,100,4548
13416,19,100,4548
13417,20,-200,4548
13418,20,100,4469
13419,18,100,4469
13420,19,-200,4469
13421,18,600,4549
13422,19,0,4549
13423,20,0,4549
13424,19,0,4550
13425,20,0,4550
13426,19,0,4551
13427,20,0,4551
13428,19,0,4552
13429,20,0,4552
13430,19,0,4553
13431,20,0,4553
13432,19,0,4554
13433,20,0,4554
13434,19,0,4555
13435,20,0,4555
13436,19,0,4556
13437,20,0,4556
13438,19,0,4557
13439,20,0,4557
13440,19,0,4558
13441,20,0,4558
13442,19,0,4559
13443,20,0,4559
13444,162,1,4488
13445,18,500,4560
13448,162,1,4560
13449,18,400,4561
13450,19,1000,4561
13451,20,200,4561
13452,162,1,4561
13453,18,300,4562
13454,19,1100,4562
13455,20,100,4562
13456,162,1,4562
13460,19,0,4564
13461,20,0,4564
13462,18,50,4565
13463,19,-200,4565
13464,20,150,4565
13465,49,0,4481
13466,49,0,4480
13467,93,0,4498
13468,42,0,4498
13469,42,0,4499
13470,93,0,4499
13471,51,0,4521
13472,51,0,4522
13473,51,0,4477
13474,51,0,4471
13475,93,0,4502
13476,42,0,4502
13477,42,0,4500
13478,93,0,4500
13479,20,100,4481
13480,19,-100,4481
13481,19,100,4480
13482,18,-100,4480
13483,18,-50,4477
13484,19,100,4477
13485,20,-50,4477
13486,18,100,4522
13487,20,-100,4522
13488,20,100,4521
13489,19,-100,4521
13490,18,-50,4471
13491,19,-50,4471
13492,20,100,4471
13493,18,100,4500
13494,19,-50,4500
13495,20,-50,4500
13496,18,50,4502
13497,19,50,4502
13498,20,-100,4502
13499,19,100,4498
13500,18,-50,4498
13501,20,-50,4498
13502,18,-50,4499
13503,19,-50,4499
13504,20,100,4499
13505,18,-200,4566
13506,19,50,4566
13507,20,150,4566
13511,18,-100,4568
13512,20,200,4568
13513,19,-100,4568
13514,18,0,4569
13515,19,200,4569
13516,20,-200,4569
13517,20,-100,4570
13518,18,100,4570
13523,19,200,4573
13524,20,-200,4573
13525,19,100,4574
13526,20,-100,4574
13531,20,-100,4577
13532,18,100,4577
13533,18,-200,4489
13534,20,100,4489
13535,19,100,4489
13536,18,-100,4490
13537,20,200,4490
13538,19,-100,4490
13539,18,200,4491
13540,20,-100,4491
13541,19,-100,4491
13542,18,50,4492
13543,20,-50,4492
13544,19,50,4571
13545,20,-50,4571
13546,19,250,4575
13547,20,-250,4575
13548,19,200,4576
13549,20,-100,4576
13550,18,-100,4576
13554,18,150,4579
13555,19,50,4579
13556,20,-200,4579
13557,18,200,4580
13558,19,0,4580
13559,20,-200,4580
13560,19,100,4581
13561,20,-100,4581
13562,19,100,4582
13563,20,-100,4582
13564,19,100,4583
13565,20,-100,4583
13566,19,100,4584
13567,20,-100,4584
13568,20,300,4586
13569,18,0,4586
13570,19,-300,4586
13571,18,0,4589
13572,20,0,4589
13573,19,0,4589
13574,128,1,4589
13575,18,200,4590
13576,20,-100,4590
13577,19,-100,4590
13578,128,1,4590
13579,18,-100,4591
13580,20,100,4591
13581,19,0,4591
13582,128,1,4591
13589,18,50,4594
13590,19,-100,4594
13591,20,50,4594
13592,18,125,4595
13593,19,75,4595
13594,20,-200,4595
13595,19,-100,4597
13596,20,50,4597
13597,20,50,4597
13598,20,200,4506
13599,19,-200,4506
13600,49,0,4599
13601,20,100,4599
13602,19,-100,4599
13603,18,100,4602
13604,19,100,4602
13605,20,-200,4602
13606,19,800,4560
13607,20,100,4560
13618,18,100,4615
13619,19,100,4615
13620,20,-200,4615
13621,18,111,4616
13622,19,-333,4616
13623,20,222,4616
