ID,TraitDefinitionID,MaxRanks,NodeEntryType,TraitSubTreeID
112642,117647,1,2,0
112643,117648,2,2,0
112644,117649,1,2,0
112645,117650,1,2,0
112646,117651,1,2,0
112647,117652,1,2,0
112648,117653,1,1,0
112649,117654,1,2,0
112650,117655,1,2,0
112651,117656,2,2,0
112652,117657,1,2,0
112653,117658,1,2,0
112654,117659,1,2,0
112655,117660,1,1,0
112656,117661,1,1,0
112657,117662,1,1,0
112658,117663,1,2,0
112659,117664,1,2,0
112660,117665,2,2,0
112661,117666,1,2,0
112662,117667,1,1,0
112663,117668,1,2,0
112664,117669,1,2,0
112665,117670,2,2,0
112666,117671,1,2,0
112667,117672,1,2,0
112668,117673,2,2,0
112669,117674,1,2,0
112670,117675,1,2,0
112671,117676,1,2,0
112672,117677,1,2,0
112673,117678,1,2,0
112674,117679,1,2,0
112675,117680,1,2,0
112676,117681,1,1,0
112677,117682,1,2,0
112678,117683,2,2,0
112679,117684,1,2,0
112820,117825,0,3,0
112821,117826,1,1,0
112822,117827,1,2,0
112823,117828,1,2,0
112824,117829,1,2,0
112825,117830,1,2,0
112826,117831,1,2,0
112827,117832,1,2,0
112828,117833,1,2,0
112829,117834,1,2,0
112830,117835,1,2,0
112831,117836,1,2,0
112832,117837,1,2,0
112833,117838,1,2,0
112834,117839,1,2,0
112835,117840,1,2,0
112836,117841,1,2,0
112837,117842,1,1,0
112838,117843,1,2,0
112839,117844,1,2,0
112840,117845,1,2,0
112841,117846,1,2,0
112842,117847,1,1,0
112843,117848,1,2,0
112844,117849,1,2,0
112845,117850,1,2,0
112846,117851,1,2,0
112847,117852,2,2,0
112848,117853,1,2,0
112849,117854,1,2,0
112850,117855,1,2,0
112851,117856,1,2,0
112852,117857,1,2,0
112853,117858,1,1,0
112854,117859,1,1,0
112855,117860,1,2,0
112856,117861,1,2,0
112857,0,0,0,0
112858,117863,1,2,0
112859,117864,1,1,0
112860,117865,1,2,0
112861,117866,1,2,0
112862,117867,2,2,0
112863,117868,1,2,0
112864,117869,1,1,0
112865,117870,1,2,0
112866,117871,1,2,0
112867,117872,1,1,0
112868,117873,1,2,0
112869,117874,1,1,0
112870,117875,1,1,0
112871,117876,1,2,0
112872,117877,2,2,0
112873,117878,1,2,0
112874,117879,1,1,0
112875,117880,1,2,0
112876,117881,1,2,0
112877,117882,2,2,0
112878,117883,1,2,0
112879,117884,1,2,0
112880,117885,1,2,0
112881,117886,1,2,0
112882,117887,1,2,0
112883,117888,1,2,0
112884,117889,1,2,0
112885,117890,1,1,0
112886,117891,1,2,0
112887,117892,1,2,0
112888,117893,1,2,0
112889,117894,1,2,0
112890,117895,1,2,0
112891,117896,1,2,0
112892,117897,2,2,0
112893,117898,1,2,0
112894,117899,1,1,0
112895,117900,1,2,0
112896,117901,1,2,0
112897,117902,2,2,0
112898,117903,1,1,0
112899,117904,1,2,0
112900,117905,1,2,0
112901,117906,1,2,0
112902,117907,1,2,0
112903,117908,1,2,0
112904,117909,1,1,0
112905,117910,1,2,0
112906,117911,1,2,0
112907,117912,1,2,0
112908,117913,1,1,0
112909,117914,1,2,0
112910,117915,1,2,0
112911,117916,1,1,0
112912,117917,1,2,0
112913,117918,1,2,0
112914,117919,2,2,0
112915,117920,1,2,0
112916,117921,2,2,0
112917,117922,1,2,0
112918,117923,1,2,0
112919,117924,1,2,0
112920,117925,1,2,0
112921,117926,1,1,0
112922,0,0,0,0
112923,117928,1,2,0
112924,117929,2,2,0
112925,117930,1,2,0
112926,117931,1,1,0
112927,117932,1,1,0
112928,117933,1,2,0
112929,117934,1,2,0
112930,117935,1,1,0
112931,117936,1,2,0
112932,117937,1,2,0
112933,117938,1,2,0
112934,117939,1,2,0
112935,117940,1,1,0
112936,117941,2,2,0
112937,117942,1,2,0
112938,117943,1,2,0
112939,117944,1,1,0
112940,117945,1,2,0
112941,117946,1,2,0
112942,117947,1,2,0
112943,117948,1,2,0
112944,117949,1,2,0
112945,117950,1,1,0
112946,117951,1,1,0
112947,117952,1,2,0
112948,117953,1,2,0
112949,117954,2,2,0
112950,117955,1,2,0
112951,117956,1,2,0
112952,117957,1,2,0
112953,117958,1,2,0
112954,117959,1,2,0
112955,117960,1,2,0
112956,117961,1,1,0
112957,117962,2,2,0
112958,117963,1,2,0
112959,117964,1,2,0
112960,117965,1,2,0
112963,117968,1,1,0
112964,117969,1,1,0
112965,117970,1,1,0
112966,117971,1,1,0
112967,117972,1,1,0
112968,117973,1,1,0
112969,117974,1,1,0
112970,117975,1,1,0
114291,119296,1,1,0
114292,119297,1,2,0
114293,119298,1,2,0
114294,119299,1,2,0
114295,119300,1,1,0
114296,119301,1,1,0
114297,119302,1,2,0
114298,119303,1,2,0
114299,119304,1,2,0
114300,119305,1,2,0
114536,119541,1,2,0
114584,119589,1,2,0
114585,119590,1,2,0
114586,119591,1,1,0
114587,119592,1,1,0
114588,119593,1,2,0
114637,119643,1,2,0
114638,119644,1,0,0
114639,119645,1,2,0
114640,119646,1,0,0
114641,119647,1,2,0
114642,119648,1,2,0
114643,119649,1,1,0
114644,119650,1,1,0
114647,119653,1,2,0
114648,119654,1,1,0
114698,119704,1,2,0
114699,119705,1,2,0
114700,119706,1,1,0
114701,119707,1,1,0
114725,119732,1,1,0
114726,119733,1,2,0
114729,119736,1,2,0
114731,119738,1,0,0
114732,119739,1,0,0
114733,119740,1,2,0
114734,119741,1,2,0
114735,108846,1,2,0
114736,119743,1,1,0
114737,119744,1,2,0
114738,119745,1,1,0
114739,119746,1,2,0
114740,119747,1,2,0
114741,119748,1,0,0
114769,119776,1,1,0
114770,119777,1,1,0
114771,119778,1,2,0
114805,119812,1,2,0
114806,119813,1,2,0
114808,119815,1,2,0
114809,119816,1,2,0
114810,119817,1,2,0
114811,119818,1,2,0
114813,119820,1,2,0
114814,119821,1,2,0
114815,119822,1,2,0
114816,119823,1,2,0
114817,119824,1,2,0
114818,119825,1,2,0
114819,119826,1,2,0
114821,119828,1,2,0
114822,119829,1,0,0
114823,119830,1,2,0
114824,119831,1,2,0
114825,119832,1,2,0
114826,119833,1,2,0
114827,119834,1,1,0
114828,119835,1,2,0
114829,119836,1,2,0
114830,119837,1,2,0
114831,119838,1,1,0
114832,119839,1,2,0
114833,119840,1,2,0
115016,120023,1,1,0
115017,120024,1,2,0
115018,120025,1,1,0
115019,120026,1,2,0
115020,120027,1,2,0
115021,120028,1,2,0
115022,120029,1,2,0
115023,120030,1,2,0
115024,120031,1,2,0
115025,120032,1,2,0
115026,120033,1,2,0
115034,120041,2,2,0
115043,120050,1,2,0
115051,120058,1,2,0
115164,120171,1,2,0
115165,120172,2,2,0
115166,120173,1,2,0
115167,120174,1,2,0
115168,120175,1,2,0
115169,120176,1,2,0
115233,120245,2,2,0
115234,120246,2,2,0
115235,120247,1,2,0
115236,120248,1,1,0
115237,120249,2,2,0
115238,120250,2,2,0
115239,120251,1,2,0
115240,120252,1,2,0
115241,120253,1,1,0
115242,120254,2,2,0
115243,120255,2,2,0
115244,120256,1,2,0
115245,120257,1,2,0
115246,120258,1,2,0
115247,120259,1,1,0
115248,120260,1,2,0
115435,120447,1,1,0
115436,120448,1,2,0
115437,120449,1,2,0
115438,120450,1,2,0
115439,120451,1,2,0
115440,120452,1,2,0
115441,120453,1,2,0
115442,120454,1,2,0
115443,120455,1,2,0
115444,120456,1,2,0
115445,120457,1,2,0
115446,120458,1,2,0
115447,120459,1,2,0
115448,120460,1,2,0
115449,120461,1,2,0
115450,120462,1,2,0
115451,120463,1,1,0
115452,120464,1,2,0
115453,120465,1,2,0
115454,120466,1,2,0
115455,120467,1,2,0
115456,120468,1,2,0
115457,120469,2,2,0
115458,120470,1,2,0
115459,120471,1,2,0
115460,120472,1,1,0
115461,120473,2,2,0
115462,120474,2,2,0
115464,120476,1,1,0
115465,120477,1,2,0
115466,120478,1,2,0
115467,120479,1,2,0
115468,120480,1,2,0
115469,120481,1,2,0
115470,120482,1,2,0
115471,120483,1,2,0
115472,120484,1,2,0
115473,120485,1,1,0
115474,120486,1,2,0
115475,120487,1,2,0
115476,120488,1,2,0
115477,120489,1,2,0
115478,120490,1,2,0
115479,120491,1,2,0
115480,120492,1,2,0
115481,120493,1,2,0
115482,120494,1,2,0
115483,120495,2,2,0
115484,120496,1,2,0
115488,120500,1,2,0
115489,120501,1,2,0
115490,120502,1,2,0
115493,120505,1,1,0
115494,120506,0,3,0
115495,120507,1,2,0
115496,120508,1,1,0
115497,120509,1,2,0
115498,120510,1,1,0
115499,120511,1,2,0
115500,120512,1,2,0
115501,120513,1,2,0
115502,120514,1,1,0
115503,120515,1,2,0
115504,120516,1,2,0
115505,120517,1,2,0
115506,120518,1,2,0
115507,120519,1,2,0
115508,120520,1,1,0
115509,120521,1,2,0
115510,120522,1,2,0
115511,120523,1,2,0
115512,120524,1,2,0
115513,120525,1,2,0
115514,120526,2,2,0
115515,120527,2,2,0
115516,120528,1,1,0
115517,120529,2,2,0
115518,120530,1,1,0
115519,120531,1,2,0
115520,120532,1,2,0
115521,120533,1,2,0
115522,120534,1,2,0
115523,120535,1,2,0
115524,120536,1,1,0
115525,120537,1,1,0
115526,120538,1,2,0
115527,120539,1,2,0
115528,120540,1,2,0
115529,120541,2,2,0
115530,120542,1,2,0
115531,120543,1,2,0
115532,120544,1,2,0
115533,120545,1,1,0
115534,120546,1,2,0
115535,120547,1,2,0
115536,120548,1,1,0
115537,120549,1,2,0
115538,120550,2,2,0
115539,120551,1,2,0
115540,120552,1,2,0
115541,120553,1,2,0
115542,120554,1,1,0
115543,120555,1,2,0
115544,120556,1,2,0
115545,120557,1,2,0
115546,120558,1,1,0
115547,120559,1,2,0
115548,120560,1,2,0
115549,120561,1,1,0
115550,120562,2,2,0
115551,120563,2,2,0
115552,120564,1,2,0
115553,120565,1,2,0
115554,120566,1,2,0
115555,120567,1,2,0
115556,120568,1,2,0
115557,120569,1,2,0
115558,120570,2,2,0
115559,120571,1,2,0
115560,120572,2,2,0
115561,120573,1,1,0
115562,120574,1,2,0
115563,120575,1,2,0
115564,120576,1,2,0
115565,120577,1,2,0
115566,120578,1,2,0
115567,120579,1,1,0
115568,120580,2,2,0
115569,120581,1,2,0
115570,120582,1,2,0
115571,120583,1,2,0
115572,120584,1,2,0
115573,120585,1,1,0
115574,120586,2,2,0
115575,120587,1,2,0
115576,120588,1,2,0
115577,120589,1,2,0
115578,120590,1,2,0
115579,120591,1,2,0
115580,120592,2,2,0
115581,120593,1,1,0
115582,120594,1,2,0
115583,120595,1,2,0
115584,120596,1,2,0
115585,120597,1,1,0
115586,120598,1,2,0
115587,120599,1,2,0
115588,120600,2,2,0
115589,120601,1,2,0
115590,120602,1,2,0
115591,120603,2,2,0
115592,120604,1,2,0
115593,120605,1,2,0
115594,120606,1,2,0
115595,120607,1,2,0
115596,120608,1,1,0
115597,120609,1,2,0
115598,120610,1,2,0
115599,120611,1,2,0
115600,120612,2,2,0
115601,120613,1,1,0
115602,120614,1,1,0
115603,120615,2,2,0
115604,120616,1,2,0
115605,120617,1,2,0
115606,120618,1,2,0
115607,120619,1,1,0
115608,120620,1,2,0
115609,120621,1,2,0
115610,120622,1,2,0
115611,120623,2,2,0
115612,120624,1,2,0
115613,120625,1,1,0
115614,120626,1,1,0
115615,120627,1,1,0
115616,120628,1,2,0
115617,120629,1,1,0
115618,120630,1,2,0
115619,120631,2,2,0
115620,120632,1,1,0
115621,120633,1,2,0
115622,120634,1,2,0
115623,120635,1,2,0
115624,120636,1,2,0
115625,120637,1,2,0
115626,120638,1,2,0
115627,120639,1,1,0
115628,120640,1,2,0
115629,120641,1,0,0
115630,120642,1,0,0
115631,120643,1,2,0
115632,120644,1,2,0
115633,120645,1,2,0
115634,120646,1,2,0
115635,120647,1,2,0
115636,120648,1,2,0
115637,120649,1,2,0
115638,120650,1,2,0
115639,120651,1,2,0
115640,120652,1,2,0
115641,120653,2,2,0
115642,120654,1,2,0
115643,120655,1,1,0
115644,120656,1,2,0
115645,120657,1,2,0
115646,120658,1,2,0
115647,120659,1,1,0
115648,120660,1,2,0
115649,120661,1,2,0
115650,120662,1,1,0
115651,120663,1,1,0
115652,120664,1,1,0
115653,120665,1,1,0
115654,120666,1,2,0
115655,120667,1,1,0
115656,120668,1,2,0
115657,120669,1,2,0
115658,120670,1,1,0
115659,120671,1,2,0
115660,120672,1,2,0
115661,120673,1,1,0
115662,120674,2,2,0
115663,120675,1,2,0
115664,120676,2,2,0
115665,120677,1,1,0
115666,120678,1,1,0
115667,120679,1,2,0
115668,120680,1,2,0
115669,120681,1,1,0
115670,120682,2,2,0
115671,120683,1,2,0
115672,120684,1,2,0
115673,120685,1,2,0
115674,120686,1,1,0
115675,120687,1,1,0
115677,120689,1,2,0
115678,120690,1,2,0
115679,120691,1,1,0
115680,120692,1,2,0
115681,120693,1,2,0
115682,120694,1,2,0
115683,120695,1,2,0
115684,120696,1,2,0
115685,120697,1,2,0
115686,120698,1,2,0
115687,120699,1,2,0
115688,120700,1,2,0
115690,120702,1,2,0
115696,120708,1,2,0
115699,120711,1,0,0
115700,120712,1,2,0
115706,120718,1,2,0
115712,120724,1,0,0
115713,120725,1,2,0
115714,120726,1,2,0
115715,120727,1,2,0
115716,120728,1,2,0
115745,120757,1,0,0
115746,120758,1,0,0
115747,120759,1,0,0
115748,120760,1,0,0
115749,120761,1,0,0
115750,120762,1,0,0
115760,120772,1,2,0
115761,120773,1,2,0
115762,120774,1,2,0
115872,120884,1,2,0
115873,120885,1,2,0
115874,120886,1,2,0
115875,120887,1,2,0
115876,120888,1,1,0
115877,120889,1,1,0
115878,120890,1,1,0
115879,120891,1,2,0
115880,120892,1,2,0
115881,120893,1,2,0
115882,120894,1,1,0
115883,120895,1,2,0
115884,120896,1,2,0
115885,120897,1,2,0
115886,120898,1,1,0
115887,120899,1,1,0
115888,120900,2,2,0
115889,120901,1,1,0
115890,120902,1,2,0
115891,120903,1,2,0
115892,120904,1,2,0
115893,120905,1,1,0
115894,120906,1,2,0
115895,120907,1,1,0
115896,120908,2,2,0
115897,120909,2,2,0
115898,120910,2,2,0
115899,120911,1,2,0
115900,120912,1,2,0
115901,120913,2,2,0
115902,120914,1,1,0
115903,120915,2,2,0
115904,120916,1,2,0
115905,120917,2,2,0
115906,120918,1,2,0
115907,120919,1,1,0
115908,120920,1,2,0
115909,120921,1,2,0
115910,120922,1,2,0
115911,120923,1,2,0
115912,120924,1,1,0
115913,120925,1,1,0
115914,120926,1,2,0
115915,120927,1,1,0
115916,120928,1,1,0
115917,120929,1,2,0
115918,120930,1,2,0
115919,120931,1,2,0
115920,120932,2,2,0
115921,120933,1,1,0
115922,120934,1,2,0
115923,120935,2,2,0
115924,120936,1,2,0
115925,120937,1,2,0
115926,120938,2,2,0
115927,120939,1,1,0
115928,120940,1,2,0
115929,120941,2,2,0
115930,120942,1,1,0
115931,120943,1,1,0
115932,120944,1,1,0
115933,120945,1,2,0
115934,120946,2,2,0
115935,120947,1,2,0
115936,120948,1,2,0
115937,120949,1,2,0
115938,120950,1,1,0
115939,120951,2,2,0
115940,120952,2,2,0
115941,120953,2,2,0
115942,120954,1,2,0
115943,120955,1,1,0
115944,120956,1,1,0
115945,120957,1,2,0
115946,120958,1,2,0
115947,120959,2,2,0
115948,120960,1,1,0
115949,120961,1,2,0
115950,120962,1,2,0
115951,120963,1,1,0
115952,120964,1,2,0
115953,120965,2,2,0
115954,120966,2,2,0
115955,120967,1,2,0
115956,120968,1,2,0
115957,120969,2,2,0
115958,120970,1,1,0
115959,120971,2,2,0
115960,120972,2,2,0
115961,120973,1,2,0
115962,120974,2,2,0
115963,120975,1,1,0
115964,120976,1,2,0
115965,120977,2,2,0
115966,120978,1,2,0
115967,120979,2,2,0
115968,120980,1,2,0
115969,120981,2,2,0
115970,120982,2,2,0
115971,120983,2,2,0
115972,120984,1,1,0
115973,120985,1,1,0
115974,120986,1,2,0
115975,120987,1,2,0
115976,120988,1,2,0
115977,120989,1,1,0
115978,120990,2,2,0
115979,120991,1,1,0
115980,120992,2,2,0
115981,120993,1,2,0
115982,120994,2,2,0
115983,120995,1,2,0
115984,120996,2,2,0
115985,120997,1,1,0
115986,120998,1,1,0
115987,120999,1,1,0
115988,121000,2,2,0
115989,121001,1,2,0
115990,121002,1,1,0
115991,121003,1,1,0
115992,121004,2,2,0
115993,121005,1,1,0
115994,121006,1,2,0
115995,121007,2,2,0
115996,121008,1,1,0
115997,121009,1,2,0
115998,121010,1,1,0
115999,121011,1,1,0
116000,121012,1,1,0
116001,121013,2,2,0
116002,121014,1,2,0
116003,121015,1,2,0
116004,121016,1,2,0
116005,121017,1,2,0
116006,121018,1,2,0
116007,121019,2,2,0
116008,121020,1,2,0
116009,121021,1,2,0
116010,121022,2,2,0
116011,121023,1,1,0
116012,121024,1,1,0
116013,121025,1,2,0
116014,121026,1,2,0
116015,121027,2,2,0
116016,121028,1,1,0
116017,121029,2,2,0
116018,121030,1,2,0
116019,121031,2,2,0
116020,121032,1,1,0
116021,121033,1,2,0
116022,121034,2,2,0
116023,121035,1,2,0
116024,121036,2,2,0
116025,121037,1,2,0
116026,121038,1,2,0
116027,121039,1,2,0
116028,121040,1,1,0
116029,121041,2,2,0
116030,121042,1,2,0
116031,121043,1,1,0
116032,121044,2,2,0
116033,121045,1,2,0
116034,121046,1,2,0
116035,121047,2,2,0
116036,121048,1,1,0
116037,121049,2,2,0
116038,121050,2,2,0
116039,121051,1,1,0
116040,121052,1,1,0
116041,121053,1,2,0
116042,121054,2,2,0
116043,121055,1,2,0
116044,121056,1,1,0
116045,121057,1,2,0
116046,121058,1,2,0
116047,121059,2,2,0
116048,121060,1,2,0
116049,121061,1,2,0
116050,121062,1,1,0
116051,121063,2,2,0
116052,121064,2,2,0
116053,121065,1,1,0
116054,121066,1,2,0
116055,121067,2,2,0
116056,121068,1,2,0
116057,121069,1,2,0
116058,121070,2,2,0
116059,121071,1,1,0
116060,121072,1,2,0
116061,121073,1,2,0
116062,121074,1,2,0
116063,121075,1,2,0
116064,121076,1,2,0
116065,121077,2,2,0
116066,121078,1,2,0
116067,121079,1,2,0
116068,121080,1,2,0
116069,121081,1,2,0
116070,121082,1,1,0
116071,121083,1,2,0
116072,121084,1,0,0
116073,121085,1,2,0
116074,121086,1,1,0
116075,121087,1,2,0
116076,121088,1,1,0
116077,121089,1,2,0
116078,121090,1,1,0
116079,121091,1,2,0
116080,121092,1,2,0
116081,121093,1,2,0
116082,121094,1,2,0
116083,121095,1,1,0
116084,121096,1,2,0
116085,121097,1,1,0
116086,121098,1,2,0
116087,121099,1,1,0
116088,121100,1,2,0
116089,121101,1,1,0
116090,121102,1,1,0
116091,121103,1,1,0
116092,121104,1,1,0
116093,121105,1,1,0
116094,121106,1,1,0
116095,121107,1,1,0
116096,121108,1,2,0
116097,121109,1,2,0
116098,121110,1,2,0
116099,121111,1,2,0
116100,121112,1,2,0
116101,121113,1,2,0
116102,121114,1,1,0
116103,121115,1,2,0
116104,121116,1,2,0
116105,121117,1,2,0
116106,121118,1,1,0
116107,121119,1,1,0
116108,121120,1,2,0
116109,121121,1,2,0
116112,121124,1,2,0
116113,121125,1,0,0
116114,121126,1,1,0
116115,121127,1,1,0
116116,121128,1,1,0
116117,121129,1,2,0
116118,121130,1,2,0
116119,121131,1,2,0
116120,121132,1,1,0
116121,121133,1,1,0
116122,121134,1,1,0
116123,121135,1,2,0
116124,121136,1,2,0
116125,121137,1,1,0
116126,121138,1,2,0
116127,121139,1,1,0
116128,121140,1,2,0
116129,121141,1,2,0
116130,121142,1,1,0
116131,121143,1,2,0
116132,121144,1,2,0
116133,121145,1,2,0
116134,121146,1,1,0
116135,121147,1,1,0
116136,121148,1,1,0
116137,121149,1,1,0
116138,121150,1,1,0
116139,121151,1,2,0
116140,121152,1,2,0
116141,121153,1,2,0
116142,121154,1,2,0
116143,121155,1,2,0
116144,121156,1,2,0
116145,121157,1,2,0
116146,121158,1,2,0
116147,121159,1,2,0
116148,121160,1,1,0
116149,121161,1,2,0
116150,121162,1,2,0
116151,121163,1,2,0
116152,121164,1,2,0
116153,121165,1,2,0
116154,121166,1,2,0
116155,121167,1,2,0
116156,121168,1,2,0
116157,121169,1,1,0
116158,121170,1,1,0
116159,121171,1,0,0
116160,121172,1,0,0
116161,121173,1,2,0
116162,121174,1,1,0
116163,121175,1,2,0
116164,121176,1,1,0
116165,121177,1,1,0
116166,121178,1,2,0
116167,121179,1,2,0
116168,121180,1,2,0
116169,121181,1,1,0
116170,121182,1,2,0
116171,121183,1,1,0
116172,121184,1,2,0
116173,121185,1,2,0
116174,121186,1,1,0
116175,121187,1,2,0
116176,121188,1,1,0
116177,121189,1,2,0
116178,121190,1,2,0
116179,121191,1,1,0
116180,121192,1,2,0
116182,121194,1,1,0
116183,121195,1,1,0
116184,121196,1,2,0
116185,121197,1,2,0
116186,121198,1,2,0
116187,121199,1,1,0
116188,121200,1,2,0
116189,121201,1,2,0
116190,121202,1,2,0
116191,121203,1,1,0
116192,121204,1,0,0
116193,121205,1,2,0
116194,121206,1,1,0
116195,121207,1,2,0
116196,121208,1,2,0
116197,121209,1,2,0
116198,121210,1,2,0
116199,121211,1,2,0
116200,121212,1,2,0
116201,121213,1,2,0
116202,121214,1,2,0
116203,121215,1,2,0
116204,121216,1,2,0
116205,121217,1,2,0
116279,121291,1,2,0
116280,121292,1,2,0
116281,121293,1,1,0
116282,121294,1,1,0
116283,121295,1,2,0
116284,121296,1,2,0
116285,121297,1,2,0
116286,121298,1,1,0
116287,121299,1,0,0
116288,121300,1,2,0
116289,121301,1,1,0
116290,121302,1,2,0
116291,121303,1,2,0
116292,121304,1,2,0
116293,121305,1,2,0
116294,121306,1,2,0
116295,121307,1,0,0
116296,121308,1,1,0
116297,121309,1,2,0
116298,121310,1,2,0
116299,121311,1,2,0
116300,121312,1,2,0
116301,121313,1,1,0
116302,121314,1,1,0
116303,121315,1,2,0
116304,121316,1,2,0
116305,121317,1,1,0
116306,121318,1,2,0
116307,121319,1,2,0
116308,121320,1,1,0
116311,121323,1,2,0
116312,121324,1,2,0
116313,121325,1,2,0
116314,121326,1,2,0
116315,121327,1,2,0
116316,121328,1,1,0
116317,121329,1,1,0
116319,121331,1,2,0
116376,121388,1,2,0
116385,121397,1,0,0
116706,121718,1,2,0
116707,121719,1,2,0
116708,121720,1,2,0
116709,121721,1,2,0
116710,121722,1,2,0
116711,121723,1,1,0
116712,121724,1,1,0
116713,121725,1,1,0
116714,121726,1,2,0
116715,121727,1,2,0
116716,121728,1,2,0
116717,121729,1,1,0
116718,121730,1,1,0
116719,121731,1,2,0
116720,121732,1,2,0
116721,121733,1,1,0
116722,121734,1,0,0
116723,121735,1,1,0
116724,121736,1,2,0
116725,121737,1,2,0
116728,121740,1,2,0
116729,121741,1,0,0
116730,121742,1,2,0
116731,121743,1,2,0
116732,121744,1,2,0
116733,121745,1,1,0
116734,121746,1,1,0
116735,121747,1,2,0
116736,121748,1,2,0
116737,121749,1,2,0
116738,121750,1,2,0
116739,121751,1,2,0
116740,121752,1,2,0
116741,121753,1,1,0
116742,121754,1,1,0
116743,121755,1,2,0
116744,121756,1,2,0
116745,121757,1,0,0
116746,121758,1,2,0
116747,121759,1,1,0
116748,121760,1,0,0
116749,121761,1,2,0
116750,121762,1,0,0
116751,121763,1,1,0
116752,121764,1,0,0
116753,121765,1,0,0
116754,121766,1,1,0
116755,121767,1,0,0
116756,121768,1,0,0
116757,121769,1,1,0
116758,121770,1,0,0
116759,121771,1,0,0
116760,121772,1,0,0
116761,121773,1,0,0
116762,121774,1,0,0
116763,121775,1,1,0
116764,121776,1,1,0
116765,121777,1,2,0
116766,121778,1,0,0
116767,121779,1,0,0
116768,121780,1,0,0
116769,121781,1,0,0
116770,121782,1,1,0
116771,121783,1,0,0
116772,121784,1,0,0
116773,121785,1,0,0
116774,121786,1,0,0
116775,121787,1,1,0
116776,121788,1,1,0
116777,121789,1,1,0
116778,121790,1,0,0
116779,121791,1,2,0
116780,121792,1,2,0
116781,121793,1,1,0
116782,121794,1,0,0
116783,121795,1,0,0
116784,121796,1,0,0
116785,121797,1,2,0
116786,121798,1,2,0
116787,121799,1,1,0
116788,121800,1,1,0
116789,121801,1,0,0
116790,121802,1,1,0
116791,121803,1,1,0
116792,121804,1,2,0
116793,121805,1,2,0
116794,121806,1,2,0
116795,121807,1,1,0
116796,121808,1,1,0
116797,121809,1,2,0
116798,121810,1,2,0
116799,121811,1,1,0
116800,121812,1,2,0
116801,121813,1,2,0
116802,121814,1,0,0
116803,121815,1,2,0
116804,121816,1,1,0
116805,121817,1,1,0
116806,121818,1,2,0
116807,121819,1,2,0
116808,121820,1,1,0
116809,121821,1,2,0
116810,121822,1,2,0
116811,121823,1,2,0
116812,121824,1,2,0
116813,121825,1,2,0
116814,121826,1,2,0
116815,121827,1,0,0
116816,121828,1,2,0
116817,121829,1,2,0
116818,121830,1,1,0
116819,121831,1,1,0
116820,121832,1,2,0
116821,121833,1,2,0
116822,121834,1,2,0
116823,121835,1,2,0
116824,121836,1,2,0
116825,121837,1,1,0
116826,121838,1,2,0
116827,121839,1,2,0
116828,121840,1,1,0
116829,121841,1,1,0
116830,121842,1,2,0
116831,121843,1,2,0
116832,121844,1,2,0
116833,121845,1,2,0
116834,121846,1,1,0
116835,121847,1,0,0
116838,121850,1,0,0
116839,121851,1,0,0
116840,121852,1,0,0
116841,121853,1,0,0
116842,121854,1,0,0
116843,121855,1,0,0
116844,121856,1,0,0
116845,121857,1,0,0
116846,121858,1,0,0
116847,121859,1,0,0
116848,121860,1,1,0
116849,121861,1,2,0
116850,121862,1,0,0
116851,121863,1,0,0
116852,121864,1,0,0
116853,121865,1,0,0
116854,121866,1,0,0
116855,121867,1,0,0
116856,121868,1,0,0
116857,121869,1,0,0
116858,121870,1,1,0
116859,121871,1,0,0
116860,121872,1,0,0
116861,121873,1,1,0
116862,121874,1,1,0
116863,121875,1,1,0
116864,121876,1,2,0
116865,121877,1,2,0
