ID,DamageReplaceStatF,DamageSecondaryF,DamageReplaceStat,DamageSecondary,EpicF[0],EpicF[1],EpicF[2],EpicF[3],EpicF[4],SuperiorF[0],SuperiorF[1],SuperiorF[2],SuperiorF[3],SuperiorF[4],GoodF[0],GoodF[1],GoodF[2],GoodF[3],GoodF[4],Epic[0],Epic[1],Epic[2],Epic[3],Epic[4],Superior[0],Superior[1],Superior[2],Superior[3],Superior[4],Good[0],Good[1],Good[2],Good[3],Good[4]
425,910.731,2129.984,910,2129,837.1361,627.85205,470.88904,418.56805,418.56805,837.1361,627.85205,470.88904,418.56805,418.56805,837.1361,627.85205,470.88904,418.56805,418.56805,837,627,470,418,418,837,627,470,418,418,837,627,470,418,418
426,914.98376,2135.946,914,2135,844.97253,633.7294,475.29703,422.48627,422.48627,844.97253,633.7294,475.29703,422.48627,422.48627,844.97253,633.7294,475.29703,422.48627,422.48627,844,633,475,422,422,844,633,475,422,422,844,633,475,422,422
427,919.2564,2141.9248,919,2141,852.8823,639.66174,479.7463,426.44116,426.44116,852.8823,639.66174,479.7463,426.44116,426.44116,852.8823,639.66174,479.7463,426.44116,426.44116,852,639,479,426,426,852,639,479,426,426,852,639,479,426,426
428,923.54895,2147.9204,923,2147,860.86615,645.6496,484.2372,430.43307,430.43307,860.86615,645.6496,484.2372,430.43307,430.43307,860.86615,645.6496,484.2372,430.43307,430.43307,860,645,484,430,430,860,645,484,430,430,860,645,484,430,430
429,927.8616,2153.9329,927,2153,868.92474,651.69354,488.77014,434.46237,434.46237,868.92474,651.69354,488.77014,434.46237,434.46237,868.92474,651.69354,488.77014,434.46237,434.46237,868,651,488,434,434,868,651,488,434,434,868,651,488,434,434
430,932.1943,2159.962,932,2159,877.0587,657.79407,493.34552,438.52936,438.52936,877.0587,657.79407,493.34552,438.52936,438.52936,877.0587,657.79407,493.34552,438.52936,438.52936,877,657,493,438,438,877,657,493,438,438,877,657,493,438,438
431,936.54724,2166.008,936,2166,885.26886,663.95166,497.96375,442.63443,442.63443,885.26886,663.95166,497.96375,442.63443,442.63443,885.26886,663.95166,497.96375,442.63443,442.63443,885,663,497,442,442,885,663,497,442,442,885,663,497,442,442
432,940.9206,2172.071,940,2172,893.5559,670.16693,502.62518,446.77795,446.77795,893.5559,670.16693,502.62518,446.77795,446.77795,893.5559,670.16693,502.62518,446.77795,446.77795,893,670,502,446,446,893,670,502,446,446,893,670,502,446,446
433,945.3143,2178.151,945,2178,901.9205,676.44037,507.33026,450.96024,450.96024,901.9205,676.44037,507.33026,450.96024,450.96024,901.9205,676.44037,507.33026,450.96024,450.96024,901,676,507,450,450,901,676,507,450,450,901,676,507,450,450
434,949.7285,2184.248,949,2184,910.36334,682.7725,512.0794,455.18167,455.18167,910.36334,682.7725,512.0794,455.18167,455.18167,910.36334,682.7725,512.0794,455.18167,455.18167,910,682,512,455,455,910,682,512,455,455,910,682,512,455,455
435,954.1634,2190.362,954,2190,918.88525,689.16394,516.873,459.44263,459.44263,918.88525,689.16394,516.873,459.44263,459.44263,918.88525,689.16394,516.873,459.44263,459.44263,918,689,516,459,459,918,689,516,459,459,918,689,516,459,459
436,958.61896,2196.4932,958,2196,927.48694,695.61523,521.7114,463.74347,463.74347,927.48694,695.61523,521.7114,463.74347,463.74347,927.48694,695.61523,521.7114,463.74347,463.74347,927,695,521,463,463,927,695,521,463,463,927,695,521,463,463
437,963.09534,2202.6414,963,2202,936.1692,702.1269,526.59515,468.0846,468.0846,936.1692,702.1269,526.59515,468.0846,468.0846,936.1692,702.1269,526.59515,468.0846,468.0846,936,702,526,468,468,936,702,526,468,468,936,702,526,468,468
438,967.5926,2208.807,967,2208,944.9326,708.69946,531.5246,472.4663,472.4663,944.9326,708.69946,531.5246,472.4663,472.4663,944.9326,708.69946,531.5246,472.4663,472.4663,944,708,531,472,472,944,708,531,472,472,944,708,531,472,472
439,972.11084,2214.9897,972,2214,953.77814,715.3336,536.50024,476.88907,476.88907,953.77814,715.3336,536.50024,476.88907,476.88907,953.77814,715.3336,536.50024,476.88907,476.88907,953,715,536,476,476,953,715,536,476,476,953,715,536,476,476
440,976.6502,2221.19,976,2221,962.7065,722.02985,541.5224,481.35324,481.35324,962.7065,722.02985,541.5224,481.35324,481.35324,962.7065,722.02985,541.5224,481.35324,481.35324,962,722,541,481,481,962,722,541,481,481,962,722,541,481,481
441,981.2108,2227.4072,981,2227,971.7184,728.7888,546.5916,485.8592,485.8592,971.7184,728.7888,546.5916,485.8592,485.8592,971.7184,728.7888,546.5916,485.8592,485.8592,971,728,546,485,485,971,728,546,485,485,971,728,546,485,485
442,985.79266,2233.642,985,2233,980.81464,735.61096,551.70825,490.40732,490.40732,980.81464,735.61096,551.70825,490.40732,490.40732,980.81464,735.61096,551.70825,490.40732,490.40732,980,735,551,490,490,980,735,551,490,490,980,735,551,490,490
443,990.39594,2239.8945,990,2239,989.9961,742.4971,556.8728,494.99805,494.99805,989.9961,742.4971,556.8728,494.99805,494.99805,989.9961,742.4971,556.8728,494.99805,494.99805,989,742,556,494,494,989,742,556,494,494,989,742,556,494,494
444,995.0206,2246.1643,995,2246,999.2634,749.4476,562.0857,499.6317,499.6317,999.2634,749.4476,562.0857,499.6317,499.6317,999.2634,749.4476,562.0857,499.6317,499.6317,999,749,562,499,499,999,749,562,499,499,999,749,562,499,499
445,999.667,2252.4517,999,2252,1008.6176,756.46313,567.34735,504.30878,504.30878,1008.6176,756.46313,567.34735,504.30878,504.30878,1008.6176,756.46313,567.34735,504.30878,504.30878,1008,756,567,504,504,1008,756,567,504,504,1008,756,567,504,504
446,1004.3351,2258.7566,1004,2258,1018.0592,763.54443,572.6583,509.0296,509.0296,1018.0592,763.54443,572.6583,509.0296,509.0296,1018.0592,763.54443,572.6583,509.0296,509.0296,1018,763,572,509,509,1018,763,572,509,509,1018,763,572,509,509
447,1009.0249,2265.079,1009,2265,1027.5892,770.69196,578.019,513.7946,513.7946,1027.5892,770.69196,578.019,513.7946,513.7946,1027.5892,770.69196,578.019,513.7946,513.7946,1027,770,578,513,513,1027,770,578,513,513,1027,770,578,513,513
448,1013.7366,2271.4194,1013,2271,1037.2085,777.9064,583.4298,518.60425,518.60425,1037.2085,777.9064,583.4298,518.60425,518.60425,1037.2085,777.9064,583.4298,518.60425,518.60425,1037,777,583,518,518,1037,777,583,518,518,1037,777,583,518,518
449,1020.7449,2277.7773,1020,2277,1046.9178,785.1884,588.8913,523.4589,523.4589,1046.9178,785.1884,588.8913,523.4589,523.4589,1046.9178,785.1884,588.8913,523.4589,523.4589,1046,785,588,523,523,1046,785,588,523,523,1046,785,588,523,523
450,1030.3,2284.1533,1030,2284,1056.718,792.5385,594.40393,528.359,528.359,1056.718,792.5385,594.40393,528.359,528.359,1056.718,792.5385,594.40393,528.359,528.359,1056,792,594,528,528,1056,792,594,528,528,1056,792,594,528,528
451,1039.9447,2290.5469,1039,2290,1066.61,799.9575,599.96814,533.305,533.305,1066.61,799.9575,599.96814,533.305,533.305,1066.61,799.9575,599.96814,533.305,533.305,1066,799,599,533,533,1066,799,599,533,533,1066,799,599,533,533
452,1049.6797,2296.9585,1049,2296,1076.5945,807.4459,605.5844,538.29724,538.29724,1076.5945,807.4459,605.5844,538.29724,538.29724,1076.5945,807.4459,605.5844,538.29724,538.29724,1076,807,605,538,538,1076,807,605,538,538,1076,807,605,538,538
453,1059.5057,2303.3882,1059,2303,1086.6725,815.0044,611.2533,543.33624,543.33624,1086.6725,815.0044,611.2533,543.33624,543.33624,1086.6725,815.0044,611.2533,543.33624,543.33624,1086,815,611,543,543,1086,815,611,543,543,1086,815,611,543,543
454,1069.4238,2309.8357,1069,2309,1096.8448,822.63367,616.9753,548.4224,548.4224,1096.8448,822.63367,616.9753,548.4224,548.4224,1096.8448,822.63367,616.9753,548.4224,548.4224,1096,822,616,548,548,1096,822,616,548,548,1096,822,616,548,548
455,1079.4347,2316.3013,1079,2316,1107.1124,830.33435,622.75073,553.5562,553.5562,1107.1124,830.33435,622.75073,553.5562,553.5562,1107.1124,830.33435,622.75073,553.5562,553.5562,1107,830,622,553,553,1107,830,622,553,553,1107,830,622,553,553
456,1089.5393,2322.785,1089,2322,1117.4762,838.1071,628.5803,558.7381,558.7381,1117.4762,838.1071,628.5803,558.7381,558.7381,1117.4762,838.1071,628.5803,558.7381,558.7381,1117,838,628,558,558,1117,838,628,558,558,1117,838,628,558,558
457,1099.7384,2329.2866,1099,2329,1127.9369,845.95264,634.4645,563.96844,563.96844,1127.9369,845.95264,634.4645,563.96844,563.96844,1127.9369,845.95264,634.4645,563.96844,563.96844,1127,845,634,563,563,1127,845,634,563,563,1127,845,634,563,563
458,1110.0331,2335.8066,1110,2335,1138.4955,853.8716,640.4037,569.24774,569.24774,1138.4955,853.8716,640.4037,569.24774,569.24774,1138.4955,853.8716,640.4037,569.24774,569.24774,1138,853,640,569,569,1138,853,640,569,569,1138,853,640,569,569
459,1120.4241,2342.345,1120,2342,1149.153,861.8647,646.3985,574.5765,574.5765,1149.153,861.8647,646.3985,574.5765,574.5765,1149.153,861.8647,646.3985,574.5765,574.5765,1149,861,646,574,574,1149,861,646,574,574,1149,861,646,574,574
460,1130.9124,2348.9016,1130,2348,1159.9102,869.9326,652.44946,579.9551,579.9551,1159.9102,869.9326,652.44946,579.9551,579.9551,1159.9102,869.9326,652.44946,579.9551,579.9551,1159,869,652,579,579,1159,869,652,579,579,1159,869,652,579,579
461,1141.4989,2355.4766,1141,2355,1170.7681,878.07605,658.55707,585.38403,585.38403,1170.7681,878.07605,658.55707,585.38403,585.38403,1170.7681,878.07605,658.55707,585.38403,585.38403,1170,878,658,585,585,1170,878,658,585,585,1170,878,658,585,585
462,1152.1844,2362.0698,1152,2362,1181.7277,886.2957,664.7218,590.86383,590.86383,1181.7277,886.2957,664.7218,590.86383,590.86383,1181.7277,886.2957,664.7218,590.86383,590.86383,1181,886,664,590,590,1181,886,664,590,590,1181,886,664,590,590
463,1162.9701,2368.6816,1162,2368,1192.7898,894.59235,670.9443,596.3949,596.3949,1192.7898,894.59235,670.9443,596.3949,596.3949,1192.7898,894.59235,670.9443,596.3949,596.3949,1192,894,670,596,596,1192,894,670,596,596,1192,894,670,596,596
464,1173.8567,2375.3118,1173,2375,1203.9556,902.9666,677.225,601.9778,601.9778,1203.9556,902.9666,677.225,601.9778,601.9778,1203.9556,902.9666,677.225,601.9778,601.9778,1203,902,677,601,601,1203,902,677,601,601,1203,902,677,601,601
465,1184.8451,2381.9607,1184,2381,1215.2257,911.4193,683.5645,607.61285,607.61285,1215.2257,911.4193,683.5645,607.61285,607.61285,1215.2257,911.4193,683.5645,607.61285,607.61285,1215,911,683,607,607,1215,911,683,607,607,1215,911,683,607,607
466,1195.9364,2388.6282,1195,2388,1226.6014,919.9511,689.9633,613.3007,613.3007,1226.6014,919.9511,689.9633,613.3007,613.3007,1226.6014,919.9511,689.9633,613.3007,613.3007,1226,919,689,613,613,1226,919,689,613,613,1226,919,689,613,613
467,1207.1316,2395.3142,1207,2395,1238.0837,928.5628,696.4221,619.0419,619.0419,1238.0837,928.5628,696.4221,619.0419,619.0419,1238.0837,928.5628,696.4221,619.0419,619.0419,1238,928,696,619,619,1238,928,696,619,619,1238,928,696,619,619
468,1218.4316,2402.019,1218,2402,1249.6735,937.25507,702.9413,624.83673,624.83673,1249.6735,937.25507,702.9413,624.83673,624.83673,1249.6735,937.25507,702.9413,624.83673,624.83673,1249,937,702,624,624,1249,937,702,624,624,1249,937,702,624,624
469,1229.8373,2408.7427,1229,2408,1261.3716,946.02875,709.52155,630.6858,630.6858,1261.3716,946.02875,709.52155,630.6858,630.6858,1261.3716,946.02875,709.52155,630.6858,630.6858,1261,946,709,630,630,1261,946,709,630,630,1261,946,709,630,630
470,1241.3499,2415.485,1241,2415,1273.1793,954.8845,716.1634,636.58966,636.58966,1273.1793,954.8845,716.1634,636.58966,636.58966,1273.1793,954.8845,716.1634,636.58966,636.58966,1273,954,716,636,636,1273,954,716,636,636,1273,954,716,636,636
471,1252.9701,2422.2466,1252,2422,1285.0975,963.8232,722.8674,642.54877,642.54877,1285.0975,963.8232,722.8674,642.54877,642.54877,1285.0975,963.8232,722.8674,642.54877,642.54877,1285,963,722,642,642,1285,963,722,642,642,1285,963,722,642,642
472,1264.6992,2429.0266,1264,2429,1297.1273,972.8455,729.63416,648.56366,648.56366,1297.1273,972.8455,729.63416,648.56366,648.56366,1297.1273,972.8455,729.63416,648.56366,648.56366,1297,972,729,648,648,1297,972,729,648,648,1297,972,729,648,648
473,1276.5381,2435.826,1276,2435,1309.2698,981.95233,736.46423,654.6349,654.6349,1309.2698,981.95233,736.46423,654.6349,654.6349,1309.2698,981.95233,736.46423,654.6349,654.6349,1309,981,736,654,654,1309,981,736,654,654,1309,981,736,654,654
474,1288.4877,2442.6443,1288,2442,1321.5259,991.1444,743.3583,660.76294,660.76294,1321.5259,991.1444,743.3583,660.76294,660.76294,1321.5259,991.1444,743.3583,660.76294,660.76294,1321,991,743,660,660,1321,991,743,660,660,1321,991,743,660,660
475,1300.5493,2449.4814,1300,2449,1333.8967,1000.4225,750.3169,666.94836,666.94836,1333.8967,1000.4225,750.3169,666.94836,666.94836,1333.8967,1000.4225,750.3169,666.94836,666.94836,1333,1000,750,666,666,1333,1000,750,666,666,1333,1000,750,666,666
476,1312.7238,2456.338,1312,2456,1346.3833,1009.7875,757.34064,673.19165,673.19165,1346.3833,1009.7875,757.34064,673.19165,673.19165,1346.3833,1009.7875,757.34064,673.19165,673.19165,1346,1009,757,673,673,1346,1009,757,673,673,1346,1009,757,673,673
477,1325.0121,2463.2136,1325,2463,1358.9868,1019.2401,764.43005,679.4934,679.4934,1358.9868,1019.2401,764.43005,679.4934,679.4934,1358.9868,1019.2401,764.43005,679.4934,679.4934,1358,1019,764,679,679,1358,1019,764,679,679,1358,1019,764,679,679
478,1337.4155,2470.1086,1337,2470,1371.7083,1028.7812,771.58594,685.8541,685.8541,1371.7083,1028.7812,771.58594,685.8541,685.8541,1371.7083,1028.7812,771.58594,685.8541,685.8541,1371,1028,771,685,685,1371,1028,771,685,685,1371,1028,771,685,685
479,1349.9352,2477.0227,1349,2477,1384.5488,1038.4116,778.8087,692.2744,692.2744,1384.5488,1038.4116,778.8087,692.2744,692.2744,1384.5488,1038.4116,778.8087,692.2744,692.2744,1384,1038,778,692,692,1384,1038,778,692,692,1384,1038,778,692,692
480,1362.5719,2483.9563,1362,2483,1397.5096,1048.1322,786.0992,698.7548,698.7548,1397.5096,1048.1322,786.0992,698.7548,698.7548,1397.5096,1048.1322,786.0992,698.7548,698.7548,1397,1048,786,698,698,1397,1048,786,698,698,1397,1048,786,698,698
481,1375.3269,2490.9092,1375,2490,1410.5917,1057.9438,793.4578,705.29584,705.29584,1410.5917,1057.9438,793.4578,705.29584,705.29584,1410.5917,1057.9438,793.4578,705.29584,705.29584,1410,1057,793,705,705,1410,1057,793,705,705,1410,1057,793,705,705
482,1388.2014,2497.8816,1388,2497,1423.7963,1067.8472,800.8854,711.89813,711.89813,1423.7963,1067.8472,800.8854,711.89813,711.89813,1423.7963,1067.8472,800.8854,711.89813,711.89813,1423,1067,800,711,711,1423,1067,800,711,711,1423,1067,800,711,711
483,1401.1963,2504.8735,1401,2504,1437.1244,1077.8434,808.3825,718.5622,718.5622,1437.1244,1077.8434,808.3825,718.5622,718.5622,1437.1244,1077.8434,808.3825,718.5622,718.5622,1437,1077,808,718,718,1437,1077,808,718,718,1437,1077,808,718,718
484,1414.313,2511.8853,1414,2511,1450.5774,1087.933,815.94977,725.2887,725.2887,1450.5774,1087.933,815.94977,725.2887,725.2887,1450.5774,1087.933,815.94977,725.2887,725.2887,1450,1087,815,725,725,1450,1087,815,725,725,1450,1087,815,725,725
485,1427.5524,2518.9163,1427,2518,1464.1562,1098.1172,823.5879,732.0781,732.0781,1464.1562,1098.1172,823.5879,732.0781,732.0781,1464.1562,1098.1172,823.5879,732.0781,732.0781,1464,1098,823,732,732,1464,1098,823,732,732,1464,1098,823,732,732
486,1440.9156,2525.967,1440,2525,1477.8622,1108.3966,831.2975,738.9311,738.9311,1477.8622,1108.3966,831.2975,738.9311,738.9311,1477.8622,1108.3966,831.2975,738.9311,738.9311,1477,1108,831,738,738,1477,1108,831,738,738,1477,1108,831,738,738
487,1454.404,2533.0376,1454,2533,1491.6965,1118.7723,839.0793,745.84827,745.84827,1491.6965,1118.7723,839.0793,745.84827,745.84827,1491.6965,1118.7723,839.0793,745.84827,745.84827,1491,1118,839,745,745,1491,1118,839,745,745,1491,1118,839,745,745
488,1468.0188,2540.128,1468,2540,1505.6603,1129.2452,846.9339,752.83014,752.83014,1505.6603,1129.2452,846.9339,752.83014,752.83014,1505.6603,1129.2452,846.9339,752.83014,752.83014,1505,1129,846,752,752,1505,1129,846,752,752,1505,1129,846,752,752
489,1481.7609,2547.2383,1481,2547,1519.7548,1139.816,854.86206,759.8774,759.8774,1519.7548,1139.816,854.86206,759.8774,759.8774,1519.7548,1139.816,854.86206,759.8774,759.8774,1519,1139,854,759,759,1519,1139,854,759,759,1519,1139,854,759,759
490,1495.6317,2554.3684,1495,2554,1533.9812,1150.4858,862.86444,766.9906,766.9906,1533.9812,1150.4858,862.86444,766.9906,766.9906,1533.9812,1150.4858,862.86444,766.9906,766.9906,1533,1150,862,766,766,1533,1150,862,766,766,1533,1150,862,766,766
491,1509.6323,2561.5183,1509,2561,1548.3408,1161.2556,870.9417,774.1704,774.1704,1548.3408,1161.2556,870.9417,774.1704,774.1704,1548.3408,1161.2556,870.9417,774.1704,774.1704,1548,1161,870,774,774,1548,1161,870,774,774,1548,1161,870,774,774
492,1523.7639,2568.6885,1523,2568,1562.8348,1172.1261,879.0946,781.4174,781.4174,1562.8348,1172.1261,879.0946,781.4174,781.4174,1562.8348,1172.1261,879.0946,781.4174,781.4174,1562,1172,879,781,781,1562,1172,879,781,781,1562,1172,879,781,781
493,1538.028,2575.8787,1538,2575,1577.4645,1183.0984,887.3238,788.73224,788.73224,1577.4645,1183.0984,887.3238,788.73224,788.73224,1577.4645,1183.0984,887.3238,788.73224,788.73224,1577,1183,887,788,788,1577,1183,887,788,788,1577,1183,887,788,788
494,1552.4254,2583.0889,1552,2583,1592.2312,1194.1733,895.63007,796.1156,796.1156,1592.2312,1194.1733,895.63007,796.1156,796.1156,1592.2312,1194.1733,895.63007,796.1156,796.1156,1592,1194,895,796,796,1592,1194,895,796,796,1592,1194,895,796,796
495,1566.9576,2590.3193,1566,2590,1607.1361,1205.352,904.01404,803.56805,803.56805,1607.1361,1205.352,904.01404,803.56805,803.56805,1607.1361,1205.352,904.01404,803.56805,803.56805,1607,1205,904,803,803,1607,1205,904,803,803,1607,1205,904,803,803
496,1581.626,2597.57,1581,2597,1622.1804,1216.6354,912.4765,811.0902,811.0902,1622.1804,1216.6354,912.4765,811.0902,811.0902,1622.1804,1216.6354,912.4765,811.0902,811.0902,1622,1216,912,811,811,1622,1216,912,811,811,1622,1216,912,811,811
497,1596.4315,2604.841,1596,2604,1637.3657,1228.0243,921.0182,818.68286,818.68286,1637.3657,1228.0243,921.0182,818.68286,818.68286,1637.3657,1228.0243,921.0182,818.68286,818.68286,1637,1228,921,818,818,1637,1228,921,818,818,1637,1228,921,818,818
498,1611.3757,2612.1323,1611,2612,1652.6931,1239.5198,929.6399,826.34656,826.34656,1652.6931,1239.5198,929.6399,826.34656,826.34656,1652.6931,1239.5198,929.6399,826.34656,826.34656,1652,1239,929,826,826,1652,1239,929,826,826,1652,1239,929,826,826
499,1626.4598,2619.444,1626,2619,1668.164,1251.1229,938.3422,834.082,834.082,1668.164,1251.1229,938.3422,834.082,834.082,1668.164,1251.1229,938.3422,834.082,834.082,1668,1251,938,834,834,1668,1251,938,834,834,1668,1251,938,834,834
500,1641.6852,2626.7764,1641,2626,1683.7797,1262.8347,947.12604,841.88983,841.88983,1683.7797,1262.8347,947.12604,841.88983,841.88983,1683.7797,1262.8347,947.12604,841.88983,841.88983,1683,1262,947,841,841,1683,1262,947,841,841,1683,1262,947,841,841
501,1657.053,2634.129,1657,2634,1699.5415,1274.6561,955.9921,849.77075,849.77075,1699.5415,1274.6561,955.9921,849.77075,849.77075,1699.5415,1274.6561,955.9921,849.77075,849.77075,1699,1274,955,849,849,1699,1274,955,849,849,1699,1274,955,849,849
