ID,SoundKitID,InnerRadius2D,OuterRadius2D,TimeA,TimeB,TimeC,TimeD,RandomOffsetRange,Usage,TimeIntervalMin,TimeIntervalMax,DelayMin,DelayMax,VolumeSliderCategory,DuckToSFX,DuckToMusic,DuckToAmbience,DuckToDialog,DuckToSuppressors,DuckToCinematicSFX,DuckToCinematicMusic,Field_11_2_0_61476_021,InnerRadiusOfInfluence,OuterRadiusOfInfluence,TimeToDuck,TimeToUnduck,InsideAngle,OutsideAngle,OutsideVolume,MinRandomPosOffset,MaxRandomPosOffset,MsOffset,TimeCooldownMin,TimeCooldownMax,MaxInstancesBehavior,VolumeControlType,VolumeFadeInTimeMin,VolumeFadeInTimeMax,VolumeFadeInCurveID,VolumeFadeOutTimeMin,VolumeFadeOutTimeMax,VolumeFadeOutCurveID,ChanceToPlay,RolloffType,RolloffParam0,Field_8_2_0_30080_045,Field_8_2_0_30080_046,Field_8_2_0_30080_047,Field_8_2_0_30080_048,Field_8_3_0_32044_049,Field_8_3_0_32044_050,Field_8_3_0_32044_051,Field_8_3_0_32044_052,Field_8_3_0_32044_053,Field_8_3_0_32044_054,Field_9_1_0_38312_055,Field_9_1_0_38312_056
127662,165282,3,5,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,-1,-1,3159,-1,-1,3160,1,2,0,0,0,0,0,0,0,0,0,0,0,20,20000
127663,165283,3,5,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,-1,-1,3159,-1,-1,3160,1,2,0,0,0,0,0,0,0,0,0,0,0,20,20000
127843,165479,10,20,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,500,500,3159,500,500,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
127857,165493,10,20,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,500,500,3159,500,500,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
127870,165514,10,20,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,500,500,3159,500,500,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
127872,165516,10,20,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,2,-1,-1,3159,-1,-1,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
127873,165517,10,20,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,2,-1,-1,3159,-1,-1,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
127879,165523,5,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,500,500,3159,500,500,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
127880,165524,10,20,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,500,500,3159,500,500,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
127882,165526,10,20,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,500,500,3159,500,500,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
127885,165529,10,20,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,500,500,3159,500,500,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
127890,165534,10,20,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,-1,-1,3159,-1,-1,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
127908,165561,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,500,500,3159,-1,-1,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
127924,165577,4,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,500,500,3159,500,500,3160,0.5,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
127925,165578,100,200,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,500,500,3159,500,500,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
128081,165742,50,125,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,500,500,3159,500,500,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
128082,165743,50,125,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,500,500,3159,500,500,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
128083,165744,50,125,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,500,500,3159,500,500,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
128084,165745,50,125,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,500,500,3159,500,500,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128088,165749,3,6,0,0,0,0,0,0,3000,4300,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
128089,165750,3,6,0,0,0,0,0,0,3000,4300,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
128090,165751,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,20912,-1,-1,3160,1,1,0.1,0,0,0,0,0,0,0,0,0,0,20,20000
128091,165752,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,20913,-1,-1,3160,1,1,0.1,0,0,0,0,0,0,0,0,0,0,20,20000
128092,165753,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,20914,-1,-1,3160,1,1,0.1,0,0,0,0,0,0,0,0,0,0,20,20000
128366,166097,2,4,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
128367,166098,2,4,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
128368,166099,2,4,0,0,0,0,0,0,3000,7000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
128374,166105,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128375,166106,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128376,166107,5,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128377,166108,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128380,166111,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128381,166112,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128383,166114,5,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128384,166115,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128446,164548,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128447,164550,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128448,164551,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128449,164549,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128450,164552,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128451,164827,3,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128452,166177,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,2,-1,-1,3159,-1,-1,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128453,166178,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,2,-1,-1,3159,-1,-1,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128454,166179,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,2,-1,-1,3159,-1,-1,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128455,165208,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128456,165207,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128457,165204,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128458,166180,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128459,166181,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,2,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128464,166186,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128465,166187,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128466,166188,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128467,166189,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128468,166190,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,2,-1,-1,3159,-1,-1,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128469,166191,4,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128578,166370,12,24,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128579,166371,12,24,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128580,165235,3,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,300,300,3159,500,500,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128581,166372,3,5,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
128598,165203,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128779,9869,3,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,500,500,3159,500,500,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128780,166569,8,16,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,2,-1,-1,3159,-1,-1,3160,1,2,0,0,0,0,0,0,0,0,0,0,0,20,20000
128782,166571,8,16,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,300,0,0,0,2,-1,-1,3159,-1,-1,3160,1,2,0,0,0,0,0,0,0,0,0,0,0,20,20000
128784,166573,3,5,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
128785,166574,3,5,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,2,-1,-1,3159,-1,-1,3160,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
128786,166575,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128787,166576,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128789,166578,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128790,166579,3,5,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
128791,166580,3,5,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,2,-1,-1,3159,-1,-1,3160,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20000
128792,166581,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128793,166582,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128794,166583,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128795,166584,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
128796,166585,5,8,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,2,-1,-1,3159,-1,-1,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128797,166586,2,4,0,0,0,0,0,0,4000,8000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,500,500,3159,500,500,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128963,166762,5,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,300,300,3159,5000,5000,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128965,166764,5,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,300,300,3159,5000,5000,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128966,166765,5,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,300,300,3159,5000,5000,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
128967,166766,5,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,300,300,3159,5000,5000,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
129050,166860,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
129052,166862,2,5,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
129060,166870,3,5,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
129061,166871,3,5,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
129062,166872,3,5,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
129063,166873,3,5,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
129064,166874,3,5,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,2,-1,-1,3159,-1,-1,3160,1,2,0,0,0,0,0,0,0,0,0,0,0,20,20000
129070,166880,35,45,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,3400,0,0,0,1,-1,-1,3159,-1,-1,3160,1,2,1,0,0,0,0,0,0,0,0,0,0,20,20000
129072,166318,0,0,0,0,0,0,0,2,0,0,200,200,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
129202,167008,8,16,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,2,0.1,0,0,0,0,0,0,0,0,0,0,20,20000
129203,167009,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,500,500,3159,300,300,3160,1,2,0.1,0,0,0,0,0,0,0,0,0,0,20,20000
129204,167010,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,500,500,3159,300,300,3160,1,2,0.1,0,0,0,0,0,0,0,0,0,0,20,20000
129205,167011,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,1,500,500,3159,300,300,3160,1,2,0.1,0,0,0,0,0,0,0,0,0,0,20,20000
129287,167109,4,10,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
129289,165942,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,3,2,-1,-1,3159,-1,-1,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
129291,165950,0,0,0,0,0,0,0,2,0,0,0,0,0,0.70794576,1,1,1,1,1,1,1,200,200,0,250,360,360,0,0,0,0,0,0,3,0,-1,-1,3159,-1,-1,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
129292,165951,0,0,0,0,0,0,0,2,0,0,0,0,0,0.70794576,1,1,1,1,1,1,1,200,200,0,250,360,360,0,0,0,0,0,0,3,0,-1,-1,3159,-1,-1,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
129309,165943,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,100,100,3,0,-1,-1,3159,-1,-1,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
129310,165960,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,100,100,3,0,-1,-1,3159,-1,-1,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
129311,165961,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,100,100,3,0,-1,-1,3159,-1,-1,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
129313,166781,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,500,500,3,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
129314,166780,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,3,0,-1,-1,3159,-1,-1,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
129315,165964,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,500,500,3,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
129316,165965,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,0,0,3,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
129317,165966,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,0,500,500,3,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
129327,167123,3,6,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,360,360,0,0,0,111,0,0,0,0,-1,-1,3159,-1,-1,3160,1,1,1,0,0,0,0,0,0,0,0,0,0,20,20000
129331,165967,0,0,0,0,0,0,0,2,0,0,0,0,0,0.5011872,1,1,1,1,1,1,1,200,200,0,250,360,360,0,0,0,0,0,0,0,0,-1,-1,3159,-1,-1,3160,1,0,1,0,0,0,0,0,0,0,0,0,0,20,20000
