Name_lang,Description_lang,ID,Pos[0],Pos[1],Pos[2],PortLocID,PlayerConditionID,UiTextureAtlasMemberID,Flags,WMOGroupID,PoiDataType,PoiData,Field_9_1_0_38783_011,ContinentID,AreaID,WorldStateID,UiWidgetSetID,Importance,Icon
PvP Activity Detected,,7168,5046.72,3024.94,367.504,0,0,0,903,0,0,0,0,2118,14288,3744,0,0,101
PvP Activity Detected,,7169,5018.89,2578.16,354.455,0,0,0,903,0,0,0,0,2118,14288,3726,0,0,101
PvP Activity Detected,,7170,5010.88,2701.46,369.534,0,0,0,903,0,0,0,0,2118,14288,3739,0,0,101
Broken Temple Vehicle Workshop,,7171,4961.23,3384.18,409.978,0,0,0,903,0,0,0,0,2118,14288,3700,0,0,65
PvP Activity Detected,,7172,4946.42,3331.67,376.882,0,0,0,903,0,0,0,0,2118,14288,3788,0,0,101
Sunken Ring Vehicle Workshop,,7173,4942.82,2390.43,353.221,0,0,0,903,0,0,0,0,2118,14288,3701,0,0,65
PvP Activity Detected,,7174,4932.31,2440.47,320.176,0,0,0,903,0,0,0,0,2118,14288,3790,0,0,101
PvP Activity Detected,,7175,4860.4,2023.33,396.598,0,0,0,903,0,0,0,0,2118,14288,3797,0,0,101
PvP Activity Detected,,7176,4837.71,3456.31,360.519,0,0,0,903,0,0,0,0,2118,14288,3747,0,0,101
PvP Activity Detected,,7177,4821.56,2618.59,356.046,0,0,0,903,0,0,0,0,2118,14288,3740,0,0,101
PvP Activity Detected,,7178,4812.1,3304.64,366.602,0,0,0,903,0,0,0,0,2118,14288,3730,0,0,101
PvP Activity Detected,,7179,4789.57,3074.77,357.01,0,0,0,903,0,0,0,0,2118,14288,3743,0,0,101
PvP Activity Detected,,7180,4696.33,3806.99,362.268,0,0,0,903,0,0,0,0,2118,14288,3796,0,0,101
PvP Activity Detected,,7181,4730.25,2414.65,360.36,0,0,0,903,0,0,0,0,2118,14288,3727,0,0,101
PvP Activity Detected,,7182,4763.67,2881.21,377.484,0,0,0,903,0,0,0,0,2118,14288,3725,0,0,101
PvP Activity Detected,,7183,4774.63,2045.92,425.678,0,0,0,903,0,0,0,0,2118,14288,3737,0,0,101
PvP Activity Detected,,7187,4558.4,3490.13,366.603,0,0,0,903,0,0,0,0,2118,14288,3746,0,0,101
Shadowsight Tower,,7188,4556.98,3623.77,449.097,0,0,0,903,0,0,0,0,2118,14288,3704,0,0,6
PvP Activity Detected,,7189,4530.66,3584.57,396.104,0,0,0,903,0,0,0,0,571,4197,3793,0,0,101
PvP Activity Detected,,7190,4516.68,2087.62,395.444,0,0,0,903,0,0,0,0,2118,14288,3738,0,0,101
PvP Activity Detected,,7191,4481.82,1993.34,431.451,0,0,0,903,0,0,0,0,2118,14288,3794,0,0,101
PvP Activity Detected,,7192,4484.44,2826.67,394.625,0,0,0,903,0,0,0,0,2118,14288,3724,0,0,101
PvP Activity Detected,,7193,4489.01,4028.89,411.913,0,0,0,903,0,0,0,0,2118,14288,3799,0,0,101
PvP Activity Detected,,7194,4493.03,3337.28,359.487,0,0,0,903,0,0,0,0,2118,14288,3731,0,0,101
PvP Activity Detected,,7195,4497.72,2326.91,367.382,0,0,0,903,0,0,0,0,2118,14288,3728,0,0,101
Flamewatch Tower,,7196,4458.95,1944.13,488.206,0,0,0,903,0,0,0,0,2118,14288,3706,0,0,6
PvP Activity Detected,,7197,4400.1,3479.49,359.026,0,0,0,903,0,0,0,0,2118,14288,3745,0,0,101
PvP Activity Detected,,7198,4402.92,3090.83,358.639,0,0,0,903,0,0,0,0,2118,14288,3742,0,0,101
PvP Activity Detected,,7199,4403.42,2349.1,375.579,0,0,0,903,0,0,0,0,2118,14288,3791,0,0,101
PvP Activity Detected,,7200,4446.22,2820.74,402.839,0,0,0,903,0,0,0,0,2118,14288,3795,0,0,101
PvP Activity Detected,,7201,4450.37,2529.12,358.292,0,0,0,903,0,0,0,0,2118,14288,3741,0,0,101
PvP Activity Detected,,7202,4310.33,1810.36,348.633,0,0,0,903,0,0,0,0,2118,14288,3798,0,0,101
Southeast Graveyard,,7203,4318.94,2408,392.581,0,0,0,903,0,0,0,0,2118,14288,3703,0,0,8
Southwest Graveyard,,7204,4336.28,3234.63,390.251,0,0,0,903,0,0,0,0,2118,14288,3702,0,0,8
Westspark Vehicle Workshop,,7205,4355.01,3308.44,405.114,0,0,0,903,0,0,0,0,2118,14288,3702,0,0,65
Eastspark Vehicle Workshop,,7206,4360.35,2352.27,409.367,0,0,0,903,0,0,0,0,2118,14288,3703,0,0,65
PvP Activity Detected,,7207,4394.79,3294.74,372.429,0,0,0,903,0,0,0,0,2118,14288,3792,0,0,101
Winter's Edge Tower,,7208,4397.97,2822.6,458.842,0,0,0,903,0,0,0,0,2118,14288,3705,0,0,6
Mogu'shan Palace Golden Lotus Quartermaster,,8345,1244.0052,600.1823,393.1371,4278,0,0,0,0,0,0,0,870,6143,0,0,0,7
