ID,Name_lang,NameAlt_lang,Title_lang,TitleAlt_lang,Classification,CreatureType,CreatureFamily,StartAnimState,DisplayID[0],DisplayID[1],DisplayID[2],DisplayID[3],DisplayProbability[0],DisplayProbability[1],DisplayProbability[2],DisplayProbability[3],AlwaysItem[0],AlwaysItem[1],AlwaysItem[2]
68601,Clock'em,,,,0,12,0,0,46882,0,0,0,1,0,0,0,93023,93024,0
68609,Lady Jaina Proudmoore,,Leader of the Kirin Tor,,1,7,0,0,47143,0,0,0,1,0,0,0,2177,12869,0
68612,Skyglaive Sentinel,,,,1,7,0,0,47045,47046,47047,47048,1,1,1,1,5599,0,0
68613,Displaced Sunreaver,,,,0,7,0,0,46605,46606,46607,46608,1,1,1,1,0,0,0
68651,Lady Jaina Proudmoore,,Leader of the Kirin Tor,,1,7,0,0,46819,0,0,0,1,0,0,0,2177,12869,0
68652,Lady Jaina Proudmoore,,Leader of the Kirin Tor,,1,7,0,0,46819,0,0,0,1,0,0,0,2177,12869,0
68654,Stitched Pup,,,,0,12,0,0,46921,0,0,0,1,1,1,1,0,0,0
68655,Mr. Bigglesworth,,,,0,12,0,0,46897,0,0,0,1,1,1,1,0,0,0
68656,Giant Bone Spider,,,,0,12,0,0,46898,0,0,0,1,1,1,1,0,0,0
68657,Fungal Abomination,,,,0,12,0,0,46896,0,0,0,1,1,1,1,0,0,0
68658,Mini Mindslayer,,,,0,12,0,0,46909,0,0,0,1,1,1,1,0,0,0
68659,Anubisath Idol,,,,0,12,0,0,46922,0,0,0,1,1,1,1,0,0,0
68660,Viscidus Globule,,,,0,12,0,0,46924,0,0,0,1,1,1,1,0,0,0
68661,Untamed Hatchling,,,,0,12,0,0,46903,0,0,0,1,1,1,1,0,0,0
68662,Chrominius,,,,0,12,0,0,46925,0,0,0,1,1,1,1,0,0,0
68663,Death Talon Whelpguard,,,,0,12,0,0,46905,0,0,0,1,1,1,1,0,0,0
68664,Corefire Imp,,,,0,12,0,0,46923,0,0,0,1,1,1,1,0,0,0
68665,Harbinger of Flame,,,,0,12,0,0,46900,0,0,0,1,1,1,1,0,0,0
68666,Ashstone Core,,,,0,12,0,0,46902,0,0,0,1,1,1,1,0,0,0
68677,Lady Jaina Proudmoore,,Leader of the Kirin Tor,,1,7,0,0,47143,0,0,0,1,0,0,0,2177,12869,0
68683,NIGHT ELF Manual Labor Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68689,Lady Jaina Proudmoore,,Leader of the Kirin Tor,,1,7,0,0,46819,0,0,0,1,0,0,0,2177,12869,0
68690,King Varian Wrynn,,King of Stormwind,,1,7,0,0,28127,0,0,0,1,1,1,1,0,0,0
68702,Night Elf Buff Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68749,Lady Jaina Proudmoore,,Leader of the Kirin Tor,,1,7,0,0,46819,0,0,0,1,0,0,0,2177,12869,0
68766,Defiant Sunreaver,,,,0,7,0,0,46605,46606,46607,46608,1,1,1,1,0,0,0
68771,Grand Armored Gryphon,,,,0,1,0,0,46929,0,0,0,0,0,0,0,0,0,0
68773,Grand Armored Wyvern,,,,0,1,0,0,46930,0,0,0,0,0,0,0,0,0,0
68776,Inspired Buff Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68777,The Monkey King,,,,1,7,0,0,46707,0,0,0,1,0,0,0,92961,0,0
68795,Anduin Wrynn,,Prince of Stormwind,,0,7,0,0,46095,0,0,0,1,0,0,0,0,0,0
68804,Harpy Youngling,,,,0,14,0,3,46936,0,0,0,0,0,0,0,0,0,0
68805,Stunted Yeti,,,,0,14,0,0,46937,0,0,0,0,0,0,0,0,0,0
68806,Lofty Libram,,,,0,14,0,0,46938,0,0,0,0,0,0,0,0,0,0
68812,Anduin Wrynn,,Prince of Stormwind,,0,7,0,0,46095,0,0,0,1,0,0,0,0,0,0
68817,Finale Controller Bunny,,,,0,7,0,0,36372,11686,0,0,0,1,0,0,0,0,0
68819,Arcane Eye,,,,0,14,0,3,46941,0,0,0,0,0,0,0,0,0,0
68820,Infinite Whelpling,,,,0,14,0,2,47636,0,0,0,1,0,0,0,0,0,0
68837,Gnomish Flying Machine,,,,1,9,0,3,27665,0,0,0,1,0,0,0,0,0,0
68838,Fluxfire Feline,,,,0,14,0,0,46947,0,0,0,1,1,1,1,0,0,0
68839,Anodized Robo Cub,,,,0,14,0,0,46948,0,0,0,1,1,1,1,0,0,0
68841,Cogblade Raptor,,,,0,14,0,0,47021,0,0,0,1,1,1,1,0,0,0
68842,Tyrande Whisperwind,,High Priestess of Elune,,1,7,0,0,39620,0,0,0,1,1,1,1,0,0,77364
68845,Nexus Whelpling,,,,0,14,0,2,47635,0,0,0,1,0,0,0,0,0,0
68846,Kun-Lai Runt,,,,0,14,0,0,46953,0,0,0,1,0,0,0,0,0,0
68850,Emerald Proto-Whelp,,,,0,14,0,3,46954,0,0,0,1,1,1,1,0,0,0
68880,Kor'kron Slayer,,,,0,7,0,0,46759,47000,47001,47002,1,1,0,0,28920,0,0
68881,Anduin Wrynn,,Prince of Stormwind,,0,7,0,0,46095,0,0,0,1,0,0,0,93242,0,0
68882,Garrosh Hellscream,,Warchief,,1,7,0,0,32904,0,0,0,1,0,0,0,23459,0,0
68894,Pandaren Construction Site,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68895,Pandaren Construction Site,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68896,Night Elf Construction Site,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68897,Night Elf Construction Site,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68898,Jinyu Construction Site,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68899,Gnome Construction Site,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68900,Gnome Construction Site,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68901,Dwarf Construction Site,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68904,Suen,,Mistress of Anger,,3,7,0,0,46974,0,0,0,1,0,0,0,93774,93778,0
68905,Lu'lin,,Mistress of Solitude,,3,7,0,0,46975,0,0,0,1,0,0,0,93776,93780,0
68918,Divine Bell Bunny,,,,0,7,0,0,36372,11686,0,0,0,1,0,0,0,0,0
68921,King Varian Wrynn,,King of Stormwind,,1,7,0,0,28127,0,0,0,1,1,1,1,0,0,0
68922,Lady Jaina Proudmoore,,Leader of the Kirin Tor,,1,7,0,0,46819,0,0,0,1,1,1,1,2177,12869,0
68925,Young Varian Wrynn,,,,1,7,0,0,47044,0,0,0,1,0,0,0,0,0,0
68927,Tong the Fixer,,Innkeeper,,0,7,0,0,42784,0,0,0,1,0,0,0,0,0,0
68937,Finale Controller Bunny,,,,0,7,0,0,36372,11686,0,0,0,1,0,0,0,0,0
68966,Lady Jaina Proudmoore,,Leader of the Kirin Tor,,1,7,0,0,46819,0,0,0,1,0,0,0,2177,12869,0
68970,Vol'jin,,,,1,7,0,0,31232,0,0,0,1,0,0,0,0,0,0
68972,Lady Jaina Proudmoore,,Leader of the Kirin Tor,,1,7,0,0,46819,0,0,0,1,1,1,1,2177,12869,0
68978,Sunreaver Refugee,,,,0,7,0,0,46605,46606,46607,46608,1,1,1,1,0,0,0
69018,Totally Generic Bunny (JSB),,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
69025,Commander Scargash,,,,1,7,0,0,46813,0,0,0,0,1,0,0,0,0,0
69026,King Varian Wrynn,,King of Stormwind,,1,7,0,0,28127,0,0,0,1,1,1,1,0,0,0
69028,Generic Client-Side Bunny,,,,0,10,0,0,328,11686,0,0,0,1,0,0,0,0,0
69045,Garrosh,,Son of Hellscream,,0,7,0,0,17452,0,0,0,0,0,0,0,0,0,0
69048,Sylvanas Windrunner (High Elf),,,,1,7,0,0,28213,0,0,0,1,0,0,0,0,0,0
69161,Oondasta,,,,1,1,39,0,47257,0,0,0,1,0,0,0,0,0,0
69170,Zandalari Commoner,,,,0,7,0,0,47371,47372,0,0,1,1,0,0,0,0,0
69208,Gusting Grimoire,,,,0,12,0,0,47348,0,0,0,0,0,0,0,0,0,0
69257,Anduin Wrynn,,Prince of Stormwind,,0,7,0,0,46095,0,0,0,1,0,0,0,12748,0,0
69294,Zandalari Bloodguard,,,,0,7,0,0,47429,47430,47431,47432,1,1,1,1,94106,0,0
69295,Zandalari Acolyte,,,,0,7,0,0,47398,47400,47401,47402,1,1,1,1,91390,95495,0
69296,Zandalari Soultwister,,,,0,7,0,0,47390,47391,47392,47393,1,1,1,1,0,0,0
69601,Heavy Explosives,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
69648,Thundertail Flapper,,,,0,14,0,0,47633,0,0,0,1,1,1,1,0,0,0
69649,Red Panda,,,,0,12,0,0,47634,0,0,0,1,1,1,1,0,0,0
69651,War-God Al'chukla,,,,0,7,0,0,47638,0,0,0,1,0,0,0,0,0,0
69652,Shan Bu,,,,1,7,0,0,41140,0,0,0,1,0,0,0,82347,0,0
69654,Lei Shen,,The Thunder King,,1,7,0,0,46770,0,0,0,1,0,0,0,0,0,0
69748,Living Sandling,,,,0,12,0,0,47252,0,0,0,1,1,1,1,0,0,0
69755,War-God Al'chukla,,,,0,7,0,0,47668,0,0,0,1,0,0,0,0,0,0
69778,Sunreaver Micro-Sentry,,,,0,12,0,0,47848,0,0,0,1,1,1,1,0,0,0
69782,Wrathion,,The Black Prince,,1,2,0,0,48189,0,0,0,1,0,0,0,0,0,0
69794,Electrified Razortooth,,,,0,14,0,0,47690,0,0,0,1,1,1,1,0,0,0
69796,Zandalari Kneebiter,,,,0,14,0,0,47731,0,0,0,1,1,1,1,0,0,0
69818,Elder Python,,,,0,14,0,0,47887,47994,0,0,1,1,1,1,0,0,0
69819,Swamp Croaker,,,,0,14,0,0,47989,47990,0,0,1,1,1,1,0,0,0
69820,Son of Animus,,,,0,12,0,0,47708,0,0,0,1,1,1,1,0,0,0
69848,Spectral Porcupette,,,,0,12,0,0,47732,0,0,0,1,1,1,1,0,0,0
69849,Stunted Direhorn,,,,0,14,0,0,48211,0,0,0,1,1,1,1,0,0,0
69888,Ra-den,,Fallen Keeper of Storms,,1,7,0,0,47739,0,0,0,0,0,0,0,0,0,0
69890,Blue Panda,,,,0,12,0,0,47746,0,0,0,1,1,1,1,0,0,0
69891,Sunfur Panda,,,,0,12,0,0,47747,0,0,0,1,1,1,1,0,0,0
69892,Mountain Panda,,,,0,12,0,0,47748,0,0,0,1,1,1,1,0,0,0
69893,Snowy Panda,,,,0,12,0,0,47749,0,0,0,1,1,1,1,0,0,0
69915,King Rastakhan,,,,1,7,0,0,47764,0,0,0,1,0,0,0,0,0,0
69918,Zul,,,,1,7,0,0,47765,0,0,0,1,0,0,0,0,0,0
69945,Zandalari Honor Guard,,,,0,7,0,0,47779,0,0,0,1,1,0,0,94105,94195,33790
69950,Naga Vision,,,,0,7,0,0,32475,32585,31063,31814,1,1,1,1,0,0,0
70052,Demonic Soulwell,,,,0,11,0,0,47843,0,0,0,0,0,0,0,0,0,0
70082,Pierre,,,,0,12,0,0,47711,0,0,0,1,1,1,1,0,0,0
70083,Pygmy Direhorn,,,,0,14,0,0,48212,0,0,0,1,1,1,1,0,0,0
70084,Terenas Menethil,,,,1,7,0,0,47863,0,0,0,100,0,0,0,39659,0,0
70098,Spawn of G'nathus,,,,0,14,0,0,48091,0,0,0,1,1,1,1,0,0,0
70116,Mogu Civilian,,,,0,7,0,0,47872,0,0,0,1,0,0,0,0,0,0
70144,Ji-Kun Hatchling,,,,0,12,0,0,48001,0,0,0,1,1,1,1,0,0,0
70154,Direhorn Runt,,,,0,14,0,0,48213,0,0,0,1,1,1,1,0,0,0
70225,Wrathion,,The Black Prince,,1,2,0,0,497,0,0,0,1,0,0,0,0,0,0
70257,Tiny Red Carp,,,,0,12,0,3,47959,0,0,0,1,1,1,1,0,0,0
70258,Tiny Blue Carp,,,,0,12,0,3,47957,0,0,0,1,1,1,1,0,0,0
70259,Tiny Green Carp,,,,0,12,0,3,47958,0,0,0,1,1,1,1,0,0,0
70260,Tiny White Carp,,,,0,12,0,3,47960,0,0,0,1,1,1,1,0,0,0
70261,Placeholder Creature,,,,0,12,0,3,47961,0,0,0,1,1,1,1,0,0,0
70279,Moira Thaurissan,,Dark Iron Queen Regent,,1,7,0,0,47977,0,0,0,1,0,0,0,95049,12865,0
70335,Ji Firepaw,,Master of Huojin,,0,7,0,0,39637,0,0,0,1,1,1,1,0,0,0
70438,Wrathion,,The Black Prince,,1,2,0,0,497,0,0,0,1,0,0,0,0,0,0
70451,Zandalari Anklerender,,,,0,14,0,0,48055,0,0,0,1,1,1,1,0,0,0
70452,Zandalari Footslasher,,,,0,14,0,0,48056,0,0,0,1,1,1,1,0,0,0
70453,Zandalari Toenibbler,,,,0,14,0,0,48057,0,0,0,1,1,1,1,0,0,0
70473,Frostmane Headhunter,,,,0,7,0,0,48077,48078,48079,0,1,1,1,0,60822,60822,0
70476,Wrathion,,The Black Prince,,1,2,0,0,48189,0,0,0,1,0,0,0,0,0,0
70543,Zandalari Hatemonger,,,,1,7,0,0,48110,0,0,0,1,0,0,0,94849,0,0
70626,Abyssal,,,,0,3,19,0,51650,0,0,0,1,1,1,1,0,0,0
70789,Zandalari Rage Banner,,,,0,11,0,0,48462,0,0,0,1,0,0,0,0,0,0
70799,King Varian Wrynn,,King of Stormwind,,1,7,0,0,28127,0,0,0,1,0,0,0,0,0,0
70921,Wrathion,,The Black Prince,,1,2,0,0,48889,0,0,0,1,0,0,0,0,0,0
70968,Kor'kron Warmonger,,,,0,7,0,0,14360,14361,14362,14363,1,1,1,1,5289,0,0
70971,Sen'jin Guardian,,,,0,7,0,0,31737,31738,0,0,1,1,1,1,57025,58939,5262
70972,Sen'jin Watcher,,,,0,7,0,0,31839,31840,31842,31841,1,1,1,1,1904,0,5262
70974,Temple Doors,,,,0,10,0,0,48511,0,0,0,0,0,0,0,0,0,0
70978,Vol'jin,,,,1,7,0,0,31232,0,0,0,1,0,0,0,0,0,0
70980,Seer Hao Pham Roo,,,,0,7,0,0,48516,0,0,0,1,0,0,0,0,0,0
70986,Kor'kron Lieutenant,,,,0,7,0,0,48518,48542,0,0,1,1,0,0,5289,0,0
70989,Yu'lon,,The Jade Serpent,,1,1,35,0,48524,0,0,0,1,0,0,0,0,0,0
71003,Wrathion,,The Black Prince,,1,2,0,0,48888,0,0,0,1,0,0,0,0,0,0
71008,Kor'kron Paratrooper,,,,0,7,0,0,48537,48538,0,0,1,1,0,0,89156,89157,0
71014,Lil' Bad Wolf,,,,0,12,0,0,48878,0,0,0,1,1,1,1,0,0,0
71015,Menagerie Custodian,,,,0,12,0,0,48857,0,0,0,1,1,1,1,0,0,0
71016,Netherspace Abyssal,,,,0,12,0,0,48856,0,0,0,1,1,1,1,0,0,0
71017,Tideskipper,,,,0,12,0,0,48855,0,0,0,1,1,1,1,0,0,0
71018,Tainted Waveling,,,,0,12,0,0,48666,0,0,0,1,1,1,1,0,0,0
71019,Coilfang Stalker,,,,0,12,0,0,48661,0,0,0,1,1,1,1,0,0,0
71020,Pocket Reaver,,,,0,12,0,0,48664,0,0,0,1,1,1,1,0,0,0
71021,Lesser Voidcaller,,,,0,12,0,0,48668,0,0,0,1,1,1,1,0,0,0
71022,Phoenix Hawk Hatchling,,,,0,12,0,0,48663,0,0,0,1,1,1,1,0,0,0
71023,Tito,,,,0,12,0,0,48667,0,0,0,1,1,1,1,0,0,0
71029,Yu'lon Challenge Gong,,,,0,10,0,0,48534,0,0,0,0,0,0,0,0,0,0
71033,Fiendish Imp,,,,0,12,0,0,48662,0,0,0,1,1,1,1,0,0,0
71039,Barrens Caravan Cart,,,,0,10,0,0,36555,0,0,0,0,0,0,0,0,0,0
71040,Barrens Caravan Kodo,,,,0,1,0,0,29225,0,0,0,0,0,0,0,0,0,0
71044,Kil'rek,,,,0,12,0,0,48875,0,0,0,1,1,1,1,0,0,0
71063,Seer Hao Pham Roo,,,,0,7,0,0,48516,0,0,0,1,0,0,0,0,0,0
71065,Taran Zhu,,Lord of the Shado-Pan,,1,7,0,0,45518,0,0,0,1,1,1,1,14879,0,0
71066,Kor'kron Overseer,,,,0,7,0,0,48620,48621,48622,48623,1,1,1,1,14823,14818,0
71083,Taran Zhu,,Lord of the Shado-Pan,,1,7,0,0,45518,0,0,0,1,1,1,1,14879,0,0
71089,Sunwalker Dezco,,Dawnchaser Chieftain,,1,7,0,0,40006,0,0,0,0,0,0,0,32450,73425,0
71105,Wrathion,,The Black Prince,,1,2,0,0,48889,0,0,0,1,0,0,0,82770,0,0
71108,Wrathion,,The Black Prince,,1,2,0,0,48888,0,0,0,1,0,0,0,82770,0,0
71109,Xuen Challenge Gong,,,,0,10,0,0,48534,0,0,0,0,0,0,0,0,0,0
71113,Kor'kron Deadeye,,,,0,7,0,0,48611,48609,48608,48610,1,1,1,1,61969,0,97695
71114,Kor'kron Visionary,,,,0,7,0,0,48612,48613,48614,48615,1,1,1,1,53108,2051,0
71116,Kor'kron Battlewolf,,,,0,1,1,0,17408,247,0,0,1,1,0,0,0,0,0
71126,Swift Blue Raptor,,,,0,1,0,0,14339,0,0,0,1,1,1,1,0,0,0
71127,Swift Olive Raptor,,,,0,1,0,0,14344,0,0,0,1,1,1,1,0,0,0
71128,Swift Orange Raptor,,,,0,1,0,0,14342,0,0,0,1,1,1,1,0,0,0
71132,Zulu de Voice,,,,0,7,0,0,48598,0,0,0,1,1,1,1,0,0,0
71139,Wrathion,,The Black Prince,,1,2,0,0,48889,0,0,0,1,0,0,0,0,0,0
71142,Wrathion,,The Black Prince,,1,2,0,0,48889,0,0,0,1,0,0,0,0,0,0
71144,Niuzao,,The Black Ox,,1,1,0,0,41837,0,0,0,1,0,0,0,0,0,0
71146,Niuzao Challenge Gong,,,,0,10,0,0,48534,0,0,0,0,0,0,0,0,0,0
71147,Vol'jin,,,,1,7,0,0,31232,0,0,0,1,0,0,0,0,0,0
71148,Vol'jin,,,,1,7,0,0,31232,0,0,0,1,0,0,0,0,0,0
71149,Thrall,,,,1,7,0,0,35571,0,0,0,1,0,0,0,56228,0,0
71150,Chen Stormstout,,,,1,7,0,0,39698,0,0,0,1,0,0,0,0,0,0
71151,Baine Bloodhoof,,High Chieftain,,1,7,0,0,30272,0,0,0,1,1,1,1,58367,0,0
71159,Gahz'rooki,,,,0,14,0,0,48651,0,0,0,1,0,0,0,0,0,0
71163,Unborn Val'kyr,,,,0,14,0,3,48650,0,0,0,1,1,1,1,0,0,0
71165,Wrathion,,The Black Prince,,1,2,0,0,48889,0,0,0,1,0,0,0,0,0,0
71166,Wrathion,,The Black Prince,,1,2,0,0,48888,0,0,0,1,0,0,0,0,0,0
71169,Chi-Ji,,The Red Crane,,1,1,0,0,46475,0,0,0,1,0,0,0,0,0,0
71170,Chi-Ji Challenge Gong,,,,0,10,0,0,48534,0,0,0,0,0,0,0,0,0,0
71172,Darkspear Bat Rider,,,,0,7,0,0,34207,34208,34209,34211,1,1,1,1,13631,0,0
71173,Darkspear Bat,,,,0,1,0,3,1566,0,0,0,1,1,1,1,0,0,0
71199,Living Fluid,,,,0,14,0,0,48704,0,0,0,1,0,0,0,0,0,0
71200,Viscous Horror,,,,0,14,0,0,48705,0,0,0,1,0,0,0,0,0,0
71201,Filthling,,,,0,14,0,0,48708,0,0,0,1,0,0,0,0,0,0
71224,Bom'bay's Spirit Drum,,,,0,10,0,0,48701,0,0,0,1,0,0,0,0,0,0
71249,Baine Bloodhoof,,High Chieftain,,1,7,0,0,30272,0,0,0,1,1,1,1,58367,0,0
71250,Vol'jin,,,,1,7,0,0,31232,0,0,0,1,0,0,0,0,0,0
71263,Darkspear Captive,,,,0,7,0,0,34207,34208,34209,34211,1,1,1,1,0,0,0
71269,VO Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
71275,Darkspear Captive,,,,0,7,0,0,34207,34208,34209,34211,1,1,1,1,0,0,0
71281,Sen'jin Guardian,,,,0,7,0,0,48600,48601,48598,48599,1,1,1,1,57025,58939,5262
71282,Sen'jin Watcher,,,,0,7,0,0,48606,48603,48605,48602,1,1,1,1,1904,0,5262
71283,Sen'jin Watcher,,,,0,7,0,0,31839,31840,31842,31841,1,1,1,1,1904,0,5262
71285,Sen'jin Guardian,,,,0,7,0,0,31738,31737,0,0,1,1,1,1,57025,58939,5262
71288,Kor'kron Augur,,,,0,7,0,0,48736,48737,48739,48739,1,1,1,1,12786,39288,0
71290,Darkspear Bat Rider,,,,0,7,0,0,34207,34208,34209,34211,1,1,1,1,13631,0,0
71291,Darkspear Bat,,,,0,1,0,3,1566,0,0,0,1,1,1,1,0,0,0
71305,Sen'jin Guardian,,,,0,7,0,0,31737,0,0,0,1,0,0,0,0,0,0
71306,Sen'jin Guardian,,,,0,7,0,0,31738,0,0,0,1,0,0,0,0,0,0
71307,Sen'jin Watcher,,,,0,7,0,0,31839,0,0,0,1,0,0,0,0,0,0
71308,Sen'jin Watcher,,,,0,7,0,0,31841,0,0,0,1,0,0,0,0,0,0
71317,Wrathion,,The Black Prince,,1,2,0,0,48888,0,0,0,1,0,0,0,82770,0,0
71319,Sen'jin Watcher,,,,0,7,0,0,31839,31840,31842,31841,1,1,1,1,1904,0,5262
71344,Thrall,,,,1,7,0,0,35571,0,0,0,1,0,0,0,56228,0,0
71345,Chen Stormstout,,,,1,7,0,0,39698,0,0,0,1,0,0,0,0,0,0
71352,Wrathion,,The Black Prince,,1,2,0,0,48888,0,0,0,1,0,0,0,82770,0,0
71373,Darkspear Captive,,,,0,7,0,0,31737,0,0,0,1,0,0,0,0,0,0
71374,Darkspear Captive,,,,0,7,0,0,31841,0,0,0,1,0,0,0,0,0,0
71375,Darkspear Captive,,,,0,7,0,0,31839,0,0,0,1,0,0,0,0,0,0
71377,Darkspear Captive,,,,0,7,0,0,31738,0,0,0,1,0,0,0,0,0,0
71387,Wrathion,,The Black Prince,,1,2,0,0,48888,0,0,0,1,0,0,0,82770,0,0
71404,Wrathion,,The Black Prince,,1,2,0,0,48888,0,0,0,1,0,0,0,82770,0,0
71424,Wrathion,,The Black Prince,,1,2,0,0,48888,0,0,0,1,0,0,0,0,0,0
71426,Wrathion,,The Black Prince,,1,2,0,0,48889,0,0,0,1,0,0,0,82770,0,0
71429,Clean Waveling,,,,0,12,0,0,30159,0,0,0,1,1,1,1,0,0,0
71434,Image of Xuen,,,,0,10,0,3,48873,0,0,0,1,0,0,0,0,0,0
71435,Image of Yu'lon,,,,0,10,0,3,48874,0,0,0,1,0,0,0,0,0,0
71438,Doopy,,,,1,14,0,0,48877,0,0,0,1,0,0,0,0,0,0
71439,Image of Niuzao,,,,0,10,0,3,48879,0,0,0,1,0,0,0,0,0,0
71441,Image of Chi-ji,,,,0,10,0,3,48882,0,0,0,1,0,0,0,0,0,0
71457,Honor's Stand Gyrocopter,,,,1,9,0,3,44634,0,0,0,1,0,0,0,0,0,0
71488,Blossoming Ancient,,,,0,12,0,0,48934,48935,48932,48933,1,1,1,1,0,0,0
71504,Siegecrafter Blackfuse,,Blackfuse Company,,1,9,0,0,49329,0,0,0,1,0,0,0,0,0,0
71514,Gong,,,,0,10,0,0,48534,0,0,0,0,0,0,0,0,0,0
71589,Big Blossom Digger,,,,0,7,0,0,48228,48229,49040,49041,1,1,1,1,1910,0,0
71655,Murkimus Tyrannicus,,,,0,12,0,0,49081,0,0,0,1,1,1,1,0,0,0
71693,Rascal-Bot,,,,0,12,0,0,49084,0,0,0,1,1,1,1,0,0,0
71700,Crafty,,,,0,14,0,0,49086,0,0,0,1,1,1,1,0,0,0
71718,Big Blossom Digger,,,,0,7,0,0,49043,49042,48228,48229,1,1,1,1,1910,0,0
71794,Crafty the Clever,,,,0,7,0,0,15093,0,0,0,1,0,0,0,0,0,0
71816,Angara,,,,1,12,0,0,42229,0,0,0,1,1,1,1,0,0,0
71844,Widowling,,,,0,12,0,0,40338,0,0,0,1,1,1,1,0,0,0
71865,Garrosh Hellscream,,Warchief,,1,7,0,0,49585,0,0,0,1,0,0,0,101441,0,0
71887,Quilen Pup,,,,0,12,0,0,43255,0,0,0,1,1,1,1,0,0,0
71888,Baby Phoenix,,,,0,12,0,0,23574,0,0,0,1,1,1,1,0,0,0
71890,Grekpaw,,,,0,12,0,0,42701,0,0,0,1,1,1,1,0,0,0
71891,Baby Mantid Colossus,,,,0,12,0,0,48853,0,0,0,1,1,1,1,0,0,0
71892,Cloud Serpent,,,,0,12,0,0,43876,0,0,0,1,1,1,1,0,0,0
71893,Amber Scorpling,,,,0,12,0,0,49178,0,0,0,1,1,1,1,0,0,0
71894,Firepaw,,,,0,12,0,0,46720,0,0,0,1,1,1,1,0,0,0
71895,Cloud Serpent,,,,0,12,0,0,44445,0,0,0,1,1,1,1,0,0,0
71896,Cloud Serpent,,,,0,12,0,0,43874,0,0,0,1,1,1,1,0,0,0
71897,Nairn,,,,0,12,0,0,49299,0,0,0,1,1,1,1,0,0,0
71898,Summer,,,,0,12,0,0,51599,0,0,0,1,1,1,1,0,0,0
71899,Quake,,,,0,12,0,0,41076,0,0,0,1,1,1,1,0,0,0
71900,Azurespine,,,,0,12,0,0,49179,0,0,0,1,1,1,1,0,0,0
71901,Venom,,,,0,12,0,0,49180,0,0,0,1,1,1,1,0,0,0
71902,Wolvy,,,,0,12,0,0,49181,0,0,0,1,1,1,1,0,0,0
71905,Charlie,,,,0,12,0,0,47690,0,0,0,1,1,1,1,0,0,0
71924,Wrathion,,The Black Prince,,0,2,0,0,45066,0,0,0,1,0,0,0,82770,0,0
71931,Taran Zhu,,Lord of the Shado-Pan,,0,7,0,0,45518,0,0,0,1,1,1,1,14879,0,0
71942,"Xu-Fu, Cub of Xuen",,,,0,12,0,0,49846,0,0,0,1,1,1,1,0,0,0
72009,"Xu-Fu, Cub of Xuen",,,,1,14,0,0,49262,0,0,0,1,0,0,0,0,0,0
72053,Trike,,,,0,12,0,0,48211,0,0,0,1,1,1,1,0,0,0
72054,Screamer,,,,0,12,0,3,49282,0,0,0,1,1,1,1,0,0,0
72055,Chaos,,,,0,12,0,0,51712,0,0,0,1,1,1,1,0,0,0
72097,Stormoen,,,,0,12,0,0,46947,0,0,0,1,1,1,1,0,0,0
72098,Au,,,,0,12,0,0,49288,0,0,0,1,1,1,1,0,0,0
72099,Banks,,,,0,12,0,0,21304,0,0,0,1,1,1,1,0,0,0
72100,Lil' B,,,,0,12,0,0,49289,0,0,0,1,1,1,1,0,0,0
72101,Tonsa,,,,0,12,0,0,49290,0,0,0,1,1,1,1,0,0,0
72102,Chirps,,,,0,12,0,0,43127,0,0,0,1,1,1,1,0,0,0
72103,Brewly,,,,0,12,0,0,42430,0,0,0,1,1,1,1,0,0,0
72104,Patience,,,,0,12,0,0,45960,0,0,0,1,1,1,1,0,0,0
72105,Knowledge,,,,0,12,0,0,43876,0,0,0,1,1,1,1,0,0,0
72106,Wisdom,,,,0,12,0,0,27563,0,0,0,1,1,1,1,0,0,0
72107,Socks,,,,0,12,0,0,51008,0,0,0,1,1,1,1,0,0,0
72108,Rikki,,,,0,12,0,0,43350,0,0,0,1,1,1,1,0,0,0
72109,Monte,,,,0,12,0,0,45957,0,0,0,1,1,1,1,0,0,0
72110,Bolo,,,,0,12,0,0,30414,0,0,0,1,1,1,1,0,0,0
72111,Li,,,,0,12,0,0,30414,0,0,0,1,1,1,1,0,0,0
72112,Yen,,,,0,12,0,0,30414,0,0,0,1,1,1,1,0,0,0
72113,Carpe Diem,,,,0,12,0,2,42162,0,0,0,1,1,1,1,0,0,0
72114,River,,,,0,12,0,0,2069,0,0,0,1,1,1,1,0,0,0
