ID,Description_lang,Type,Amount,ObjectID,OrderIndex,Flags,StorageIndex,QuestID
285517,Gilneas Brigade captain slain,0,1,103652,3,0,1,43598
285518,Queensguard troops slain,0,13,103651,1,92,0,43599
285519,Queensguard captain slain,0,1,103768,3,0,1,43599
285520,Gilneas Brigade worgen slain,0,13,103650,1,92,0,43600
285521,Gilneas Brigade captain slain,0,1,103652,3,0,1,43600
285522,Queensguard troops slain,0,13,103651,1,92,0,43601
285523,Queensguard captain slain,0,1,103768,3,0,1,43601
285539,,0,34,110933,3,92,0,43583
285540,,0,17,111020,4,92,1,43583
285541,Release Su'esh,0,1,111062,0,0,2,43583
285542,Arcanist Shal'iman slain.,0,1,107657,0,1,0,43605
285543,Arcavellus slain.,0,1,90244,0,1,0,43606
285544,Brogozog slain.,0,1,91100,0,1,0,43607
285545,Captain Volo'ren slain.,0,1,89846,0,1,0,43608
285546,Doomlord Kazrok slain.,0,1,91579,0,1,0,43609
285547,Infernal Lord slain.,0,1,90803,0,1,0,43610
285548,Inquisitor Tivos slain.,0,1,107269,0,1,0,43611
285549,Normantis the Deposed slain.,0,1,90217,0,1,0,43612
285550,Syphonus slain.,0,1,90505,0,1,0,43613
285551,Vorthax slain.,0,1,107113,0,1,0,43614
285552,Warbringer Mox'na slain.,0,1,90164,0,1,0,43615
285553,Bodash the Hoarder slain.,0,1,98299,0,1,0,43616
285554,Devouring Darkness slain.,0,1,100495,0,1,0,43617
285555,Gurbog da Basher slain.,0,1,96590,0,1,0,43618
285556,Shara Felbreath slain.,0,1,97093,0,1,0,43619
285557,Egyl the Enduring slain.,0,1,98188,0,1,0,43620
285558,Fathnyr slain.,0,1,91803,0,1,0,43621
285559,Glimar Ironfist slain.,0,1,91529,0,1,0,43622
285560,Hannval the Butcher slain.,0,1,107926,0,1,0,43623
285561,Isel the Hammer slain.,0,1,94413,0,1,0,43624
285562,Nameless King slain.,0,1,92763,0,1,0,43625
285563,Thane Irglov slain.,0,1,91892,0,1,0,43626
285564,Tiptog the Lost slain.,0,1,93166,0,1,0,43627
285565,Urgev the Flayer slain.,0,1,93401,0,1,0,43628
285566,Kiranys Duskwhisper slain.,0,1,94414,0,1,0,43629
285567,Perrexx slain.,0,1,95318,0,1,0,43630
285568,Skul'vrax slain.,0,1,93654,0,1,0,43631
285569,Theryssia slain.,0,1,92423,0,1,0,43632
285570,Thondrax slain.,0,1,93205,0,1,0,43633
285575,Sludge Face slain,0,1,111021,0,0,0,43637
285576,Advisor Vandros slain,14,1,57388,1,0,1,43637
285577,Silver Serpent slain,0,1,111052,0,0,0,43638
285578,Advisor Vandros slain,14,1,57390,1,0,1,43638
285581,Arcanist Naran rescued,0,1,111060,0,0,0,43639
285582,Advisor Vandros slain,14,1,57392,1,0,1,43639
285583,Nightforged Keystone found,1,1,139618,0,0,0,43640
285584,Advisor Vandros slain,14,1,57394,1,0,1,43640
285585,The Rat King slain,0,1,111057,0,0,0,43641
285586,Advisor Vandros slain,14,1,57396,1,0,1,43641
285590,General Tel'arn and Ranger General Feleor slain,14,1,50285,0,0,2,43642
285592,Dantalionax slain,0,1,99611,1,0,4,43642
285624,,0,10,106568,0,0,0,42176
285638,,0,3,102622,2,0,2,42150
285670,Druid of the Fin roused,0,8,111252,0,0,0,43709
285671,Hypnotic Water Lily destroyed,0,8,111253,1,0,3,43709
285672,Thistleleaf Sprite slain,0,10,111279,2,0,5,43709
285678,Dark Runes destroyed,2,12,252394,0,0,1,43710
285684,,0,1,98637,0,0,2,43711
285686,Dantalionax slain,0,1,99611,1,0,4,43711
285687,,0,1,111068,0,0,2,43712
285688,Dantallionax slain,0,1,99611,1,0,4,43712
285689,,0,1,111290,0,0,2,43714
285690,Dantallionax slain,0,1,99611,1,0,4,43714
285703,Elite Helarjar kvaldir slain,0,15,111332,0,0,0,43721
285704,,0,3,111393,0,0,0,43722
285719,,0,8,111383,0,0,3,43738
285720,Gloomscale Egg destroyed,0,24,111384,1,0,4,43738
285740,,0,2,111397,0,0,0,43745
285751,Sabotage the Plague Cistern,0,1,111448,2,2,0,43751
285752,Ignite the Powder Kegs,0,1,111449,2,3,0,43752
285753,Ley Line Energy Collected,0,1,109958,1,3,0,43753
285754,Scouting Complete,0,1,110003,0,0,0,43754
285755,Item Found,0,1,110004,0,1,0,43755
285756,Enigma Solved,0,1,110005,1,1,0,43756
285757,Target Hit,0,1,110007,0,0,0,43757
285758,Underlight murloc slain,0,15,111459,0,0,3,43758
285760,,0,15,111474,0,0,3,43759
285764,,0,1,111361,0,0,2,43762
285765,Dantallionax slain,0,1,99611,1,0,4,43762
285770,Ley Line Energy Collected,0,1,109958,1,3,0,43764
285771,Scouting Complete,0,1,110003,0,0,0,43765
285773,Item Found,0,1,110004,0,1,0,43766
285774,Enigma Solved,0,1,110005,1,1,0,43767
285775,Target Hit,0,1,110007,0,0,0,43768
285776,Ley Line Energy Collected,0,1,109958,1,3,0,43769
285777,Scouting Complete,0,1,110003,0,0,0,43770
285778,Item Found,0,1,110004,0,1,0,43771
285779,Enigma Solved,0,1,110005,1,1,0,43772
285780,Target Hit,0,1,110007,0,0,0,43773
285781,Ley Line Energy Collected,0,1,109958,1,3,0,43774
285782,Scouting Complete,0,1,110003,0,0,0,43776
285783,Item Found,0,1,110004,0,1,0,43777
285784,Enigma Solved,0,1,110005,1,1,0,43778
285785,Target Hit,0,1,110007,0,0,0,43779
285795,,0,1,111455,1,3,1,43752
285797,Nightmare Creatures slain,0,50,109932,1,2,3,43784
285801,King's Fang boarded,0,1,111603,0,0,2,43752
285803,Raven Nests removed,2,5,252690,0,0,1,43786
285805,Get Rocket Boots from Pazzo Gimbletorque,0,1,111617,0,0,1,41276
285812,Kosumoth the Hungering slain,0,1,111573,0,1,0,43798
285813,Bloodtotem challenger defeated,0,3,108289,1,0,0,41926
285814,Felskorn challenger defeated,0,3,108306,2,0,1,41926
285818,Mak'rana Siltwalker slain,0,5,111648,0,0,0,43801
285819,Saltspray Crab slain,0,15,111647,1,0,1,43801
285820,Restless Tides slain,0,3,111644,0,0,0,43802
285821,Saltsea Droplet slain,0,20,111641,1,0,1,43802
285822,Skrog Wavecrasher slain,0,2,111646,0,0,0,43803
285823,Saltscale Lurker slain,0,12,111645,1,0,1,43803
285824,Hatecoil Naga slain,0,15,111632,0,0,0,43804
285826,Hatecoil Naga slain,0,6,111632,0,0,0,43805
285827,Wandering Shellback slain,0,6,111633,1,0,1,43805
285835,Withered sent to Shal'Aran,0,10,112801,0,0,3,43807
285902,North Portal Destroyed,0,1,97983,0,0,0,43827
285903,East Portal Destroyed,0,1,97984,1,0,1,43827
285904,South Portal Destroyed,0,1,97985,2,0,2,43827
285905,,0,3,98186,3,28,3,43827
285906,Nightborne Collaborators slain,0,8,111753,0,0,0,43814
285913,Deathbringer boarded,0,1,111603,0,0,1,43751
285914,,0,1,111760,1,3,2,43751
285992,Harpies slain,0,8,111890,0,0,0,43930
285993,Disturbed spirits slain,0,10,111892,1,0,1,43930
285995,Guards and Demons assaulted,15,1,0,0,0,0,43932
285996,,0,17,111910,1,92,1,43932
285997,,0,10,111911,2,92,2,43932
286015,Bring 400 Ancient Mana to Thalyssra,0,1,111948,0,0,6,43943
286029,Highmountain prisoners rescued,0,6,104365,0,0,0,43951
286035,Stelleris Libertine persuaded,0,1,112013,0,0,0,43959
286036,Corvelyn slain,0,1,112016,1,2,3,43959
286052,Stolen artifacts collected,1,10,140277,0,0,1,43963
286054,,0,10,93159,3,92,1,38748
286072,,0,1,99929,0,0,0,43985
286081,Northern pylon activated,2,1,253085,0,0,1,44002
286082,Western pylon activated,2,1,253087,1,0,2,44002
286083,Eastern pylon activated,2,1,253086,2,0,3,44002
286084,Southern pylon activated,2,1,253088,3,0,4,44002
286085,Revelry.,15,1,0,0,0,0,43964
286086,,0,100,112134,1,92,0,43964
286091,,0,20,112135,2,92,1,43964
286092,,0,10,112136,3,92,2,43964
286093,,0,5,112137,4,92,3,43964
286098,Monuments activated,2,10,253095,0,0,6,42071
286101,,2,20,253119,5,92,4,43964
286102,Pay respects to the Fallen Jarl,0,1,112225,6,1,5,43964
286104,,0,1,110577,0,1,0,44010
286105,The Twisted Glade,0,10,112247,0,0,4,44011
286110,,0,1,110438,0,1,0,44012
286112,,0,1,110944,0,1,0,44013
286113,,0,1,110024,0,1,0,44015
286114,,0,1,110726,0,1,0,44016
286115,,0,1,110870,0,1,0,44017
286116,,0,1,109954,0,1,0,44018
286118,,0,1,102303,0,1,0,44019
286121,,0,1,103223,0,1,0,44021
286122,,0,1,109054,0,1,0,44022
286124,,0,1,110438,0,1,0,44023
286125,,0,1,109054,0,1,0,44024
286126,,0,1,110577,0,1,0,44025
286127,,0,1,110024,0,1,0,44026
286128,,0,1,109954,0,1,0,44027
286129,,0,1,102303,0,1,0,44028
286130,,0,1,103223,0,1,0,44029
286131,,0,1,110944,0,1,0,44030
286132,,0,1,110726,0,1,0,44031
286133,,0,1,110870,0,1,0,44032
286144,Squirrels captured,0,10,112289,0,0,0,44033
286145,Nuts cracked,2,15,253277,1,0,3,44033
286161,,0,3,111763,0,0,0,44044
286162,,0,3,111752,1,0,1,44044
286165,Naga slain,0,10,111481,0,0,2,44048
286166,,0,3,102066,1,0,0,44048
286167,Purge demonic spiders.,15,1,0,0,0,0,44049
286168,,0,7,111479,1,92,0,44049
286170,,0,25,111456,2,92,1,44049
286171,,0,50,111469,3,92,2,44049
286176,,0,6,102059,0,0,3,44050
286177,,0,3,111823,1,0,4,44050
286178,,0,6,111929,2,0,5,44050
286191,Purge demons.,15,1,0,0,0,0,44054
286192,,0,20,112448,3,92,0,44054
286193,,0,10,112450,5,92,1,44054
286195,,0,34,112447,2,92,6,44054
286203,,0,100,112446,1,92,2,44054
286204,8,0,100,112449,4,92,3,44054
286218,Callus slain,0,1,112489,0,0,1,44067
286223,Garion slain,0,1,112530,1,0,0,44067
286224,Leleyna slain,0,1,112531,2,0,2,44067
286286,,0,1,112705,0,1,0,44113
286287,,0,1,112757,0,1,0,44114
286291,,0,1,112758,0,1,0,44118
286292,,0,1,112760,0,1,0,44119
286293,,0,1,112759,0,1,0,44121
286294,,0,1,112756,0,1,0,44122
286308,Withered sent to Shal'Aran,0,10,112801,0,0,3,44157
286309,Withered sent to Shal'Aran,0,10,112801,0,0,3,44158
286341,Speak with Spiritwalker Graysky,3,1,104518,0,0,3,41623
286342,Speak with Leafbeard the Storied,3,1,106638,0,0,3,42174
286347,,0,1,105739,0,1,0,44185
286348,,0,1,105632,0,1,0,44186
286369,,0,1,111674,0,1,0,44187
286370,,0,1,111454,0,1,0,44189
286371,,0,1,103975,0,1,0,44190
286372,,0,1,111731,0,1,0,44191
286373,,0,1,111939,0,1,0,44192
286374,,0,1,111434,0,1,0,44193
286375,,0,1,102064,0,1,0,44194
286385,,0,4,91948,9,92,6,41925
286386,,0,5,93005,10,92,7,41925
286387,,0,7,91657,11,92,8,41925
286391,,0,6,108941,14,92,1,41961
286392,,0,34,94207,7,92,1,38372
286393,,0,34,94208,8,92,7,38372
286415,Get Points,0,3,113364,0,24,1,43756
286416,Get Points,0,3,113364,0,24,1,43328
286417,Get Points,0,3,113364,0,24,1,43767
286418,Get Points,0,3,113364,0,24,1,43772
286419,Get Points,0,3,113364,0,24,1,43778
286492,,0,50,93377,9,92,6,38343
286493,,0,34,93005,10,92,7,38343
286495,,0,1,102075,0,0,0,44287
286513,Arru defeated,0,1,97220,0,1,0,44289
286514,,0,1,97449,0,1,0,44290
286527,,0,1,97345,0,1,0,44291
286528,,0,1,96410,0,1,0,44292
286529,,0,1,98890,0,1,0,44293
286530,,0,1,101077,0,1,0,44294
286535,,0,5,90542,5,92,2,37965
286547,,0,1,97517,0,1,0,44298
286548,,0,1,92965,0,1,0,44299
286549,,0,1,92180,0,1,0,44300
286550,,0,1,110562,0,1,0,44301
286551,,0,1,92180,0,1,0,44302
286552,,0,1,97517,0,1,0,44303
286553,,0,1,92965,0,1,0,44304
286554,,0,1,110562,0,1,0,44305
286565,Nightmare purged,15,1,0,0,0,0,41992
286566,,0,34,97338,3,92,2,41992
286570,Gilblin slain,0,6,113644,1,0,3,42021
286571,Kill Oublion,0,1,89350,3,2,1,42021
286572,Shala'nir Druid released,0,5,97548,0,0,2,41996
286573,Nightmare Totem destroyed,0,5,97565,1,0,3,41996
286574,Creature of Nightmare slain,0,12,113645,2,0,4,41996
286575,,0,20,93111,4,92,2,38748
286576,,0,20,112052,5,92,3,38748
286581,Escape the Menagerie,0,1,113701,1,2,3,43583
286582,,0,50,113704,5,92,4,43583
286661,Harpoon Launchers destroyed,0,4,113891,1,0,2,41451
286662,Drekirjar forces slain,0,15,113889,0,0,0,41451
286666,Murlocs slain,0,8,113896,0,0,1,42177
286667,Stolen armaments destroyed,0,3,113897,1,0,2,42177
286675,,0,5,113821,0,1,1,44494
286676,,0,15,113832,1,0,0,44494
286679,,0,10,90541,6,92,5,37965
286693,,0,25,92180,9,92,8,38372
286694,,0,25,91130,10,92,9,38372
286720,Ride the Subdued Nightwing,0,1,111359,0,0,0,43784
286777,Shade of Xavius defeated,0,1,99192,1,0,1,42714
286778,Shade of Xavius defeated,0,1,99192,1,0,1,42742
286779,Shade of Xavius defeated,0,1,99192,1,0,1,42743
286780,Shade of Xavius defeated,0,1,99192,1,0,1,42744
286781,Shade of Xavius defeated,0,1,99192,1,0,1,42745
286783,,0,3,111338,1,0,1,43722
286787,Kill Horde Forces or Players,15,1,0,0,0,0,43601
286788,Horde players slain,9,7,338,2,92,2,43601
286789,Kill Alliance Forces or Players,15,1,0,0,0,0,43600
286790,Alliance Players slain,9,7,339,2,92,2,43600
286791,Kill Horde Forces or Players,15,1,0,0,0,0,43599
286792,Horde players slain,9,7,338,2,92,2,43599
286793,Kill Alliance Forces or Players,15,1,0,0,0,0,43598
286794,Alliance players slain,9,7,339,2,92,2,43598
286795,Kill Horde Forces or Players,15,1,0,0,0,0,43248
286796,Horde players slain,9,7,338,2,92,2,43248
286797,Kill Alliance Forces or Players,15,1,0,0,0,0,43247
286798,Alliance players slain,9,7,339,2,92,2,43247
286799,Kill Horde Forces or Players,15,1,0,0,0,0,43183
286800,Horde players slain,9,7,338,2,92,2,43183
286801,Kill Alliance Forces or Players,15,1,0,0,0,0,42070
286802,Kill Alliance players,9,7,339,2,92,2,42070
286803,Kill Horde Forces or Players,15,1,0,0,0,0,41421
286804,Kill Horde players,9,7,338,2,92,2,41421
286805,Kill Alliance Forces or Players,15,1,0,0,0,0,41420
286806,Alliance players slain,9,7,339,2,92,2,41420
286808,Kill Horde Forces or Players,15,1,0,0,0,0,41257
286809,Horde players slain,9,7,338,2,92,2,41257
286810,Kill Alliance Forces or Players,15,1,0,0,0,0,41227
286811,Alliance players slain,9,7,339,2,92,2,41227
286858,Legion Structures disabled,0,5,114994,1,92,0,44730
286859,Legion Barracks disabled,2,1,265541,5,28,1,44730
286865,Legion Forces repelled,0,20,115008,2,92,2,44730
286884,Arcwine distribution defended,15,1,0,0,0,0,44744
286885,Citizens fed,0,13,115089,1,92,3,44744
286886,Nightborne Assailant slain,0,20,115090,2,92,4,44744
286894,Legion Portal disabled,0,1,115235,6,28,3,44730
286896,Injured Dreamrunner revived,0,10,115119,3,92,4,44730
286897,Defeat the Helarjar Ritualists,0,1,115168,0,0,0,44746
286912,Felwing Devourers slain,0,10,115056,0,0,0,44748
286919,Spire of Dread destroyed,0,10,115333,1,93,2,44759
286940,,1,40,19807,0,0,0,44765
286963,Rebellious Citizens armed,0,6,115344,0,0,0,44769
286982,Fish returned to river,0,10,95148,0,0,0,44776
287002,Avenge the Waning Crescent,15,1,0,0,0,0,44780
287003,,0,34,115383,1,92,1,44780
287004,,0,13,115384,2,92,2,44780
287005,,0,9,115385,3,92,3,44780
287007,,0,1,115389,3,2,0,44759
287008,Legion Forces repelled,0,20,115008,2,92,1,44759
287009,Wand Target,0,6,117780,0,0,0,44784
287012,Arcane Rune drawn,0,1,89655,0,0,0,44786
287013,Fire Rune drawn,0,1,89656,1,2,1,44786
287014,Frost Rune drawn,0,1,89657,2,2,2,44786
287015,,1,1,142238,0,0,3,44788
287016,Place book on Sythorne's Podium,0,1,107354,1,2,4,44788
287017,,0,1,115460,2,3,1,44788
287018,,1,1,142239,3,2,5,44788
287019,Place book on Sythorne's Podium,0,1,107355,4,2,6,44788
287020,,0,1,115461,5,3,0,44788
287021,,1,1,142240,6,2,7,44788
287022,Place book on Sythorne's Podium,0,1,107356,7,2,8,44788
287023,,0,1,115462,8,3,2,44788
287083,Soldiers rescued,0,8,115199,0,0,0,44751
287084,,2,8,265572,2,28,1,44751
287111,,1,13,138199,2,92,2,44823
287112,,1,17,138198,3,92,0,44823
287113,,1,25,138197,4,92,1,44823
287142,Disable southern Mana Pylon,0,1,115729,1,0,0,44847
287143,Disable central Mana Pylon,0,1,115726,2,0,2,44847
287144,Disable northwestern Mana Pylon,0,1,115728,3,0,3,44847
287145,Disable eastern Mana Pylon,0,1,115727,4,0,4,44847
287146,,0,1,100386,5,28,1,44847
287173,,0,4,90616,0,0,5,44847
287176,Lost Feathermane Kittens Herded,0,3,103511,0,0,0,44856
287177,Destroy Darkfiend Totems,0,7,106765,1,92,0,44857
287185,Duskwatch Forces slain,0,12,115623,0,0,0,44801
287188,Desperate Refugees rescued,0,5,115629,0,0,0,44799
287220,Disrupt the Helarjar Landing,15,1,0,0,0,0,44737
287221,,0,17,115025,1,92,1,44737
287222,,0,20,115031,2,92,2,44737
287223,,0,50,115026,3,92,3,44737
287226,,0,20,115739,4,92,0,44737
287238,,0,4,115751,5,92,4,44737
287243,Cull Snowfeather Falcosaurs,15,1,0,0,0,0,44892
287244,,0,25,115679,1,92,0,44892
287245,,0,50,115677,2,92,1,44892
287246,,0,25,115665,3,92,2,44892
287247,,0,10,115669,4,92,3,44892
287248,,0,7,115673,5,92,4,44892
287249,Cull Direbeak Falcosaurs,15,1,0,0,0,0,44893
287250,,0,25,115680,1,92,0,44893
287251,,0,50,115678,2,92,1,44893
287252,,0,25,115663,3,92,2,44893
287253,,0,10,115667,4,92,3,44893
287254,,0,7,115671,5,92,4,44893
287255,Cull Bloodgazer Falcosaurs,15,1,0,0,0,0,44894
287256,,0,25,115681,1,92,0,44894
287257,,0,50,115675,2,92,1,44894
287258,,0,25,115666,3,92,2,44894
287259,,0,10,115670,4,92,3,44894
287260,,0,7,115674,5,92,4,44894
287261,Cull Sharptalon Falcosaurs,15,1,0,0,0,0,44895
287262,,0,25,115682,1,92,0,44895
287263,,0,50,115676,2,92,1,44895
287264,,0,25,115664,3,92,2,44895
287265,,0,10,115668,4,92,3,44895
287266,,0,7,115672,5,92,4,44895
287289,Thunder Totem assisted,15,1,0,0,0,0,44823
287290,Frightened Mountainstrider returned,0,7,116315,1,92,3,44823
287291,Fel Spreader destroyed,0,13,115790,1,92,0,44884
287303,Helya's Helarjar slain,0,10,115845,0,0,0,44923
287308,Ritual Performed,0,1,107502,1,2,0,44942
287309,,0,1,115846,1,0,1,44923
287313,,0,1,116039,2,1,1,44943
287320,Notices served,2,8,266285,0,0,0,44811
287330,Wounded Druid rescued,0,20,115854,2,92,1,44884
287400,Goal Reached,0,1,115907,1,1,0,45032
287404,Shal'dorei Foodstuff stolen,2,5,266301,0,0,0,44812
287405,Magically Purified Water stolen,2,3,266298,1,0,1,44812
287408,Goal Reached,0,1,115907,1,1,0,45046
287409,Goal Reached,0,1,115907,1,1,0,45047
287410,Goal Reached,0,1,115907,1,1,0,45048
287411,Goal Reached,0,1,115907,1,1,0,45049
287413,,0,13,115927,6,92,5,44892
287414,,0,13,115925,6,92,5,44893
287415,,0,13,115917,6,92,5,44895
287416,,0,13,115922,6,92,5,44894
287450,Captured Scalewarden freed,0,10,115969,1,92,2,45058
287466,Assault on Felborne Outpost,15,1,0,0,0,0,44867
287467,,0,13,115961,1,92,0,44867
287468,,0,9,115962,2,92,1,44867
287475,Loyalist Sycophants slain,0,20,115977,0,0,0,44815
287482,Game Completed,0,1,116011,0,0,0,45068
287483,Game Completed,0,1,116455,0,1,0,45069
287484,Game Completed,0,1,116456,0,1,0,45070
287485,Game Completed,0,1,116458,0,1,0,45071
287486,Game Completed,0,1,116459,0,1,0,45072
287489,,0,10,106764,2,94,1,44857
287500,Purify the corruption,15,1,0,0,0,0,44857
287506,,0,10,116038,1,2,0,44943
287514,,0,34,116025,2,92,0,45058
287515,Southeast Siphon destroyed,0,1,116007,0,0,1,44813
287516,Southwest Siphon destroyed,0,1,116061,1,0,2,44813
287517,Northeast Siphon destroyed,0,1,116058,2,0,3,44813
287518,Northwest Siphon destroyed,0,1,116060,3,0,4,44813
287519,Central Siphon destroyed,0,1,116062,4,0,5,44813
287520,,0,34,116026,3,92,1,45058
287542,Locate Murky's Egg,3,1,116083,0,0,2,44943
287543,Withered Exposed to Volatile Fel,0,9,116120,0,0,0,44816
287603,Legion Forces repelled,15,1,0,0,0,0,45134
287604,,0,20,116205,1,92,0,45134
287605,,0,25,116204,3,92,1,45134
287606,Nightborne Troops slain,0,10,116215,0,0,0,44805
287607,Captain Fiora slain,0,1,116223,1,0,4,44805
287619,Doomlash slain,0,1,115853,0,0,0,44939
287626,Gilded Guardian slain,0,1,112712,0,0,0,44935
287627,Ariadne slain,0,1,115847,0,0,0,44933
287628,Flightmaster Volnath slain,0,1,116004,0,0,0,44936
287648,,0,17,116219,2,92,2,45134
287649,,0,13,116277,7,92,3,45134
287650,,0,13,116290,8,92,4,45134
287666,,0,1,116297,10,1,5,45134
287674,,0,34,116217,6,92,6,45134
287675,,0,20,116282,4,92,7,45134
287676,,0,20,116281,5,92,8,45134
287677,,0,1,116304,9,28,9,45134
287685,Legion Forces repelled,15,1,0,0,0,0,45203
287686,,0,50,116425,1,92,0,45203
287694,,2,13,266670,2,92,9,45203
287695,,0,1,116436,10,1,5,45203
287730,Defeat the Test of the Moon Guard,0,1,116363,0,0,0,44802
287737,Rendezvous with the Messenger,0,1,116381,0,0,1,44942
287741,,0,10,116167,4,92,1,45203
287772,,0,1,116454,9,28,2,45203
287773,,0,17,116324,3,92,3,45203
287774,,0,25,116429,5,92,4,45203
287775,,0,15,116424,6,92,6,45203
287776,,0,20,116428,7,92,7,45203
287777,,0,20,116433,8,92,8,45203
287779,Locate Murky's Egg,3,1,116538,0,0,2,45307
287793,East Beacon Activated,0,1,116529,0,0,0,44817
287794,West Beacon Activated,0,1,116531,1,0,4,44817
287795,Duskwatch Attackers slain,0,8,116532,2,0,5,44817
287827,Torm the Brute slain,0,1,115914,0,0,0,44932
287829,,0,1,116489,1,2,1,45307
287830,Assault the Sashj'tar Ruins,15,1,0,2,0,0,45307
287831,,0,20,100998,3,92,3,45307
287832,,0,10,102913,4,92,4,45307
287833,,0,20,100999,5,92,5,45307
287837,Kar'zun slain,0,1,116008,0,0,0,44934
287839,Eliminate Elisande's Private Attendants,15,1,0,0,16,0,44938
287840,,0,34,117240,1,92,0,44938
287842,Nightwell Diviner slain,0,2,116395,0,0,0,44937
287887,Bring 100 Nethershards to Iks'reeged,0,1,120076,0,0,0,45379
287904,Legion Soul Harvesting Operations destroyed,15,1,0,0,0,0,45390
287905,,0,20,116825,1,92,0,45390
287915,,0,1,116681,13,28,8,45390
287919,,0,13,116813,4,92,3,45390
287920,,0,13,116812,5,92,4,45390
287921,,0,13,116811,6,92,5,45390
287922,,0,13,116810,7,92,6,45390
287923,,0,13,116809,8,92,7,45390
287924,Soul Well Group 0,0,2,116813,14,28,9,45390
287925,Soul Well Group 1,0,2,116812,15,28,10,45390
287926,Soul Well Group 2,0,2,116811,16,28,11,45390
287927,Soul Well Group 3,0,2,116810,17,28,12,45390
287928,Soul Well Group 5,0,2,116809,18,28,13,45390
287930,,0,20,116823,3,92,14,45390
288001,Legion Forces repelled,15,1,0,0,0,0,45439
288014,,0,25,116981,3,92,14,45439
288015,,0,1,117032,12,3,8,45439
288025,,0,1,116972,8,28,0,45439
288026,,0,13,116972,5,92,1,45439
288054,,0,13,117003,6,92,2,45439
288069,,0,1,117007,9,28,3,45439
288070,,0,1,117008,10,28,4,45439
288077,,0,8,117020,7,28,5,45439
288078,,0,17,117018,1,92,6,45439
288079,,0,20,116980,2,92,7,45439
288080,,0,50,117019,4,92,9,45439
288084,,0,13,117080,2,92,15,45390
288085,Demon commander assassinated,0,1,117092,1,3,0,45520
288088,Demonic Portal entered,0,1,117100,0,0,1,45520
288092,Legion Creep purged,0,10,117424,0,0,1,45531
288099,,0,1,117155,1,0,1,44801
288100,,2,17,266996,3,92,2,44867
288108,Demonic Portal entered,0,1,117100,0,0,1,45541
288109,,0,1,117165,3,1,0,45541
288110,Dreadsoul demons slain,0,8,117168,2,2,2,45541
288111,Demonic Portal entered,0,1,117100,0,0,1,45542
288112,Speak with Tehd for a disguise,0,1,119184,1,2,2,45542
288113,Stuff robbed,15,1,0,2,3,0,45542
288129,Demonic Portal entered,0,1,117100,0,0,1,45559
288131,,0,1,117304,1,3,0,45559
288137,Legion Forces repelled,15,1,0,0,0,0,44730
288151,Legion Forces repelled,15,1,0,0,0,0,44759
288197,,0,50,117354,1,92,1,45626
288232,Burn all of the things,15,1,0,0,0,0,45626
288251,,0,10,117425,2,92,0,45626
288272,Nests burned,0,10,117446,3,92,2,45626
288273,Legion Forces repelled,15,1,0,0,0,0,44884
288274,,0,20,115008,3,92,2,44884
