ID,Name,Field_12_0_0_64499_001,Field_9_1_5_39977_001
1812,TEST 7.0 Illidan Flashback 03 - Gift of Sargeras - IGC,0,1936
1815,7.0 Postmaster: (DLA) - Mail Sorting Game - Main Game,0,1175
1819,7.2 Class Mount - Hunter - OHM - IGC,0,1730
1820,7.2 Class Mount - Death Knight - OHM - IGC,0,2120
1821,7.2 Class Mount - Druid - OHM - IGC,0,1230
1823,7.2 Class Mount - Warlock - OHM - IGC ,0,2856
1824,Test Helm VPP,0,73
1825,7.2 Class Mount - Rogue - OHM - IGC,0,1702
1827,TEST 7.2 Class Mount - Mage - OHM - IGC ,0,2423
1830,7.2 Class Mount - Mage - OHM - IGC,0,3614
1831,7.2 Class Mount - Shaman - OHM - IGC,0,3072
1832,7.2 Broken Shore: zto - Skyhorn Strafing Run (Low),0,52
1833,7.2 Class Mounts - Hunter - Intro Camera Main,0,682
1834,7.2 Class Mount - Warrior - OHM - IGC,0,3119
1836,7.2 Scenario - Stormheim - Finale Scene - JSB,0,553
1838,7.2 Class Mount - Monk - OHM - IGC ,0,1296
1840,"7.2 Broken Shore - ""A Flare In The Dark"" - ZTO",0,29
1844,7.2 Class Mount - Demon Hunter - OHM - IGC,0,3371
1845,7.2 Scenario - Azsuna - Finale Scene - JSB,0,588
1846,Test Anim Variation VPP,0,77
1847,7.2 Broken Shore - Gambler Intro Scene - Hide Other Players Scene - RRB,0,28
1848,7.2 Class Mounts - Death Knight - Iceburg Scene,0,697
1850,7.2 Broken Shore - Buildings - Mage Tower Unlocked,0,370
1851,7.2 Broken Shore - Buildings - Command Center Unlocked,0,142
1852,7.2 Broken Shore - Buildings - Nether Disruptor Unlocked,0,179
1853,7.2 Broken Isles - Azsuna - Legion Scenario Ship - LWB,0,280
1854,7.2 Broken Isles - Val'sharah - Legion Scenario Ship (RKS)-LWB,0,271
1855,7.2 Broken Isles - Highmountain - Legion Scenario Ship - Vertical - LWB,0,300
1856,IGC Karen Test,0,186
1857,7.2 Class Mount - Death Knight RUNE FX - OHM - IGC,0,12
1858,7.3 Argus - Ch 1 - 05 - Village Intro - GJC,0,578
1859,7.2 Tomb of Sargeras - Interstitial - IGC,0,1773
1863,7.2 Tomb of Sargeras - Interstitial - IGC RK,0,1210
1865,7.3 Argus - Patch Intro - Exodar Arrives - GJC,0,429
1871,7.2 [OTS] Opening the Tomb of Sargeras - IGC,0,825
1872,7.2 Scenario - Highmountain - Finale Scene - JSB,0,664
1873,TEST 7.2 Class Mount - Mage - OHM - IGC (copy),0,3544
1874,7.2.5 Holiday - Transmog - Audience Camera - PRK,0,24
1875,7.2.5 Holiday - Transmog - Title Card - PRK,0,73
1876,7.2 Tomb of Sargeras - Interstitial Alt 1 - IGC,0,2931
1877,7.2.5 Holiday - Dance - Orgrimmar,0,2
1878,7.3 [MV1] Magni Vision 01 - Aggramar's First Task - IGC,0,947
1879,7.3 [MV2] Magni Vision 02 - The Pantheon's Souls - IGC,0,1105
1880,7.3 [MV3] Magni Vision 03 - Eonar Calls For Help - IGC,0,363
1881,7.3 [MV4] Magni Vision 04 - Sargeras Wounds Azeroth - IGC,0,19
1882,7.3 [VF1] Velen Flashback 01 - Corruption of Argus - IGC,0,27
1883,7.3 [VF2] Velen Flashback 02 - Escape from Argus - IGC,0,2950
1884,7.3 [VF3] Velen Flashback 03 - The Triumvirate's Decision - IGC,0,1317
1885,7.3 [EGA] Exodar Golden Armor - IGC - KSOH TEST,0,21
1886,7.3 [AGA] Aggramar's Arrival - IGC,0,1651
1887,7.3 [APV] Alleria Peers into the Void - IGC,0,654
1888,DEPRECATED - 7.2 Class Mount - Warrior - OHM - IGC (copy) TEST,0,1222
1889,7.2 Tomb Dungeon - Raid Cosmetic Scene,0,139
1890,7.2.5 Holiday - Dance - Stormwind,0,2
1891,7.2 Akazamzarak's Hat - Now For His Next Trick (RKS),0,30
1892,8.0 Nazmir - Q: 47241 - Bwu'ja Spirit Sight - LWB,0,46
1893,8.0 Zuldazar - Glamour Scene - ZTO,0,16
1894,"8.0 Vol'dun - Ch 1 - ""Into the Dunes"" Sethrak Ritual (JAP)",0,37
1895,"8.0 Zuldazar - Quest (""Rastakhan"", Rastakhan Greeting 01, Scene) - ZTO",0,230
1900,VPP - Hero 360,0,71
1901,VPP - Rotate Actor,0,85
1902,8.0 Nazmir - Q: 47249 - Restore to Life - LWB,0,34
1903,7.3 [AR1] Argus Raid 01 - World Soul - IGC,0,457
1904,7.3 [AR2] Argus Raid 02 - Vindicaar Transports Players - IGC,0,390
1905,7.3 [AR4] Argus Raid 04 - Vindicaar Blasts Door - IGC,0,22
1908,"8.0 Zuldazar - Quest (""Rastakhan"", Rastakhan Throne Approach Conversation, Conversation) - ZTO",0,2
1910,7.3 [ATR1] Alleria Turalyon Reveal - BVID - KTLC,0,246
1911,8.0 Nazmir - Q: 47244 - Soul Harvest - LWB,0,24
1912,7.3 [EGA] Exodar Golden Armor - IGC,0,1084
1913,IGC Paste Bin 01,0,57
1914,DEPRECATED - 7.3 [MV3] Magni Vision 03 - Eonar Calls For Help - IGC (ALT),0,182
1917,8.0 Nazmir - Q: 47631 - Sea Giant Cameo - LWB,0,80
1918,7.3 - Argus - Vindicaar Zone Travel Test - GJC,0,55
1919,8.0 Zuldazar - Zeb'ahari Cannons (ZTO),0,38
1920,8.0 Kul Tiras: - Intro - 03 Prison Island - Jailbreak (Out Like Flynn) - DLA/LWB,0,315
1921,7.3 Hidden Object - Mindcraft Game,0,581
1922,"7.3.5 Allied - Fade to Black - 1/1 Seconds, Wait 2 (RKS)",0,19
1923,7.3 Hidden Object - Circuit Game,0,706
1924,8.0 Nazmir - Frog Loa Cave - Ambient Scene - JMC,0,69
1925,8.0 Nazmir - Q: 47525 - Blood Troll Army Scene - JMC/LWB,0,93
1927,8.0 Kul Tiras: (DLA) - Intro - 04 Prison Island - Getaway Boat (Out Like Flynn),0,160
1928,7.3 [VGG] Vindicaar Gets Gun - IGC,0,339
1929,7.2.5 Warrior - SkyJump (RKS),0,222
1930,7.2.5 Tomb of Sargeras - Goroth Intro Sequence (RKS),0,180
1931,7.2.5 Chromie Scenario - Chromie Gets Blasted - PRK,0,30
1932,7.2.5 Chromie Scenario - Chromie Gets Blasted Again - PRK,0,33
1933,7.3 [VF2] Velen Flashback 02 - Escape from Argus - IGC (TEST),0,895
1934,7.2.5 Chromie Scenario - Stratholme Intro - PRK,0,38
1935,7.2.5 Chromie Scenario - Andorhal Intro - PRK,0,53
1936,7.2.5 Chromie Scenario - Hyjal Intro - PRK,0,49
1937,7.2.5 Chromie Scenario - Well of Eternity Intro - PRK,0,42
1938,8.0 Zuldazar: zto - Mistress Ssin Intro,0,5
1939,7.3.5 Highmountain - Thunder Bluff - Fireworks (RKS),0,44
1940,7.2.5 Holiday - Dance - Alliance Music - PRK,0,4
1941,7.2.5 Holiday - Dance - Horde Music - PRK,0,5
1942,7.3.5 Highmountain - Riverbend - Spirit Vision Intro (RKS),0,43
1945,7.3 - Argus - Vindicaar Zone Travel Test 2 - MAB,0,103
1948,Hearthstone Tavern - Vale of Eternal Blossoms - Fireworks (RKS),0,25
1949,7.3.5 Highmountain - Neltharion's Lair - Release of the Grey One (RKS),0,120
1953,8.0 Lordaeron Scenario - Alliance - Sylvanas Blow Your Horn - CRT,0,1397
1954,8.0 Nazmir - Q: 47880 - Ritual Circle Drawing - LWB,0,165
1955,8.0 Kul Tiras: (DLA) - Outlaw Town - Flynn's Spyglass Client Scene,0,71
1956,7.3 [AR4] Argus Raid 04 - Vindicaar Destroys Door - IGC,0,356
1957,7.3 [PRT] Pantheon - Teleport to the Titans - IGC,0,367
1958,Quest - 7.3 Argus - Vindicaar Shoots Wall - JSB,0,918
1959,7.3 Argus: Isle 1 - Xenedar Battlefield - Felbat Swarms - AJB,0,102
1960,8.0 Zuldazar: zto - Battlefield: Blood Gate,0,15
1961,7.3 Argus Raid - RP - Battle Scene Static - CAV [DNT],0,69
1962,7.3 Argus Raid - RP - Battle Scene War Council Alive - CAV,0,90
1963,7.3 Argus Raid - RP - Battle Scene War Council Defeated - CAV,0,88
1964,7.3 Argus Raid - RP - Battle Scene Portal Keeper Defeated - CAV,0,101
1965,Quest - 7.3 Argus - Bats - JSB,0,930
1967,8.0 Nazmir - Necropolis - Spirits - LWB,0,189
1968,8.0 Zuldazar: zto - The Coup [TEMP],0,64
1972,8.0 Nazmir - Side Story - SF - Sethrak Elite Reveal - (STM),0,686
1973,8.0 Lordaeron Scenario - Alliance - Sylvanas Retreat 2 - CRT,0,1404
1974,8.0 Nazmir Riverboat Ride - Shooting Gallery - (STM),0,1777
1975,7.3.5 Nightborne - Silvermoon City - Throne Room Scene (RKS),0,662
1976,7.3.5 Lightforged Draenei - The Vindicaar - Unlock - Pre-Scenario (RKS),0,90
1977,Test - Darren's Test WMO,0,544
1978,Test - Darren's Script Error,0,5
1979,7.3.5 Highmountain - Riverbend - Place Ward (RKS),0,91
1980,7.3.5 Highmountain - Sepulcher - Place Ward (RKS),0,101
1981,8.0 Nazmir Chapter 1 - Blood Troll Chase - (STM),0,1248
1982,7.3.5 Highmountain - Snowblind Mesa - Place Ward (RKS),0,102
1984,7.3.5 [ARH] Allied Races Intro - Highmountain Tauren - IGC,0,533
1985,8.0 Zuldazar Finale - ZTO,0,4
1986,7.3.5 Nightborne Unlock - Suramar - Thalyssra's Estate (RKS),0,137
1988,8.0 Nazmir - Naz'watha - Bonds of G'huun - (STM),0,703
1989,8.0 Nazmir - Naz'watha - Blood Troll Army - (STM),0,1013
1990,8.0 Zuldazar - Warpack (ZTO),0,140
1994,8.0 Zuldazar: zto - The Coup,0,16
1996,8.1.5 Professions - Inscription - Brush With Death - Rune A,0,225
1997,8.1.5 Professions - Inscription - Brush With Death - Runes Package - SCS,0,129
1998,8.0 Nazmir - Chapter 8 - Talanji - LWB,0,160
1999,8.0 Nazmir - Chapter 8 - Bwonsamdi - LWB,0,161
2000,DEPRECATED - 7.3.5 [ARN] Allied Races Intro - Nightborne - IGC,0,62
2001,8.1.5 Professions - Inscription - Brush With Death - Rune B,0,146
2002,8.1.5 Professions - Inscription - Brush With Death - Rune C,0,142
2004,7.3.5 [AWR-A] Artifact Overcharge (ALLIANCE) - IGC,0,995
2005,7.3.5 [ARL] Allied Races Intro - Lightforged Draenei - IGC,0,616
2006,7.3.5 [ARV] Allied Races Intro - Void Elves - IGC,0,545
2007,7.3.5 [ARN] Allied Races Intro - Nightborne - IGC,0,1225
2008,8.0 Nazmir - Bat Rider Army - (STM),0,1067
2009,8.0 Lordaeron Scenario - Azerite Machine Arrives - CRT,0,1406
2010,8.0 Uldum - Gnomebliteration (RKS),0,805
2015,"8.0 Zuldazar - Quest (""Welcome to Zuldazar"", Intro Scene ) - ZTO",0,69
2016,IGC - Isolate Weapon Test,0,19
2017,8.0 Zuldazar - Horde Hub (ZTO),0,79
2018,Test - Robin's Test WMO (IGC),0,543
2019,Robin's Test WMO Spawning Script (IGC),0,1
2020,TEST - Robin's Test Scene - IGC,0,108
2021,7.0 Postmaster: (DLA) - Mail Sorting Game - Main Game [Mythic],0,1175
2022,8.0 Nazmir - Chapter 8 - Fire For Effect - LWB,0,940
2023,8.0 Nazmir - Zul'Nazman - Gun Fire #2 - Play Client Scene - LWB,0,707
2024,7.3.5 Allied Races - Generic Hide Other Players Scene - 500 Yards (RKS),0,29
2025,7.3.5 [AWR-H] Artifact Overcharge (HORDE) - IGC,0,673
2026,7.0 Postmaster: - Mail Sorting Game - Main Game Bug Test - GJC,0,1175
2027,7.3.5 Allied Races - Orgrimmar - Engineering Works - Telescope (RKS),0,66
2028,8.0 [AWM] Azerite War Machine - IGC,0,1129
2029,8.0 [SLS] Saurfang's Last Stand - IGC,0,958
2031,8.0 [SBA] Sylvanas Blocks Alliance (Exploding Cisterns) - IGC,0,1156
2032,8.0 [SDB] Sylvanas Dumps Blight - IGC,0,1145
2033,8.0 Zuldazar - Warbeast Kraal - Direhorn Training Course - Bystanders Scene - SBV,0,709
2035,IGC Framework Candidates (for Testing),0,53
2036,8.0 Zuldazar - City of Gold Approach (ZtO),0,10
2039,Larry Bug Test - LWB,0,8
2042,8.0 War Campaign - Alliance - Zuldazar - Dark Iron Lava Romp (RKS),0,1161
2043,8.0 Vol'dun - Sethrak Fortress - CH6 Q03 - Korthek Meeting (JDA),0,252
2044,8.0 Zandalar Finale Ambient - ZTO,0,37
2045,8.0 Zandalar Finale - Bat Rider Army - ZTO,0,1075
2046,8.0 War Campaign - Alliance - Zuldazar - Dark Iron Lava Romp (RKS) (copy) [OLD],0,915
2047,8.0 Vol'dun - Sethrak Fortress - CH6 Q05 - Korthek Market (JDA),0,292
2048,8.0 Vol'dun - Sethrak Fortress - CH6 Q07 - Korthek Spire (JDA),0,356
2049,8.0 Nazmir - Fallen Outpost - World Quest - Cancel the Blood Troll Apocalypse - (STM),0,1834
2050,8.0 Vol'dun - Sethrak Fortress - CH6 Q07 - Korthek Fall (JDA),0,378
2051,8.0 Nazmir - Kragwa breaks the attack - LWB,0,249
2054,8.0 Zandalar Intro - Stormwind Burning Scene - ZTO/JAK,0,16
2055,8.0 Zandalar Finale Scenario - Opening Scene (ZTO),0,111
2058,8.0 Darkshore Prepatch - Horde Intro - Quick Client Scene Friendly Wisp - CRT,0,1424
2059,8.0 Darkshore Prepatch - Horde Intro - Wisp Ambiance - CRT,0,166
2060,8.0 Darkshore - Wisp - Spawner Machine - CRT,0,183
2061,8.0 Darkshore - Wisp - Dynamic Spawner - CRT,0,70
2062,8.0 Darkshore - Wisp - Spawner Values (Main Package) - CRT,0,57
2063,8.0 Zuldazar - WMO Test (ZTO),0,4
2064,8.0 Vol'dun - Sethrak Fortress - Korthek Reveal - (STM),0,1825
2065,8.0 Kul Tiras: (DLA) - Finale - Exposing Ashvane,0,74
2066,x.x [TMP] Template v2.0 - IGC,0,108
2067,8.0.1 - Nazmir - [BEM] Blood Troll End of the Matriarch - IGC,0,1080
2068,8.0.1 [ZTC] The Coup (Zuldazar) - IGC,0,1280
2069,8.0 Kul Tiras - Infrastructure - Ferry Rowers - JLW,0,1
2070,Doug Test - Rep Bar Scene,0,86
2071,8.0 Magni - DEPRECATED Heart of Azeroth Client Scene - (STM),0,1911
2073,8.0 Vol'dun - Akunda Saved - LWB,0,147
2074,8.0 Nazmir - Q:50933 - Trail - LWB,0,11
2075,8.0.1 - Nazmir - [BTT] Blood Troll Threat - IGC,0,1095
2077,8.0.1 [VMR] Mythrax Rises (Vol'dun Finale) - IGC,0,783
2078,UNUSED - 8.0.1 [JAM] Jaina Accepts Mission (Alliance Intro) - IGC,0,101
2079,8.1 [TSW] Tyrande's Denial (Stormwind Flashback) - IGC,0,289
2080,8.0.1 [ZZF] Zuldazar Zone Finale - IGC,0,850
2081,8.0.1 - Nazmir - [BOG] Bonds of G'huun - IGC,0,661
2084,8.0 Zandalar Finale - Final Stage - Zul Reveal Scene (ZTO),0,31
2085,8.0.1 [ARO] Allied Races Orc Clans Intro - IGC,0,466
2086,8.0.1 [ARD] Allied Races Dark Iron Dwarves Intro - IGC,0,328
2087,8.1.5 [ARZ] Allied Races - Zandalari Trolls - IGC,0,433
2088,8.0.1 [NLC] Northline Capper - IGC,0,863
2089,8.0 Magni Intro - Heart of Azeroth - (STM),0,1932
2090,8.0.1 [MHI] Magni Heart Intro - IGC,0,567
2092,UNUSED - 8.0.1 [TSC] The Siren's Call - IGC,0,341
2093,8.0.1 [SSC] Lord Stormsong Confrontation - IGC,0,604
2094,8.0 War Campaign - Alliance - Vol'dun - Hub Formation - LWB,0,126
2095,Adam's Clone Test,0,1
2096,Doug Test - Client Scene Test,0,19
2097,8.0 Kul Tiras: (DLA) - Intro - 05 Zone Choice Exposition (A Nation Divided),0,201
2098,8.0 Kul Tiras: (DLA) - Intro - 01 Jaina Accepts the Mission (Tides of War),0,133
2099,8.0 Drustvar - South Forest - Inert Wicker Men Ambient Scene - KRB,0,120
2100,8.0.1 [SHA] Stormsong Horde Attack - IGC,0,634
2101,8.0.1 [TSC1] The Siren's Call (Part 1) - IGC,0,383
2102,8.0 Magni Intro - Alternate Azeroth Scene - (STM),0,1924
2103,8.0 Kul Tiras: (DLA) - Intro - Jaina Procession (Daughter of the Sea),0,593
2104,8.0.1 [ZTC] The Coup (Zuldazar) - IGC (OLD),0,599
2105,8.0 War Campaign - Horde - Drustvar - Rocket Landing - PRK,0,77
2106,8.0 [BVid] - [IS1] - Islands - BVID - KTLC,0,240
2107,8.0 Kul Tiras: (DLA) - Intro - The Old Knight,0,404
2145,Kings' Rest - Post Boss 3 Cinematic,0,233
2147,8.0 War Campaign - Horde - Chapter 01 - Investigation 01 - PRK,0,15
2148,8.0 War Campaign - Horde - Chapter 01 - Investigation 02 - PRK,0,22
2149,8.0 War Campaign - Horde - Chapter 01 - Investigation 03 - PRK,0,15
2150,8.0 Vol'dun - Sethrak Fortress - CH06 Q07 - Bombing Run (JDA),0,258
2151,8.0 War Campaign - Horde - Chapter 01 - Crate Explosion - PRK,0,16
2152,8.0 War Campaign - Horde - Chapter 01 - Bridgeport Ride - PRK,0,70
2153,8.0 Stormsong Ship Entering Dungeon - JSB,0,660
2154,8.0 War Campaign - Horde - Stormsong - Build Hub - LWB,0,203
2155,8.0 War Campaign - Alliance - Nazmir - Camp Explosion (RKS),0,180
2156,8.0 Zuldazar - Approaching Gonk - ZTO,0,12
2157,8.0 Zuldazar - Horde Hub 02 Thalyssra (ZTO),0,131
2158,8.0 Zandalar - [POZ] Preview of Zandalar (ZTO),0,131
2159,8.0 War Campaign - Horde - Islands Intro - Start - PRK,0,130
2160,8.0 War Campaign - Horde - Islands Intro - End - PRK,0,88
2161,8.0 War Campaign - Alliance - Islands Intro - Start - PRK,0,93
2162,8.0 War Campaign - Alliance - Islands Intro - End - PRK,0,75
2163,8.0.1 [TZF] Tiragarde Zone Finale - IGC,0,924
2166,8.0 Zuldazar: zto - The King's Gambit,0,83
2167,IGC Framework - Conditionals,0,23
2178,8.0 Magni Intro - Chamber of Heart Ambient Client Scene - (STM),0,94
2179,Erics Test Package,0,2
2183,8.0 Drustvar Drust King Fight - JSB,0,732
2185,8.0 Zuldazar - Dino Training - Rep Bar - Hatchling (JAK),0,102
2186,8.0 Drustvar Cleansing Fallhaven - JSB,0,1021
2187,8.0 War Campaign - Alliance - Chapter 01 - Vol'dun Explodes - PRK,0,32
2188,8.0 War Campaign - Alliance - Chapter 01 - Guzbert Returns - PRK,0,158
2189,8.0 Vol'dun - Rakera's Memories (JAP)\LWB,0,108
2190,8.0 Zuldazar - Dino Training - Rep Bar - Juvenile (JAK),0,128
2191,8.0 Zuldazar - Dino Training - Rep Bar - Subadult (JAK),0,110
2192,8.0 Nazmir - Q: 47540 - Krag'wa Mojo - LWB,0,128
2193,8.0 Vol'dun - Q: Memory Breach - Akunda's Memories - 01 (JAP)\LWB,0,177
2194,8.0 Vol'dun - Q: Memory Breach - Akunda's Memories - 02 (JAP)\LWB,0,145
2195,8.0 Stormsong - Fishing Village - Finale - Spyglass - GJC,0,83
2196,8.0 Kul Tiras: (DLA) - Broken Gate - Arrival Event (Defenders of Daelin's Gate),0,240
2199,8.0 Vol'dun - Q: Memory Breach - Akunda's Memories - 03 (JAP),0,119
2200,8.0 Darkspear Ch 2 - [ZD2L] - Leader - ZTO,0,172
2203,8.0.1 [TSC2] The Siren's Call (Part 2) - IGC,0,421
2299,8.0 Vol'dun - Q: Clearing the Fog - Walk and Talk (JAP),0,99
2300,8.0 War Campaign - Horde - Chapter 04 - Curious Fish - PRK,0,176
2301,8.0 Allied Races - Maghar Orc - Heritage Acquisition,0,410
2302,8.0 War Campaign - Horde - Chapter 04 - Diving Tether - PRK,0,13
2304,8.0 Allied Races - Mag'har Orc - Shooting Gallery (RKS),0,135
2305,8.0 Zandalar Intro - Quest 01/02 - Hide All Players Scene (JAK),0,30
2306,8.0 Stormsong Thorny Ettin (msc/JSB),0,1186
2307,8.0 Vol'dun - Q: The Keepers' Keys - Walk and Talk (JAP),0,102
2308,8.0.1 [ZTC] The Coup (Zuldazar) 2 - Post Scene,0,9
2309,8.0 War Campaign - Alliance - Chapter 5 - Boat Sinking - (STM),0,2092
2310,8.0.1 [SLC] Southline Capper - IGC,0,342
2311,8.0 Orgrimmar - Secret Weapon (ZTO),0,188
2312,8.0 War Campaign - Alliance - Chapter 5 - BUGGED Boat Sinking - (STM) (copy),0,1936
2313,8.0.1 [VZI] - Vol'dun Zone Intro - IGC,0,631
2314,8.0.1 [SMA] - Sea Monster Attack on Anglepoint - IGC,0,903
2315,8.0 Allied Races - Mag'har Orc - Unlock - Vision of Time - Time Disruption (RKS),0,236
2316,8.0 War Campaign - Horde - Tiragarde Foothold - Horde Landfall - (STM),0,2408
2317,8.0 War Campaign - Horde - Chapter 5 - Getaway Scene - (STM),0,2614
2321,Client Scene Test - UI Bar Widget Example,0,2577
2322,8.0 Zandalar Intro - Scenario - Genn Arrives (ZTO),0,122
2323,8.0.1  [KAG] Katherine And Genn - IGC,0,568
2324,8.0 Zandalar Intro - Zul and Jaina Scene (JAK),0,1270
2326,8.0 [BVid] - [TEL] Teldrassil 2.0 - BVID - KTLC,0,802
2328,8.0 War Campaign - Horde - Islands Intro - Ship on Horizon - PRK,0,119
2329,8.0 War Campaign - Alliance - Islands Intro - Ship on Horizon - PRK,0,119
2330,8.0 War Campaign - H - Chapter 05 - Abyssal Scepter Preview - PRK,0,21
2331,8.0 War Campaign - H - Chapter 05 - Ambient Explosions - PRK,0,96
2332,"8.0 Zandalar Finale - Zandalar Forever - Disc Visual Public Scene, Infinite (ZTO)",0,26
2336,8.0 Nazmir - Titan Construct - Pre-Shield FX Ambient Scene - RK,0,105
2341,8.0 Allied Races - Dark Iron Dwarf - Mole Machine Exit (RKS),0,289
2342,8.0 Allied Races - Dark Iron Dwarf - Unlock Scenario - Boss Intro (RKS),0,46
2344,8.0 [BVid] - [LRD] Anduin Without Jaina - BVID - KTLC,0,1114
2346,8.01 [NAW] Naga Summon Azsharas Wrath - IGC,0,331
2348,8.0 Vol'dun - The Keepers Keys - LWB,0,366
2349,8.0 Kul Tiras: zto - Broken Gate - Pirates Fall Back (Righteous Retribution),0,210
2350,8.0 [BVid] - [HEL] Helicopters 1.0 - BVID - KTLC,0,787
2351,8.0 Darkshore - Grove of the Ancients - ZTO,0,142
2352,8.0 Kul Tiras: - Estate - Trog Attack - LWB,0,334
2353,8.0 [BVID] Lordaeron Army Units - IGC,0,129
2354,8.0 Kul Tiras: - Estate - Trog Flee - LWB,0,258
2356,8.0 Darkshore - Blackwood Den Closing - ZTO,0,9
2357,Nazmir Raid - Stairs Scene,0,47
2358,TESTING - STM Experiment Client Scene,0,1865
2359,8.0 Kul Tiras: (DLA) - Broken Gate - Cosmetic Ships ,0,182
2368,Generic - Shooting Gallery W/ Prox Maps Set Up - (STM),0,2581
2371,8.0 [BVid] - [KSW] Pirate Pet Bundle - BVID - KTLC,0,1141
2374,8.0 [BVid] - [KSW1] Pirate Pet Bundle Pt 1 - IGC - RK,0,1217
2375,8.0 [BVid] - [KSW2] Pirate Pet Bundle Pt 2 - IGC - KS,0,1291
2376,4.0 [GPB] Patriarch's Blessing - IGC,0,130
2377,4.0 [UZI] Uldum Zone Intro - IGC,0,680
2380,8.1 War Campaign - Horde - Chapter 1 - Cannon Firing - (STM),0,151
2381,4.0 [UTR] Uldum Traitors - IGC,0,216
2382,8.1 War Campaign - Horde - Chapter 1 - Cannon Firing After Ordered - (STM) ,0,183
2383,4.0 [UES] Uldum Escape from the Lost City - IGC,0,267
2384,8.1 Blood Elf Heritage - Ghostlands - Dead Scar Scene - Corpses - SJC,0,130
2385,4.0 [UFC] Uldum Fall of Neferset City - IGC,0,215
2386,8.1 Darkspear Ch 3 - [SEZA] - Seance - Zanchul (ZTO),0,148
2387,4.0 [UFS] Uldum Firing Squad - IGC,0,463
2388,8.1 War Campaign - H - Chapter 1 - Azerite Tank Attacks - (STM),0,1961
2389,4.0 [UHT] Uldum - Harrison Jones and the Temple of Uldum - IGC,0,461
2390,8.1 Blood Elf Heritage -  Eversong Woods - Dead Scar Scene 2 - Corpses - SJC,0,130
2391,4.0 [UPE] Uldum Premature Explosionation - IGC,0,373
2392,8.1 War Campaign - H - Chapter 2 - Airship Showdown - (STM),0,2317
2393,8.1 Zuldazar Raid - Horde - Mekkatorque - Shrink Ray - 01 Effect - ADS,0,3
2394,4.0 [UTG] Uldum - Tailgunner! - IGC,0,950
2397,UNUSED - 8.1 [DPR] Derek Proudmoore's Return - IGC,0,105
2398,8.1 War Campaign - Horde - Chapter 1 - Alliance Support - (STM),0,239
2399,8.1 [WSW] Attack on the Anglepoint Wharf Sea Wall - IGC,0,539
2400,8.1 [TNW] Tyrande's Darkening (Night Warrior Transformation) - IGC,0,665
2401,World Generic - Hide Other Players - Client Scene,0,95
2402,8.1 [TDF] Tyrande's Ascension (Darkshore Finale) - IGC,0,240
2403,4.0 [USS] Schnottz So Fast - IGC,0,180
2404,8.2.5 Questfall - Test NPC Questgiver Camera (RKS),0,43
2409,8.1 War Campaign - Horde - Chapter 4 - Zandalari Army Waiting to Move Out - (STM),0,200
2410,8.1 Darkspear Ch 3 - [CBNZ] - Confronting Bwonsamdi - ZTO,0,85
