ID,Name_lang,CreatureID,PortraitFileDataID,UiTextureKitID,UiAnimScale,UiAnimHeight,Flags,AutoCombatantID
2232,General Hammond Clay,140235,2057541,0,1.2,0.5,0,0
2233,Yelnagi Blackarm,140220,2057546,0,1.2,0.5,0,0
2234,Tarshaw Jaggedscar,140221,2057540,0,1.2,0.5,0,0
2235,Karga Rageroar,140222,2057530,0,1.2,0.5,0,0
2236,Warlord Crawgol,140223,2057528,0,1.2,0.5,0,0
2237,Maur Raincaller,140225,2057514,0,1.2,0.5,0,0
2238,Magister Zaedana,140226,2057515,0,1.2,0.5,0,0
2239,Thomas Paxton,140236,2057529,0,1.2,0.5,0,0
2240,Keep Watcher Kerry,140237,2057534,0,1.2,0.5,0,0
2241,Norbin Nimblesprocket,140238,2057531,0,2,0.5,0,0
2242,Logan Talonstrike,140239,2057532,0,1.2,0.5,0,0
2243,Cannoneer Whessan,140240,2057516,0,1.2,0.5,0,0
2244,Instructor Duskwalker,140241,2057551,0,1.2,0.5,0,0
2245,Vigil Hill Militia,140581,2102749,0,1.2,0.5,0,0
2246,Wickerbeast,140812,2102747,0,6,0.5,0,0
2247,Waycrest Guard,141004,2102746,0,1.2,0.5,0,0
2248,Gravemaul,141034,2102682,0,1.2,0.5,0,0
2249,Apothecary Lycanus,141258,2102721,0,1.2,0.5,0,0
2250,Blademaster Ronakada,141249,2102707,0,1.2,0.5,0,0
2251,Captain Goggath,141260,2102686,0,1.2,0.5,0,0
2252,Captain Keyton,141255,2102711,0,1.2,0.5,0,0
2253,Chief Blastgineer Bombgutz,141243,2102699,0,1.8,0.5,0,0
2254,Dagrun Ragehammer,141251,2102684,0,1.2,0.5,0,0
2255,Dark Ranger Clea,141248,2102692,0,1.2,0.5,0,0
2256,Derek the Undying,141246,2102674,0,1.2,0.5,0,0
2257,Gazrog,141250,2102719,0,1.2,0.5,0,0
2258,High Executor Hadrec,141256,2102709,0,1.2,0.5,0,0
2259,Jezelle Pruitt,141253,2102720,0,1.2,0.5,0,0
2260,Kary Thunderhorn,141241,2102681,0,1.2,0.5,0,0
2261,Kilrok Gorehammer,141262,2102695,0,1.2,0.5,0,0
2262,Master Apothecary Faranell,141259,2102677,0,1.2,0.5,0,0
2263,Mastok Wrilehiss,141252,2102675,0,1.2,0.5,0,0
2264,Musu Gentlemoon,141261,2102718,0,1.2,0.5,0,0
2265,Ruk Warstomper,141237,2102688,0,1.2,0.5,0,0
2266,Scout Utvoch,141242,2102701,0,1.2,0.5,0,0
2267,Sergeant Dontrag,141245,2102700,0,1.2,0.5,0,0
2268,Tortunga,141257,2102696,0,1.2,0.5,0,0
2269,Valusha,141254,2102678,0,1.2,0.5,0,0
2270,Borim Goldhammer,141187,2102679,0,1.2,0.5,0,0
2271,Brandur Ironhammer,141216,2102727,0,1.2,0.5,0,0
2272,Commander Sharp,141188,2102744,0,1.2,0.5,0,0
2273,High Priestess MacDonnell,141227,2102673,0,1.2,0.5,0,0
2274,Huntress Jalin,141224,2102685,0,1.2,0.5,0,0
2275,Ilsa Corbin,141225,2102702,0,1.2,0.5,0,0
2276,Talran of the Wild,141217,2102694,0,1.2,0.5,0,0
2277,Archmage Mordent Evenshade,141191,2102693,0,1.2,0.5,0,0
2278,Commander Ashlam Valorfist,141192,2102672,0,1.2,0.5,0,0
2279,Corporal Teegan,141213,2102697,0,1.2,0.5,0,0
2280,High Sorcerer Andromath,141193,2102722,0,1.2,0.5,0,0
2281,Huntress Duskrunner,141190,2102745,0,1.2,0.5,0,0
2282,Rukua,141189,2102690,0,1.2,0.5,0,0
2283,Shandris Feathermoon,137225,2102751,0,1.2,0.5,0,0
2284,Belysra Starbreeze,141214,2102704,0,1.2,0.5,0,0
2285,Big Baobob,141232,2102676,0,1.2,0.5,0,0
2286,Dockmaster Lewis,141228,2102691,0,1.2,0.5,0,0
2287,Hannah Bridgewater,141233,2102698,0,1.2,0.5,0,0
2288,Lilliam Sparkspindle,141229,2102703,0,2,0.5,0,0
2289,Quartermaster Lawson,141234,2102705,0,1.2,0.5,0,0
2290,Raleigh the Devout,141230,2102680,0,1.2,0.5,0,0
2291,Stormsong Sentinel,141320,2102750,0,1.2,0.5,0,0
2349,Zandalari Enforcer,141829,2166428,0,1.2,0.5,0,0
2350,King Bagumba,141940,2166429,0,1.2,0.5,0,0
2351,Hardened Mutineer,142362,2166430,0,1.2,0.5,0,0
2352,Broken Down Cannon,141245,2102700,0,1.2,0.5,0,0
2353,Rixi Rocketboom,142363,2166442,0,1.8,0.5,0,0
2354,Bilgewater Incinerator,142364,2166437,0,1.8,0.5,0,0
2355,Experimental War Machine,142365,2166440,0,1.2,0.5,0,0
2356,Chiara Marrow,142366,2166438,0,1.2,0.5,0,0
2357,Gorkrak,141245,2102700,0,1.2,0.5,0,0
2358,Highlord Demitrian,146609,2395690,0,1.2,0.5,0,0
2359,Kildar,142367,2166410,0,1.2,0.5,0,0
2360,Deviate Slayer,142368,2166445,0,1.2,0.5,0,0
2361,7th Legion Sailor,142369,2166439,0,1.2,0.5,0,0
2362,Dark Iron Earthbreaker,142370,2166431,0,1.2,0.5,0,0
2363,Sentinel Aeolyn,142372,2166413,0,1.2,0.5,0,0
2364,Sentinel Falia,142373,2166412,0,1.2,0.5,0,0
2365,Grand Admiral Jes-Tereth,142374,2166417,0,1.2,0.5,0,0
2366,Buzz Crankchug,142375,2166443,0,2,0.5,0,0
2367,Leora,142376,2166405,0,1.2,0.5,0,0
2368,Deviate Slayer,142368,2166445,0,1.2,0.5,0,0
2369,Twilight Shadowcaster,142379,2166420,0,1.2,0.5,0,0
2370,Twilight Bladetwister,142377,2166421,0,1.2,0.5,0,0
2371,Twilight Dominator,142378,2166406,0,1.2,0.5,0,0
2372,Vigil Hill Mercenary,142489,2102749,0,1.2,0.5,0,0
2373,Waycrest Captain,142491,2102746,0,1.2,0.5,0,0
2374,Stormsong Crusader,142492,2102750,0,1.2,0.5,0,0
2375,Zandalari Shaman,142493,2166427,0,1.2,0.5,0,0
2376,Zandalari Scout,142494,2166432,0,1.2,0.5,0,0
2377,Thumpknuckle Brute,142497,2166436,0,1.2,0.5,0,0
2378,Nazmani Warrior,142499,2166426,0,1.2,0.5,0,0
2379,Blood Crawg,142500,2166425,0,1.2,0.5,0,0
2380,Faithless Skycaller,142615,2166435,0,1.2,0.5,0,0
2381,Faithless Champion,142616,2166434,0,1.2,0.5,0,0
2382,Ettin Earthcrusher,143021,2166409,0,1.2,0.5,0,0
2383,Vicious Diemetradon,143393,2166424,0,1.2,0.5,0,0
2384,Feral Ravasaur,143392,2166433,0,1.2,0.5,0,0
2385,Direhorn Bull,143391,2166415,0,1.2,0.5,0,0
2386,Goblin Engineer,143423,2166423,0,1.2,0.5,0,0
2387,Goblin Shredder,143424,2166408,0,1.2,0.5,0,0
2388,Master Engineer Hafren,143893,2166441,0,1.2,0.5,0,0
2389,Alliance Cannon Tower,143949,252185,0,1.2,0.5,0,0
2390,Honorbound Elites,144032,2166444,0,1.2,0.5,0,0
2391,Horde Demolishers,144035,2166407,0,1.2,0.5,0,0
2392,Siege Engine,144036,2166416,0,1.2,0.5,0,0
2393,7th Legion Champions,144037,2166414,0,1.2,0.5,0,0
2394,Stalker Mojica,147280,2459374,0,1.2,0.5,0,0
2395,Royal Guard,147282,2459354,0,1.2,0.5,0,0
2396,Enforcer Gortok,147283,2459355,0,1.2,0.5,0,0
2397,Master Harvester,147575,2459361,0,1.2,0.5,0,0
2398,Venomjaw,147321,2459341,0,1.2,0.5,0,0
2399,Ayame,147322,2459345,0,1.2,0.5,0,0
2400,Skycarver Krakit,147507,2459358,0,1.2,0.5,0,0
2401,Faithless Champion,147508,2166434,0,1.2,0.5,0,0
2402,Skycaller Skerrit,147510,2459357,0,1.2,0.5,0,0
2403,Crimson Evoker,147822,2459353,0,1.2,0.5,0,0
2404,Cursed Brambleback,147823,2459369,0,1.2,0.5,0,0
2405,Dynamite Jack,147747,2459380,0,1.2,0.5,0,0
2406,Dynamite Bundle,147755,133713,0,1.2,0.5,0,0
2407,Drunken Sailors,147756,2459378,0,1.2,0.5,0,0
2408,Infused Gnarled Hulk,147821,2459352,0,1.2,0.5,0,0
2409,Jadeflare,147849,2459344,0,1.2,0.5,0,0
2410,Scheming Flame,147850,2459371,0,1.2,0.5,0,0
2411,Fire Spirit,147851,2459370,0,1.2,0.5,0,0
2412,Rewired Harvester,147576,2459375,0,1.2,0.5,0,0
2413,Harvester Smasher,147577,2459356,0,1.2,0.5,0,0
2414,Urok,147320,2459360,0,1.2,0.5,0,0
2415,Wall-Breaker Ha'vik,147853,2459343,0,1.2,0.5,0,0
2416,Blade-Dancer Zorlak,147854,2459368,0,1.2,0.5,0,0
2417,Zara'thik Battlesinger,147855,2459367,0,1.2,0.5,0,0
2418,Cannonmaster Arlin,147857,2459377,0,1.2,0.5,0,0
2419,Shipless Jimmy,147858,2459376,0,1.2,0.5,0,0
2420,Shipwrecked Smuggler,147859,2459373,0,1.2,0.5,0,0
2421,Torus,147860,2459362,0,1.2,0.5,0,0
2422,Asennu,147862,2459363,0,1.2,0.5,0,0
2423,Amathet Zealot,147863,2459338,0,1.2,0.5,0,0
2424,Hisskarath,147864,2459337,0,1.2,0.5,0,0
2425,Deathsting Broodwatcher,147865,2459339,0,1.2,0.5,0,0
2426,Bloodgorger,147866,1067392,0,1.2,0.5,0,0
2427,Sigrid the Shroud-Weaver,147869,2459366,0,1.2,0.5,0,0
2428,Tide-Cursed Mistress,147870,2459365,0,1.2,0.5,0,0
2429,Kvaldir Mistcaller,147871,2459364,0,1.2,0.5,0,0
2430,Broodqueen Vyl'tilac,147872,2459350,0,1.2,0.5,0,0
2431,Broodqueen Cindrix,147873,1416318,0,1.2,0.5,0,0
2432,Kindleweb Creeper,147874,2459340,0,1.2,0.5,0,0
2433,Grand Master Ulrich,147877,2459379,0,1.2,0.5,0,0
2434,Kefolkis the Unburied,147878,2459336,0,1.2,0.5,0,0
2435,Skeleton Guardian,147879,1067230,0,1.2,0.5,0,0
2436,Dargulf the Spirit-Seeker,147880,2459349,0,1.2,0.5,0,0
2437,Uvuld the Forseer,147881,2459346,0,1.2,0.5,0,0
2438,Bloodwake Marauder,147882,2459372,0,1.2,0.5,0,0
2439,Dodger,148024,2459381,0,1.2,0.5,0,0
2440,Hired Guard,148026,2459359,0,1.2,0.5,0,0
2441,Hired Guard,148026,2459359,0,1.2,0.5,0,0
2442,Olly,148080,2459351,0,1.2,0.5,0,0
2443,Skullsplitter Thug,148086,2459342,0,1.2,0.5,0,0
2444,Skullsplitter Thug,148086,2459342,0,1.2,0.5,0,0
2446,Deathstalker Rotbreath,150803,2057521,0,1.2,0.5,0,0
2447,Horde Scout,150804,2834008,0,1.2,0.5,0,0
2448,Captain Leadfist,150868,2834007,0,1.2,0.5,0,0
2449,Irontide Brigand,150869,2834006,0,1.2,0.5,0,0
2454,Darkmoon Carnie,152036,2834004,0,1,0.4,0,0
2455,Mister Knuckles,152037,2834005,0,1,0.4,0,0
2458,The Brewmaiden,153394,3024550,0,1,0.4,0,0
2459,Barrel of Brew,153395,132621,0,1,0.4,0,0
2460,Snowball,153396,3024567,0,1,0.4,0,0
2461,Lil' Snowfighter,153397,3024573,0,1,0.4,0,0
2462,Reindeer,153398,3024543,0,1,0.4,0,0
2463,Crone,153400,3024564,0,1,0.4,0,0
2464,Crone's Broom,153402,655994,0,1,0.4,0,0
2465,Delicious Turkey,153403,3024548,0,1,0.4,0,0
2466,Delicious Turkey,153404,3024554,0,1,0.4,0,0
2467,Bunny,153407,3024555,0,1,0.4,0,0
2468,Bunny,153407,3024555,0,1,0.4,0,0
2469,Peddlefeet,153408,3024544,0,1,0.4,0,0
2470,Festival Flamekeeper,153409,3024545,0,1,0.4,0,0
2471,Searing Scorchling,153410,3024590,0,1,0.4,0,0
2472,Murozond,153411,3024565,0,1,0.4,0,0
2473,Erudax,153412,3024563,0,1,0.4,0,0
2474,Sha of Doubt,153413,3024570,0,1,0.4,0,0
2475,Taran Zhu,153414,3024569,0,1,0.4,0,0
2476,Sha of Violence,153415,3024568,0,1,0.4,0,0
2477,Yor,153416,3024542,0,1,0.4,0,0
2478,Warchief Kargath Bladefist,153417,3024546,0,1,0.4,0,0
2479,Skulloc,153418,1067434,0,1,0.4,0,0
2480,King Ymiron,153419,3024553,0,1,0.4,0,0
2481,Loken,153420,3024552,0,1,0.4,0,0
2482,Ozumat,153412,3024563,0,1,0.4,0,0
2483,Aeonus,154728,3024547,0,1,0.4,0,0
2484,Ner'zhul,154732,1067453,0,1,0.4,0,0
2485,Yalnu,154733,1067384,0,1,0.4,0,0
2486,Scourgelord Tyrannus,154735,3024556,0,1,0.4,0,0
2487,Mecha-Mon,154945,3024601,0,1.2,0.5,0,0
2488,Anodized Coilbearers,154946,3024603,0,1,0.4,0,0
2489,Zanj'ir Brutalizer,154949,1452469,0,1.2,0.5,0,0
2490,Captain Dawnsail,154895,3024598,0,1.2,0.5,0,0
2491,Zanj'ir Myrmidons,155013,3024610,0,1,0.4,0,0
2492,Azsh'ari Siegemistress,155016,3024609,0,1,0.4,0,0
2493,Sandscale Hydras,155017,3024597,0,1,0.4,0,0
2494,Naga Royal Guard,155018,1452361,0,1,0.4,0,0
2495,Imperial Defenders,155020,3024608,0,1,0.4,0,0
2496,Zanj'ir Punisher,154336,3024575,0,1,0.4,0,0
2497,Imperial Cultivator,151810,3024607,0,1,0.4,0,0
2498,Kil'karrok Commander,145346,3024606,0,1.2,0.5,0,0
2499,Kil'karrok Seers,155029,3024605,0,1,0.4,0,0
2500,Zanj'ir Tidelord,155033,1452361,0,1.2,0.5,0,0
2501,Malfunctioning Scrapbots,155035,3024602,0,1,0.4,0,0
2502,Mechanized Crawlers,155036,3024599,0,1,0.4,0,0
2503,Clockwork Giant,153991,3024600,0,1,0.4,0,0
2504,Sparkweaver Ohm,155081,3024580,0,1.2,0.5,0,0
2505,Motoegg Tender,155082,3024581,0,1,0.4,0,0
2506,Malicious Toxic Lurker,155091,3024566,0,1.2,0.5,0,0
2507,Congealed Oils,155092,3024562,0,1,0.4,0,0
2508,Houndstooth,155093,3024578,0,1.2,0.5,0,0
2509,Cutthroat Crew,155117,3024587,0,1,0.4,0,0
2510,Zandalari Canoneers,155118,3024585,0,1,0.4,0,0
2511,7th Legion Rifleman,155119,3024572,0,1,0.4,0,0
2512,7th Legion Cannoneer,155121,3024549,0,1,0.4,0,0
2513,7th Legion Marine,155123,3024551,0,1,0.4,0,0
2514,Kor'kron Headhunters,155146,3024571,0,1,0.4,0,0
2515,Captain Razorclaw,155147,3024577,0,1.2,0.5,0,0
2516,Captain Zizo,155148,3024576,0,1.7,0.45,0,0
2517,Captain Angelica,155149,3024579,0,1.2,0.5,0,0
2518,Captain Rez'okun,155150,3024586,0,1.2,0.5,0,0
2519,Captain Holgresh,155152,3024595,0,1.2,0.5,0,0
2520,AMZ-82 Primary Delivery Unit,155154,3024612,0,1.2,0.5,0,0
2521,Clamps,155155,3024602,0,1.2,0.5,0,0
2522,HK-8 Aerial Oppression Unit,155157,3024612,0,1,0.4,0,0
2523,Supercharged Coilbearer,155159,3024603,0,1,0.4,0,0
2524,Engorged Bloodfin Murloc,155212,3024604,0,1.2,0.5,0,0
2525,Scaleguard Commander,155213,3024611,0,1.2,0.5,0,0
2526,Shirakess Enthraller,155214,3024574,0,1.2,0.5,0,0
2527,Lookout Torgondo,155309,3024583,0,1.2,0.5,0,0
2528,Abandoned Sea Dog,155310,3024582,0,1,0.4,0,0
2529,Stranded Gunner,155311,3024584,0,1,0.4,0,0
2530,Patch,155323,3024560,0,1.8,0.55,0,0
2531,Grit,155317,3024557,0,1,0.4,0,0
2532,Newt,155319,3024561,0,1,0.4,0,0
2533,Ticker,155318,3024559,0,1,0.4,0,0
2534,Volt,155322,3024558,0,1,0.4,0,0
2535,Thorgen Grimwatt,142427,3024593,0,1,0.4,0,0
2536,7th Legion Scout,155327,3024591,0,1,0.4,0,0
2537,7th Legion Marine,142484,3024592,0,1,0.4,0,0
2538,Spud,155328,3024594,0,1,0.4,0,0
2539,Azerite Behemoth,155331,3024588,0,1,0.4,0,0
2540,Pulsing Azerite Geode,155333,1067227,0,1,0.4,0,0
2541,Incandescent Azergem Crystalback,155332,3024596,0,1,0.4,0,0
2542,Agitated Azerite,155335,3024589,0,1,0.4,0,0
2545,JasonTest 1,141254,2102678,0,1.2,0.5,0,2
2546,JasonTest 2,141254,2102678,0,1.2,0.5,0,1
2547,JasonTest 3,141254,2102678,0,1.2,0.5,0,2
2548,JasonTest 4,141254,2102678,0,1.2,0.5,0,2
2549,JasonTest 5,141254,2102678,0,1.2,0.5,0,2
2550,JasonTest 6,141254,2102678,0,1.2,0.5,0,2
2551,JasonTest 7,141254,2102678,0,1.2,0.5,0,2
2552,JasonTest 8,141254,2102678,0,1.2,0.5,0,2
2553,Bony Skeleton,167362,3522527,0,1.2,0.5,0,6
2554,Verdant Prowler,167324,3517256,0,1.2,0.5,0,8
2555,Rot-Heart,167339,3522521,0,1.2,0.5,2,9
2556,Nort the Noxious,167363,3522526,0,1.2,0.5,2,10
2557,Wolfram the Alpha,141254,2102678,0,1.2,0.5,0,15
2560,Swarming Skeleton,167361,3522528,0,1.2,0.5,0,37
2561,Alpha Wolf Erezuel,167325,3517257,0,1.2,0.5,2,38
2562,Anima Smuggler,167421,3522524,0,1.2,0.5,0,39
2563,Anima Smuggler,167422,3583230,0,1.2,0.5,0,40
2564,Darkwarren Spitter,169240,3583228,0,1.2,0.5,0,55
2565,Darkwarren Bulwark,169241,3583226,0,1.2,0.5,0,56
2566,Mire Runestag,169243,3583224,0,1,1,0,57
2567,Forest Shrieker,169247,3583217,0,1.2,0.5,0,58
2568,Deifir the Untamed,169503,3583227,0,1.2,0.5,0,59
2569,Congealed Doubt,169507,3583229,0,1.2,0.5,0,60
2570,Dark Goliath,169508,3583218,0,1.2,0.5,2,61
2571,Dark Vault-Seeker,169511,3583221,0,1.2,0.5,0,62
2572,Glimmerhoof Cloudstrider,169515,3852616,0,1.2,0.5,0,63
2573,Cruel Collector,169529,3583225,0,1.2,0.5,0,168
2574,Privileged Contributor,169530,3583223,0,1.2,0.5,0,170
2575,Retained Venthyr,169531,3583222,0,1.2,0.5,0,63
2576,Patrolling Gargon,169532,3583219,0,1.2,0.5,0,63
2577,Big Shiny,169533,3583231,0,1.2,0.5,2,184
2578,Big Shiny,169533,3583231,0,1.2,0.5,2,109
2579,Juvenile Miredeer,175225,3852846,0,1,1,0,110
2580,Rotbriar Scrapper,175231,3852863,0,1,0.4,0,111
2581,Rotbriar Tormentor,175235,3852862,0,1,0.4,0,112
2582,Darkwarren Slicer,175237,3852853,0,1.2,0.5,0,113
2583,Rotbriar Trickster,175239,3852864,0,1,0.4,0,114
2584,Mire Trickster,175241,3852906,0,1,0.4,0,115
2585,Giggling Trickster,175242,3852863,0,1,0.4,0,116
2586,Playful Trickster,175244,3852905,0,1,0.4,0,117
2587,Aggressive Runestag,175245,3852845,0,1,1,0,118
2588,Possessed Scavenger,175250,3852874,0,1,1,0,119
2589,Possessed Grovetender,175251,3852868,0,1,1,0,120
2590,Gormling Nibbler,175252,3852854,0,1,1,0,121
2591,Gorged Gormling,175253,3852856,0,1,1,0,122
2592,Darkwarren Matriarch,175254,3852866,0,1.2,0.5,0,123
2593,Gormling Harrier,175257,3852855,0,1,1,0,124
2594,Majestic Runestag,175258,3852844,0,1,1,0,125
2595,Brittlebark Breaker,175259,3852836,0,1,1,0,126
2596,Brittlebark Manifestation,175260,3852657,0,1,1,0,127
2597,Brittlebark Hexchief,175261,3852881,0,1,1,0,128
2598,Bristlebark Trickster,175262,3852863,0,1,0.4,0,129
2599,Erezuel,175263,3517257,0,1,1,0,130
2600,Ravenous Beta,167324,3517256,0,1.2,0.5,0,131
2601,Possessed Lumberjack,175264,3852872,0,1,1,0,132
2602,Ravenous Alpha,175266,3517257,0,1.2,0.5,2,133
2603,Starved Etherwyrm,175268,3852839,0,1,1,0,134
2604,Famished Etherwyrm,175272,3852837,0,1,1,0,135
2605,Emaciated Etherwyrm,175273,3852838,0,1,1,0,136
2606,Highloft Etherwyrm,175274,3852839,0,1,1,0,137
2607,Crippling Pride,175275,3852857,0,1,1,0,138
2608,Evasive Pride,175277,3852884,0,1,1,0,139
2609,Forsworn Protector,175279,3852849,0,1.2,0.5,0,140
2610,Forsworn Javelineer,175280,3852840,0,1.2,0.5,0,141
2611,Forsworn Praetor,175284,3852877,0,1.2,0.5,0,142
2612,Forsworn Phalynx Handler,175287,3852848,0,1.2,0.5,0,143
2613,Animated Prowler,175288,3852830,0,1.2,0.5,0,144
2614,Darkturned Clawguard,175290,3852829,0,1.2,0.5,0,145
2615,Frenzied Glimmerfly,175291,3852842,0,1.2,0.5,0,146
2616,Glimmerfly Matriarch,175292,3852841,0,1.2,0.5,0,147
2617,Deviant Scholar,175299,3852908,0,1.2,0.5,0,148
2618,Tempted Scholar,175300,3852907,0,1.2,0.5,0,149
2619,Umbral Phallynx,175301,3852830,0,1.2,0.5,0,150
2620,Decieved Steward,175302,3852878,0,1.2,0.5,0,151
2621,Misguided Steward,175303,3852852,0,1.2,0.5,0,152
2622,Dark Master Vaalgryn,175304,3852909,0,1.2,0.5,2,153
2623,Manifest Doubt,175305,3852861,0,1,1,0,154
2624,Dark Colossus,175306,3852843,0,1.2,0.5,2,155
2625,Forsworn Overseer,175307,3852851,0,1.2,0.5,2,156
2626,Gracefallen Tactician,175308,3852847,0,1.2,0.5,0,157
2627,Forsworn War Captain,175309,3852850,0,1.2,0.5,2,158
2628,Fiendish Terrorwing,175318,3852832,0,1,0.4,0,160
2629,Viscious Terrorwing,175319,3852833,0,1,0.4,0,161
2630,Starving Terrorwing,175320,3852831,0,1,0.4,0,162
2631,Feral Terrorwing,175321,3852834,0,1,0.4,0,163
2632,Horrific Bonemauler,175324,3852658,0,1.2,0.5,0,164
2633,Invading Riftkeeper,175325,3852890,0,1.2,0.5,0,165
2634,Manor Peacekeeper,175329,3852860,0,1,1,0,166
2635,Callous Peacekeeper,175330,3852879,0,1,1,0,167
2636,Voracious Collector,175333,3852835,0,1.2,0.5,0,169
2637,Party Animal,175334,3852901,0,1,1,0,171
2638,Conceited Noble,169530,3583223,0,1.2,0.5,0,172
2639,Loyal Footman,175335,3852893,0,1,1,0,173
2640,Depraved Caregiver,175336,3852896,0,1,1,0,174
2641,Depraved Matron,175338,3852900,0,1,1,0,175
2642,Depraved Soulflayer,175339,3852897,0,1,1,0,176
2643,Corrupting Soulflayer,175340,3852894,0,1,1,0,177
2644,Archive Investigator,175333,3852835,0,1.2,0.5,0,178
2645,Carved Tracker,175341,3852876,0,1,1,0,179
2646,Depraved Interrogator,175342,3852895,0,1,1,0,180
2647,Stacka,175343,3852869,0,1.2,0.5,2,181
2648,Bonemauler Alpha,175324,3852658,0,1.2,0.5,2,182
2649,Charthox,175325,3852890,0,1.2,0.5,0,183
2650,Faithful Dredger,175344,3852870,0,1,1,0,185
2651,Archivist Ionata,175345,3852835,0,1.2,0.5,2,186
2652,Resilient Monstrosity,175358,3852886,0,1,1,0,187
2653,Callous Monstrosity,175359,3852887,0,1,1,0,188
2654,Soulless Monstrosity,175361,3852885,0,1,1,0,189
2655,Colossal War Wraith,175362,3852828,0,1,1,0,190
2656,War Wraith,175363,3852827,0,1,1,0,191
2657,Bonewrought Thrasher,175364,3852873,0,1,1,0,192
2658,Guarded Defiler,175365,3852903,0,1,1,0,193
2659,Stitched Defender,175368,3852865,0,1,1,0,194
2660,Verdant Prowler,175373,3852858,0,1.2,0.5,0,195
2661,Steelspine Vanguard,175358,3852886,0,1,1,0,196
2662,Steelspine Wallbreaker,175374,3852859,0,1,1,0,197
2663,Wraith Vanguard,175375,3852892,0,1,1,2,198
2664,Green Slime,175376,3852904,0,1,1,0,199
2665,Panicked Necroray,175377,3852888,0,1,1,0,200
2666,Ancient Necroray,175378,3852889,0,1,1,0,201
2667,Warden of Rituals,175380,3852902,0,1,1,0,202
2668,Necrotic Ritualist,175381,3852899,0,1,1,0,203
2669,Slime Giant,175382,3852871,0,1,1,0,204
2670,Slime Cat,175383,3852898,0,1,1,0,205
2671,Bonebreaker Moroc,175384,3852875,0,1,1,0,206
2672,Befouler Ahnqat,175385,3852867,0,1,1,0,207
2673,Nirvaska the Summoner,175386,3852880,0,1,1,0,208
2674,Fleshcrafted Juggernaut,175387,3852891,0,1,1,2,209
2675,Corpselouse Mother,175388,3852882,0,1,1,0,210
2676,Spawnling,175389,3852883,0,1,1,0,211
2677,Crucible Seeker,175468,3856497,0,1,1,0,213
2678,Ghelak the Incarcerator,175472,3856495,0,1,1,2,214
2679,Mawsworn Interceptor,175473,3856502,0,1,1,0,215
2680,Mawsworn Protector,175507,3921218,0,1,1,0,220
2681,Coalesced Stygia,175485,3856500,0,1,1,0,221
2682,Crystalline Stygia,175496,3856480,0,1,1,0,222
2683,Stygian Giant,175484,4183236,0,1,1,2,223
2684,Mawsworn Vanquisher,175498,3856501,0,1,1,0,224
2685,Dravok the Chainwarden,175500,3856496,0,1,1,2,225
2686,Mawsworn Soulweaver,175501,3856498,0,1,1,0,226
2687,Grand Automaton,175502,3583218,0,1,1,2,227
2688,Dolos,175503,3921285,0,1,1,2,228
2689,Winged Automaton,175504,3921217,0,1,1,0,229
2690,Master Shadeweaver,175505,3921285,0,1,1,2,230
2691,Mawsworn Conqueror,175506,3921219,0,1,1,0,231
2692,Krala,175508,3921281,0,1,1,2,232
2693,Swift Skymane,175626,3921240,0,1.2,0.5,0,235
2694,Copperfur Lurker,175627,3921228,0,1.2,0.5,0,236
2695,Ash Ghoul,175628,3921226,0,1.2,0.5,0,237
2696,Possessed Guardian,175862,3921263,0,1,1,0,238
2697,Possessed Keeper,175865,3852874,0,1,1,0,239
2698,Lukir,175867,3921283,0,1,1,2,240
2699,Ingra Krazic,175868,3921283,0,1,1,2,241
2700,Invasive Creeper,175869,3921206,0,1,1,0,242
2701,Invasive Lasher,175870,3921207,0,1,1,0,243
2702,Blighted Conqueror,175871,3921278,0,1,1,0,244
2703,Blighted Overseer,175872,3921276,0,1,1,0,245
2704,Blighted Brute,175873,3921266,0,1,1,0,246
2705,Blighted Creeper,175874,3921207,0,1,1,0,247
2706,Seed Stealer,175878,3921293,0,1,0.4,0,248
2707,Seed Harvester,175879,3852864,0,1,0.4,0,249
2708,Warstitched Surgeon,175887,3921236,0,1,1,0,250
2709,Soulless Construct,175358,3852886,0,1,1,0,268
2710,Warstitched Guard,175359,3852887,0,1,1,0,252
2711,Baron Halis,175888,3921256,0,1,1,2,253
2712,Vestigial Animate,175889,3921247,0,1,1,0,254
2713,Genghis,175892,3921261,0,1,1,2,255
2714,Enraged Glutton,175893,3921297,0,1,1,0,256
2715,Skittering Leecher,175895,3921239,0,1,1,0,257
2716,Colossal Feaster,175896,3921243,0,1,1,0,258
2717,Sister Chelicerae,175898,3921244,0,1,1,0,259
2718,Boneweave Ambusher,175899,3921246,0,1,1,0,260
2719,Qexu,175902,3921264,0,1,1,2,261
2720,Studious Acolyte,175903,3921274,0,1,1,0,203
2721,Decadious,175904,3921279,0,1,1,2,263
2722,Consuming Rancor,175905,3921260,0,1,1,0,264
2723,Zoliramus Gatekeeper,175914,3921236,0,1,1,0,265
2724,Rot Flinger,175915,3921252,0,1,1,0,266
2725,Stitched Vanguard,175916,3852886,0,1,1,2,251
2726,Unstable Memory Fragment,175917,3583229,0,1,1,0,269
2727,Hostile Memory,175920,3852857,0,1,1,0,270
2728,Cloudfeather Guardian,175921,3921250,0,1,1,2,271
2729,Vyrm the Ravenous,175923,3852838,0,1,1,2,272
2730,Echo of Aella,175924,3921295,0,1,1,2,273
