ID,SoundKitID,ParentSoundKitID
11503,231266,231265
11504,231268,231267
11505,231270,231269
11506,231285,231284
11507,231289,231288
11508,231300,231299
11509,231317,231316
11510,231318,231315
11511,231333,231331
11512,231354,231353
11514,231370,231369
11515,231378,137858
11516,231384,231383
11517,231386,231385
11519,230503,155022
11520,231394,231393
11521,231396,231395
11522,231402,231400
11523,231405,231404
11525,231415,230360
11526,231417,230360
11527,231418,230360
11528,231419,231416
11529,231425,231420
11531,231441,231440
11532,231447,231446
11533,231449,231448
11534,231464,231462
11535,231463,231395
11536,231467,231466
11537,231472,231471
11538,231473,231462
11539,231475,231465
11540,231474,231465
11541,231477,231476
11542,231478,231400
11543,231479,230365
11544,231481,231480
11545,231247,223993
11546,231526,231446
11547,231539,231538
11548,231548,231547
11549,206069,231400
11550,231550,231549
11551,231554,231553
11552,231556,231555
11553,231558,231557
11554,231559,230365
11555,231560,230354
11556,231561,230354
11557,231563,231562
11559,231591,231590
11560,231592,231590
11561,231594,231593
11562,231595,231593
11563,231596,231593
11564,231598,231597
11565,231600,231599
11566,231723,231722
11567,231730,231729
11568,231733,231732
11569,231751,231750
11570,231754,231753
11571,231763,231762
11572,231765,231764
11573,231768,231767
11575,231778,231777
11576,231797,231796
11577,231798,231796
11578,231800,231799
11579,231804,230364
11580,231805,231766
11581,231806,231802
11582,231873,231872
11583,231875,231874
11584,231887,231886
11585,231888,230879
11586,231890,231889
11587,231899,231898
11588,231907,231905
11589,231909,231906
11591,231920,231918
11595,231923,231922
11597,231925,231924
11598,231926,231924
11599,231927,231924
11600,231928,231918
11601,231931,231930
11602,231933,231932
11603,231942,231941
11604,231944,231943
11605,231948,231947
11606,231951,231950
11607,231953,231952
11608,231955,231954
11609,231960,231959
11610,231962,231961
11611,231963,231961
11612,231965,231964
11613,231966,231967
11614,231969,231968
11615,231976,231975
11616,231978,231977
11617,231988,231224
11618,232003,231319
11619,232004,231319
11620,232005,230361
11621,232007,230361
11622,232009,232008
11623,232012,232011
11624,232019,232018
11625,232015,231746
11626,232017,231746
11627,232020,231746
11628,232023,232021
11629,232025,232024
11630,232026,230356
11631,232027,230357
11632,232029,230358
11633,232038,232036
11634,232044,232043
11636,232063,232062
11637,232065,232064
11638,232070,232069
11639,232073,232072
11640,232074,232072
11641,232083,232082
11643,232098,232096
11644,232128,230564
11645,232129,230564
11646,232131,230564
11647,232134,231195
11648,232135,231195
11649,232137,231196
11650,232152,232151
11651,232154,232153
11652,232158,232155
11653,232159,232155
11654,232162,232160
11655,232163,232160
11657,232233,232232
11658,232237,232236
11659,232239,232238
11660,232243,232242
11661,232244,232242
11662,232246,232245
11663,232247,232245
11664,232249,232245
11665,203940,232253
11666,232262,232261
11667,232266,232265
11668,232267,232256
11677,232298,230999
11678,232299,231003
11679,232300,231004
11683,232305,232303
11684,232306,232303
11685,232304,232303
11686,232317,232316
11687,232318,232316
11688,232319,232316
11689,232326,232325
11690,232328,232327
11691,232332,232331
11692,232334,232323
11693,232336,232335
11694,232355,232354
11696,232364,232361
11697,232374,232373
11698,232375,232373
11699,232381,232380
11700,232383,232382
11701,232384,232382
11702,232385,232382
11703,232328,232387
11704,232391,232390
11705,232392,232390
11706,232399,232398
11707,232403,232402
11708,232404,232402
11709,232413,232412
11710,232437,232436
11711,232444,232443
11712,232447,232446
11713,232457,232456
11714,232459,232458
11716,232463,232462
11717,232464,232462
11718,232468,232458
11719,232474,232473
11720,232478,232477
11721,232493,232492
11722,232494,232491
11723,232496,232495
11724,232509,232508
11725,232512,232511
11726,232518,232517
11727,232520,232519
11728,232554,232553
11729,232557,232538
11731,232628,232627
11732,232632,232615
11733,232646,232644
11734,232693,232692
11736,232703,232701
11737,232707,232706
11738,232709,232708
11739,232711,232710
11740,232714,232713
11743,232715,232713
11744,232716,232713
11745,232717,232713
11746,232721,232720
11747,232729,232728
11748,232743,232742
11749,232746,232747
11750,232750,232749
11751,232755,232754
11753,232820,230418
11754,232880,232879
11755,232883,232882
11756,232885,232884
11757,232888,232887
11758,232901,232902
11759,232906,232905
11760,232942,232940
11761,232969,232967
11762,232969,232968
11763,232975,232974
11764,232969,232957
11765,232969,232958
11766,232969,232961
11767,232969,232963
11768,232969,232962
11770,232982,232981
11771,232985,232984
11772,232989,232988
11773,232993,232992
11774,233012,230054
11775,233014,229997
11776,233015,230392
11777,233009,229954
11778,233010,229956
11779,233011,229955
11780,233016,230044
11781,233030,233029
11783,233037,233036
11784,233058,233057
11785,233060,233059
11786,167123,233072
11787,233076,233075
11788,233078,233077
11789,233079,233077
11790,233082,233081
11791,233091,233090
11792,233096,233095
11793,233103,233102
11794,233112,233111
11795,233114,233113
11796,233118,233117
11797,233135,233134
11798,233140,233139
11799,233146,233145
11800,233152,233108
11801,233186,233184
11802,233188,233184
11803,233193,233192
11804,233195,233194
11805,233201,233200
11806,233202,233200
11807,233203,233200
11808,233217,233219
11809,233218,233219
11810,233220,231911
11811,233238,231913
11812,233239,231912
11813,233255,233254
11814,233260,233258
11815,233268,233267
11816,233271,233270
11817,233276,233275
11818,233278,233277
11819,233280,233281
11820,232969,233286
11821,233300,233299
11822,233307,229890
11823,233312,233311
11824,233358,231206
11825,233359,231206
11826,233372,232732
11827,233375,233376
11828,233378,233377
11829,233382,233381
11830,158652,233388
11831,233394,233393
11832,233402,233401
11833,232969,233426
11834,233439,233435
11835,233445,233444
11836,233448,233447
11837,233449,233447
11838,233460,233459
11839,233461,233459
11840,233463,233458
11841,233480,233479
11842,233483,233481
11843,233482,233481
11844,233488,233487
11845,233493,233492
11846,233496,233495
11847,233499,233498
11848,233501,233500
11849,233502,233500
11850,233503,233500
11851,233504,233500
11852,233505,233500
11853,233508,233486
11854,233510,233486
11855,233512,233511
11856,233517,233511
11857,233527,233486
11858,233528,233490
11859,233535,233534
11860,233572,233571
11862,233580,233579
11863,229795,228797
11864,233582,231943
11865,233610,233609
11866,233616,233615
11867,233629,233627
11868,233628,233627
11869,233634,233633
11870,233635,233633
11871,233648,233647
11872,233649,233647
11873,233652,233651
11874,233657,233656
11875,233663,233662
11876,233664,233662
11880,233994,233969
11882,234347,234346
11883,234352,234351
11884,234364,234363
11885,234416,234415
11886,234419,234418
11887,234421,234355
11888,234434,234433
11889,234441,234440
11895,234505,234294
11896,234544,147218
11897,234567,234566
11899,230365,234587
11900,234589,234588
11901,230364,234588
11902,230999,234590
11903,234617,234288
11905,234788,234787
11906,234789,234787
11907,234790,234787
11908,234791,234787
11909,234792,234787
11910,234795,234794
11911,234796,234794
11912,234797,234794
11913,234798,234794
11914,234799,234794
11915,234818,234817
11916,234819,234817
11917,234820,234817
11918,234825,234824
11919,234827,234824
11920,234843,234842
11921,234845,234844
11922,234846,234844
11923,234850,234849
11924,234851,234849
11936,235089,235087
11941,235108,235107
11964,235145,234294
11965,235146,147212
11966,235147,147217
11969,235195,235194
11971,235196,235194
11972,235197,235194
11976,235214,234293
11982,235262,235261
11983,235283,235282
11984,235285,235282
11985,235286,235284
11987,235306,235305
11988,235309,235305
11989,235312,235087
11992,235362,235361
11993,235363,235361
11995,235401,235399
11996,235400,235399
11997,235402,235399
11998,235403,235399
11999,235408,235407
12000,235409,235407
12001,235411,235410
12002,235412,235410
12008,235517,235516
12009,235518,235516
12010,235520,235519
12011,235522,235521
12012,235523,235521
12013,235525,235524
12018,235578,235577
12020,235587,235586
12023,235596,235594
12024,235595,235594
12025,235599,235598
12037,235640,235584
12048,235691,235690
12049,235694,235693
12050,235695,235693
12051,235698,235697
12052,235700,235699
12053,235701,235699
12054,235703,235702
12055,235704,235702
12056,235706,235705
12057,235710,235709
12058,235715,235714
12098,235886,235885
12103,235912,235911
12106,235940,235939
12107,235942,235941
12111,235954,235950
12112,235958,235950
12115,236019,235119
12116,236020,235119
12117,236021,235119
12118,236024,235119
12119,236027,235119
12120,236031,236030
12121,236033,236030
12126,236037,236035
12127,236039,236035
12135,236123,236070
12136,236140,236086
12137,236140,236087
12138,236142,236083
12140,236151,236150
12141,236163,236162
12142,236164,236162
12145,236183,236182
12147,236185,236064
12150,236194,236193
12151,236200,236199
12152,236201,236199
12153,236210,236202
12154,236205,236202
12155,236218,236217
12156,236221,236220
12157,236222,236220
12158,236224,234849
12159,236225,235263
12163,236234,236233
12166,236250,236249
12167,236268,236260
12168,236269,236260
12169,236274,236271
12170,236276,236275
12171,236280,236279
12172,236282,236281
12173,236292,236290
12174,236301,236299
12175,236300,236299
12179,236343,236342
12186,236359,236358
12187,236366,236361
12188,236368,236367
12194,236389,236382
12197,236394,236393
12198,236395,236360
12204,236431,236430
12253,236518,236517
12257,236531,236530
12258,236532,236533
12262,236515,236513
12266,236597,236596
12267,236602,236601
12268,236604,236603
12269,236606,236605
12301,236699,236698
12309,236740,236735
