ID,Title_lang,BodyText_lang,JournalEncounterID,OrderIndex,ParentSectionID,FirstChildSectionID,NextSiblingSectionID,Type,IconCreatureDisplayInfoID,UiModelSceneID,SpellID,IconFileDataID,Flags,IconFlags,DifficultyMask
5415,Holy Fury,"Bloodwarder Mender infuses an ally with Holy energy, increasing their magic damage dealt by $34809s1% for $34809d.",558,15,5412,0,0,2,0,0,0,135977,2,128,14
5416,Bloodwarder Reservist,,558,16,5411,5417,0,1,19317,0,0,0,2,2,14
5417,Arcane Strike,"Bloodwarder Reservist strikes a player, inflicting Arcane damage.",558,17,5416,0,0,2,0,0,0,136189,2,0,14
5418,Plant Seedling,"High Botanist Freywinn plants a seedling every 5 seconds which sprouts into a blue, green, red or white seedling.",559,1,0,5447,5455,0,0,0,0,136059,1,34,-1
5435,Stage 1: True Strength!,Master Snowdrift begins combat by using his fists and feet.,657,1,0,5445,5438,0,0,0,0,0,1,0,-1
5438,Stage 2: Spiritual Power!,Master Snowdrift harnesses and unleashes his Chi energy at the players.,657,4,0,5439,5440,0,0,0,0,0,1,0,-1
5439,Ball of Fire,"Master Snowdrift throws a Ball of Fire at the players, inflicting $106470s1 Fire damage to all players in its path.",657,5,5438,0,0,2,0,0,0,135786,0,0,-1
5440,Stage 3: I Can Do So Much More!,Master Snowdrift resorts to his grappling and countering techniques to take down the players.,657,6,0,5441,0,0,0,0,0,0,1,0,-1
5441,Tornado Slam,"Master Snowdrift chases down one player at random. If Master Snowdrift catches his target, he performs a Tornado Slam on them.  The Tornado Slam inflicts $106352m1% of the victim's maximum health as Physical damage on the player.",657,7,5440,0,5442,2,0,0,0,136022,0,0,-1
5442,Parry Stance,Master Snowdrift momentarily assumes an entirely defensive posture. Any attacks made against Master Snowdrift miss and cause him to retaliate.,657,8,5440,5443,0,2,0,0,0,132269,0,32,-1
5443,Quivering Palm,"While in his Parry Stance, Master Snowdrift counters anyone attacking him in melee range with a Quivering Palm, inflicting $106422s1 Physical damage and stunning them for $106422d. Master Snowdrift then follows up the attack by using Unleash Vibrations.",657,9,5442,6437,5444,2,0,0,0,135906,0,0,-1
5444,Flying Kick,"While in his Parry Stance, Master Snowdrift counters anyone attacking him outside melee range with a Flying Kick, inflicting $106439s2 Physical damage.",657,11,5442,0,0,2,0,0,0,236171,0,0,-1
5445,Fists of Fury,Master Snowdrift strikes numerous times with his fists. The impact of his fists inflicts $106854s1 Fire damage on any player in front of Master Snowdrift.,657,2,5435,0,5446,2,0,0,0,305703,0,0,-1
5446,Tornado Kick,Master Snowdrift continuously spins and kicks out at all players within range. Tornado Kick inflicts $106433s1 Physical damage and knocks back any player within the Tornado.,657,3,5435,0,0,2,0,0,0,136022,0,0,-1
5447,Blue Seedling,,559,2,5418,5448,5449,1,19290,0,0,0,0,0,-1
5448,Bind Feet,"Blue Seedlings wrap tendrils around the feet of all players within $34782A1 yards every $34781t1 sec, reducing their movement speed by $34782s1% for $34782d.",559,3,5447,0,0,2,0,0,0,136091,1,0,-1
5449,Green Seedling,,559,4,5418,5450,5451,1,19292,0,0,0,0,0,-1
5450,Toxic Pollen,Green Seedlings inflict $17466s1 Nature damage every $34757t1 seconds to all players within $34758A1 yards.,559,5,5449,0,0,2,0,0,0,136044,1,0,-1
5451,Red Seedling,,559,6,5418,5452,5453,1,20139,0,0,0,0,0,-1
5452,Fire Blast,"Red Seedlings blast a player, inflicting $36339s1 Fire damage.",559,7,5451,0,0,2,0,0,0,135807,1,0,-1
5453,White Seedling,,559,8,5418,5454,0,1,19289,0,0,0,0,0,-1
5454,Freezing Touch,"White Seedlings encase a player in a block of ice, stunning them for $34752d.",559,9,5453,0,0,2,0,0,0,135840,1,128,-1
5455,Nature's Will,"High Botanist Freywinn transforms into a tree, begins to cast Tranquility, and calls upon 3 Frayer Protectors to defend him.",559,10,0,5456,0,0,0,0,0,236160,1,32,-1
5456,Tree Form,High Botanist Freywin is immune to all damage for $34551d or until he is no longer defended by Frayer Protectors.,559,11,5455,0,5457,2,0,0,0,132129,0,0,-1
5457,Tranquility,"High Botanist Freywin regernates all nearby allies, healing them for $34550s1 every $34550t1 sec for $34550d.",559,12,5455,0,5458,2,0,0,0,136107,0,0,-1
5458,Frayer Protector,,559,13,5455,5459,0,1,17009,0,0,0,1,3,-1
5459,Shoot Thorns,"Frayer Protectors fling thorns at a player, inflicting Nature damage.",559,14,5458,0,0,2,0,0,0,136104,0,0,-1
5460,Sacrifice,"Thorngrin the Tender teleports a player to his platform, stunning them and draining $34661s3 health every $34661t3 sec for $34661d. Thorngrin heals himself for the amount drained.",560,1,0,5462,5461,2,0,0,0,136120,1,36,-1
5461,Hellfire,"Thorngrin the Tender ignites the area surrounding him, inflicting $34660s1 Fire damage to all players within $34660A1 yards every $34659t1 sec for $34659d.",560,3,0,0,0,2,0,0,0,135818,0,16,-1
5462,Enrage,"After sacrificing a player, Thorngrin the Tender enrages, increasing his attack speed by $34670s2% and his Physical damage dealt by $34670s1% for $34670d.",560,2,5460,0,0,2,0,0,0,136224,0,2048,-1
5463,Allergic Reaction,"Laj diseases a player, increasing their damage taken by $34697s1% and inflicting $34697s2 Nature damage every $34697t2 sec for $34697d. The diseased player has a chance of spreading their illness to their nearest ally.",561,1,0,0,5464,2,0,0,0,136182,0,1056,-1
5464,Thrash,"Laj thrashes at its current target, attacking $3391s1 additional times.",561,2,0,0,5465,2,0,0,0,132152,0,0,-1
5465,Elemental Shift,"Laj periodically shifts elements, increasing its resistance to that element by $34703s2% and decreasing its resistance to the opposing element by $34703s3%.",561,3,0,5466,5471,2,0,0,0,136028,0,0,-1
5466,Arcane Alignment,Laj increases its resistance to Arcane and decreases its resistance to Shadow.,561,4,5465,0,5467,2,0,0,0,135752,0,0,-1
5467,Fire Alignment,Laj increases its resistance to Fire and decreases its resistance to Frost.,561,5,5465,0,5468,2,0,0,0,135818,0,0,-1
5468,Frost Alignment,Laj increases its resistance to Frost and decreases its resistance to Fire.,561,6,5465,0,5469,2,0,0,0,135842,0,0,-1
5469,Nature Alignment,Laj increases its resistance to Nature and decreases its resistance to Shadow.,561,7,5465,0,5470,2,0,0,0,461117,0,0,-1
5470,Shadow Alignment,Laj increases its resistance to Shadow and decreases its resistance to Arcane and Nature.,561,8,5465,0,0,2,0,0,0,136221,0,0,-1
5471,Genesis,Laj teleports to its platform and summons two thorn sprouts to defend it.,561,9,0,5472,0,2,0,0,0,236160,1,1,-1
5472,Thorn Lasher,,561,10,5471,5473,5474,1,17714,0,0,0,1,2,-1
5473,Thorn Missiles,"Thorn Lashers launch thorns at a random player, inflicting $35072s1 Physical damage every $35071t1 sec for $35071d.",561,11,5472,0,0,2,0,0,0,136064,0,4,-1
5474,Thorn Flayer,,561,12,5471,5475,0,1,17713,0,0,0,1,2,-1
5475,Mind Flay,"Thorn Flayers inflict Shadow damage to a player every $35507t1 sec for $35507d, reducing their movement speed by $35507s2%.",561,13,5474,0,0,2,0,0,0,136208,0,0,-1
5476,Stomp,"Warp Splinter inflicts $34716s1 Physical damage to all players within $34716A1 yards, stunning them for $34716d and increasing the Physical damage they take by $34716s3%.",562,1,0,0,5477,2,0,0,0,132368,0,4,-1
5477,Arcane Volley,"Warp Splinter hurls magical bolts, inflicting $36705s1 Arcane damage to all players within $36705A1 yards.",562,2,0,0,5478,2,0,0,0,135753,0,80,-1
5478,Summon Saplings,"Warp Splinter raises 6 Saplings to life to aid him in battle. After $34741d, the Saplings will sacrifice themselves, healing Warp Splinter for an amount equal to their remaining health.",562,3,0,6214,0,2,0,0,0,136044,0,33,-1
5479,Head Crack,Mechano-Lord Capacitus reduces a player's Stamina by $35161s1 for $35161d.,563,1,0,0,5480,2,0,0,0,132325,0,0,-1
5480,Nether Charges,"Mechano-Lord Capacitus frequently summons Nether Charges which detonate after 15 seconds, inflicting $35152s1 Arcane damage to all players within $35152A1 yards.",563,2,0,0,5481,2,0,0,0,465875,0,0,-1
5481,Reflective Magic Shield,Mechano-Lord Capacitus surrounds himself in a protective shield that reflects $35158s1% of all harmful spells for $35158d.,563,3,0,0,5482,2,0,0,0,135843,2,0,1
5482,Reflective Damage Shield,Mechano-Lord Capacitus surrounds himself with a protective shield that inflicts $35159s1 Arcane damage to melee attackers when hit.,563,4,0,0,5483,2,0,0,0,136121,2,0,1
5483,Polarity Shift,"Mechano-Lord Capacitus charges all players with energy, shifting their polarity to either positive or negative. Damage done by the player will be increased for each similarly charged player that is within $39093A1 yards and they will inflict Nature damage to all oppositely charged players within $39093A1 yards every $39091t2 seconds.",563,5,0,0,0,2,0,0,0,135769,2,32,14
5484,Dragon's Breath,"Nethermancer Sepethrea inflicts Fire damage to all players in front of her, disorienting them for $35250d.",564,1,0,0,5485,2,0,0,0,134153,0,128,-1
5485,Frost Attack,"Nethermancer Sepethrea's weapon is enchanted with Frost, giving her successful melee attacks a chance to inflict Frost damage and slow the movement speed of her target for $35263d.",564,2,0,0,5486,2,0,0,0,135847,0,0,-1
5486,Arcane Blast,"Nethermancer Sepethrea blasts a player with magic, inflicting Arcane damage and knocking them back, reducing their total threat by half.",564,3,0,0,5487,2,0,0,0,135735,0,0,-1
5487,Raging Flames,Nethermancer Sepethrea summons 2 Raging Flames when she enters combat. Raging Flames ignore threat and pursue a player for a short time.,564,4,0,5488,0,1,5488,0,0,0,0,0,-1
5488,Inferno,"Raging Flames surround themselves with an inferno for $39346d, inflicting Fire damage to all players within $35283A1 yards every second. While aflame, Raging Flames are unable to move or use abilities. When the inferno ends, Raging Flames choose a new target to pursue.",564,5,5487,0,0,2,0,0,0,135818,1,0,-1
5489,Domination,"Pathaleon the Calculator takes control of a player, forcing them to attack their allies for $35280d.",565,1,0,0,5490,2,0,0,0,136206,0,0,-1
5490,Disgruntled Anger,"Pathaleon the Calculator rages, increasing his attack speed by $35289s2% and his Physical damage by $35289s1 for $35289d.",565,2,0,0,5491,2,0,0,0,458972,0,0,-1
5491,Mana Tap,"Pathaleon the Calculator drains $36021s1 mana from a player, charging himself with Arcane energy for $36021d. This effect stacks up to $36021u times.",565,3,0,0,5492,2,0,0,0,136096,0,0,-1
5492,Arcane Torrent,"Pathaleon the Calculator silences all players within $36022A1 yards for $36022d. In addition, he gains Mana for each Mana Tap charge he currently has.",565,4,0,0,5493,2,0,0,0,136222,0,0,-1
5493,Arcane Explosion,"Pathaleon the Calculator sends out a blast wave of magic, inflicting Arcane damage to all players within $15453A1 yards.",565,5,0,0,5494,2,0,0,0,136116,2,0,14
5494,Summon Nether Wraiths,Pathaleon the Calculator summons 3 Nether Wraiths to aid him in battle.,565,6,0,5495,0,2,0,0,0,135752,0,0,-1
5495,Nether Wraith,,565,7,5494,5496,0,1,15438,0,0,0,1,0,-1
5496,Arcane Bolt,"Nether Wraiths hurl magical bolts at a player, inflicting Arcane damage.",565,8,5495,0,0,2,0,0,0,135753,1,64,-1
5497,Shadow Cleave,"Grand Warlock Nethekurse inflicts Shadow damage to a player and their nearest allies, affecting up to $30495x1 targets.",566,1,0,0,29956,2,0,0,0,132338,0,0,-1
5498,Death Coil,"Grand Warlock Nethekurse causes a player to cower in horror for $30500d, inflicting $30500s1 Shadow damage. Nethekurse gains 100% of the damage caused in health.",566,3,0,0,5499,2,0,0,0,136145,0,0,-1
5499,Lesser Shadow Fissure,"Grand Warlock Nethekurse creates a fissure of Consumption under a player, inflicting $30498s1 Shadow damage every $30498t1 sec while they are inside of the fissure.",566,4,0,0,5500,2,0,0,0,132886,0,16,-1
5500,Dark Spin,"When Grand Warlock Nethekurse reaches 25% health, he enters a Dark Spin of shadow and steel. Dark Spin inflicts Physical damage to all players within $30508A1 yards and hurls bolts of dark magic every $30502t1 sec that inflict $30505s1 Shadow damage to a random player.",566,5,0,0,0,2,0,0,0,136202,0,38,-1
5501,Serpent Dance,Liu Flameheart rapidly assaults players with three Serpent martial arts attacks.,658,1,0,5502,5505,2,0,0,0,0,1,0,-1
5502,Serpent Strike,,658,2,5501,0,5503,2,0,0,106823,135817,0,128,-1
5503,Serpent Kick,,658,3,5501,0,5504,2,0,0,106856,459027,0,0,-1
5504,Serpent Wave,,658,4,5501,0,0,2,0,0,106938,451169,0,0,-1
5505,Jade Serpent Dance,"When Liu Flameheart reaches 70% remaining health, she channels the essence of the Jade Serpent to aid her in battle. Each of her attacks now has an additional effect.",658,5,0,5506,5509,0,0,0,0,0,1,0,-1
5506,Jade Serpent Strike,,658,6,5505,0,5507,2,0,0,106841,135802,0,4,-1
5507,Jade Serpent Kick,,658,7,5505,0,5508,2,0,0,106864,135799,0,0,-1
5508,Jade Serpent Wave,,658,8,5505,0,0,2,0,0,107053,135793,0,0,-1
5509,The Jade Serpent,"When Liu Flameheart reaches 30% remaining health, she enters a trance, making herself invulnerable and summoning the spirit of Yu'lon to defend her in battle.",658,9,0,5510,0,0,0,0,0,0,1,0,-1
5510,Yu'lon,,658,10,5509,26082,0,1,39494,0,0,0,1,0,-1
5511,Jade Fire,,658,12,5510,0,0,2,0,0,107045,135797,0,0,-1
5512,Ice Wall,"Instructor Chillheart summons a wall of ice that slowly sweeps across the room, instantly killing any player it touches.",659,2,5524,0,5513,2,0,0,0,429385,0,48,-1
5513,Wrack Soul,"Instructor Chillheart shatters the soul of a player, inflicting $111631s1 Shadow damage every second for $111631d. When Wrack Soul expires, it jumps to another player.",659,3,5524,0,5551,2,0,0,0,460700,2,8,2
5514,Touch of the Grave,Instructor Chillheart's icy touch causes her next 10 melee attacks to inflict an additional $111224s1 Frost damage.,659,5,5524,0,5515,2,0,0,0,237526,0,1,-1
5515,Frigid Grasp,"Instructor Chillheart summons ice at a player's location that explodes from the ground, inflicting $114886s1 Frost damage to all nearby players.",659,6,5524,0,0,2,0,0,0,609814,0,0,-1
5516,Stage Two: Second Lesson,"When Instructor Chillheart's physical body dies, the foul magic that animated her escapes back to her phylactery.

Fragments of Instructor Chillheart's soul escape the phylactery and animate the tomes of magic scattered throughout the classroom.",659,7,0,5518,0,0,0,0,0,0,1,0,-1
5518,The Anarchist Arcanist,,659,8,5516,5519,5520,1,40648,0,0,0,0,0,-1
5519,Arcane Bomb,"The Anarchist Arcanist creates an orb of magic that explodes on impact, inflicting $113859s1 Arcane damage to all players within $113859A1 yards.",659,9,5518,0,0,2,0,0,0,135734,1,0,-1
5520,Antonidas' Self Help Guide to Standing in Fire,,659,10,5516,5521,5522,1,40647,0,0,0,0,0,-1
5521,Burn,Antonidas' Self Help Guide to Standing in Fire inflicts $120027s1 Fire damage to all players within $120027A1 yards of it.,659,11,5520,0,0,2,0,0,0,463567,1,0,-1
5522,Wander's Colossal Book of Shadow Puppets,,659,12,5516,5523,0,1,40646,0,0,0,0,0,-1
5523,Shadow Bolt,"Wander's Colossal Book of Shadow Puppets hurls bolts of dark magic at random players, inflicting $113809s1 Shadow damage.",659,13,5522,0,0,2,0,0,0,136197,1,0,-1
5524,Stage One: First Lesson,,659,1,0,5512,5516,0,0,0,0,0,1,0,-1
5532,Wondrous Rapidity,"Jandice rears her staff back with a flash of wondrous Arcane force, unleashing a barrage of attacks that inflict $114061s1 Arcane damage in a cone in front of her.",663,1,0,0,5533,2,0,0,0,135732,0,1,-1
5533,Gravity Flux,"Jandice creates a gravity distortion field that inflicts $114038s2 Shadow damage to all enemies who enter it, knocking them back and causing them to briefly go blind.",663,2,0,0,5534,2,0,0,0,237563,2,8,2
5534,Phantasmal Images,"At 66% and 33% health Jandice dissipates into thin air, creating multiple illusions of herself. Destroying the one illusion Jandice hides behind forces her back into the fray.$[!2,4

In Heroic difficulty, defeating the wrong image causes a Flash Bang, inflicting $113866s1 Arcane damage to all enemies.$]",663,3,0,5535,0,0,0,0,0,0,1,32,-1
5535,Whirl of Illusion,"Jandice hides amongst multiple illusions of herself, dancing in a Whirl of Illusion that inflicts $113775s1 Arcane damage to all enemies every $114048t1 second.",663,4,5534,0,0,2,0,0,0,237566,0,1,-1
5536,The Trial of the Yaungol,A young Yaungol faces his own Strife and Peril. He must find a balance between the two to set his soul free.,664,1,0,5549,5537,0,0,0,0,0,1,0,-1
5537,The Champion of the Five Suns,"In the days of old, five suns burned brightly in the sky. Great fires would sweep through the lands of Pandaria until the day that Zao Sunseeker shot a defiant arrow into the sky, bringing down 4 of the 5 suns.",664,10,0,6240,0,0,0,0,0,0,3,0,3
5538,Sunfire Rays,The intense heat of a sun burns a random player for$107223s1 Fire damage.,664,13,6241,0,0,2,0,0,0,135789,2,0,3
5540,Haunting Sha,,664,14,6240,5541,0,1,40907,0,0,0,2,0,3
5541,Haunting Gaze,"The Haunting Sha gazes into their victim's soul, inflicting $114646s1 Shadow damage.",664,15,5540,0,0,2,0,0,0,132303,2,0,3
5542,Stage Two: The Sunseeker's Corruption!,The Haunting Sha have now possessed Zao Sunseeker. You must now defeat him to cleanse his corruption.,664,16,5537,5543,0,0,0,0,0,0,3,0,3
5543,Zao Sunseeker,,664,17,5542,5544,0,1,40303,0,0,0,2,0,3
5544,Hellfire Arrows,"Zao shoots madly at his perceived enemies, inflicting $113017s1 Fire damage to random enemies.",664,18,5543,0,0,2,0,0,0,135265,2,0,3
