Name_lang,Pos[0],Pos[1],Pos[2],Rot[0],Rot[1],Rot[2],Rot[3],ID,OwnerID,DisplayID,Flags,Scale,TypeID,PhaseUseFlags,PhaseID,PhaseGroupID,Field_11_0_0_54210_011,PropValue[0],PropValue[1],PropValue[2],PropValue[3],PropValue[4],PropValue[5],PropValue[6],PropValue[7]
,2164.0886,-5691.6353,106.91624,-0.062289827,-0.089123055,0.982732,0.14971578,524091,2908,86809,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2414.0105,-5849.2017,113.08001,0,0,0.32556796,0.9455186,524092,2908,6389,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2175.073,-5702.1895,106.04433,-0.010477029,-0.047020737,0.92759544,0.37046722,524093,2908,100799,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2167.1892,-5700.5435,107.61717,0.14678608,-0.3054592,0.37975913,0.8607738,524095,2908,84825,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2160.316,-5697.776,105.06236,-0.037208986,-0.07883706,0.9915097,0.09648174,524096,2908,138,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2266.7744,-5799.2676,97.83897,0,0,-0.46561408,0.8849879,524097,2908,100879,0,1,5,0,0,381,0,0,0,0,1,0,0,0,0
,2157.1025,-5694.979,105.17639,-0.10089114,-0.07336095,0.9558702,-0.26599115,524098,2908,18,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2173.3264,-5704.1685,105.85391,0.08292515,-0.21061727,0.47682956,0.84935117,524099,2908,84825,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2163.7344,-5694.4775,106.26263,-0.045865085,-0.1226117,0.98668134,0.096553974,524100,2908,9,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2155.8333,-5697.5625,105.02599,-0.16090901,0.1560308,0.44944307,0.8647332,524101,2908,100800,0,0.31,5,0,0,380,0,0,0,0,1,0,0,0,0
,2109.7812,-5805.7603,96.72268,0,0,0.9025853,0.43051103,524102,2908,100879,0,1,5,0,0,381,0,0,0,0,1,0,0,0,0
Stratholme,2046.408,-4509.1875,72.37017,0,0,0.9099613,-0.41469324,529597,2868,4531,0,1,5,0,26620,0,0,1,1,0,0,0,0,0,0
Quel'Thalas,2046.4149,-4509.1875,73.70333,0,0,0.9099608,-0.41469434,529598,2868,4531,0,1,5,0,26620,0,0,1,1,0,0,0,0,0,0
Darrowshire,2046.2882,-4509.087,73.71004,0,0,0.41469288,0.90996146,529599,2868,4531,0,1,5,0,26620,0,0,1,1,0,0,0,0,0,0
Andorhal,2046.2812,-4509.087,72.37688,0,0,0.41469288,0.90996146,529600,2868,4531,0,1,5,0,26620,0,0,1,1,0,0,0,0,0,0
Tyr's Hand,2046.3368,-4509.1807,73.70584,0,0,0.9366722,0.35020733,529601,2868,4531,0,1,5,0,26620,0,0,1,1,0,0,0,0,0,0
,2237.2292,-5888.632,97.01312,0,0,0.99725014,-0.07410918,532151,2868,100879,0,1.05,5,0,0,381,0,0,0,0,1,0,0,0,0
table 1 (DNT),2798.5105,-5459.618,160.1543,-0.0061321585,0.058390837,-0.70777225,0.70399666,532152,2868,100813,0,1,5,0,26620,0,0,0,0,0,1,0,0,0,0
,2414.573,-5851.816,106.9414,-0.011401102,-0.11568306,0.9819178,0.1494151,532153,2868,18,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2418.0503,-5852.903,106.68556,0,0,0.99999046,0.0043630023,532154,2868,6370,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2366.7344,-6037.104,75.36118,0,0,0.9426416,0.3338066,532155,2868,6389,0,1.18,5,0,0,390,0,0,0,0,1,0,0,0,0
door (DNT),2822.7883,-5433.8804,156.69789,0.055438973,0.08178895,-0.12950504,0.98664355,532157,2868,100803,0,2.259999,5,0,26620,0,0,0,0,0,1,0,0,0,0
,2266.7744,-5799.2676,97.83897,0,0,-0.46561408,0.8849879,532158,2868,100879,0,1,5,0,0,381,0,0,0,0,1,0,0,0,0
,2415.875,-5850.1943,107.3558,-0.01809102,-0.13705479,0.97483945,0.17486195,532159,2868,286,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2414.0105,-5849.2017,113.08001,0,0,0.32556796,0.9455186,532160,2868,6389,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2415.0903,-5849.6353,107.43987,0.01822719,-0.11685719,0.99291736,0.011278951,532161,2868,279,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2413.804,-5849.358,107.43107,0,0,0.90630794,0.4226179,532162,2868,625,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2432.4185,-5860.408,107.2353,-0.016573038,-0.020723114,0.99223495,0.12151399,532163,2868,6370,0,1,5,0,0,380,0,0,0,0,1,0,0,0,0
,2418.2673,-5853.1406,106.69599,0.01593872,-0.069671094,0.9811932,0.17930926,532165,2868,6370,0,0.95,5,0,0,380,0,0,0,0,1,0,0,0,0
,2108.6284,-5888.8525,99.71843,0,0,0.9733792,-0.22920056,532176,2868,100879,0,1,5,0,0,381,0,0,0,0,1,0,0,0,0
,2144.6477,-5765.3403,95.20762,0,0,-0.608761,0.7933537,532178,2868,100879,0,1,5,0,0,381,0,0,0,0,1,0,0,0,0
,2084.7935,-5729.9287,100.88451,0,0,0.039259832,0.999229,532180,2868,100881,0,1,5,0,0,381,0,0,0,0,1,0,0,0,0
,2091.6338,-5680.507,100.29006,0,0,0.8788171,0.47715887,532181,2868,100885,0,1,5,0,0,381,0,0,0,0,1,0,0,0,0
Agamand Mills,2833.158,-17.661459,31.91936,0,0,0.87672687,0.48098862,544112,2869,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Deathknell,3007.1165,64.77604,31.341377,0,0,0.5699971,0.8216467,544113,2869,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Deathknell,2980.639,-128.0868,39.44797,0,0,0.7071068,0.70710665,544114,2869,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Brill,2980.6008,-128.10938,39.446938,0,0,0.7071068,0.70710665,544115,2869,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Deathknell,2841.8838,-145.07812,29.197483,0,0,0.26303095,0.96478736,544116,2869,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Agamand Mills,3007.802,63.355904,31.34368,0,0,0.9840407,0.1779438,544117,2869,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
The Undercity,2822.257,-539.36633,33.219196,0,0,0.9523958,-0.30486423,544118,2869,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
The Sepulcher,1926.0312,-121.86806,53.64402,0,0,0.35429114,0.9351351,544119,2869,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Brill,2571.7292,384.3837,81.74907,0,0,-0.8012541,0.5983242,544120,2869,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Brill,2833.1528,-17.677084,31.92225,0,0,0.87672687,0.48098862,544121,2869,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Agamand Mills,2820.8977,-537.3958,33.155075,0,0,0.30486423,0.9523958,544122,2869,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Brill,2841.4688,-146.69618,29.645273,0,0,0.8638357,0.50377345,544124,2869,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Agamand Mills,2982.9722,-128.11285,39.935722,0,0,-0.7071066,0.7071069,544125,2869,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Agamand Mills,2843.5486,-145.48264,29.552761,0,0,-0.50377375,0.86383563,544126,2869,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Deathknell,2820.9185,-537.42535,33.154633,0,0,0.30486423,0.9523958,544128,2869,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Brill,3007.7344,63.28125,31.343332,0,0,0.9840407,0.1779438,544129,2869,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Deathknell,2833.5503,-16.006945,31.638968,0,0,0.27563697,0.9612618,544130,2869,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Tirisfal,1926.0695,-121.89063,53.646725,0,0,0.93513525,-0.35429096,544131,2869,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Brill,2822.2744,-539.3542,33.22171,0,0,0.9523958,-0.30486423,544132,2869,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Pyrewood Village,1926.0452,-121.88021,53.645657,0,0,0.358368,0.9335804,544133,2869,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
The Undercity,2841.4688,-146.69618,29.645273,0,0,0.8638357,0.50377345,544134,2869,27,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Redridge,-9500.542,66.06944,56.007244,0,0,0.9914449,0.130526,546932,2940,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Westfall,-9500.08,67.98264,55.993015,0,0,-0.13052608,0.9914449,546934,2940,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stormwind City,-9430.868,64.510414,56.78524,0,0,0,1,546935,2940,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Stormwind City,-9499.422,66.829865,56.56776,0,0,-0.7933527,0.60876226,546937,2940,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Northshire Abbey,-9430.913,62.53472,56.778767,0,0,1,0,546942,2940,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Northshire Abbey,-9499.406,66.82118,56.01195,0,0,-0.7933531,0.6087617,546946,2940,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Westbrook Garrison,-9500.087,68.00347,56.549225,0,0,-0.13052608,0.9914449,546947,2940,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Eastvale Logging Camp,-9500.56,66.078125,56.56288,0,0,0.9914449,0.130526,546949,2940,26,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Pyrewood Village,-358.34723,1313.349,36.083393,0,0,-0.5299189,0.8480483,549833,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
The Sepulcher,639.8299,1290.9983,86.01115,0,0,0.3007061,0.9537169,549834,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Andorhal,638.13367,-966.65454,164.82747,0,0,1,0,549835,2959,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Syndicate Documents,231.55035,-850.0625,147.57014,0,0,0.9636305,0.26723835,549839,2959,164,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
Durnholde Keep,-373.58334,-771.25,54.57909,0,0,0.9624551,0.2714411,549840,2959,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Tirisfal,342.81598,1249.1754,80.73818,0,0,-0.80385697,0.5948226,549841,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Dun Garok,-373.59723,-771.24304,54.02353,0,0,0.9624551,0.2714411,549844,2959,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Shadowfang Keep,-358.34723,1313.349,35.58343,0,0,-0.5299189,0.8480483,549845,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad Foothills,-549.5382,727.1285,91.10257,0,0,0.99306846,0.11753717,549846,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Syndicate Documents,232.14583,-849.54865,147.56636,0,0,0.8410392,0.54097414,549848,2959,163,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
Hillsbrad Foothills,-362.6059,1185.0312,65.40724,0,0,0.7071068,0.70710665,549849,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Southshore Town Hall,-876.55383,-520.6458,12.502098,0,0,-0.69779104,0.71630144,549851,2959,681,0,0.3,5,1,0,0,0,1,1,0,0,0,0,0,0
Ambermill,342.65277,1249.231,81.2299,0,0,0.5948229,0.8038568,549853,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Shadowfang Keep,639.8403,1290.9358,85.038925,0,0,0.88901705,0.45787415,549857,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Pyrewood Village,-362.57812,1185.0851,65.40522,0,0,0,1,549859,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Gilneas,-362.5729,1185.0729,64.40495,0,0,0,1,549860,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Silverpine Forest,-679.38196,39.810764,47.52016,0,0,0.047977977,0.9988484,549861,2959,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Pyrewood,342.6736,1249.2291,80.7299,0,0,0.5948229,0.8038568,549863,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Durnholde Keep,-20.010416,-709.5382,69.28859,0,0,0.7071068,0.70710665,549864,2959,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
The Sepulcher,1292.6979,1078.132,53.64418,0,0,0.35429114,0.9351351,549865,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Alterac Mountains,-373.47223,-771.2031,54.018562,0,0,0.8724958,-0.4886216,549866,2959,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Shadowfang Keep,-549.4653,727.2309,89.9898,0,0,-0.11753688,0.9930685,549867,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
The Sepulcher,-362.61633,1185.0139,64.90818,0,0,-0.7071066,0.7071069,549868,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Pyrewood Village,1292.7118,1078.1198,53.145836,0,0,0.358368,0.9335804,549870,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Tirisfal,639.9375,1291.0295,86.033966,0,0,-0.45787373,0.8890173,549871,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Shadowfang Keep,-362.58334,1185.0712,64.90562,0,0,0,1,549872,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Alterac Mountains,-19.890625,-709.5052,70.32528,0,0,-0.7071066,0.7071069,549873,2959,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Alterac City,-19.902779,-709.5156,69.823906,0,0,-0.7071066,0.7071069,549877,2959,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad,-19.989584,-709.5399,69.84415,0,0,0.7071068,0.70710665,549878,2959,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Tarren Mill,-373.45834,-771.2101,54.572464,0,0,0.8724958,-0.4886216,549880,2959,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Alterac City,638.1493,-966.61115,164.82564,0,0,0,1,549881,2959,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Pyrewood Village,-138.35764,1182.3108,63.945904,0,0,0.7071068,0.70710665,549883,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Shadowfang Keep,-138.33333,1182.3195,63.444187,0,0,0.7071068,0.70710665,549885,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Strahnbrad,638.1875,-966.6458,164.82674,0,0,-0.7071066,0.7071069,549886,2959,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad Foothills,455.85938,-628.7778,167.57002,0,0,0.639439,0.7688418,549887,2959,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad,-679.17365,39.71875,47.55659,0,0,-0.67236656,0.74021834,549889,2959,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Southshore,-429.86807,-582.81946,53.896,0,0,0.7071068,0.70710665,549894,2959,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Pyrewood Village,639.84204,1290.9479,85.53727,0,0,0.88901705,0.45787415,549896,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Ambermill,-362.6111,1185.0295,65.40818,0,0,-0.7071066,0.7071069,549897,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Tirisfal,1292.7361,1078.1094,53.64749,0,0,0.93513525,-0.35429096,549898,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Southshore,-679.38715,39.598957,47.52016,0,0,0.9988484,-0.04797826,549899,2959,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Gilneas,-138.3316,1182.3177,62.94404,0,0,0.7071068,0.70710665,549900,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Strahnbrad,455.8264,-628.8125,167.55013,0,0,0.9961947,0.087155685,549902,2959,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Strahnbrad,-19.921875,-709.5156,69.26715,0,0,-0.7071066,0.7071069,549904,2959,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad,-373.61633,-771.0972,54.028496,0,0,0.48862082,0.87249625,549907,2959,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Durnholde Keep,-429.7205,-582.90625,53.341545,0,0,1,0,549908,2959,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Silverpine Forest,-429.70486,-582.69446,53.344086,0,0,0,1,549909,2959,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
The Sepulcher,-138.21529,1182.3055,63.935772,0,0,-0.7071066,0.7071069,549910,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Gilneas,-549.48956,727.2292,91.09926,0,0,-0.11753688,0.9930685,549913,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Tarren Mill,-19.944445,-709.55554,70.31881,0,0,1,0,549916,2959,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Tarren Mill,-679.3924,39.612846,46.96295,0,0,0.9988484,-0.04797826,549917,2959,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad Plains,-358.34897,1313.2673,35.580128,0,0,0.9743701,-0.22495088,549921,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Shadowfang Keep,342.6736,1249.2291,80.2299,0,0,0.5948229,0.8038568,549922,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Gilneas,-358.3854,1313.257,36.085087,0,0,0.8480479,0.52991945,549923,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Alterac City,455.83508,-628.783,167.56007,0,0,-0.09150196,0.9958049,549926,2959,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Pyrewood Village,-549.48956,727.2292,90.5437,0,0,-0.11753688,0.9930685,549927,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Tirisfal,-138.23611,1182.3004,63.437214,0,0,-0.7071066,0.7071069,549929,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
The Sepulcher,342.81598,1249.1754,81.23818,0,0,-0.80385697,0.5948226,549932,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Tarren Mill,-429.70834,-582.9097,53.89728,0,0,1,0,549933,2959,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Deep Elem Mine,340.21875,1249.6823,80.89737,0.6865899,0.0015707817,0.72691023,0.013906403,549934,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad,-429.69272,-582.69794,53.900257,0,0,0,1,549936,2959,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad Plains,-138.32466,1182.316,62.44355,0,0,0.7071068,0.70710665,549937,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Andorhal,452.4271,-629.57294,166.34795,0.57680225,-0.17358395,0.77971256,0.17092697,549938,2959,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Ambermill,-138.2448,1182.2223,63.937595,0,0,1,0,549940,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Southshore,-373.60245,-771.1042,54.582397,0,0,0.48862082,0.87249625,549941,2959,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Ambermill,-358.34897,1313.2673,36.080128,0,0,0.9743701,-0.22495088,549942,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Southshore,-19.979166,-709.52954,70.31802,0,0,0.7071068,0.70710665,549943,2959,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Ambermill,639.8125,1290.9392,86.038925,0,0,0.88901705,0.45787415,549944,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Ambermill,-549.48956,727.17883,91.1012,0,0,-0.7853169,0.61909395,549947,2959,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Alterac City,758.7118,-1467.8298,78.66837,0,0,0.6593458,0.75183976,555709,2908,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Syndicate Documents,231.55035,-850.0625,147.57014,0,0,0.9636305,0.26723835,555712,2908,164,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
Andorhal,452.4271,-629.57294,166.34795,0.57680225,-0.17358395,0.77971256,0.17092697,555714,2908,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Syndicate Documents,232.14583,-849.54865,147.56636,0,0,0.8410392,0.54097414,555716,2908,163,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
Andorhal,638.13367,-966.65454,164.82747,0,0,1,0,555720,2908,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Warning!!!! Plaguelands,758.9983,-1467.1805,78.806694,-0.01018593,-0.09540081,0.9935557,0.060349006,555721,2908,22,0,0.84,5,1,0,0,0,1,1,0,0,0,0,0,0
Alterac City,455.83508,-628.783,167.56007,0,0,-0.09150196,0.9958049,555724,2908,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Alterac City,638.1493,-966.61115,164.82564,0,0,0,1,555725,2908,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad Foothills,455.85938,-628.7778,167.57002,0,0,0.639439,0.7688418,555726,2908,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Andorhal,758.7309,-1467.8177,78.663414,0,0,-0.75183964,0.659346,555727,2908,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Strahnbrad,638.1875,-966.6458,164.82674,0,0,-0.7071066,0.7071069,555728,2908,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Strahnbrad,455.8264,-628.8125,167.55013,0,0,0.9961947,0.087155685,555731,2908,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
The Sepulcher,-140.42014,872.05206,62.234917,0,0,0,1,555753,2955,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad Plains,-140.5191,871.9705,63.239273,0,0,0.7071068,0.70710665,555755,2955,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Shadowfang Keep,-140.42708,872.0573,62.734818,0,0,0,1,555756,2955,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Pyrewood Village,-140.42882,872.05035,63.235073,0,0,0,1,555757,2955,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Gilneas,-140.4132,872.05206,61.73482,0,0,0,1,555758,2955,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad Plains,-140.5191,871.9705,63.239273,0,0,0.7071068,0.70710665,555763,2978,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Shadowfang Keep,-140.42708,872.0573,62.734818,0,0,0,1,555764,2978,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Pyrewood Village,-140.42882,872.05035,63.235073,0,0,0,1,555767,2978,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Gilneas,-140.4132,872.05206,61.73482,0,0,0,1,555768,2978,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
The Sepulcher,-140.42014,872.05206,62.234917,0,0,0,1,555771,2978,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Southshore,-429.86807,-582.81946,53.896,0,0,0.7071068,0.70710665,556627,2980,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Pyrewood Village,-549.48956,727.2292,90.5437,0,0,-0.11753688,0.9930685,556629,2980,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad,-679.17365,39.71875,47.55659,0,0,-0.6723664,0.7402185,556630,2980,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad Foothills,-549.5382,727.1285,91.10257,0,0,0.99306846,0.11753717,556632,2980,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Syndicate Documents,231.55035,-850.0625,147.57014,0,0,0.9636305,0.26723835,556633,2980,164,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
Strahnbrad,455.8264,-628.8125,167.55013,0,0,0.9961947,0.087155685,556636,2980,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Southshore Town Hall,-876.55383,-520.6458,12.502098,0,0,-0.69779104,0.71630144,556637,2980,681,0,0.3,5,1,0,0,0,1,1,0,0,0,0,0,0
Syndicate Documents,232.14583,-849.54865,147.56636,0,0,0.8410392,0.54097414,556638,2980,163,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
Gilneas,-140.4132,872.05206,61.73482,0,0,0,1,556639,2980,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Pyrewood Village,-140.42882,872.05035,63.235073,0,0,0,1,556640,2980,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad Plains,-140.5191,871.9705,63.239273,0,0,0.7071068,0.70710665,556642,2980,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Southshore,-373.60245,-771.1042,54.582397,0,0,0.48862082,0.87249625,556644,2980,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Ambermill,-549.48956,727.17883,91.1012,0,0,-0.7853169,0.61909395,556647,2980,150,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Tarren Mill,-373.45834,-771.2101,54.572464,0,0,0.8724958,-0.4886216,556648,2980,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Alterac City,-19.902779,-709.5156,69.823906,0,0,-0.7071066,0.7071069,556649,2980,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad Foothills,455.85938,-628.7778,167.57002,0,0,0.639439,0.7688418,556651,2980,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Silverpine Forest,-429.70486,-582.69446,53.344086,0,0,0,1,556656,2980,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Tarren Mill,-429.70834,-582.9097,53.89728,0,0,1,0,556657,2980,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Southshore,-679.38715,39.598957,47.52016,0,0,0.9988484,-0.04797826,556658,2980,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Andorhal,452.4271,-629.57294,166.34795,0.57680225,-0.17358395,0.77971256,0.17092697,556659,2980,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Alterac Mountains,-19.890625,-709.5052,70.32528,0,0,-0.7071066,0.7071069,556661,2980,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Alterac City,455.83508,-628.783,167.56007,0,0,-0.09150196,0.9958049,556662,2980,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Hillsbrad,-373.61633,-771.0972,54.028496,0,0,0.48862082,0.87249625,556663,2980,195,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
Strahnbrad,638.1875,-966.6458,164.82674,0,0,-0.7071066,0.7071069,556664,2980,203,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0
