ID,NameSubtext_lang,Description_lang,AuraDescription_lang
26263,,Restores $s1% of your health and $s2% of your mana per second for $d.  Must remain seated while eating.,Restores $s1% of your health and $s2% of your mana per second.
26265,,Create an Elune Stone.  Requires a Solid Stone.,
26271,,,
26272,,,Happy Holidays!
26273,,,Happy Holidays!
26274,,,Happy Holidays!
26275,,,
26276,,Increases spell power by $s1 for $d.  Battle Elixir.,Spell power increased by $w1.  Battle Elixir.
26277,,,
26279,,,
26281,,"Taunts the creature, increasing the chance that it will attack the caster.",
26282,,"Shoots at an enemy, inflicting Physical damage.",
26283,,Increases your spell penetration by $s1.,
26284,,,
26286,,Throw into a firework launcher!,
26287,,,
26290,Racial Passive,"Expertise with guns, bows, and crossbows increased by $s1%.",
26291,,Throw into a firework launcher!,
26292,,Throw into a firework launcher!,
26293,,Throw into a firework launcher!,
26294,,Throw into a firework launcher!,
26295,,Throw into a firework launcher!,
26297,Racial,"Increases your melee, ranged, and spell haste by $s1% for $d.","Melee, ranged, and spell haste increased by $s1%."
26298,,Place on the ground to launch firework rockets.  Lasts 30 minutes.,
26299,,Place on the ground to launch cluster rockets.  Lasts 30 minutes.,
26304,,Throw into a cluster launcher!,
26325,,Throw into a cluster launcher!,
26326,,Throw into a cluster launcher!,
26327,,Throw into a cluster launcher!,
26328,,Throw into a cluster launcher!,
26329,,Throw into a cluster launcher!,
26331,,,"Attack speed increased by $s1%.
Movement speed increased by $s2%."
26332,,,
26333,,Throw into a firework launcher!,
26334,,Throw into a firework launcher!,
26335,,Throw into a firework launcher!,
26336,,Throw into a firework launcher!,
26337,,Throw into a firework launcher!,
26338,,Throw into a firework launcher!,
26339,,"Saurfang's rage comes in the form of a mighty round-house kick, followed by a sweeping strike that deals $s1 damage.",
26344,,Launches a firework at a launcher.,
26345,,Launches a firework at a launcher.,
26346,,Launches a firework at a launcher.,
26347,,Launches a firework at a launcher.,
26348,,Launches a firework at a launcher.,
26349,,Launches a firework at a launcher.,
26350,,"Inflicts weapon damage plus $s1 to an enemy and its nearest allies, affecting up to $x1 targets.",
26351,,Launches a firework at a launcher.,
26352,,Launches a firework at a launcher.,
26353,,Launches a firework at a launcher.,
26354,,Launches a firework at a launcher.,
26355,,Launches a firework at a launcher.,
26356,,Launches a firework at a launcher.,
26364,,"Discharges lightning at an attacker, dealing $s1 Nature damage.",
26368,,"Clears all debuffs

----- 

How is this spell different from 25565?
This one is not self-only. How are you btw?
Whoa, it's a party in here. Btw I changed this to infinite range/Ignore LOS.
Added ignore caster and target restriction.
--
Added No Threat and Suppress Target Procs yo!",
26373,,Teleports the caster from within Greater Moonlight.,
26374,,Shoots a firework at target.,
26375,,,
26376,,Casts a spell when you do something.,
26377,Rank 1,,
26379,,Causes all enemies nearby to be dazed for $d.,Dazed.
26381,,"Burrow beneath the sand, picking a new target and rushing towards it.",Burrowed beneath the sands.
26385,,,
26388,,,
26389,,A strangely glowing alcoholic beverage.,Buzzed.
26390,,,
26391,,Summons a Vanquished Tentacle to your aid for $d.,
26392,,"Summons moonlight around Omen, which buffs anyone who walks into it.",
26393,,"You are blessed by Elune.  Strength, Agility, Intellect, and Stamina increased by $s1%.","You are blessed by Elune.
Strength, Agility, Intellect, and Stamina increased by $s1%."
26394,,,
26395,,Increases spell power by $s1.,
26400,,"Reduces the threat you generate by ${70-2*$max(0,$PL-60)}% for $d.","Threat generation reduced by ${70-2*$max(0,$PL-60)}%."
26401,,,Restores $/5;s1 health per second.
26402,,,Restores $/5;s2 mana per second.
26403,,,
26405,,Increases fire spell power by $s1.,
26406,,Teleports the caster to the Stormwind.,
26407,,,
26408,,Teleports the caster to the Ironforge.,
26409,,Teleports the caster to the Darnassus.,
26410,,Teleports the caster to the Undercity.,
26412,,Teleports the caster to Thunderbluff.,
26414,,Teleports the caster to Orgrimmar.,
26415,,Instantly lightning shocks the target for $s1 Nature damage.,
26416,,,
26417,,,
26418,,,
26419,,Inflicts Nature damage to an enemy.,Increased damage taken from nature sources by $s2.
26420,,,
26421,,,
26422,,,
26423,,,
26424,,,
26425,,,
26426,,,
26427,,,
26428,,,
26442,,,
26443,,,
26446,,Summons an enemy player.,
26448,,Teleports the caster to the Moonglade.,
26450,,Teleports the caster to the Darnassus.,
26451,,Teleports the caster to the Moonglade.,
26452,,Teleports the caster to the Ironforge.,
26453,,Teleports the caster to Orgrimmar.,
26454,,Teleports the caster to the Stormwind.,
26455,,Teleports the caster to Thunderbluff.,
26456,,Teleports the caster to the Undercity.,
26458,,"A blast wave of energy pulses from the caster, causing $s1 Nature damage to all enemies within 40 yd, knocking them back.",
26459,,Increases spell power by $s1.,
26460,,Increases spell power by $s1.,
26461,,Increases spell power by $s1.,
26462,,May fortune be with you!,May fortune be with you!
26463,,"Increases your spell resistances by ${$26464m1*10} for $d. Every time a hostile spell lands on you, this bonus is reduced by $26464m1 resistance.",
26464,,,Magical resistances increased by $s1.
26465,,,
26467,,Your magical heals provide the target with a shield that absorbs damage for up to 15% of the amount healed for $d. This effect becomes less powerful at higher levels.,Provides damage absorption on heal.
26470,,Absorbs damage.,Absorbs damage.
26471,,,
26472,,,Restores $/5;s1 health per second.
26473,,,Restores $/5;s2 mana per second.
26474,,,Restores $/5;s1 health per second.
26475,,,Restores $/5;s2 mana per second.
26476,,Deals $s1 damage every $t1 sec.,Deals $s1 damage every $t1 sec.
26478,,,
26480,,"Gives a chance on melee or ranged attack to apply an effect on you for $d, increasing your critical strike by $26481s1. The critical strike effect can be applied up to 6 times.",Grants Insight of the Qiraji on attacks.
26481,,,You gain $s1 critical strike.
26488,,Throw into a cluster launcher!,
26490,,Throw into a cluster launcher!,
26516,,Throw into a cluster launcher!,
26517,,Throw into a cluster launcher!,
26518,,Throw into a cluster launcher!,
26519,,Throw into a cluster launcher!,
26521,,You're in luck!  Throw into a cluster launcher!,
26522,,The Luck of the Moon!  +$s1 Health.,The Luck of the Moon!  +$s1 Health.
26527,,Increases the caster's attack speed by $s2% and the Physical damage it deals by $s1 for $d.,"Physical damage dealt is increased by $s1.
Attack speed increased by $s2%."
26529,,"Right Click to summon and dismiss your reindeer.

The Winter Reindeer only dresses up for Winter Veil.",
26533,,"Right Click to summon and dismiss your Father Winter's Helper.

Helpers are very busy year-round, and only have leisure time during the Feast of Winter Veil.",
26540,,"Calls down a rain of starlight, burning all enemies in a selected area for $s1 Arcane damage every $t1 sec. for $d.",$s1 Arcane damage inflicted every $t1 sec.
26541,,"Right Click to summon and dismiss your Winter's Little Helper.

Helpers are very busy year-round, and only have leisure time during the Feast of Winter Veil.",
26546,,Throws shadowbolts at any enemies between 25 and 45 feet,
26547,,,
26548,,Inflicts Physical damage to an enemy every $t1 sec. for $d.,$s1 damage inflicted every $t1 sec.
26549,,,
26550,,"Creates a cloud of lightning that lasts $d., blasting all enemies in a selected area for $s1 Nature damage and inflicting $s2 additional damage every $t2 sec.",
26551,,Restores $s1 mana every second for $d.,Gain $s1 mana every second.
26552,,"Nullifies all enemies within $a1 yards, reducing them to 1 health and stunning them for $d.",Stunned.
26554,,Damages all nearby enemies for $s1 nature damage,
26555,,Throws shadowbolts at any enemies between 25 and 45 feet,
26556,,"Infects the target with plague, causing it to deal Nature damage to any nearby allies every $t1 sec for $d.","Nature damage inflicted every $t1 sec.
Periodically inflicting Nature damage on nearby party members"
26557,,"Infects the target with plague, causing it to deal Nature damage to any nearby allies.",
26558,,"Deals $s1 Fire damage, split between all enemies within $r1 yards of the impact crater.",
26560,,Summons Arete's Gate. Must be used within 10 yards of Archbishop Landgren's corpse.,
26561,,"Charges at an enemy, knocking it back and inflicting normal damage plus $s3.",
26562,,Gives $M1 additional stamina to party members within $a1 yards.  Lasts $d.,Stamina increased by $s1.
26563,,,
26565,,Heal a target for $s1,
26566,,,
26568,,,
26571,,Increased speed by $s1% and prevents new snares from landing on the user for $d.,Increased speed by $s1% and prevents new snares from landing.
26572,,,
26573,,"Consecrates the land beneath you, causing ${$81297m1*9} Holy damage over $d to enemies who enter the area.",$s1 damage every $t1 $lsecond:seconds;.
26575,,,
26576,,Increases attack power by $s1 for $d.,Increases attack power by $s1.
26578,,Increases your stealth slightly.,
26580,,"Strikes fear in an enemy, causing it to flee in terror for up to $d. Only 1 target can be feared at a time.",Fleeing in fear.
26581,,Reduces melee damage taken by $s1 for $d.,Reduces melee damage taken by $s1.
26584,,,
26586,,,
26587,,Opens a Scarab Coffer.,
26588,,Opens a Greater Scarab Coffer.,
26590,,Inflicts Nature damage to nearby enemies for $d.,
26593,,Summons the Truesilver Boar to fight for you for 30 seconds.,The Truesilver Boar fights for you!
26596,,+$s1 Weapon Damage.,
26597,,+$s1 Weapon Damage.,
26598,,+$s1 Weapon Damage.,
26599,,Increases spell power by $s1 for $d.,Increases spell power by $s1.
26600,,Restores $s1 mana every second for $d.,Gain $s1 mana every second.
26601,,"Shoots poison at an enemy, inflicting Nature damage, then additional damage every $t2 sec. for $d.",$s2 nature damage inflicted every $t2 sec.
26604,,,
26605,,Heals for $26606s1 damage when you get a critical hit.,
26606,,Heals bearer of $s1 damage when getting a critical hit.,
26607,,Ice shards pelt the target area doing $o1 Frost damage over $d.,"$s1 Frost damage every $t1 $lsecond:seconds;.
Movement speed reduced by $s2%."
26608,,,
26609,,Reduces melee damage taken by $s1 for $d.,Reduces melee damage taken by $s1.
26610,,Poisons target for $s1 Nature damage every $t1 sec for $d.,$s1 Nature damage inflicted every $t1 sec.
26612,,Every swing poisons your foe of $26610s1 damage over $26610d seconds.,
26613,,"Inflicts $s1% weapon damage and leaves the target unbalanced, increasing their chance to be critically struck for $d.",Chance to be crit increased.
26614,,Every swing poisons your foe for $26610s1 damage every second for $d.,Every swing poisons your foe of $26610s1 damage.
26615,,"The caster goes berserk, becoming unstoppable. Increases attack speed by $s1%.",Attack speed increased by $s1%.
26616,,"Hurls a boulder at an enemy, inflicting Physical damage.",
26618,,,
26622,,Shoots a firework at Omen's Head.,
26623,,Shoots a firework at Omen's Head.,
26624,,Shoots a firework at Omen's Chest.,
26625,,Shoots a firework at Omen's Right Hand.,
26636,,Shoots a firework at target.,
26638,,,
26639,,,
26641,,You have looked into the abyss and the abyss looked back. Feared.,You have looked into the abyss and the abyss looked back. Feared.
26642,,,
26643,,"Sends out a blast wave of magic, inflicting Arcane damage to nearby enemies.",
26646,,,
26647,,Restores $/5;s1 mana every sec.,
26649,,Shoots a firework at Omen's Left Hand.,
26654,,Your next melee weapon swing strikes an additional nearby opponent.,Sweeping Strikes.
26655,,Summons and dismisses a rideable Qiraji battle tank.,$?j1g[Increases ground speed by $j1g%. ][]$?j1f[Increases flight speed by $j1f%. ][]$?j1s[Increases swim speed by $j1s%. ][]
26656,,Summons and dismisses a rideable Black Qiraji Battle Tank.,$?j1g[Increases ground speed by $j1g%. ][]$?j1f[Increases flight speed by $j1f%. ][]$?j1s[Increases swim speed by $j1s%. ][]
26659,,,
26660,,,
26661,,"Strikes fear in an enemy, causing it to flee in terror for $d. Only 1 target can be feared at a time.",Fleeing in fear.
26662,,Increases the caster's attack and movement speeds by $s2% and all damage it deals by $s1%.  Also grants immunity to Taunt effects.,"All damage dealt is increased by $s1%.
Attack and Movement speeds increased by $s2%.
Immune to Taunt."
26663,,,
26664,,,Can you feel it?
26665,,,
26666,,Thorns sprout from the friendly target causing $s1 Nature damage to attackers when hit.  Lasts $d.,Causes $s1 Nature damage to attackers.
26677,,Imbiber is cured of up to four poisons up to level 60.,
26678,,Pick a piece of candy from the bag.,
26679,Talent,"Finishing move that reduces the movement speed of the target by $s2% for $d.  If performed with 3 combo points, also interrupts spellcasting and prevents any spell in that school from being cast for a period of time.
Damage dealt:
   1 point  : ${$m1+(($b1*1)+$AP*0.12)*$<mult>}-${$M1+(($b1*1)+$AP*0.12)*$<mult>} damage
   2 points: ${$m1+(($b1*2)+$AP*0.24)*$<mult>}-${$M1+(($b1*2)+$AP*0.24)*$<mult>} damage
   3 points: ${$m1+(($b1*3)+$AP*0.36)*$<mult>}-${$M1+(($b1*3)+$AP*0.36)*$<mult>} damage
   4 points: ${$m1+(($b1*4)+$AP*0.48)*$<mult>}-${$M1+(($b1*4)+$AP*0.48)*$<mult>} damage
   5 points: ${$m1+(($b1*5)+$AP*0.6)*$<mult>}-${$M1+(($b1*5)+$AP*0.6)*$<mult>} damage",Movement slowed by $s2%.
