SourceText_lang,ID,ItemID,PvpFaction,SourceTypeEnum,SpellID
|cFFFFD200Vendor: |rDeynna|n|cFFFFD200Zone: |rSilvermoon City|n|cFFFFD200Cost: |r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rEiin|n|cFFFFD200Zone: |rShattrath City|n|cFFFFD200Cost: |r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3709,0,0,2,26773
|cFFFFD200Vendor: |rDeynna|n|cFFFFD200Zone: |rSilvermoon City|n|cFFFFD200Cost: |r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rEiin|n|cFFFFD200Zone: |rShattrath City|n|cFFFFD200Cost: |r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3710,0,0,2,26774
|cFFFFD200Vendor: |rZurai|n|cFFFFD200Zone: |rZangarmarsh|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3711,0,0,2,26775
|cFFFFD200Vendor: |rZurai|n|cFFFFD200Zone: |rZangarmarsh|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3712,0,0,2,26776
|cFFFFD200Vendor: |rArrond|n|cFFFFD200Zone: |rShadowmoon Valley|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3713,0,-1,2,26777
|cFFFFD200Vendor: |rArrond|n|cFFFFD200Zone: |rShadowmoon Valley|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3714,0,-1,2,26778
|cFFFFD200Vendor: |rMathar G'ochar|n|cFFFFD200Zone: |rNagrand|n|cFFFFD200Cost: |r8|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3715,0,0,2,26779
|cFFFFD200Drop: |rPhantom Attendant|n|cFFFFD200Zone: |rKarazhan,3716,0,-1,0,26780
|cFFFFD200Drop: |rPhantom Valet|n|cFFFFD200Zone: |rKarazhan,3717,0,-1,0,26781
|cFFFFD200Drop: |rArcatraz Sentinel|n|cFFFFD200Zone: |rThe Arcatraz,3718,0,-1,0,26782
|cFFFFD200Drop: |rSunseeker Astromage|n|cFFFFD200Zone: |rThe Mechanar,3719,0,-1,0,26783
|cFFFFD200Drop: |rPathaleon the Calculator|n|cFFFFD200Zone: |rThe Mechanar,3720,0,-1,0,26784
|cFFFFD200Profession Trainer: |rClassic Jewelcrafting (200)|n|cFFFFD200Cost: |r3|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t60|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,3721,0,-1,3,26872
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop,3722,0,0,0,26873
|cFFFFD200Profession Trainer: |rClassic Jewelcrafting (210)|n|cFFFFD200Cost: |r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t60|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,3723,0,-1,3,26874
|cFFFFD200Vendor: |rBanalash|n|cFFFFD200Zone: |rSwamp of Sorrows|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,3724,0,0,2,26875
|cFFFFD200Profession Trainer: |rClassic Jewelcrafting (220)|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,3725,0,-1,3,26876
|cFFFFD200Vendor: |rKeena|n|cFFFFD200Zone: |rArathi Highlands|n|cFFFFD200Cost: |r60|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,3726,0,0,2,26878
|cFFFFD200Profession Trainer: |rClassic Jewelcrafting (225)|n|cFFFFD200Cost: |r7|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t75|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,3727,0,-1,3,26880
|cFFFFD200Vendor: |rNerrist|n|cFFFFD200Zone: |rNorthern Stranglethorn|n|cFFFFD200Cost: |r60|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,3728,0,0,2,26881
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop,3729,0,0,0,26882
|cFFFFD200Profession Trainer: |rClassic Jewelcrafting (235)|n|cFFFFD200Cost: |r7|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t75|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,3730,0,-1,3,26883
|cFFFFD200Profession Trainer: |rClassic Jewelcrafting (240)|n|cFFFFD200Cost: |r13|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3731,0,-1,3,26885
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop,3732,0,0,0,26887
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop,3733,0,0,0,26896
|cFFFFD200Vendor: |rGelanthis|n|cFFFFD200Zone: |rSilvermoon City|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Vendor: |rShadi Mistrunner|n|cFFFFD200Zone: |rMulgore|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,3734,0,0,2,26897
|cFFFFD200Profession: |rJewelcrafting (260)|n|cFFFFD200Discovery: |rHeavy Junkbox,3735,0,0,10,26900
|cFFFFD200Profession Trainer: |rClassic Jewelcrafting (260)|n|cFFFFD200Cost: |r26|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3736,0,-1,3,26902
|cFFFFD200Profession Trainer: |rClassic Jewelcrafting (275)|n|cFFFFD200Cost: |r41|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3737,0,-1,3,26903
|cFFFFD200Vendor: |rMishta|n|cFFFFD200Zone: |rSilithus|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3738,0,-1,2,26906
|cFFFFD200Profession Trainer: |rClassic Jewelcrafting (280)|n|cFFFFD200Cost: |r46|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3739,0,-1,3,26907
|cFFFFD200Profession Trainer: |rClassic Jewelcrafting (280)|n|cFFFFD200Cost: |r46|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3740,0,-1,3,26908
|cFFFFD200Profession: |rJewelcrafting (285)|n|cFFFFD200Discovery: |rHeavy Junkbox,3741,0,0,10,26909
|cFFFFD200Vendor: |rJase Farlane|n|cFFFFD200Zone: |rEastern Plaguelands|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3742,0,-1,2,26910
|cFFFFD200Profession Trainer: |rClassic Jewelcrafting (290)|n|cFFFFD200Cost: |r56|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3743,0,-1,3,26911
|cFFFFD200Drop: |rQuartermaster Zigris|n|cFFFFD200Zone: |rBlackrock Spire,3744,0,-1,0,26912
|cFFFFD200Drop: |rGolem Lord Argelmach|n|cFFFFD200Zone: |rBlackrock Depths,3745,0,-1,0,26914
|cFFFFD200Vendor: |rQia|n|cFFFFD200Zone: |rWinterspring|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t35|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,3746,0,-1,2,26915
|cFFFFD200Profession Trainer: |rOutland Jewelcrafting (10)|n|cFFFFD200Cost: |r30|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,3747,0,-1,3,26916
|cFFFFD200Profession Trainer: |rClassic Jewelcrafting (5)|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,3751,0,-1,3,26926
|cFFFFD200Profession Trainer: |rClassic Jewelcrafting (50)|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,3752,0,-1,3,26927
|cFFFFD200Profession Trainer: |rClassic Jewelcrafting (30)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,3753,0,-1,3,26928
|cFFFFD200Vendor: |rVargus|n|cFFFFD200Zone: |rSilithus|n|cFFFFD200Faction: |rCenarion Circle - Friendly|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3755,0,-1,2,27585
|cFFFFD200Vendor: |rVargus|n|cFFFFD200Zone: |rSilithus|n|cFFFFD200Faction: |rCenarion Circle - Honored|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3756,0,-1,2,27588
|cFFFFD200Vendor: |rLieutenant General Andorov|n|cFFFFD200Zone: |rSilithus|n|cFFFFD200Zone: |rRuins of Ahn'Qiraj|n|cFFFFD200Faction: |rCenarion Circle - Revered|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3757,0,-1,2,27586
|cFFFFD200Drop: |rMoam|n|cFFFFD200Zone: |rRuins of Ahn'Qiraj,3758,0,-1,0,27589
|cFFFFD200Vendor: |rLieutenant General Andorov|n|cFFFFD200Zone: |rSilithus|n|cFFFFD200Zone: |rRuins of Ahn'Qiraj|n|cFFFFD200Faction: |rCenarion Circle - Exalted|n|cFFFFD200Cost: |r8|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3759,0,-1,2,27590
|cFFFFD200Drop: |rThe Prophet Skeram|n|cFFFFD200Zone: |rAhn'Qiraj,3760,0,-1,0,27587
|cFFFFD200Vendor: |rWorld Vendors|n|cFFFFD200Cost: |r60|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,3761,0,-1,2,27658
|cFFFFD200Vendor: |rKania|n|cFFFFD200Zone: |rSilithus|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3762,0,-1,2,27659
|cFFFFD200Drop: |rMagister Kalendris|n|cFFFFD200Zone: |rDire Maul,3763,0,-1,0,27660
|cFFFFD200Vendor: |rMishta|n|cFFFFD200Zone: |rSilithus|n|cFFFFD200Faction: |rCenarion Circle - Friendly|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3764,0,-1,2,27724
|cFFFFD200Vendor: |rMishta|n|cFFFFD200Zone: |rSilithus|n|cFFFFD200Faction: |rCenarion Circle - Revered|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3765,0,-1,2,27725
|cFFFFD200Drop: |rWorld Creatures,3766,0,0,0,27830
|cFFFFD200Drop: |rWorld Creatures|n|n|cFFFFD200Treasure: |rWorld Drop,3767,0,0,0,27829
|cFFFFD200Drop: |rWorld Creatures,3768,0,0,0,27832
|cFFFFD200Vendor: |rMeilosh|n|cFFFFD200Zone: |rFelwood|n|cFFFFD200Faction: |rTimbermaw Hold - Friendly|n|cFFFFD200Cost: |r2|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,3769,0,-1,2,27837
|cFFFFD200Profession Trainer: |rOutland Enchanting (5)|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,3771,0,-1,3,27899
|cFFFFD200Profession Trainer: |rOutland Enchanting (15)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,3772,0,-1,3,27905
|cFFFFD200Drop: |rOutland,3773,0,-1,0,27906
|cFFFFD200Vendor: |rQuartermaster Urgronn|n|cFFFFD200Zone: |rHellfire Peninsula|n|cFFFFD200Faction: |rThrallmar - Friendly|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3774,0,0,2,27911
|cFFFFD200Drop:|r World Creatures,3775,0,-1,0,27913
|cFFFFD200Drop: |rCoilfang Oracle|n|cFFFFD200Zone: |rThe Steamvault,3776,0,-1,0,27914
|cFFFFD200Drop: |rBloodmaul Geomancer|n|cFFFFD200Zone: |rBlade's Edge Mountains,3777,0,-1,0,27917
|cFFFFD200Profession Trainer: |rOutland Enchanting (10)|n|cFFFFD200Cost: |r30|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,3778,0,-1,3,27944
|cFFFFD200Vendor: |rAged Dalaran Wizard|n|cFFFFD200Zone: |rOld Hillsbrad Foothills|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3779,0,-1,2,27945
|cFFFFD200Drop:|r World Creatures,3780,0,-1,0,27946
|cFFFFD200Drop:|r World Creatures,3781,0,-1,0,27948
|cFFFFD200Drop: |rEthereal Priest|n|cFFFFD200Zone: |rMana-Tombs,3782,0,-1,0,27950
|cFFFFD200Drop: |rRaging Skeleton|n|cFFFFD200Zone: |rAuchenai Crypts,3783,0,-1,0,27951
|cFFFFD200Drop: |rPhantom Stagehand|n|cFFFFD200Zone: |rKarazhan,3784,0,-1,0,27954
|cFFFFD200Profession Trainer: |rOutland Enchanting (15)|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,3785,0,-1,3,27957
|cFFFFD200Profession Trainer: |rNorthrend Enchanting (1)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,3786,0,-1,3,27958
|cFFFFD200Vendor: |rQuartermaster Urgronn|n|cFFFFD200Zone: |rHellfire Peninsula|n|cFFFFD200Faction: |rThrallmar - Revered|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3787,0,0,2,27960
|cFFFFD200Profession Trainer: |rOutland Enchanting (10)|n|cFFFFD200Cost: |r30|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,3788,0,-1,3,27961
|cFFFFD200Vendor: |rKaraaz|n|cFFFFD200Zone: |rNetherstorm|n|cFFFFD200Faction: |rThe Consortium - Honored|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rPaulsta'ats|n|cFFFFD200Zone: |rNagrand|n|cFFFFD200Faction: |rThe Consortium - Honored|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3789,0,-1,2,27967
|cFFFFD200Drop: |rSunfury Researcher|n|cFFFFD200Zone: |rNetherstorm,3790,0,-1,0,27968
|cFFFFD200Drop:|r World Creatures,3791,0,-1,0,27972
|cFFFFD200Drop: |rShattered Hand Centurion|n|cFFFFD200Zone: |rThe Shattered Halls,3792,0,-1,0,27971
|cFFFFD200Drop: |rOutland,3793,0,-1,0,27975
|cFFFFD200Drop: |rEredar Deathbringer|n|cFFFFD200Zone: |rThe Arcatraz,3794,0,-1,0,27977
|cFFFFD200Drop:|r World Creatures,3795,0,-1,0,28004
|cFFFFD200Drop:|r World Creatures,3796,0,-1,0,28003
|cFFFFD200Drop: |rMoroes|n|cFFFFD200Zone: |rKarazhan,3797,0,-1,0,27984
|cFFFFD200Drop: |rShade of Aran|n|cFFFFD200Zone: |rKarazhan,3798,0,-1,0,27981
|cFFFFD200Drop: |rTerestian Illhoof|n|cFFFFD200Zone: |rKarazhan,3799,0,-1,0,27982
|cFFFFD200Vendor: |rLyna|n|cFFFFD200Zone: |rSilvermoon City|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rMadame Ruby|n|cFFFFD200Zone: |rShattrath City|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3800,0,0,2,28016
|cFFFFD200Vendor: |rLyna|n|cFFFFD200Zone: |rSilvermoon City|n|cFFFFD200Cost: |r7|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rMadame Ruby|n|cFFFFD200Zone: |rShattrath City|n|cFFFFD200Cost: |r7|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3801,0,0,2,28019
|cFFFFD200Vendor: |rLyna|n|cFFFFD200Zone: |rSilvermoon City|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rMadame Ruby|n|cFFFFD200Zone: |rShattrath City|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3803,0,0,2,28022
|cFFFFD200Vendor: |rMishta|n|cFFFFD200Zone: |rSilithus|n|cFFFFD200Faction: |rCenarion Circle - Revered|n|cFFFFD200Cost: |r9|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3804,0,-1,2,28210
|cFFFFD200Vendor: |rKalimdor World Vendors|n|cFFFFD200Cost: |r80|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,3818,0,0,2,28327
|cFFFFD200Vendor: |rVargus|n|cFFFFD200Zone: |rSilithus|n|cFFFFD200Faction: |rCenarion Circle - Revered|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3819,0,-1,2,28461
|cFFFFD200Vendor: |rVargus|n|cFFFFD200Zone: |rSilithus|n|cFFFFD200Faction: |rCenarion Circle - Honored|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3820,0,-1,2,28462
|cFFFFD200Vendor: |rVargus|n|cFFFFD200Zone: |rSilithus|n|cFFFFD200Faction: |rCenarion Circle - Friendly|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3821,0,-1,2,28463
|cFFFFD200Vendor: |rAendel Windspear|n|cFFFFD200Zone: |rSilithus|n|cFFFFD200Faction: |rCenarion Circle - Friendly|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3822,0,-1,2,28474
|cFFFFD200Vendor: |rAendel Windspear|n|cFFFFD200Zone: |rSilithus|n|cFFFFD200Faction: |rCenarion Circle - Honored|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3823,0,-1,2,28473
|cFFFFD200Vendor: |rAendel Windspear|n|cFFFFD200Zone: |rSilithus|n|cFFFFD200Faction: |rCenarion Circle - Revered|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3824,0,-1,2,28472
|cFFFFD200Vendor: |rMishta|n|cFFFFD200Zone: |rSilithus|n|cFFFFD200Faction: |rCenarion Circle - Honored|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3825,0,-1,2,28481
|cFFFFD200Vendor: |rMishta|n|cFFFFD200Zone: |rSilithus|n|cFFFFD200Faction: |rCenarion Circle - Friendly|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3826,0,-1,2,28482
|cFFFFD200Vendor: |rMishta|n|cFFFFD200Zone: |rSilithus|n|cFFFFD200Faction: |rCenarion Circle - Revered|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3827,0,-1,2,28480
|cFFFFD200Vendor: |rApothecary Antonivich|n|cFFFFD200Zone: |rHellfire Peninsula|n|cFFFFD200Cost: |r3|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rMelaris|n|cFFFFD200Zone: |rSilvermoon City|n|cFFFFD200Cost: |r3|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3829,0,0,2,28543
|cFFFFD200Profession Trainer: |rOutland Alchemy (5)|n|cFFFFD200Cost: |r15|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,3830,0,-1,3,28544
|cFFFFD200Profession Trainer: |rOutland Alchemy (10)|n|cFFFFD200Cost: |r30|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,3831,0,-1,3,28545
|cFFFFD200Vendor: |rSeer Janidi|n|cFFFFD200Zone: |rZangarmarsh|n|cFFFFD200Cost: |r3|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3832,0,0,2,28546
|cFFFFD200Vendor: |rSeer Janidi|n|cFFFFD200Zone: |rZangarmarsh|n|cFFFFD200Cost: |r4|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3833,0,0,2,28549
|cFFFFD200Drop:|r World Creatures,3834,0,-1,0,28550
|cFFFFD200Drop:|r World Creatures,3835,0,-1,0,28552
|cFFFFD200Profession Trainer: |rOutland Alchemy (25)|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,3836,0,-1,3,28551
|cFFFFD200Vendor: |rQuartermaster Urgronn|n|cFFFFD200Zone: |rHellfire Peninsula|n|cFFFFD200Faction: |rThrallmar - Honored|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3837,0,0,2,28553
|cFFFFD200Vendor: |rMycah|n|cFFFFD200Zone: |rZangarmarsh|n|cFFFFD200Faction: |rSporeggar - Exalted|n|cFFFFD200Cost: |r30|Hitem:24245|h|TINTERFACE\ICONS\INV_MUSHROOM_02.BLP:0|t|h,3838,0,-1,2,28554
|cFFFFD200Vendor: |rDaga Ramba|n|cFFFFD200Zone: |rBlade's Edge Mountains|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3839,0,0,2,28555
|cFFFFD200Vendor: |rQuartermaster Enuril|n|cFFFFD200Zone: |rShattrath City|n|cFFFFD200Faction: |rThe Scryers - Revered|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3840,0,-1,2,28556
|cFFFFD200Vendor: |rDaga Ramba|n|cFFFFD200Zone: |rBlade's Edge Mountains|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3841,0,0,2,28557
|cFFFFD200Vendor: |rNakodu|n|cFFFFD200Zone: |rShattrath City|n|cFFFFD200Faction: |rLower City - Revered|n|cFFFFD200Cost: |r8|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3842,0,-1,2,28558
|cFFFFD200Vendor: |rDaga Ramba|n|cFFFFD200Zone: |rBlade's Edge Mountains|n|cFFFFD200Cost: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3843,0,0,2,28562
|cFFFFD200Drop:|r World Creatures,3844,0,-1,0,28563
|cFFFFD200Drop:|r World Creatures,3845,0,-1,0,28564
|cFFFFD200Drop:|r World Creatures,3846,0,-1,0,28565
|cFFFFD200Vendor: |rAlmaador|n|cFFFFD200Zone: |rTerokkar Forest|n|cFFFFD200Faction: |rThe Sha'tar - Revered|n|cFFFFD200Cost: |r8|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3847,0,-1,2,28566
|cFFFFD200Vendor: |rMycah|n|cFFFFD200Zone: |rZangarmarsh|n|cFFFFD200Faction: |rSporeggar - Revered|n|cFFFFD200Cost: |r25|Hitem:24245|h|TINTERFACE\ICONS\INV_MUSHROOM_02.BLP:0|t|h,3848,0,-1,2,28567
|cFFFFD200Vendor: |rProvisioner Nasela|n|cFFFFD200Zone: |rNagrand|n|cFFFFD200Faction: |rThe Mag'har - Revered|n|cFFFFD200Cost: |r8|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3849,0,-1,2,28568
|cFFFFD200Vendor: |rFedryen Swiftspear|n|cFFFFD200Zone: |rZangarmarsh|n|cFFFFD200Faction: |rCenarion Expedition - Revered|n|cFFFFD200Cost: |r8|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3850,0,-1,2,28569
|cFFFFD200Drop:|r World Creatures,3851,0,-1,0,28570
|cFFFFD200Drop: |rVir'aani Arcanist|n|cFFFFD200Zone: |rNagrand,3852,0,-1,0,28575
|cFFFFD200Drop:|r Nexus-Prince Shaffar|n|cFFFFD200Zone:|r Mana-Tombs,3854,0,-1,0,28572
|cFFFFD200Drop: |rAbyssal Flamebringer|n|cFFFFD200Zone: |rBlade's Edge Mountains,3855,0,-1,0,28577
|cFFFFD200Vendor: |rFedryen Swiftspear|n|cFFFFD200Zone: |rZangarmarsh|n|cFFFFD200Faction: |rCenarion Expedition - Exalted|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3856,0,-1,2,28573
|cFFFFD200Drop: |rShadow Council Warlock|n|cFFFFD200Zone: |rShadowmoon Valley,3857,0,-1,0,28576
|cFFFFD200Drop:|r World Creatures,3858,0,-1,0,28578
|cFFFFD200Drop: |rCaptain Skarloc|n|cFFFFD200Zone: |rOld Hillsbrad Foothills,3859,0,-1,0,28579
|cFFFFD200Profession:|r Outland Alchemy|n|cFFFFD200Discovery:|r Outland Alchemy Transmutes,3860,0,-1,10,28585
|cFFFFD200Profession:|r Outland Alchemy|n|cFFFFD200Discovery:|r Outland Alchemy Transmutes,3861,0,-1,10,28583
|cFFFFD200Profession:|r Outland Alchemy|n|cFFFFD200Discovery:|r Outland Alchemy Transmutes,3862,0,-1,10,28584
|cFFFFD200Profession:|r Outland Alchemy|n|cFFFFD200Discovery:|r Outland Alchemy Transmutes,3863,0,-1,10,28582
|cFFFFD200Profession:|r Outland Alchemy|n|cFFFFD200Discovery:|r Outland Alchemy Transmutes,3864,0,-1,10,28580
|cFFFFD200Profession:|r Outland Alchemy|n|cFFFFD200Discovery:|r Outland Alchemy Transmutes,3865,0,-1,10,28581
|cFFFFD200Profession:|r Outland Alchemy|n|cFFFFD200Discovery:|r Outland Alchemy Recipes,3866,0,-1,10,28586
|cFFFFD200Profession:|r Outland Alchemy|n|cFFFFD200Discovery:|r Outland Alchemy Recipes,3867,0,-1,10,28590
|cFFFFD200Profession:|r Outland Alchemy|n|cFFFFD200Discovery:|r Outland Alchemy Recipes,3868,0,-1,10,28587
|cFFFFD200Profession:|r Outland Alchemy|n|cFFFFD200Discovery:|r Outland Alchemy Recipes,3869,0,-1,10,28588
|cFFFFD200Profession:|r Outland Alchemy|n|cFFFFD200Discovery:|r Outland Alchemy Recipes,3870,0,-1,10,28589
|cFFFFD200Profession:|r Outland Alchemy|n|cFFFFD200Discovery:|r Outland Alchemy Recipes,3871,0,-1,3,28591
|cFFFFD200Vendor: |rQuartermaster Enuril|n|cFFFFD200Zone: |rShattrath City|n|cFFFFD200Faction: |rThe Scryers - Friendly|n|cFFFFD200Cost: |r6|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,3879,0,-1,2,28903
|cFFFFD200Profession Trainer: |rOutland Jewelcrafting (1)|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,3880,0,-1,3,28905
