ID,ItemEffectID,ItemID
137277,98218,6783
137278,98219,6724
137279,98220,7092
137280,98221,7093
137281,98222,7097
137282,98223,5810
137283,98224,8411
137284,98226,5867
137285,98227,5657
137286,98228,7207
137287,98229,6891
137288,98230,8871
137289,98231,6044
137290,98232,6222
137291,98233,6057
137292,98237,6372
137293,98238,6347
137294,98239,6728
137295,98240,6375
137296,98241,6042
137297,98242,7288
137298,98243,7289
137299,98244,7307
137300,98245,5647
137301,98246,5648
137302,98247,7084
137303,98248,7089
137304,98250,6291
137305,98251,6053
137306,98252,6054
137307,98253,8399
137308,98254,8400
137309,98255,5775
137310,98256,5996
137311,98258,8799
137312,98259,5661
137313,98260,5662
137314,98262,8872
137315,98264,6948
137316,98265,6949
137317,98266,6950
137318,98267,7464
137319,98268,6342
137320,98269,6343
137321,98270,6345
137322,98271,6346
137323,98272,5251
137324,98275,4823
137325,98276,7273
137326,98277,6368
137327,98278,6369
137328,98279,6050
137329,98280,6051
137330,98281,8066
137331,98283,6284
137332,98284,6055
137333,98285,5650
137334,98287,8384
137335,98288,7676
137336,98289,8793
137337,98290,8794
137338,98291,8795
137339,98292,5642
137340,98293,6043
137341,98294,5658
137342,98295,5660
137343,98296,8809
137344,98297,8811
137345,98298,8812
137346,98299,8814
137347,98300,9283
137348,98302,9033
137349,98303,9036
137350,98304,10304
137351,98305,10305
137352,98306,10306
137353,98307,10307
137354,98309,9367
137355,98310,8957
137356,98311,8804
137357,98312,8822
137358,98313,8824
137359,98314,8906
137360,98315,8907
137361,98316,8974
137362,98317,7228
137363,98318,8898
137364,98319,8899
137365,98320,7993
137366,98322,8959
137367,98323,9018
137368,98324,9057
137369,98325,9058
137370,98326,8432
137371,98327,9186
137372,98328,7994
137373,98332,7995
137374,98334,8007
137375,98335,9059
137376,98337,8998
137377,98338,8999
137378,98339,9000
137379,98340,9002
137380,98341,8918
137381,98343,8979
137382,98344,8980
137383,98345,9223
137384,98346,9224
137385,98347,9225
137386,98348,9193
137387,98349,8960
137388,98350,8961
137389,98351,8962
137390,98355,8008
137391,98356,8029
137392,98358,8954
137393,98359,9062
137394,98360,9166
137395,98362,8909
137396,98363,8912
137397,98364,9052
137398,98365,8388
137399,98366,9719
137400,98367,9023
137401,98368,9024
137402,98369,9025
137403,98372,9530
137404,98374,8917
137405,98375,8927
137406,98376,8775
137407,98377,9204
137408,98378,9205
137409,98379,8780
137410,98380,9240
137411,98381,8955
137412,98382,8958
137413,98383,8965
137414,98384,9606
137415,98391,9019
137416,98392,8404
137417,98394,9141
137418,98395,9195
137419,98396,9196
137420,98397,9241
137421,98400,8149
137422,98401,9003
137423,98402,9014
137424,98404,9139
137425,98405,9140
137426,98406,9142
137427,98407,9144
137428,98408,7560
137429,98409,7808
137430,98410,7992
137431,98411,9212
137432,98412,9213
137433,98413,9214
137434,98414,9216
137435,98415,9217
137436,98416,10301
137437,98417,9054
137438,98418,9185
137439,98419,9230
137440,98420,9055
137441,98421,9056
137442,98422,10699
137443,98423,8902
137444,98424,8904
137445,98425,8905
137446,98426,9008
137447,98427,8776
137448,98428,8627
137449,98429,9231
137450,98430,9232
137451,98431,9233
137452,98432,9198
137453,98434,9208
137454,98435,9209
137455,98436,8991
137456,98438,9063
137457,98439,8981
137458,98440,8982
137459,98441,8403
137460,98442,8405
137461,98443,8406
137462,98445,8782
137463,98446,9150
137464,98447,9152
137465,98448,9312
137466,98449,9313
137467,98450,9165
137468,98451,8992
137469,98452,8993
137470,98453,9006
137471,98454,10312
137472,98455,9263
137473,98457,9169
137474,98459,8900
137475,98460,9009
137476,98461,9010
137477,98462,9048
137478,98465,8485
137479,98466,8486
137480,98467,8487
137481,98468,9102
137482,98469,9105
137483,98470,9123
137484,98471,8919
137485,98472,8920
137486,98473,9183
137487,98476,8971
137488,98477,8488
137489,98479,9229
137490,98482,9047
137491,98483,8825
137492,98484,8842
137493,98485,8826
137494,98486,8828
137495,98487,8829
137496,98488,8830
137497,98489,8931
137498,98490,8932
137499,98492,8963
137500,98493,10303
137501,98494,9361
137502,98495,9127
137503,98496,9128
137504,98497,8972
137505,98500,8983
137506,98501,8781
137507,98502,8683
137508,98503,9203
137509,98504,9044
137510,98505,9145
137511,98506,9146
137512,98507,9100
137513,98508,9101
137514,98509,7449
137515,98510,9184
137516,98512,8985
137517,98513,8986
137518,98514,8949
137519,98515,8970
137520,98516,8975
137521,98517,8897
137522,98518,8852
137523,98519,8854
137524,98520,8856
137525,98521,9147
137526,98522,9226
137527,98523,9227
137528,98524,9228
137529,98525,9188
137530,98526,9200
137531,98527,9207
137532,98529,8851
137533,98530,8969
137534,98531,9045
137535,98532,9046
137536,98533,9158
137537,98534,9159
137538,98535,9442
137539,98536,8079
137540,98537,9293
137541,98538,8628
137542,98540,7985
137543,98541,7986
137544,98542,8547
137545,98543,8583
137546,98544,8028
137547,98545,7741
137548,98546,9294
137549,98547,9295
137550,98548,9296
137551,98549,9086
137552,98550,9125
137553,98551,9126
137554,98552,7678
137555,98553,8947
137556,98554,9160
137557,98555,9161
137558,98557,9031
137559,98558,9032
137560,98559,8756
137561,98560,9302
137562,98561,9304
137563,98563,9162
137564,98564,9163
137565,98565,8489
137566,98566,8077
137567,98567,8078
137568,98569,3867
137569,98570,8840
137570,98571,7360
137571,98572,7361
137572,98573,7362
137573,98574,8757
137574,98575,8791
137575,98576,8792
137576,98577,8857
137577,98578,8173
137578,98579,7987
137579,98580,8409
137580,98581,8492
137581,98582,11141
137582,98583,9154
137583,98584,9085
137584,98586,8546
137585,98587,7806
137586,98588,7807
137587,98589,7766
137588,98591,9155
137589,98592,9156
137590,98593,8633
137591,98594,8688
137592,98595,9135
137593,98596,6516
137594,98597,7453
137595,98598,8243
137596,98599,11098
137597,98600,5649
137598,98601,6344
137599,98602,8385
137601,98604,8703
137602,98605,8774
137603,98607,8914
137604,98608,8953
137605,98609,9380
137606,98610,9380
137607,98612,7988
137608,98613,9360
137609,98614,9087
137610,98615,8903
137611,98616,8908
137612,98617,9364
137613,98618,7768
137614,98619,8412
137615,98626,9314
137616,98627,7734
137617,98628,8997
137618,98629,8859
137619,98630,8861
137620,98631,8863
137621,98632,8864
137622,98633,8784
137623,98634,8785
137624,98635,8786
137625,98636,6635
137626,98637,6636
137627,98638,9137
137628,98639,9038
137629,98640,9065
137630,98641,8865
137631,98642,8866
137632,98643,8867
137633,98644,8868
137634,98645,9026
137635,98646,9027
137636,98647,6637
137637,98648,8928
137638,98649,8832
137639,98650,8833
137640,98651,8834
137641,98652,8777
137642,98653,8844
137643,98654,9074
137644,98655,9078
137645,98656,9080
137646,98657,9082
137647,98658,9083
137648,98659,9084
137649,98660,8491
137650,98661,8858
137651,98662,8765
137652,98663,7561
137653,98664,7989
137654,98665,7990
137655,98666,8630
137656,98667,6474
137657,98668,7131
137658,98670,7114
137659,98671,7740
137660,98672,8743
137661,98673,6522
137662,98674,8789
137663,98675,9264
137664,98676,9328
137665,98678,8847
137666,98679,8848
137667,98682,6453
137668,98683,6454
137669,98684,7767
137670,98688,8849
137671,98689,8850
137672,98690,8501
137673,98691,6458
137674,98692,8758
137675,98693,8759
137676,98694,8818
137677,98695,8819
137678,98696,8820
137679,98698,9021
137680,98699,9037
137681,98701,8407
137682,98702,9171
137683,98703,9174
137684,98704,9177
137685,98705,9178
137686,98706,9179
137687,98709,7978
137688,98710,7146
137689,98711,8030
137690,98713,9319
137691,98714,9323
137692,98715,8444
137693,98716,6530
137694,98717,6532
137695,98719,8764
137696,98720,8945
137697,98721,8761
137698,98724,1002
137699,98725,7742
137700,98726,6056
137701,98727,10325
137702,98728,10326
137703,98730,8787
137704,98731,2012
137705,98732,10645
137706,98733,11208
137707,98734,5687
137708,98740,5951
137709,98741,6041
137710,98742,10831
137712,98744,10311
137713,98746,9072
137714,98747,9073
137715,98748,8956
137716,98749,4160
137717,98750,4346
137718,98751,4174
137719,98752,4184
137720,98753,6711
137721,98754,6951
137722,98755,9621
137723,98757,5663
137724,98758,10858
137725,98759,11152
137726,98760,10327
137727,98761,10445
137728,98762,10315
137729,98763,10317
137730,98764,11206
137732,98767,11163
137733,98768,9157
137734,98769,10587
137735,98771,7451
137736,98772,10792
137737,98774,10794
137738,98775,11412
137739,98776,11415
137740,98777,1533
137741,98778,11165
137742,98779,4286
137743,98780,6736
137744,98782,11100
137745,98783,11101
137746,98784,10602
137747,98785,10316
137748,98786,10320
137749,98787,11683
137750,98789,5695
137751,98790,7965
137752,98791,5716
137753,98792,10514
137754,98793,10757
137755,98794,10507
137756,98795,10394
137757,98796,11203
137758,98797,6207
137759,98798,5712
137760,98801,11582
137761,98802,10361
137762,98803,10644
137763,98804,10687
137764,98805,10689
137765,98806,10690
137766,98807,10921
137767,98808,10922
137768,98811,10920
137769,98812,11170
137770,98813,7364
137771,98814,10818
137772,98815,10830
137773,98816,4175
137774,98817,4299
137775,98818,5151
137776,98819,15208
137777,98820,11205
137778,98823,10822
137779,98824,11224
137780,98825,10727
137781,98828,11167
137782,98829,11169
137783,98830,10577
137784,98832,11207
137785,98834,7363
137786,98835,10918
137787,98837,6361
137788,98838,11109
137789,98839,8401
137790,98840,8498
137791,98841,11166
137792,98842,11168
137793,98843,10398
137794,98848,9681
137795,98849,13171
137796,98850,12143
137797,98851,11363
137798,98852,11081
137799,98853,9089
137800,98854,9090
137801,98855,10392
137802,98856,10393
137803,98857,8967
137804,98858,8968
137805,98859,9015
137806,98860,10684
137807,98861,1335
137808,98864,4214
137809,98868,9189
137810,98869,9051
137811,98870,9618
137812,98871,10338
137813,98872,9091
137814,98873,9092
137815,98874,9180
137816,98877,9016
137817,98878,8913
137818,98879,8916
137819,98880,12144
137821,98883,12534
137822,98884,1544
137823,98885,1588
137824,98886,9168
137825,98887,9170
137826,98888,10646
137827,98889,8942
137828,98892,9039
137829,98894,11682
137830,98895,11569
137831,98896,6734
137832,98897,9619
137833,98898,8921
137834,98899,10444
137835,98900,10360
137836,98901,11231
137839,98905,9040
137840,98907,9172
137841,98908,9070
137842,98909,8885
137843,98910,8841
137844,98911,9176
137845,98912,9181
137846,98913,10463
137847,98914,9094
137848,98916,10592
137849,98922,9260
137850,98923,9620
137851,98924,9466
137852,98926,9095
137853,98927,9098
137854,98928,8933
137855,98929,8934
137856,98930,9007
137857,98932,10419
137858,98934,10460
137859,98935,10464
137860,98936,8423
137861,98937,8424
137862,98938,9079
137863,98939,8922
137864,98943,118
137865,98944,9131
137866,98945,9132
137867,98946,9133
137868,98947,9134
137869,98948,8988
137870,98949,9075
137871,98951,8896
137872,98952,9066
137873,98953,9067
137874,98954,8966
137875,98955,9081
137876,98956,9088
137877,98957,7967
137878,98958,7969
137879,98959,9096
137880,98960,9097
137881,98963,9005
137882,98964,10308
137883,98965,10310
137884,98966,8994
137885,98967,9071
137886,98968,10302
137887,98970,10604
137888,98971,10605
137889,98972,10606
137890,98973,10607
137891,98974,10608
137892,98979,10713
137893,98980,10716
137894,98981,1102
137895,98982,10603
137896,98983,4186
137897,98985,117
137898,98986,8526
137899,98988,9221
137900,98989,9222
137901,98991,8938
137902,98992,8940
137903,98993,8976
137904,98994,8977
137905,98996,10601
137906,98997,7991
137907,98998,8950
137908,98999,8951
137909,99000,9194
137910,99001,10322
137911,99002,10324
137912,99003,8978
137913,99004,8996
137914,99005,9064
137915,99006,10719
137916,99007,10586
137917,99010,10622
137918,99015,9191
137919,99016,9192
137920,99017,9129
137921,99018,9249
137922,99019,9252
137923,99020,8943
137924,99021,1244
137925,99024,10663
137926,99025,9197
137927,99028,9451
137928,99029,8926
137929,99030,8929
137930,99031,8946
137931,99032,11622
137932,99035,9069
137933,99037,12685
137934,99039,8800
137935,99040,8874
137936,99041,8910
137937,99042,11667
137938,99043,11673
137939,99044,3831
137940,99045,9138
137941,99046,12683
137942,99047,12226
137943,99048,12227
137944,99049,12229
137945,99050,9103
137946,99052,12238
137947,99053,12239
137948,99054,9301
137949,99059,7733
137950,99062,13536
137951,99064,11825
137952,99066,12350
137953,99067,11610
137954,99068,11611
137955,99069,11612
137956,99070,9199
137957,99072,9206
137960,99077,12835
137961,99080,8860
137962,99081,1332
137963,99082,8798
137964,99083,8408
137965,99084,11643
137966,99085,9104
137967,99086,8783
137969,99088,8496
137970,99092,9190
137971,99093,10455
137972,99094,12763
137973,99095,10548
137974,99096,6045
137975,99097,5774
137976,99098,10793
137977,99099,11613
137978,99100,4623
137979,99101,8855
137980,99102,8823
137981,99103,9187
137982,99104,11826
137983,99107,12733
137984,99108,8948
137985,99109,12726
137986,99110,12727
137987,99112,4408
137988,99113,6286
137989,99119,3101
137990,99120,12728
137991,99121,3122
137992,99123,12261
137993,99124,9077
137994,99126,12696
137995,99128,12836
137996,99129,12837
137997,99130,12838
137998,99132,12215
137999,99133,12216
138000,99134,8862
138001,99135,5487
138002,99136,6708
138003,99137,12301
138004,99139,8915
138005,99140,11566
138006,99142,8810
138007,99143,8584
138008,99144,8768
138009,99145,2803
138010,99150,12719
138011,99151,12720
138012,99152,5723
138013,99154,12706
138014,99155,12707
138015,99156,1880
138016,99158,12224
138017,99159,11286
138018,99161,12284
138019,99162,5697
138021,99165,12650
138022,99166,9182
138023,99167,9439
138024,99168,11584
138025,99169,10300
138026,99170,10424
138027,99171,2697
138028,99172,12288
138029,99173,11444
138030,99174,2600
138031,99175,8901
138032,99176,9001
138033,99177,12906
138034,99180,8763
138035,99181,8875
138036,99182,10309
138037,99183,12704
138038,99184,12705
138039,99186,12231
138040,99187,9035
138041,99188,7192
138042,99189,9050
138043,99193,9130
138044,99196,12300
138045,99202,11810
138047,99205,8984
138048,99206,11562
138049,99208,13143
138050,99212,11602
138051,99215,11197
138052,99216,12327
138053,99218,8387
138054,99219,980
138055,99222,12526
138056,99224,9049
138057,99225,9251
138058,99227,9211
138059,99228,9167
138060,99231,10546
138061,99233,2791
138062,99234,12888
138063,99238,11815
138065,99240,11951
138066,99241,11952
138067,99242,8853
138068,99244,11023
138070,99247,11302
138071,99250,11614
138072,99251,9298
138073,99252,12325
138074,99253,11827
138075,99254,11026
138076,99255,11027
138078,99260,7086
138079,99261,11828
138080,99262,11669
138082,99264,11670
138083,99265,11671
138084,99266,11672
138085,99267,12286
138086,99268,12353
138087,99269,9175
138088,99270,9093
138089,99272,11615
138091,99274,11148
138092,99275,11564
138093,99276,11846
138094,99277,4266
138095,99278,11325
138096,99279,9013
138097,99280,9004
138098,99283,9305
138099,99284,11038
138101,99288,8494
138102,99290,8843
138103,99291,1036
138104,99294,10609
138105,99297,11836
138106,99298,5130
138107,99299,4754
138108,99301,11445
138109,99302,11649
138110,99303,8989
138111,99304,4146
138112,99305,11645
138113,99306,11648
138114,99307,5972
138115,99308,11563
138116,99309,8827
138117,99310,4277
138118,99311,11676
138120,99315,10318
138121,99317,11948
138122,99318,8935
138123,99319,9034
138124,99320,9421
138125,99321,11039
138126,99322,11642
138127,99323,902
138128,99326,9099
138129,99328,8911
138130,99329,11644
138131,99332,11590
138132,99333,11164
