ID,ChrModelTextureTargetID,MaterialResourcesID
7059,14,653945
7060,1,653959
7061,13,653933
7062,14,653946
7063,1,653960
7064,13,653934
7065,14,653947
7066,1,653961
7067,13,653935
7068,14,653948
7069,1,653962
7070,13,653936
7071,14,653949
7072,1,653963
7073,13,653937
7074,14,653950
7075,1,653967
7076,13,653938
7077,14,653951
7078,1,653968
7079,13,653939
7080,14,653952
7081,4,653593
7082,4,653593
7083,4,653593
7084,4,653593
7085,4,653593
7086,4,653593
7087,4,653593
7088,4,653593
7089,4,653593
7090,4,653593
7091,4,653593
7092,4,653593
7093,5,653738
7094,5,653740
7095,5,653742
7096,5,653744
7097,5,653746
7098,5,653748
7099,5,653750
7100,5,653752
7101,5,653754
7102,5,653755
7103,5,653756
7104,5,653757
7105,5,653758
7106,4,653606
7107,4,653606
7108,4,653606
7109,4,653606
7110,4,653606
7111,4,653606
7112,4,653606
7113,4,653606
7114,4,653606
7115,5,653760
7116,5,653762
7117,5,653764
7118,5,653766
7119,5,653768
7120,5,653770
7121,5,653772
7122,5,653774
7123,5,653776
7124,4,653619
7125,4,653619
7126,4,653619
7127,4,653619
7128,4,653619
7129,4,653619
7130,4,653619
7131,4,653619
7132,4,653619
7133,5,653778
7134,5,653780
7135,5,653782
7136,5,653784
7137,5,653786
7138,5,653788
7139,5,653790
7140,5,653792
7141,5,653794
7142,4,653632
7143,4,653632
7144,4,653632
7145,4,653632
7146,4,653632
7147,4,653632
7148,4,653632
7149,4,653632
7150,4,653632
7151,5,653796
7152,5,653798
7153,5,653800
7154,5,653802
7155,5,653804
7156,5,653806
7157,5,653808
7158,5,653810
7159,5,653812
7160,4,653645
7161,4,653645
7162,4,653645
7163,4,653645
7164,4,653645
7165,4,653645
7166,4,653645
7167,4,653645
7168,4,653645
7169,5,653814
7170,5,653816
7171,5,653818
7172,5,653820
7173,5,653822
7174,5,653824
7175,5,653826
7176,5,653828
7177,5,653830
7178,4,653658
7179,4,653658
7180,4,653658
7181,4,653658
7182,4,653658
7183,4,653658
7184,4,653658
7185,4,653658
7186,4,653658
7187,5,653832
7188,5,653834
7189,5,653836
7190,5,653838
7191,5,653840
7192,5,653842
7193,5,653844
7194,5,653846
7195,5,653848
7196,4,653671
7197,4,653671
7198,4,653671
7199,4,653671
7200,4,653671
7201,4,653671
7202,4,653671
7203,4,653671
7204,4,653671
7205,4,653671
7206,4,653671
7207,4,653671
7208,5,653850
7209,5,653852
7210,5,653854
7211,5,653856
7212,5,653858
7213,5,653860
7214,5,653862
7215,5,653864
7216,5,653866
7217,5,653867
7218,5,653868
7219,5,653869
7220,4,653684
7221,4,653684
7222,4,653684
7223,4,653684
7224,4,653684
7225,4,653684
7226,4,653684
7227,4,653684
7228,4,653684
7229,5,653871
7230,5,653873
7231,5,653875
7232,5,653877
7233,5,653879
7234,5,653881
7235,5,653883
7236,5,653885
7237,5,653887
7238,4,653697
7239,4,653697
7240,4,653697
7241,4,653697
7242,4,653697
7243,4,653697
7244,4,653697
7245,4,653697
7246,4,653697
7247,5,653889
7248,5,653891
7249,5,653893
7250,5,653895
7251,5,653897
7252,5,653899
7253,5,653901
7254,5,653903
7255,5,653905
7256,4,653710
7257,4,653710
7258,4,653710
7259,4,653710
7260,4,653710
7261,4,653710
7262,4,653710
7263,4,653710
7264,4,653710
7265,4,653710
7266,4,653710
7267,4,653710
7268,5,653907
7269,5,653909
7270,5,653911
7271,5,653913
7272,5,653915
7273,5,653917
7274,5,653919
7275,5,653921
7276,5,653923
7277,5,653924
7278,5,653925
7279,5,653926
7280,4,653593
7281,4,653593
7282,4,653593
7283,4,653593
7284,4,653593
7285,4,653593
7286,4,653593
7287,4,653593
7288,4,653593
7289,4,653593
7290,4,653593
7291,4,653593
7292,5,653737
7293,5,653739
7294,5,653741
7295,5,653743
7296,5,653745
7297,5,653747
7298,5,653749
7299,5,653751
7300,5,653753
7301,4,653606
7302,4,653606
7303,4,653606
7304,4,653606
7305,4,653606
7306,4,653606
7307,4,653606
7308,4,653606
7309,4,653606
7310,5,653759
7311,5,653761
7312,5,653763
7313,5,653765
7314,5,653767
7315,5,653769
7316,5,653771
7317,5,653773
7318,5,653775
7319,4,653619
7320,4,653619
7321,4,653619
7322,4,653619
7323,4,653619
7324,4,653619
7325,4,653619
7326,4,653619
7327,4,653619
7328,5,653777
7329,5,653779
7330,5,653781
7331,5,653783
7332,5,653785
7333,5,653787
7334,5,653789
7335,5,653791
7336,5,653793
7337,4,653632
7338,4,653632
7339,4,653632
7340,4,653632
7341,4,653632
7342,4,653632
7343,4,653632
7344,4,653632
7345,4,653632
7346,5,653795
7347,5,653797
7348,5,653799
7349,5,653801
7350,5,653803
7351,5,653805
7352,5,653807
7353,5,653809
7354,5,653811
7355,4,653645
7356,4,653645
7357,4,653645
7358,4,653645
7359,4,653645
7360,4,653645
7361,4,653645
7362,4,653645
7363,4,653645
7364,5,653813
7365,5,653815
7366,5,653817
7367,5,653819
7368,5,653821
7369,5,653823
7370,5,653825
7371,5,653827
7372,5,653829
7373,4,653658
7374,4,653658
7375,4,653658
7376,4,653658
7377,4,653658
7378,4,653658
7379,4,653658
7380,4,653658
7381,4,653658
7382,5,653831
7383,5,653833
7384,5,653835
7385,5,653837
7386,5,653839
7387,5,653841
7388,5,653843
7389,5,653845
7390,5,653847
7391,4,653671
7392,4,653671
7393,4,653671
7394,4,653671
7395,4,653671
7396,4,653671
7397,4,653671
7398,4,653671
7399,4,653671
7400,4,653671
7401,4,653671
7402,4,653671
7403,5,653849
7404,5,653851
7405,5,653853
7406,5,653855
7407,5,653857
7408,5,653859
7409,5,653861
7410,5,653863
7411,5,653865
7412,4,653684
7413,4,653684
7414,4,653684
7415,4,653684
7416,4,653684
7417,4,653684
7418,4,653684
7419,4,653684
7420,4,653684
7421,5,653870
7422,5,653872
7423,5,653874
7424,5,653876
7425,5,653878
7426,5,653880
7427,5,653882
7428,5,653884
7429,5,653886
7430,11,653426
7431,10,653189
7432,11,653426
7433,11,653426
7434,11,653426
7435,11,653426
7436,11,653426
7437,11,653426
7438,11,653426
7439,11,653426
7440,11,653426
7441,11,653426
7442,11,653426
7443,11,653426
7444,11,653426
7445,11,653426
7446,11,653426
7447,10,653177
7448,10,653178
7449,11,653427
7450,10,653179
7451,11,653428
7452,10,653180
7453,11,653429
7454,10,653181
7455,11,653430
7456,10,653182
7457,11,653431
7458,10,653183
7459,11,653432
7460,10,653184
7461,11,653433
7462,10,653185
7463,11,653434
7464,10,653186
7465,11,653435
7466,10,653187
7467,11,653436
7468,10,653188
7469,11,653437
7470,1,207734
7471,13,207704
7472,1,207735
7473,13,207705
7474,1,207736
7475,13,207706
7476,1,207737
7477,13,207707
7478,1,207738
7479,13,207708
7480,1,207739
7481,13,207709
7482,1,207740
7483,13,207710
7484,1,207741
7485,13,207711
7486,1,207742
7487,13,207712
7488,1,207743
7489,13,207713
7490,1,207744
7491,1,208015
7492,1,208016
7493,1,208017
7494,1,208018
7495,1,208019
7496,1,207745
7497,13,207716
7498,1,207746
7499,13,207717
7500,1,207747
7501,13,207718
7502,1,236782
7503,13,236776
7504,15,214828
7505,1,236783
7506,13,236778
7507,15,214829
7508,1,236784
7509,13,236779
7510,1,236785
7511,13,236780
7512,1,236786
7513,13,236780
7514,1,236787
7515,13,236781
7516,1,262265
7517,1,208020
7518,13,207715
7519,5,207491
7520,5,207492
7521,5,207493
7522,5,207494
7523,5,207495
7524,5,207496
7525,5,207497
7526,5,207498
7527,5,207499
7528,5,207500
7529,5,236740
7530,5,236741
7531,5,236742
7532,5,236743
7533,5,236744
7534,5,236745
7535,5,262259
7536,5,207505
7537,5,207506
7538,5,207507
7539,5,207508
7540,5,207509
7541,5,207510
7542,5,207511
7543,5,207512
7544,5,207513
7545,5,207514
7546,5,236746
7547,5,236747
7548,5,236748
7549,5,236749
7550,5,236750
7551,5,236751
7552,5,207515
7553,5,207516
7554,5,207517
7555,5,207518
7556,5,207519
7557,5,207520
7558,5,207521
7559,5,207522
7560,5,207523
7561,5,207524
7562,5,207525
7563,5,207526
7564,5,207527
7565,5,236752
7566,5,236753
7567,5,236754
7568,5,236755
7569,5,236756
7570,5,236757
7571,5,207528
7572,5,207529
7573,5,207530
7574,5,207531
7575,5,207532
7576,5,207533
7577,5,207534
7578,5,207535
7579,5,207536
7580,5,207537
7581,5,236758
7582,5,236759
7583,5,236760
7584,5,236761
7585,5,236762
7586,5,236763
7587,5,207538
7588,5,207539
7589,5,207540
7590,5,207541
7591,5,207542
7592,5,207543
7593,5,207544
7594,5,207545
7595,5,207546
7596,5,207547
7597,5,207548
7598,5,207549
7599,5,207550
7600,5,236764
7601,5,236765
7602,5,236766
7603,5,236767
7604,5,236768
7605,5,236769
7606,5,207551
7607,5,207552
7608,5,207553
7609,5,207554
7610,5,207555
7611,5,207556
7612,5,207557
7613,5,207558
7614,5,207559
7615,5,207560
7616,5,236770
7617,5,236771
7618,5,236772
7619,5,236773
7620,5,236774
7621,5,236775
7622,5,207561
7623,5,207562
7624,5,207563
7625,5,207564
7626,5,207565
7627,5,207566
7628,5,207567
7629,5,207568
7630,5,207569
7631,5,207570
7632,5,207571
7633,5,207572
7634,5,207573
7635,5,207574
7636,5,207575
7637,5,207576
7638,5,207577
7639,5,207578
7640,5,207579
7641,5,207580
7642,5,207581
7643,5,207582
7644,5,207583
7645,5,207584
7646,5,207585
7647,5,207586
7648,5,207587
7649,5,207588
7650,5,207589
7651,5,207590
7652,5,207591
7653,5,207592
7654,5,207593
7655,5,207594
7656,5,207595
7657,5,207596
7658,5,207597
7659,5,207598
7660,5,207599
7661,5,207600
7662,5,207601
7663,5,207602
7664,5,207603
7665,5,207604
7666,5,207605
7667,5,207606
7668,5,207607
7669,5,207608
7670,5,207609
7671,5,207610
7672,5,207611
7673,5,207612
7674,5,207613
7675,5,207614
7676,5,207615
7677,5,207616
7678,5,207617
7679,5,207618
7680,5,207619
7681,5,207620
7682,5,207621
7683,5,207622
7684,5,207623
7685,5,207624
7686,5,207625
7687,5,207626
7688,5,207627
7689,5,207628
7690,5,207629
7691,5,207630
7692,5,207631
7693,5,207632
7694,5,207633
7695,5,207634
7696,5,207635
7697,5,207636
7698,5,207637
7699,5,207638
7700,5,207639
7701,5,207640
7702,5,207641
7703,5,207642
7704,5,207643
7705,5,207644
7706,5,207645
7707,5,207646
7708,5,207647
7709,5,207648
7710,5,207649
7711,5,207650
7712,5,207651
7713,5,207652
7714,5,207653
7715,5,207654
7716,5,207655
7717,5,207656
7718,5,207657
7719,5,207658
7720,5,207659
7721,5,207660
7722,5,207661
7723,5,207662
7724,5,207663
7725,5,207664
7726,5,207665
7727,5,207666
7728,5,207667
7729,5,207668
7730,5,207669
7731,5,207670
7732,5,207671
7733,5,207672
7734,5,207673
7735,5,207674
7736,5,207675
7737,5,207676
7738,5,207677
7739,5,207678
7740,5,207679
7741,5,207680
7742,5,207681
7743,5,207682
7744,5,207683
7745,5,207684
7746,5,207685
7747,5,207686
7748,5,207687
7749,5,207688
7750,5,207689
7751,5,207690
7752,5,207691
7753,5,207692
7754,5,207693
7755,5,207694
7756,5,207695
7757,5,207696
7758,5,207697
7759,5,207698
7760,5,207699
7761,5,207700
7762,5,207701
7763,5,207702
7764,5,207703
7765,5,445798
7766,5,445801
7767,5,445790
7768,5,445787
7769,5,445810
7770,5,445815
7771,5,445797
7772,5,445803
7773,5,445813
7774,5,445789
7775,5,445791
7776,5,445794
7777,5,445811
7778,5,445818
7779,5,445812
7780,5,445809
7781,5,445807
7782,5,445788
7783,5,445832
7784,5,445836
7785,5,445833
7786,5,445829
7787,5,445821
7788,5,445830
7789,5,445835
7790,5,445822
7791,5,445827
7792,5,445820
7793,5,445831
7794,5,445828
7795,12,215208
7796,12,215208
7797,10,271263
7798,12,271264
7799,12,215208
7800,12,215208
7801,12,215208
7802,11,215208
7803,12,215208
7804,12,215208
7805,12,215208
7806,12,215208
7807,12,215208
7808,12,215208
7809,12,215208
7810,12,215208
7811,12,215208
7812,12,215208
7813,12,215208
7814,10,208006
7815,12,215196
7816,10,208052
7817,12,215197
7818,10,208053
7819,12,215198
7820,10,208054
7821,12,215199
7822,10,208055
7823,12,215200
7824,10,208056
7825,12,215201
7826,10,208057
7827,12,215202
7828,10,208058
7829,12,215203
7830,10,208059
7831,12,215204
7832,10,208060
7833,12,215205
7834,10,208061
7835,12,215206
7836,10,208062
7837,12,215207
7838,10,208063
7845,16,237549
7846,16,259736
7847,16,259742
7848,16,259748
7849,16,259754
7851,16,237550
7852,16,259737
7853,16,259743
7854,16,259749
7855,16,259755
7857,16,237551
7858,16,259738
7859,16,259744
7860,16,259750
7861,16,259756
7863,16,237552
7864,16,259739
7865,16,259745
7866,16,259751
7867,16,259757
7869,16,237553
7870,16,259740
7871,16,259746
7872,16,259752
7873,16,259758
7875,1,207472
7876,13,207434
7877,14,207453
7878,1,207473
7879,13,207435
7880,14,207454
7881,1,207474
7882,13,207436
7883,14,207455
7884,1,207475
7885,13,207437
7886,14,207456
7887,1,207476
7888,13,207438
7889,14,207457
7890,1,207477
7891,13,207439
7892,14,207458
7893,1,207478
7894,13,207440
7895,14,207459
7896,1,207479
7897,13,207441
7898,14,207460
7899,1,207480
7900,13,207442
7901,14,207461
7902,1,207481
7903,13,207443
7904,14,207462
7905,1,207482
7906,1,207483
7907,1,207484
7908,1,207485
7909,1,207486
7910,1,207487
7911,1,207488
7912,13,207450
7913,14,207469
7914,1,207489
7915,13,207451
7916,14,207470
7917,1,207490
7918,13,207452
7919,14,207471
7920,1,236232
7921,13,236224
7922,14,236228
7923,1,236233
7924,13,236225
7925,14,236229
7926,1,236234
7927,13,236226
7928,14,236230
7929,1,236235
7930,13,236227
7931,14,236231
7932,1,236674
7933,13,236670
7934,14,236672
7935,1,236675
7936,13,236671
7937,14,236673
7938,1,262256
7939,13,262252
7940,14,262254
7941,5,207219
7942,5,207220
7943,5,207221
7944,5,207222
7945,5,207223
7946,5,207224
7947,5,207225
7948,5,207226
7949,5,207227
7950,5,207228
7951,5,207235
7952,5,207236
7953,5,207237
7954,5,236192
7955,5,236193
7956,5,236194
7957,5,236195
7958,5,236658
7959,5,236659
7960,5,262250
7961,5,207238
7962,5,207239
7963,5,207240
7964,5,207241
7965,5,207242
7966,5,207243
7967,5,207244
7968,5,207245
7969,5,207246
7970,5,207247
7971,5,236198
7972,5,236199
7973,5,236200
7974,5,236201
7975,5,236660
7976,5,236661
7977,5,207248
7978,5,207249
7979,5,207250
7980,5,207251
7981,5,207252
7982,5,207253
7983,5,207254
7984,5,207255
7985,5,207256
7986,5,207257
7987,5,236204
7988,5,236205
7989,5,236206
7990,5,236207
7991,5,236662
7992,5,236663
7993,5,207258
7994,5,207259
7995,5,207260
7996,5,207261
7997,5,207262
7998,5,207263
7999,5,207264
8000,5,207266
8001,5,207267
8002,5,207268
8003,5,207269
8004,5,207270
8005,5,236208
8006,5,236209
8007,5,236210
8008,5,236211
8009,5,236664
8010,5,236665
8011,5,207271
8012,5,207272
8013,5,207273
8014,5,207274
8015,5,207275
8016,5,207276
8017,5,207277
8018,5,207278
8019,5,207279
8020,5,207280
8021,5,236214
8022,5,236215
8023,5,236216
8024,5,236217
8025,5,236666
8026,5,236667
8027,5,207281
8028,5,207282
8029,5,207283
8030,5,207284
8031,5,207285
8032,5,207286
8033,5,207287
8034,5,207288
8035,5,207289
8036,5,207290
8037,5,236220
8038,5,236221
8039,5,236222
8040,5,236223
8041,5,236668
8042,5,236669
8043,5,207291
8044,5,207292
8045,5,207293
8046,5,207294
8047,5,207295
8048,5,207296
8049,5,207297
8050,5,207298
8051,5,207299
8052,5,207300
8053,5,207301
8054,5,207302
8055,5,207303
8056,5,207304
8057,5,207305
8058,5,207306
8059,5,207307
8060,5,207308
8061,5,207309
8062,5,207310
8063,5,207311
8064,5,207312
8065,5,207313
8066,5,207314
8067,5,207315
8068,5,207316
8069,5,207317
8070,5,207318
8071,5,207319
8072,5,207320
8073,5,207321
8074,5,207322
8075,5,207323
8076,5,207324
8077,5,207325
8078,5,207326
8079,5,207327
8080,5,207328
8081,5,207329
8082,5,207330
8083,5,207331
8084,5,207332
8085,5,207333
8086,5,207334
8087,5,207335
8088,5,207336
8089,5,207337
8090,5,207338
8091,5,207339
8092,5,207340
8093,5,207341
8094,5,207342
8095,5,207343
8096,5,207344
8097,5,207345
8098,5,207346
8099,5,207347
8100,5,207348
8101,5,207349
8102,5,207350
8103,5,207351
8104,5,207352
8105,5,207353
8106,5,207354
8107,5,207355
8108,5,207356
8109,5,207357
8110,5,207358
8111,5,207359
8112,5,207360
8113,5,207361
8114,5,207362
8115,5,207363
8116,5,207364
8117,5,207365
8118,5,207366
8119,5,207367
8120,5,207368
8121,5,207369
8122,5,207370
8123,5,207371
8124,5,207372
8125,5,207373
8126,5,207374
8127,5,207375
8128,5,207376
8129,5,207377
8130,5,207378
8131,5,207379
8132,5,207380
8133,5,207381
8134,5,207382
8135,5,207383
8136,5,207384
8137,5,207385
8138,5,207386
8139,5,207387
8140,5,207388
8141,5,207389
8142,5,207390
8143,5,207391
8144,5,207392
8145,5,207393
8146,5,207394
8147,5,207395
8148,5,207396
8149,5,207397
8150,5,207398
8151,5,207399
8152,5,207400
8153,5,207401
8154,5,207402
8155,5,207403
8156,5,207404
8157,5,207405
8158,5,207406
8159,5,207407
8160,5,207408
8161,5,207409
8162,5,207410
8163,5,207411
8164,5,207412
8165,5,207413
8166,5,207414
8167,5,207415
8168,5,207416
8169,5,207417
8170,5,207418
8171,5,207419
8172,5,207420
8173,5,207421
8174,5,207422
8175,5,207423
8176,5,207424
8177,5,207425
8178,5,207426
8179,5,207427
8180,5,207428
8181,5,207429
8182,5,207430
8183,5,207431
8184,5,207432
8185,5,207433
8186,5,445772
8187,5,445773
8188,5,445774
8189,5,445775
8190,5,445776
8191,5,445777
8192,5,445784
8193,5,445778
8194,5,445804
8195,5,445779
8196,5,445783
8197,5,445782
8198,5,445780
8199,5,445785
8200,5,445795
8201,5,445793
8202,5,445781
8203,5,445819
8204,5,445786
8205,5,445814
8206,5,445816
8207,5,445817
8208,5,445796
8209,5,445805
8210,5,445802
8211,5,445792
8212,5,445808
8213,5,445800
8214,5,445799
8215,5,445806
8216,10,271263
8217,12,271261
8218,10,208006
8219,12,214823
8220,10,208052
8221,12,214824
8222,10,208053
8223,12,214825
8224,10,208054
8225,12,214826
8226,10,208055
8227,12,214827
8228,10,208056
8229,12,214828
8230,10,208057
8231,12,214829
8232,10,208058
8233,12,214830
8234,10,208059
8235,12,214831
8236,10,208060
8237,12,214832
8238,10,208061
8239,12,214833
8240,10,208062
8241,12,214834
8242,10,208063
8243,12,214835
8250,16,237543
8251,16,259382
8252,16,259388
8253,16,259394
8254,16,259400
8256,16,237544
8257,16,259383
8258,16,259389
8259,16,259395
8260,16,259401
8262,16,237545
8263,16,259384
8264,16,259390
8265,16,259396
8266,16,259402
8268,16,237546
8269,16,259385
8270,16,259391
8271,16,259397
8272,16,259403
8274,16,237547
8275,16,259386
8276,16,259392
8277,16,259398
8278,16,259404
8280,1,129687
8281,2,129487
8282,13,129653
8283,14,129670
8284,1,129688
8285,2,129488
8286,13,129654
8287,14,129671
8288,1,129689
8289,2,129489
8290,13,129655
8291,14,129672
8292,1,129690
8293,2,129490
8294,13,129656
8295,14,129673
8296,1,129691
8297,2,129491
8298,13,129657
8299,14,129674
8300,1,129692
8301,2,129492
8302,13,129658
8303,14,129675
8304,1,129693
8305,2,129493
8306,13,129659
8307,14,129676
8308,1,129694
8309,2,129494
8310,13,129660
8311,14,129677
8312,1,129695
8313,2,129495
8314,13,129661
8315,14,129678
8316,1,129696
8317,2,129496
8318,13,129662
8319,14,129679
8320,1,129697
8321,2,129497
8322,13,129663
8323,1,129698
8324,2,129498
8325,13,129664
8326,1,129699
8327,2,129499
8328,13,129665
8329,1,129700
8330,2,129500
8331,13,129666
8332,1,129701
8333,2,129501
8334,13,129667
8335,1,129702
8336,2,129502
8337,13,129668
8338,1,129703
8339,2,129503
8340,13,129669
8341,1,205460
8342,2,205459
8343,1,224261
8344,2,224258
8345,1,224263
8346,2,224259
8347,1,262284
8348,2,262275
8349,13,262280
8350,14,262282
8351,4,129504
8352,4,129505
8353,4,129506
8354,4,129507
8355,4,129508
8356,4,129509
8357,4,129510
8358,4,129511
8359,4,129512
8360,4,129513
8361,4,129514
8362,4,129515
8363,4,129516
8364,4,129517
8365,4,262278
8366,4,129521
8367,4,129522
8368,4,129523
8369,4,129524
8370,4,129525
8371,4,129526
8372,4,129527
8373,4,129528
8374,4,129529
8375,4,129530
8376,4,129531
8377,4,129532
8378,4,129533
8379,4,129534
8380,4,129518
8381,4,129519
8382,4,129520
8383,4,129538
8384,4,129539
8385,4,129540
8386,4,129541
8387,4,129542
8388,4,129543
8389,4,129544
8390,4,129545
8391,4,129546
8392,4,129547
8393,4,129548
8394,4,129549
8395,4,129550
8396,4,129551
8397,4,129555
8398,4,129556
8399,4,129557
8400,4,129558
8401,4,129559
8402,4,129560
8403,4,129561
8404,4,129562
8405,4,129563
8406,4,129564
8407,4,129565
8408,4,129566
8409,4,129567
8410,4,129568
8411,4,129569
8412,4,129570
8413,4,129571
8414,4,129572
8415,4,129573
8416,4,129574
8417,4,129575
8418,4,129576
8419,4,129577
8420,4,129578
8421,4,129579
8422,4,129580
8423,4,129581
8424,4,129582
8425,4,129552
8426,4,129553
8427,4,129554
8428,4,129583
8429,4,129584
8430,4,129585
8431,4,129586
8432,4,129587
8433,4,129588
8434,4,129589
8435,4,129590
8436,4,129591
8437,4,129592
8438,4,129593
8439,4,129594
8440,4,129595
8441,4,129596
8442,4,129597
8443,4,129598
8444,4,129599
8445,4,129600
8446,4,129601
8447,4,129602
8448,4,129603
8449,4,129604
8450,4,129605
8451,4,129606
8452,4,129607
8453,4,129608
8454,4,129609
8455,4,129610
8456,4,129611
8457,4,129612
8458,4,129613
8459,4,129614
8460,4,129615
8461,4,129616
