Description,ID,SourceTypeEnum,ItemModifiedAppearanceID,HouseDecorID
Item Appearance: (18740) - 5.0 Armor Feet - PLATE_REPUTATION_C_01 - Blue,8340,3,46068,0
Item Appearance: (17359) - 5.0 Armor Feet - MAIL_REPUTATION_C_01 - Brown,8341,3,46069,0
Item Appearance: (17351) - 5.0 Armor Feet - MAIL_REPUTATION_C_01 - Blue,8342,3,46070,0
Item Appearance: (18900) - 5.0 Armor Feet - LEATHER_REPUTATION_C_01 - Red,8343,3,46071,0
Item Appearance: (18839) - 5.0 Armor Feet - LEATHER_REPUTATION_C_01 - Brown,8344,3,46072,0
Item Appearance: (18990) - 5.0 Armor Feet - CLOTH_REPUTATION_C_01 - Blue,8345,3,46073,0
Item Appearance: (19298) - 5.0 Armor Feet - CLOTH_REPUTATION_C_01 - Black,8346,3,46074,0
Item Appearance: (18760) - 5.0 Armor Wrist - PLATE_REPUTATION_C_01 - Red,8347,3,46075,0
Item Appearance: (18754) - 5.0 Armor Wrist - PLATE_REPUTATION_C_01 - Green,8348,3,46076,0
Item Appearance: (18746) - 5.0 Armor Wrist - PLATE_REPUTATION_C_01 - Blue,8349,3,46077,0
Item Appearance: (17365) - 5.0 Armor Wrist - MAIL_REPUTATION_C_01 - Brown,8350,3,46078,0
Item Appearance: (17357) - 5.0 Armor Wrist - MAIL_REPUTATION_C_01 - Blue,8351,3,46079,0
Item Appearance: (18902) - 5.0 Armor Wrist - LEATHER_REPUTATION_C_01 - Red,8352,3,46080,0
Item Appearance: (18834) - 5.0 Armor Wrist - LEATHER_REPUTATION_C_01 - Brown,8353,3,46081,0
Item Appearance: (19302) - 5.0 Armor Wrist - CLOTH_REPUTATION_C_01 - Blue,8354,3,46086,0
Item Appearance: (19303) - 5.0 Armor Wrist - CLOTH_REPUTATION_C_01 - Black,8355,3,46087,0
Item Appearance: (19316) - 5.0 Armor Waist - PLATE_REPUTATION_C_01 - Red,8356,3,46142,0
Item Appearance: (18837) - 5.0 Armor Waist - PLATE_REPUTATION_C_01 - Green,8357,3,46143,0
Item Appearance: (18819) - 5.0 Armor Waist - PLATE_REPUTATION_C_01 - Blue,8358,3,46144,0
Item Appearance: (17358) - 5.0 Armor Waist - MAIL_REPUTATION_C_01 - Brown,8359,3,46145,0
Item Appearance: (17350) - 5.0 Armor Waist - MAIL_REPUTATION_C_01 - Blue,8360,3,46146,0
Item Appearance: (18788) - 5.0 Armor Waist - LEATHER_REPUTATION_C_01 - Red,8361,3,46147,0
Item Appearance: (18785) - 5.0 Armor Waist - LEATHER_REPUTATION_C_01 - Brown,8362,3,46148,0
Item Appearance: (18840) - 5.0 Armor Waist - CLOTH_REPUTATION_C_01 - Black,8363,3,46149,0
Item Appearance: (19317) - 5.0 Armor Waist - CLOTH_REPUTATION_C_01 - Blue,8364,3,46150,0
Item Appearance: (19129) - 5.0 Armor Cloak - CAPE_PANDARIA_C_01 - Blue (Tapered Long),8365,3,46151,0
Item Appearance: (19318) - 5.0 Armor Cloak - CAPE_PANDARIA_C_04 - Dark (Notched Long),8366,3,46152,0
Item Appearance: (19319) - 5.0 Armor Cloak - CAPE_PANDARIA_C_01 - Blue (Notched Long),8367,3,46153,0
Item Appearance: (19320) - 5.0 Armor Cloak - CAPE_PANDARIA_C_02 - Grey (Tapered Long),8368,3,46154,0
Item Appearance: (19321) - 5.0 Armor Cloak - CAPE_PANDARIA_C_03 - Yellow (Tapered Long),8369,3,46155,0
Item Appearance: (18786) - 5.0 Armor Legs - CLOTH_REPUTATION_C_01 - Blue,8370,3,46156,0
Item Appearance: (19322) - 5.0 Armor Legs - CLOTH_REPUTATION_C_01 - Black,8371,3,46157,0
Item Appearance: (18845) - 5.0 Armor Legs - LEATHER_REPUTATION_C_01 - Brown,8372,3,46158,0
Item Appearance: (18762) - 5.0 Armor Legs - LEATHER_REPUTATION_C_01 - Red,8373,3,46159,0
Item Appearance: (17355) - 5.0 Armor Legs - MAIL_REPUTATION_C_01 - Blue,8374,3,46160,0
Item Appearance: (17363) - 5.0 Armor Legs - MAIL_REPUTATION_C_01 - Brown,8375,3,46161,0
Item Appearance: (18752) - 5.0 Armor Legs - PLATE_REPUTATION_C_01 - Green,8376,3,46162,0
Item Appearance: (18744) - 5.0 Armor Legs - PLATE_REPUTATION_C_01 - Blue,8377,3,46163,0
Item Appearance: (18758) - 5.0 Armor Legs - PLATE_REPUTATION_C_01 - Red,8378,3,46164,0
Item Appearance: (18743) - 5.0 Armor Head - PLATE_REPUTATION_C_01 - Blue,8379,3,46165,0
Item Appearance: (19343) - 4.0 Armor Shirt - CLOTH_GILNEASCLOTHES_A_01PEASENT_CHEST,8380,3,46206,0
Item Appearance: (19344) - 4.0 Armor Shirt - CLOTH_GILNEASCLOTHES_A_01PEASENT_CHEST,8381,3,46207,0
Item Appearance: (19345) - 4.0 Armor Shirt - CLOTH_GILNEASCLOTHES_A_01PEASENT_SLEEVE,8382,3,46208,0
Item Appearance: (19346) - 4.0 Armor Shirt - CLOTH_GILNEASCLOTHES_A_01PEASENT_SLEEVE,8383,3,46209,0
Item Appearance: (19347) - 4.0 Armor Shirt - CLOTH_GILNEASCLOTHES_B_01NOBLEA_SLEEVE,8384,3,46210,0
Item Appearance: (19348) - 4.0 Armor Shirt - CLOTH_GILNEASCLOTHES_B_01NOBLEA_SLEEVE,8385,3,46211,0
Item Appearance: (19349) - 1.0 Armor Tabard - TABARD_A_03THERAMORE_CHEST,8386,3,46212,0
Item Appearance: (18751) - 5.0 Armor Head - PLATE_REPUTATION_C_01 - Green,8387,3,46213,0
Item Appearance: (18757) - 5.0 Armor Head - PLATE_REPUTATION_C_01 - Red,8388,3,46219,0
Item Appearance: (17362) - 5.0 Armor Head - MAIL_REPUTATION_C_01 - Brown,8389,3,46223,0
Item Appearance: (17354) - 5.0 Armor Head - MAIL_REPUTATION_C_01 - Blue,8390,3,46226,0
Item Appearance: (18843) - 5.0 Armor Head - LEATHER_REPUTATION_C_01 - Red,8391,3,46229,0
Item Appearance: (18790) - 5.0 Armor Head - LEATHER_REPUTATION_C_01 - Brown,8392,3,46230,0
Item Appearance: (18998) - 5.0 Armor Head - CLOTH_REPUTATION_C_01 - Black,8393,3,46255,0
Item Appearance: (18992) - 5.0 Armor Head - CLOTH_REPUTATION_C_01 - Blue,8394,3,46256,0
Item Appearance: (19362) - 5.0 Armor Shoulder - CLOTH_REPUTATION_C_01 - Blue,8395,3,46257,0
Item Appearance: (18815) - 5.0 Armor Shoulder - CLOTH_REPUTATION_C_01 - Black,8396,3,46258,0
Item Appearance: (18792) - 5.0 Armor Shoulder - LEATHER_REPUTATION_C_01 - Red,8397,3,46259,0
Item Appearance: (18814) - 5.0 Armor Shoulder - LEATHER_REPUTATION_C_01 - Brown,8398,3,46260,0
Item Appearance: (17356) - 5.0 Armor Shoulder - MAIL_REPUTATION_C_01 - Blue,8399,3,46261,0
Item Appearance: (17364) - 5.0 Armor Shoulder - MAIL_REPUTATION_C_01 - Brown,8400,3,46262,0
Item Appearance: (18759) - 5.0 Armor Shoulder - PLATE_REPUTATION_C_01 - Red,8401,3,46263,0
Item Appearance: (18753) - 5.0 Armor Shoulder - PLATE_REPUTATION_C_01 - Green,8402,3,46264,0
Item Appearance: (18745) - 5.0 Armor Shoulder - PLATE_REPUTATION_C_01 - Blue,8403,3,46265,0
Item Appearance: (18341) - 5.0 Weapon Dagger - KNIFE_1H_MANTID_01,8404,3,46287,0
Item Appearance: (18340) - 5.0 Weapon Dagger - KNIFE_1H_MANTID_01,8405,3,46288,0
Item Appearance: (18597) - 5.0 Weapon Sword1H - POLEARM_2H_MANTID_01,8406,3,46289,0
Item Appearance: (18774) - 1.0 Weapon Staff - STAFF_2H_MANTID_01,8407,3,46290,0
Item Appearance: (18936) - 5.0 Weapon Sword1H - SWORD_1H_MANTID_01,8408,3,46291,0
Item Appearance: (18596) - 5.0 Weapon Sword1H - SWORD_1H_MANTID_02,8409,3,46292,0
Item Appearance: (18598) - 5.0 Weapon Sword2H - SWORD_2H_MANTID_01,8410,3,46293,0
Item Appearance: (19368) - 5.0 Weapon Guns - FIREARM_2H_RIFLE_PANDARAID_D_02 - Purple,8411,3,46294,0
Item Appearance: (18649) - 1.0 Weapon Mace1H - MACE_1H_PANDARIATRADESKILL_C_01 - Orange,8412,3,46295,0
Item Appearance: (19369) - 1.0 Armor Tabard - TABARD_A_01ANGLERS_CHEST,8413,3,46296,0
Item Appearance: (18065) - 5.0 Armor Chest - PLATE_REPUTATION_C_01 - Red,8414,3,46315,0
Item Appearance: (18749) - 5.0 Armor Chest - PLATE_REPUTATION_C_01 - Green,8415,3,46316,0
Item Appearance: (18741) - 5.0 Armor Chest - PLATE_REPUTATION_C_01 - Blue,8416,3,46317,0
Item Appearance: (17352) - 5.0 Armor Chest - MAIL_REPUTATION_C_01 - Blue,8417,3,46321,0
Item Appearance: (17360) - 5.0 Armor Chest - MAIL_REPUTATION_C_01 - Brown,8418,3,46322,0
Item Appearance: (18719) - 5.0 Armor Chest - LEATHER_REPUTATION_C_01 - Red,8419,3,46323,0
Item Appearance: (18898) - 5.0 Armor Chest - LEATHER_REPUTATION_C_01 - Brown,8420,3,46324,0
Item Appearance: (17948) - 5.0 Armor Robe - CLOTH_REPUTATION_C_01 - Black,8421,3,46325,0
Item Appearance: (19371) - 5.0 Armor Robe - CLOTH_REPUTATION_C_01 - Blue,8422,3,46326,0
Item Appearance: (19386) - 5.0 Armor Cloak - CAPE_PANDARIA_C_01 - Purple (Tapered Long),8423,3,46403,0
Item Appearance: (19387) - 5.0 Armor Cloak - CAPE_PANDARIA_C_02 - Grey (Notched Long),8424,3,46404,0
Item Appearance: (19388) - 5.0 Armor Cloak - CAPE_PANDARIA_C_03 - Green (Tapered Long),8425,3,46405,0
Item Appearance: (19389) - 5.0 Armor Cloak - CAPE_PANDARIA_C_01 - Dark (Notched Long),8426,3,46406,0
Item Appearance: (19391) - 5.0 Armor Cloak - CAPE_PANDARIA_C_04 - Blue (Notched Long),8427,3,46408,0
Item Appearance: (4384) - 1.0 Armor Head - BLINDFOLD_A_01 - Red,8428,3,46418,0
Item Appearance: (4384) - 1.0 Armor Head - BLINDFOLD_A_01 - Red,8429,3,46419,0
Item Appearance: (4384) - 1.0 Armor Head - BLINDFOLD_A_01 - Red,8430,3,46420,0
Item Appearance: (17168) - 5.0 Weapon Staff - STAVE_2H_PANPROG_B_01 - Jade,8431,3,46421,0
Item Appearance: (17168) - 5.0 Weapon Staff - STAVE_2H_PANPROG_B_01 - Jade,8432,3,46423,0
Item Appearance: (17100) - 5.0 Armor Waist - ROBE_PANDA_A_02 - Yellow,8433,3,46425,0
Item Appearance: (17100) - 5.0 Armor Waist - ROBE_PANDA_A_02 - Yellow,8434,3,46426,0
Item Appearance: (17100) - 5.0 Armor Waist - ROBE_PANDA_A_02 - Yellow,8435,3,46428,0
Item Appearance: (17113) - 5.0 Armor Waist - ROBE_PANDA_A_02 - Green,8436,3,46431,0
Item Appearance: (17113) - 5.0 Armor Waist - ROBE_PANDA_A_02 - Green,8437,3,46432,0
Item Appearance: (19399) - 5.0 Armor Waist - ROBE_PANDA_A_02 - Red,8438,3,46434,0
Item Appearance: (17109) - 5.0 Armor Waist - ROBE_PANDA_A_02 - Red,8439,3,46435,0
Item Appearance: (17070) - 1.0 Weapon FistWeapon -  OMN OMN Fist MH (mk),8440,3,46436,0
Item Appearance: (17105) - 5.0 Armor Waist - ROBE_PANDA_A_02 - Brown,8441,3,46437,0
Item Appearance: (17105) - 5.0 Armor Waist - ROBE_PANDA_A_02 - Brown,8442,3,46439,0
Item Appearance: (17070) - 1.0 Weapon FistWeapon -  OMN OMN Fist MH (mk),8443,3,46440,0
Item Appearance: (17070) - 1.0 Weapon FistWeapon -  OMN OMN Fist MH (mk),8444,3,46441,0
Item Appearance: (17070) - 1.0 Weapon FistWeapon -  OMN OMN Fist MH (mk),8445,3,46442,0
Item Appearance: (17070) - 1.0 Weapon FistWeapon -  OMN OMN Fist MH (mk),8446,3,46443,0
Item Appearance: (17070) - 1.0 Weapon FistWeapon -  OMN OMN Fist MH (mk),8447,3,46444,0
Item Appearance: (17070) - 1.0 Weapon FistWeapon -  OMN OMN Fist MH (mk),8448,3,46445,0
Item Appearance: (19297) - 5.0 Weapon Polearms - POLEARM_2H_PANDAGUARD_A_01,8449,3,46446,0
Item Appearance: (19292) - 1.0 Weapon Polearms - POLEARM_2H_PANDAGUARD_B_01,8450,3,46447,0
Item Appearance: (19401) - 5.0 Weapon FistWeapon - HAND_1H_PVP320_C_01 - Copper,8451,3,46448,0
Item Appearance: (19401) - 5.0 Weapon FistWeapon - HAND_1H_PVP320_C_01 - Copper,8452,3,46449,0
Item Appearance: (17171) - 5.0 Weapon Staff - STAVE_2H_PANPROG_B_01 - Red,8453,3,46450,0
Item Appearance: (17171) - 5.0 Weapon Staff - STAVE_2H_PANPROG_B_01 - Red,8454,3,46451,0
Item Appearance: (17171) - 5.0 Weapon Staff - STAVE_2H_PANPROG_B_01 - Red,8455,3,46452,0
Item Appearance: (17171) - 5.0 Weapon Staff - STAVE_2H_PANPROG_B_01 - Red,8456,3,46453,0
Item Appearance: (17171) - 5.0 Weapon Staff - STAVE_2H_PANPROG_B_01 - Red,8457,3,46454,0
Item Appearance: (17171) - 5.0 Weapon Staff - STAVE_2H_PANPROG_B_01 - Red,8458,3,46455,0
Item Appearance: (17171) - 5.0 Weapon Staff - STAVE_2H_PANPROG_B_01 - Red,8459,3,46456,0
Item Appearance: (19297) - 5.0 Weapon Polearms - POLEARM_2H_PANDAGUARD_A_01,8460,3,46457,0
Item Appearance: (19302) - 5.0 Armor Wrist - CLOTH_REPUTATION_C_01 - Blue,8461,3,46463,0
Item Appearance: (19303) - 5.0 Armor Wrist - CLOTH_REPUTATION_C_01 - Black,8462,3,46464,0
Item Appearance: (18834) - 5.0 Armor Wrist - LEATHER_REPUTATION_C_01 - Brown,8463,3,46465,0
Item Appearance: (18902) - 5.0 Armor Wrist - LEATHER_REPUTATION_C_01 - Red,8464,3,46466,0
Item Appearance: (17357) - 5.0 Armor Wrist - MAIL_REPUTATION_C_01 - Blue,8465,3,46467,0
Item Appearance: (17365) - 5.0 Armor Wrist - MAIL_REPUTATION_C_01 - Brown,8466,3,46468,0
Item Appearance: (18746) - 5.0 Armor Wrist - PLATE_REPUTATION_C_01 - Blue,8467,3,46469,0
Item Appearance: (18760) - 5.0 Armor Wrist - PLATE_REPUTATION_C_01 - Red,8468,3,46470,0
Item Appearance: (19258) - 5.0 Armor Hand - CLOTH_REPUTATION_C_01 - Blue,8469,3,46471,0
Item Appearance: (17949) - 5.0 Armor Hand - CLOTH_REPUTATION_C_01 - Black,8470,3,46472,0
Item Appearance: (18899) - 5.0 Armor Hand - LEATHER_REPUTATION_C_01 - Brown,8471,3,46473,0
Item Appearance: (18901) - 5.0 Armor Hand - LEATHER_REPUTATION_C_01 - Red,8472,3,46474,0
Item Appearance: (17353) - 5.0 Armor Hand - MAIL_REPUTATION_C_01 - Blue,8473,3,46475,0
Item Appearance: (17361) - 5.0 Armor Hand - MAIL_REPUTATION_C_01 - Brown,8474,3,46476,0
Item Appearance: (18742) - 5.0 Armor Hand - PLATE_REPUTATION_C_01 - Blue,8475,3,46477,0
Item Appearance: (18066) - 5.0 Armor Hand - PLATE_REPUTATION_C_01 - Red,8476,3,46478,0
Item Appearance: (18786) - 5.0 Armor Legs - CLOTH_REPUTATION_C_01 - Blue,8477,3,46479,0
Item Appearance: (19322) - 5.0 Armor Legs - CLOTH_REPUTATION_C_01 - Black,8478,3,46480,0
Item Appearance: (18845) - 5.0 Armor Legs - LEATHER_REPUTATION_C_01 - Brown,8479,3,46481,0
Item Appearance: (18762) - 5.0 Armor Legs - LEATHER_REPUTATION_C_01 - Red,8480,3,46482,0
Item Appearance: (17355) - 5.0 Armor Legs - MAIL_REPUTATION_C_01 - Blue,8481,3,46483,0
Item Appearance: (17363) - 5.0 Armor Legs - MAIL_REPUTATION_C_01 - Brown,8482,3,46484,0
Item Appearance: (18744) - 5.0 Armor Legs - PLATE_REPUTATION_C_01 - Blue,8483,3,46485,0
Item Appearance: (18758) - 5.0 Armor Legs - PLATE_REPUTATION_C_01 - Red,8484,3,46486,0
Item Appearance: (18898) - 5.0 Armor Chest - LEATHER_REPUTATION_C_01 - Brown,8485,3,46487,0
Item Appearance: (18719) - 5.0 Armor Chest - LEATHER_REPUTATION_C_01 - Red,8486,3,46488,0
Item Appearance: (17352) - 5.0 Armor Chest - MAIL_REPUTATION_C_01 - Blue,8487,3,46489,0
Item Appearance: (17360) - 5.0 Armor Chest - MAIL_REPUTATION_C_01 - Brown,8488,3,46490,0
Item Appearance: (18741) - 5.0 Armor Chest - PLATE_REPUTATION_C_01 - Blue,8489,3,46491,0
Item Appearance: (18065) - 5.0 Armor Chest - PLATE_REPUTATION_C_01 - Red,8490,3,46492,0
Item Appearance: (19371) - 5.0 Armor Robe - CLOTH_REPUTATION_C_01 - Blue,8491,3,46493,0
Item Appearance: (17948) - 5.0 Armor Robe - CLOTH_REPUTATION_C_01 - Black,8492,3,46494,0
Item Appearance: (19435) - 5.0 Armor Tabard - TABARD_A_01TILLERS_CHEST,8493,3,46577,0
Item Appearance: (19440) - 5.0 Armor Tabard - TABARD_A_01LOREWALKERS_CHEST,8494,3,46586,0
Item Appearance: (19441) - 5.0 Armor Tabard - TABARD_A_01SERPENTRIDERS_CHEST,8495,3,46587,0
Item Appearance: (19442) - 5.0 Armor Tabard - TABARD_A_01 - Gold,8496,3,46588,0
Item Appearance: (19443) - 5.0 Armor Tabard - TABARD_A_01KLAXXI_CHEST,8497,3,46589,0
Item Appearance: (19444) - 5.0 Armor Tabard - TABARD_A_01CELESTIALS_CHEST,8498,3,46590,0
Item Appearance: (19445) - 5.0 Armor Tabard - TABARD_A_01SHADOPAN_CHEST,8499,3,46591,0
Item Appearance: (17723) - 5.0 Armor Head - CLOTH_SHADOWPAN_A_01,8500,3,46592,0
Item Appearance: (17169) - 5.0 Weapon Staff - STAVE_2H_PANPROG_B_01 - Blue,8501,3,46720,0
Item Appearance: (17170) - 5.0 Weapon Staff - STAVE_2H_PANPROG_B_01 - Gold,8502,3,46721,0
Item Appearance: (17168) - 5.0 Weapon Staff - STAVE_2H_PANPROG_B_01 - Jade,8503,3,46722,0
Item Appearance: (17950) - 5.0 Armor Waist - PLATE_CHALLENGEDEATHKNIGHT_D_01 - Blue,8504,3,46750,0
Item Appearance: (17951) - 5.0 Armor Feet - PLATE_CHALLENGEDEATHKNIGHT_D_01 - Blue,8505,3,46751,0
Item Appearance: (17952) - 5.0 Armor Chest - PLATE_CHALLENGEDEATHKNIGHT_D_01 - Blue,8506,3,46752,0
Item Appearance: (17953) - 5.0 Armor Hand - PLATE_CHALLENGEDEATHKNIGHT_D_01 - Blue,8507,3,46753,0
Item Appearance: (17954) - 5.0 Armor Head - PLATE_CHALLENGEDEATHKNIGHT_D_01 - Blue,8508,3,46754,0
Item Appearance: (17955) - 5.0 Armor Legs - PLATE_CHALLENGEDEATHKNIGHT_D_01 - Blue,8509,3,46755,0
Item Appearance: (17956) - 5.0 Armor Shoulder - PLATE_CHALLENGEDEATHKNIGHT_D_01 - Blue,8510,3,46756,0
Item Appearance: (17957) - 5.0 Armor Wrist - PLATE_CHALLENGEDEATHKNIGHT_D_01 - Blue,8511,3,46757,0
Item Appearance: (17869) - 5.0 Armor Waist - LEATHER_CHALLENGEDRUID_D_01 - Green,8512,3,46758,0
Item Appearance: (17871) - 5.0 Armor Feet - LEATHER_CHALLENGEDRUID_D_01 - Green,8513,3,46759,0
Item Appearance: (17873) - 5.0 Armor Hand - LEATHER_CHALLENGEDRUID_D_01 - Green,8514,3,46760,0
Item Appearance: (17870) - 5.0 Armor Head - LEATHER_CHALLENGEDRUID_D_01 - Green,8515,3,46761,0
Item Appearance: (17874) - 5.0 Armor Legs - LEATHER_CHALLENGEDRUID_D_01 - Green,8516,3,46762,0
Item Appearance: (17877) - 5.0 Armor Robe - LEATHER_CHALLENGEDRUID_D_01 - Green,8517,3,46763,0
Item Appearance: (17875) - 5.0 Armor Shoulder - LEATHER_CHALLENGEDRUID_D_01 - Green,8518,3,46764,0
Item Appearance: (17876) - 5.0 Armor Wrist - LEATHER_CHALLENGEDRUID_D_01 - Green,8519,3,46765,0
Item Appearance: (17675) - 5.0 Armor Waist - MAIL_CHALLENGEHUNTER_D_01 - Green,8520,3,46766,0
Item Appearance: (17676) - 5.0 Armor Feet - MAIL_CHALLENGEHUNTER_D_01 - Green,8521,3,46767,0
Item Appearance: (17677) - 5.0 Armor Chest - MAIL_CHALLENGEHUNTER_D_01 - Green,8522,3,46768,0
Item Appearance: (17678) - 5.0 Armor Hand - MAIL_CHALLENGEHUNTER_D_01 - Green,8523,3,46769,0
Item Appearance: (17679) - 5.0 Armor Head - MAIL_CHALLENGEHUNTER_D_01 - Green,8524,3,46770,0
Item Appearance: (17680) - 5.0 Armor Legs - MAIL_CHALLENGEHUNTER_D_01 - Green,8525,3,46771,0
Item Appearance: (17681) - 5.0 Armor Shoulder - MAIL_PVPHUNTER_E_01 - Green,8526,3,46772,0
Item Appearance: (17674) - 5.0 Armor Wrist - MAIL_CHALLENGEHUNTER_D_01 - Green,8527,3,46773,0
Item Appearance: (19472) - 5.0 Armor Waist - CLOTH_CHALLENGEMAGE_D_01 - Purple,8528,3,46776,0
Item Appearance: (18541) - 5.0 Armor Feet - CLOTH_CHALLENGEMAGE_D_01 - Purple,8529,3,46777,0
Item Appearance: (18545) - 5.0 Armor Hand - CLOTH_CHALLENGEMAGE_D_01 - Purple,8530,3,46778,0
Item Appearance: (19473) - 5.0 Armor Head - CLOTH_CHALLENGEMAGE_D_01 - Purple,8531,3,46779,0
Item Appearance: (18547) - 5.0 Armor Legs - CLOTH_CHALLENGEMAGE_D_01 - Purple,8532,3,46780,0
Item Appearance: (18544) - 5.0 Armor Robe - CLOTH_CHALLENGEMAGE_D_01 - Purple,8533,3,46781,0
Item Appearance: (19474) - 5.0 Armor Shoulder - CLOTH_CHALLENGEMAGE_D_01 - Purple,8534,3,46782,0
Item Appearance: (18543) - 5.0 Armor Wrist - CLOTH_CHALLENGEMAGE_D_01 - Purple,8535,3,46783,0
Item Appearance: (19476) - 5.0 Armor Waist - LEATHER_CHALLENGEMONK_D_01 - Red,8536,3,46785,0
Item Appearance: (18140) - 5.0 Armor Feet - LEATHER_CHALLENGEMONK_D_01 - Red,8537,3,46786,0
Item Appearance: (18141) - 5.0 Armor Chest - LEATHER_CHALLENGEMONK_D_01 - Red,8538,3,46787,0
Item Appearance: (18142) - 5.0 Armor Hand - LEATHER_CHALLENGEMONK_D_01 - Red,8539,3,46788,0
Item Appearance: (19477) - 5.0 Armor Head - LEATHER_CHALLENGEMONK_D_01 - Red,8540,3,46789,0
Item Appearance: (18143) - 5.0 Armor Legs - LEATHER_CHALLENGEMONK_D_01 - Red,8541,3,46790,0
Item Appearance: (19478) - 5.0 Armor Shoulder - LEATHER_CHALLENGEMONK_D_01 - Red,8542,3,46791,0
Item Appearance: (18145) - 5.0 Armor Wrist - LEATHER_CHALLENGEMONK_D_01 - Red,8543,3,46792,0
Item Appearance: (17544) - 5.0 Armor Waist - PLATE_CHALLENGEPALADIN_D_01 - Silver,8544,3,46793,0
Item Appearance: (17545) - 5.0 Armor Feet - PLATE_CHALLENGEPALADIN_D_01 - Silver,8545,3,46794,0
Item Appearance: (17546) - 5.0 Armor Chest - PLATE_CHALLENGEPALADIN_D_01 - Silver,8546,3,46795,0
Item Appearance: (17547) - 5.0 Armor Hand - PLATE_CHALLENGEPALADIN_D_01 - Silver,8547,3,46796,0
Item Appearance: (17548) - 5.0 Armor Head - PLATE_CHALLENGEPALADIN_D_01 - Silver,8548,3,46797,0
Item Appearance: (17549) - 5.0 Armor Legs - PLATE_CHALLENGEPALADIN_D_01 - Silver,8549,3,46798,0
Item Appearance: (17550) - 5.0 Armor Shoulder - PLATE_CHALLENGEPALADIN_D_01 - Silver,8550,3,46799,0
Item Appearance: (17551) - 5.0 Armor Wrist - PLATE_CHALLENGEPALADIN_D_01 - Silver,8551,3,46800,0
Item Appearance: (19480) - 5.0 Armor Waist - CLOTH_PVPPRIEST_E_01 - Light,8552,3,46807,0
Item Appearance: (18914) - 5.0 Armor Feet - CLOTH_PVPPRIEST_E_01 - Light,8553,3,46808,0
Item Appearance: (18916) - 5.0 Armor Wrist - CLOTH_PVPPRIEST_E_01 - Light,8554,3,46809,0
Item Appearance: (19481) - 5.0 Armor Shoulder - CLOTH_PVPPRIEST_E_01 - Light,8555,3,46810,0
Item Appearance: (18917) - 5.0 Armor Robe - CLOTH_PVPPRIEST_E_01 - Light,8556,3,46811,0
Item Appearance: (18918) - 5.0 Armor Hand - CLOTH_PVPPRIEST_E_01 - Light,8557,3,46812,0
Item Appearance: (19482) - 5.0 Armor Head - CLOTH_PVPPRIEST_E_01 - Light,8558,3,46813,0
Item Appearance: (18920) - 5.0 Armor Legs - CLOTH_PVPPRIEST_E_01 - Light,8559,3,46814,0
Item Appearance: (17619) - 5.0 Armor Waist - LEATHER_CHALLENGEROGUE_D_01_BELT,8560,3,46816,0
Item Appearance: (17620) - 5.0 Armor Head - LEATHER_CHALLENGEROGUE_D_01,8561,3,46817,0
Item Appearance: (17621) - 5.0 Armor Feet - LEATHER_CHALLENGEROGUE_D_01_BOOT,8562,3,46818,0
Item Appearance: (17622) - 5.0 Armor Chest - LEATHER_CHALLENGEROGUE_D_01_SLEEVE,8563,3,46819,0
Item Appearance: (17623) - 5.0 Armor Hand - LEATHER_CHALLENGEROGUE_D_01_GLOVE,8564,3,46820,0
Item Appearance: (17624) - 5.0 Armor Legs - LEATHER_CHALLENGEROGUE_D_01_PANT,8565,3,46821,0
Item Appearance: (17625) - 5.0 Armor Shoulder - LEATHER_CHALLENGEROGUE_D_01,8566,3,46822,0
Item Appearance: (17626) - 5.0 Armor Wrist - LEATHER_CHALLENGEROGUE_D_01_BRACER,8567,3,46823,0
Item Appearance: (17851) - 5.0 Armor Wrist - MAIL_CHALLENGESHAMAN_D_01 - Red,8568,3,46824,0
Item Appearance: (17852) - 5.0 Armor Waist - MAIL_CHALLENGESHAMAN_D_01 - Red,8569,3,46825,0
Item Appearance: (17853) - 5.0 Armor Feet - MAIL_CHALLENGESHAMAN_D_01 - Red,8570,3,46826,0
Item Appearance: (17854) - 5.0 Armor Chest - MAIL_CHALLENGESHAMAN_D_01 - Red,8571,3,46827,0
Item Appearance: (17855) - 5.0 Armor Hand - MAIL_CHALLENGESHAMAN_D_01 - Red,8572,3,46828,0
Item Appearance: (17856) - 5.0 Armor Head - MAIL_CHALLENGESHAMAN_D_01 - Red,8573,3,46829,0
Item Appearance: (17857) - 5.0 Armor Legs - MAIL_CHALLENGESHAMAN_D_01 - Red,8574,3,46830,0
Item Appearance: (17858) - 5.0 Armor Shoulder - MAIL_CHALLENGESHAMAN_D_01 - Red,8575,3,46831,0
Item Appearance: (19483) - 5.0 Armor Waist - CLOTH_CHALLENGEWARLOCK_D_01_BELT,8576,3,46832,0
Item Appearance: (19171) - 5.0 Armor Feet - CLOTH_CHALLENGEWARLOCK_D_01_BOOT,8577,3,46833,0
Item Appearance: (19484) - 5.0 Armor Shoulder - CLOTH_CHALLENGEWARLOCK_D_01,8578,3,46834,0
Item Appearance: (19173) - 5.0 Armor Wrist - CLOTH_CHALLENGEWARLOCK_D_01_BRACER,8579,3,46835,0
Item Appearance: (19174) - 5.0 Armor Robe - CLOTH_CHALLENGEWARLOCK_D_01_SLEEVE,8580,3,46836,0
Item Appearance: (19175) - 5.0 Armor Hand - CLOTH_CHALLENGEWARLOCK_D_01_GLOVE,8581,3,46837,0
