ID,Name,ScriptBody,Flags,MissileCount
2876,King Mukla - Barrel Toss,"local angle = 0
local maxMagnitude = startDistance * .15
local spinRate = 60

modelPitch = time * spinRate
transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

modelPitch = math.fmod(modelPitch,360);

transUp = math.sin(modelPitch/180*3.14)*3;
transFront = math.cos(modelPitch/180*3.14)*3;

-- transUp = math.sin(modelPitch/180)*4;

-- force the missile to always face the impact position
faceImpactPos = 1;

",0,1
2877,Shuriken Toss,"local spread = 1.2

local startAngle = 360 * missileIndex / missileCount;
local degreesPerSec = 360

transAngle = startAngle  -- + (time * degreesPerSec) 
transMag = spread * missileIndex / missileCount;

local spinRate = 360
modelRoll = time * spinRate + 360*rand1

transFront = distanceToImpactPos * progress * missileIndex / missileCount;

if ( math.fmod(missileIndex,2) == 1 ) then
    transAngle = transAngle + 180;
end

if ( math.fmod(missileIndex,3) == 1 ) then
    transAngle = transAngle + 30 * rand1;
elseif ( math.fmod(missileIndex,3) == 2 ) then
    transAngle = transAngle + 90 * rand2;
end",0,24
2878,Banana Toss,"local spread = 1.2

local startAngle = 360 * missileIndex / missileCount;
local degreesPerSec = 360

transAngle = startAngle  -- + (time * degreesPerSec) 
transMag = spread * missileIndex / missileCount;

local spinRate = 360
modelYaw = time * spinRate + 360*rand1
modelRoll = time * spinRate + 360*rand2

transFront = distanceToImpactPos * progress * missileIndex / missileCount;

if ( math.fmod(missileIndex,2) == 1 ) then
    transAngle = transAngle + 180;
end

if ( math.fmod(missileIndex,3) == 1 ) then
    transAngle = transAngle + 30 * rand1;
elseif ( math.fmod(missileIndex,3) == 2 ) then
    transAngle = transAngle + 90 * rand2;
end",0,24
2879,Parabola (Very Very VERY High),"local angle = 0
local maxMagnitude = startDistance * 1.4

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude",0,1
2881,Grow (1 -> 2.5),scale = 1 + (1.5 * progress),0,1
2882,Accelerated Missile (Based on Time),speedScalar = 0.1 + (5 * time * time * time * time),0,1
2883,Parabola (Pitch Spin) Grow 1->3,"scale = 1 + 2 * progress

local angle = 0
local maxMagnitude = startDistance * .15
local spinRate = 720

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

modelPitch = time * spinRate
",0,1
2884,Spin (Roll) (Pitch 90),"
modelPitch = 90

modelRoll = progress * 600",0,1
2885,Spiral Flat JS (Howling Gale 16),"local numSpirals = 4

if missileIndex == 0 then
	radius = 5
elseif missileIndex == 1 then
	radius = 10
else
	radius = 16
end

local curAngle = numSpirals * progress * 360

transFront = (sin(curAngle) * radius) - distanceToFirePos
transRight = (cos(curAngle) * radius)

transUp = rand2 * 5

-- spin them a little so they look good from the side
modelRoll = 30",0,3
2886,Spiral Flat JS (Howling Gale 10),"local numSpirals = 3

if missileIndex == 1 then
	radius = 10
else
	radius = 5
end

local curAngle = numSpirals * progress * 360

transFront = (sin(curAngle) * radius) - distanceToFirePos
transRight = (cos(curAngle) * radius)

transUp = rand2 * 5

-- spin them a little so they look good from the side
modelRoll = 30",0,2
2887,Spiral Flat JS (Howling Gale 5),"local numSpirals = 2

radius = 5

local curAngle = numSpirals * progress * 360

transFront = (sin(curAngle) * radius) - distanceToFirePos
transRight = (cos(curAngle) * radius)

transUp = rand2 * 5

-- spin them a little so they look good from the side
modelRoll = 30",0,1
2889,"Parabola (Roll) (3 Missiles, Grow)","local angle = 0
local maxMagnitude = startDistance * .10

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude
modelRoll = progress * 6000

scale = progress",0,3
2890,Crystal Upheaval,"    disk = 10;
	mag = 30 * rand2;
	angle = 360 * rand1;

	transFront = mag * math.cos(angle);
	transRight = mag * math.sin(angle);
    transUp = disk * rand3;

    modelYaw = 360 * time + 180 * missileIndex / missileCount;",0,20
2891,"Start slow, End Fast, Slow roll based on speed","local spinRate = 60
modelRoll = time * spinRate
speedScalar = 0.1 + 35 * progress * progress
transUp  = (1.4 - 2 * rand1) * (1 - progress)
transRight  = (1 - 2 * rand2) * (1 - progress)",0,1
2892,Parabola (SPECIAL - UNIQUE - DO NOT REUSE),"local angle = 0
local maxMagnitude = startDistance * .60

transUp = (1 - progress) * 50
transFront = - (1 - progress) * 100
transRight = (1 - progress) * 100

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

",0,1
2893,Parabola (90 Pitch) (High),"local angle = 0
local maxMagnitude = startDistance * .35
modelPitch = 90

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude",0,1
2894,"Creature - Crystal Storm, Heroic (Slabhide Encounter)",transFront = progress * 30,0,1
2895,Creature - Crystal Storm (Slabhide Encounter),modelPitch = -90,0,1
2896,Creature - Throw Black Bottle (Extra Missile Vis) (Dragon,"local angle = 0
local maxMagnitude = startDistance * .30

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

modelPitch = 180",0,1
2897,Creature - Cursed Bullets (Lord Godfrey Encounter),"
	if missileIndex == 1 then
		transRight = -0.4 * (1-progress)
		transFront = -1 * (1-progress)
	end",0,2
2898,Grow (1 -> 2.5)(Pitch -90),"scale = 1 + (1.5 * progress)
modelPitch = -90",0,1
2899,Spiral Swarm (Nefarian Meteor Flat),"local outerWheelSpinRate = 360
local outerWheelMag
local missileAngle = outerWheelSpinRate * time

if missileIndex == 1 then
	outerWheelMag = 1.1
	scale = 0.4
elseif missileIndex == 2 then
	outerWheelMag = 0.3
	scale = 0.4
elseif missileIndex == 3 then
	outerWheelMag = 0.4
	scale = 0.48
elseif missileIndex == 4 then
	outerWheelMag = 0.7
	scale = 0.6
elseif missileIndex == 5 then
	outerWheelMag = 1.25
	scale = 0.5
elseif missileIndex == 6 then
	outerWheelMag = 0.2
	scale = 0.4
end

if (missileIndex > 0) then
	local anglePerMissile = 360 / (missileCount - rand2)
	missileAngle = missileAngle + anglePerMissile * missileIndex

	transFront = outerWheelMag * cos ( missileAngle )
	transRight = outerWheelMag * sin ( missileAngle )
end
",0,7
2900,Left Yaw Spin,"local spinRate = 720

modelYaw = time * spinRate",0,1
2901,"Parabola (Pitch Spin, Slow Reverse)","local angle = 0
local maxMagnitude = startDistance * .15
local spinRate = -360

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

modelPitch = time * spinRate
",0,1
2902,Summon Wings of Aviana,"local minSpeedScalar = .7
local maxSpeedScalar = 1.5

transRight = (sin((rand1 * 1000) + (time * 1000)) + cos((rand2 * 1000) + (time * 200)))
transFront = (sin((rand2 * 1000) + (time * 700)) + cos((rand1 * 1000) + (time * 300)))

speedScalar = minSpeedScalar + ((maxSpeedScalar - minSpeedScalar) * rand3)",0,9
2903,Parabola (Very Low),"local angle = 0
local maxMagnitude = startDistance * .05

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude",0,1
2904,Test - Explosion (NOT a Missile!),"local maxMagnitude = 1.5
local minSpeedScalar = .7
local maxSpeedScalar = 1.5

local magnitude = (progress * 1.9) - 1
magnitude = 1 - (magnitude * magnitude * magnitude * magnitude)

transAngle = 90
transRight = (sin((rand1 * 1000) + (time * 1000)) + cos((rand2 * 1000) + (time * 200))) * magnitude
transUp = (sin((rand2 * 1000) + (time * 700)) + cos((rand1 * 1000) + (time * 300))) * magnitude
speedScalar = minSpeedScalar + ((maxSpeedScalar - minSpeedScalar) * rand3)
",0,8
2905,Spiral Swarm (Nefarian Meteor Parabola),"local outerWheelSpinRate = 360
local outerWheelMag
local missileAngle = outerWheelSpinRate * time

local angle = 0
local maxMagnitude = startDistance * .15

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

if missileIndex == 1 then
	outerWheelMag = 1.1
	scale = 0.4
elseif missileIndex == 2 then
	outerWheelMag = 0.3
	scale = 0.4
elseif missileIndex == 3 then
	outerWheelMag = 0.4
	scale = 0.48
elseif missileIndex == 4 then
	outerWheelMag = 0.7
	scale = 0.6
elseif missileIndex == 5 then
	outerWheelMag = 1.25
	scale = 0.5
elseif missileIndex == 6 then
	outerWheelMag = 0.2
	scale = 0.4
end

if (missileIndex > 0) then
	local anglePerMissile = 360 / (missileCount - rand2)
	missileAngle = missileAngle + anglePerMissile * missileIndex

	transFront = outerWheelMag * cos ( missileAngle )
	transRight = outerWheelMag * sin ( missileAngle )
end",0,7
2906,Living Meteor (Explosion of Missiles),"
	modelPitch = (progress * 360) * 2

	modelRoll = 90	
	modelYaw = 90

	local dist = 60


	if missileIndex == 0 then
		transFront = progress * -dist
	elseif missileIndex == 1 then
		transFront = progress * -dist/2
		transRight = progress * dist/2
	elseif missileIndex == 2 then
		transRight = progress * dist
	elseif missileIndex == 3 then
		transFront = progress * dist/2
		transRight = progress * dist/2
	elseif missileIndex == 4 then
		transFront = progress * dist
	elseif missileIndex == 5 then
		transFront = progress * dist/2
		transRight = progress * -dist/2
	elseif missileIndex == 6 then
		transRight = progress * -dist
	elseif missileIndex == 7 then
		transFront = progress * -dist/2
		transRight = progress * -dist/2
	end
	local angle = 0
	local maxMagnitude = 10

	transUp = (progress * 2) - 1
	transUp = (1 - (transUp * transUp)) * maxMagnitude
",0,7
2907,"Reverse Direction, Parabola","
local angle = 0
local maxMagnitude = startDistance * .15

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

transFront = startDistance - 2 * distanceToFirePos  --this would reverse the direction of the missile",0,1
2908,Test - HW,"local angle = 0
local maxMagnitude = startDistance * .90

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude",0,1
2909,Shriek of the Highborne - CRT,"local angle = 0
local maxMagnitude = startDistance * 3

transAngle = angle	

if progress < 0.3 then
	transMag = (1 - (((progress*3.33)-1)^2)) * 10
else
	transMag = (1 - (progress*1.43) +0.43) * 10
end


if progress <= .3 then
	transRight = (cos(progress*3000)) * 1 * (1-progress)
	transUp = (sin(progress*3000)) * 1 * (1-progress)
end",0,3
2910,"Parabola (High), Reversed - Experimental","local angle = 0
local maxMagnitude = startDistance * .30

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

transFront = startDistance - 2 * distanceToFirePos",0,1
2913,Spin (Yaw) (Pitch 90),"
modelPitch = 90

modelYaw = progress * 600",0,1
2914,Grow (1 -> 3) and Rotate,"local spinRate = 90
scale = 1 + 2 * progress
modelRoll = time * spinRate",0,1
2915,Blue Dragon - Arcane Missile Barrage,"local missileSpread =  (360 / (missileCount)) 

local maxVertical = 4
local maxHorizontal = 8
local waitTime = 1
transUp = sin(missileSpread * missileIndex) * maxVertical * rand1
transRight = cos(missileSpread * missileIndex) * maxHorizontal * rand2

speedScalar = ((1 - progress) * rand3) + (progress * (missileIndex+1))
if time > waitTime then
	if speedScalar < 2 then
		speedScalar = 3
	end 
end
		


	

",0,10
2916,"Parabola (Pitch and Yaw Spin, Very Low)","local angle = 0
local maxMagnitude = startDistance * 0.1
local spinRateP = 180
local spinRateY = 45

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude


modelPitch = time * spinRateP
modelYaw = time * spinRateY",0,1
2917,Drunken Fountain (3 Missiles) (low),"local angle = 0
local maxMagnitude = startDistance * .1

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

transFront = -distanceToFirePos * (1 - progress)

local magnitude = transMag * .15

transRight = (sin((rand1 * 1000) + (time * 400)) + cos((rand3 * 1000) + (time * 60))) * magnitude
transUp = (sin((rand2 * 1000) + (time * 300)) + cos((rand1 * 1000) + (time * 100))) * magnitude
transFront = transFront +
	(sin((rand3 * 1000) + (time * 300)) + cos((rand2 * 1000) + (time * 100))) * magnitude

speedScalar = 1 - (progress * .5)",0,3
2918,Spear Thrust,"	speedScalar = 1 - progress
end",0,1
2919,"Parabola (Roll Spin, High)","local angle = 0
local maxMagnitude = startDistance * .35

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude
modelRoll = progress * 3000",0,1
2920,Hagara Stinger Missile,"
transAngle = 0	

if (time > 7) then
--	speedAbs = distanceToImpactPos / (7 - time)
--else
	speedAbs = 100000
end
--

if progress < 0.4 then
	transMag = (1 - (((progress*3.33)-1)^2)) * 20
--	speedAbs = speedAbs * 0.4
elseif progress < 0.9 then
	transMag = (1 - (progress*1.43) +0.43) * 20
--	speedAbs = speedAbs * (progress^2)
else
	transMag = (1 - (progress*1.43) +0.43) * 20
end

",0,3
2921,Spinning Staff Missile,"local spinRate = 360
local angle = 90
local maxMagnitude = startDistance * .1

modelYaw = time * spinRate
modelRoll = 90
modelPitch = time * spinRate

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude
",0,1
2922,"Parabola (Roll Spin, Medium)","local angle = 0
local maxMagnitude = startDistance * .20

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude
modelRoll = progress * 3000",0,1
2923,Spiral Flat (Sha Boss) JS UNUSED,"local numSpirals = -4
local minRadius = 1
local radius = minRadius + (3 * progress * (rand1 * 1.5))

local curAngle = numSpirals * progress * 360

transFront = (sin(curAngle) * radius) - distanceToFirePos
transRight = (cos(curAngle) * radius)

transUp = rand2",0,1
2924,"Parabola, 4 Missiles in Rapid Succession","local angle = 0
local maxMagnitude = startDistance * .50
local spread = 5

speedScalar = 1 + (missileIndex * .2)

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

transUp = (rand2 - 0.5) * spread * progress",0,4
2925,Parabola (-180 Pitch),"local angle = 0
local maxMagnitude = startDistance * .15
modelPitch = -180

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude",0,1
2926,Morchok Spike Throw,"local angle = 0
local maxMagnitude = startDistance * .15

modelPitch = -90

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude
",0,1
2927,"Parabola (Roll Spin, Very High)","local angle = 0
local maxMagnitude = startDistance * .60
local spinRate = 360

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

modelRoll = time * spinRate
",0,1
2928,"Parabola (Roll Spin, Very, Very High)","local angle = 0
local maxMagnitude = startDistance * .90
local spinRate = 360

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

modelRoll = time * spinRate
",0,1
2929,"Parabola (Intense Spin, High)","local angle = 0
local maxMagnitude = startDistance * .30
local spinRate = 360

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

modelPitch = time * spinRate
modelRoll = time * spinRate * .5
modelYaw = time * spinRate * .75",0,1
2930,"Parabola (-90 Pitch, Accelerate)","local angle = 0
local maxMagnitude = startDistance * .25
modelPitch = -90

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

speedScalar = .1 + (time*time*time*time*time)/2000",0,1
