ID,Name_lang
23213,Increase Spell Dam 57
23214,Summon Charger
23215,Summon Charger
23217,Stealth Detection 10
23218,Feral Move Speed Increase
23219,Swift Mistsaber
23220,Swift Dawnsaber
23221,Swift Frostsaber
23222,Swift Yellow Mechanostrider
23223,Swift White Mechanostrider
23224,Veil of Shadow
23225,Swift Green Mechanostrider
23226,Ritual Candle Aura
23227,Swift Palomino
23228,Swift White Steed
23229,Swift Brown Steed
23231,Binding Volume I
23232,Binding Volume II
23233,Binding Volume III
23235,Battle Standard Spawn
23236,Benediction
23237,Anathema
23238,Swift Brown Ram
23239,Swift Gray Ram
23240,Swift White Ram
23241,Swift Blue Raptor
23242,Swift Olive Raptor
23243,Swift Orange Raptor
23244,Corrupted Stamina
23245,Corrupted Stamina Passive
23246,Purple Skeletal Warhorse
23247,Great White Kodo
23248,Great Gray Kodo
23249,Great Brown Kodo
23250,Swift Brown Wolf
23251,Swift Timber Wolf
23252,Swift Gray Wolf
23253,Terrordale Haunting Spirit #3
23254,Redeeming the Soul
23255,Deep Wounds
23256,Deep Wounds
23257,Demonic Frenzy
23258,Demonic Frenzy Cleanse DND
23260,Entropic Sting
23261,Summon Darkreaver's Fallen Charger
23262,Demoralize
23264,Increase Healing 106
23265,Increase Shadow Dam 69
23266,Fiery Aura
23267,Firebolt
23268,Shadow Word: Pain
23269,Holy Blast
23271,Ephemeral Power
23272,Soul Flame
23273,Immune Charm/Fear/Polymorph
23274,Immune Fear/Polymorph/Snare
23275,Dreadful Fright
23276,Immune Fear/Polymorph/Stun
23277,Immune Charm/Fear/Stun
23278,Shadow Scythe
23279,Crippling Clip
23298,Demonic Doom
23299,Stinging Trauma
23300,Seal of the Crusader Judgement Increase
23302,Hammer of Justice Cooldown Reduction
23304,Manna-Enriched Horse Feed
23305,Copy of Shadow Bolt
23306,Copy of Electrostatic Charge
23307,Possess
23308,Incinerate
23309,Incinerate
23310,Time Lapse
23311,Time Lapse
23312,Time Lapse
23313,Corrosive Acid
23314,Corrosive Acid
23315,Ignite Flesh
23316,Ignite Flesh
23317,Dragondog Breath Selection (L1)
23318,Dragondog Breath Selection (L2)
23319,Dragondog Breath Selection (L3)
23320,Dragondog Breath Selection (L4)
23321,Dragondog Breath Selection (L5)
23322,Dragondog Breath Selection (R1)
23323,Dragondog Breath Selection (R2)
23324,Dragondog Breath Selection (R3)
23325,Dragondog Breath Selection (R4)
23326,Dragondog Breath Selection (R5)
23327,Trigger Trap
23328,Trigger Trap
23329,Heal Max Health
23330,No Stealth Detection
23331,Blast Wave
23332,trans2
23333,Warsong Flag
23334,Horde Flag Drop
23335,Silverwing Flag
23336,Alliance Flag Drop
23337,Shoot
23338,Swift Stormsaber
23339,Wing Buffet
23340,Shadow of Ebonroc
23341,Flame Buffet
23342,Frenzy
23343,Nefarian Tunnel Selection
23344,Nefarian Tunnel Selection (L1)
23345,Nefarian Tunnel Selection (L2)
23346,Nefarian Tunnel Selection (L3)
23347,Nefarian Tunnel Selection (L4)
23348,Nefarian Tunnel Selection (L5)
23349,Nefarian Tunnel Selection (R1)
23350,Nefarian Tunnel Selection (R2)
23351,Nefarian Tunnel Selection (R3)
23352,Nefarian Tunnel Selection (R4)
23353,Nefarian Tunnel Selection (R5)
23354,Feed Pet (Quest Test)
23355,Feed Pet Effect (Quest Test)
23356,Taming Lesson
23357,Training Lesson
23359,Transmogrify!
23360,Trigger Trap2
23361,Raise Undead Drakonid
23362,Raise Drakonids
23363,Summon Drakonid Corpse Trigger
23364,Tail Lash
23365,Dropped Weapon
23378,Magma Splash
23379,Magma Splash
23380,Moonfire
23381,Healing Touch
23382,Knock Away
23383,Alliance Flag Click
23384,Horde Flag Click
23385,Alliance Flag Returns (Event)
23386,Horde Flag Returns (Event)
23387,Alliance Flag Capture Test
23388,Horde Flag Capture Test
23389,Alliance Flag Capture
23390,Horde Flag Capture
23391,Boulder
23392,Boulder
23393,Brood Affliction: Blue
23394,Shadow of Ebonroc
23396,Restoration
23397,Berserk
23398,Involuntary Transformation
23399,Barbaric Bracers
23401,Corrupted Healing
23402,Corrupted Healing
23405,Alliance Reset Teleport
23406,Horde Reset Teleport
23407,Reset Teleport
23408,Drop Pillow DND
23409,Soft Landin'
23410,Wild Magic
23411,Fireball
23412,Frostbolt
23413,Arcane Explosion
23414,Paralyze
23415,Improved Blessing of Protection
23416,Pillow Fight
23417,Smother
23418,Siphon Blessing
23419,Corrupted Fire Nova Totem
23420,Corrupted Stoneskin Totem
23422,Corrupted Healing Stream Totem
23423,Corrupted Windfury Totem
23424,Corrupted Totems
23425,Corrupted Totems
23426,Summon Infernals
23427,Summon Infernals
23428,Summon Albino Snapjaw
23429,Summon Loggerhead Snapjaw
23430,Summon Olive Snapjaw
23431,Summon Leatherback Snapjaw
23432,Summon Hawksbill Snapjaw
23433,Increased Critical Spell
23434,Increased Critical Spell
23435,Increased Holy Criticals
23436,Corrupt Weapon
23439,Corruption
23440,Increased Critical Spell Shadow
23441,Gadgetzan Transporter
23442,Everlook Transporter
23443,Increased Critical Spell Shadow
23444,Transporter Malfunction
23445,Evil Twin
23446,Gadgetzan Transporter Failure
23447,Transporter Malfunction
23448,Transporter Arrival
23449,Transporter Malfunction
23450,Transporter Arrival
23451,Speed
23452,Invisibility
23453,Gnomish Transporter
23454,Stun
23455,Holy Nova
23456,Transporter Malfunction
23457,Transporter Malfunction
23458,Holy Nova
23459,Holy Nova
23460,Teleport to Blackwing Lair DND
23461,Flame Breath
23462,Fire Nova
23464,Create Soul Shard
23466,Tower Capture
23467,Tower Buff
23468,Minor Healthstone
23469,Minor Healthstone
23470,Lesser Healthstone
23471,Lesser Healthstone
23472,Healthstone
23473,Healthstone
23474,Greater Healthstone
23475,Greater Healthstone
23476,Major Healthstone
23477,Major Healthstone
23478,Burning Adrenaline
23479,Remove Bones
23480,Increase Fire Dam
23481,Increase Fire Dam
23482,Increase Fire Dam
23483,Increase Fire Dam
23484,Dispel Drakonids
23485,Big Bonfire Damage
23486,Dimensional Ripper - Everlook
23487,Separation Anxiety
23488,Spirit Hammer
23489,Ultrasafe Transporter - Gadgetzan
23490, Dimension Ripper - Everlook
23491, Ultrasafe Transporter: Gadgetzan
23492,Separation Anxiety
23493,Restoration
23498,Call Pet
23499,Revive Pet
23500,Summon Felhunter
23501,Summon Voidwalker
23502,Summon Succubus
23503,Summon Imp
23504,Fool's Plight
23505,Berserking
23506,Aura of Protection
23507,Snake Burst Firework
23509,Frostwolf Howler
23510,Stormpike Battle Charger
23511,Demoralizing Shout
23512,Fireball Volley
23513,Essence of the Red
23514,Placing Message to the Wildhammer
23515,Block Value 14
23516,Block Value 27
23517,Create Healthstone (Minor)
23518,Create Healthstone (Minor)
23519,Create Healthstone (Minor)
23520,Create Healthstone (Lesser)
23521,Create Healthstone (Lesser)
23522,Create Healthstone (Lesser)
23523,Alliance Warsong CTF Flag
23524,Alliance Warsong CTF Win
23525,Horde Warsong CTF Flag
23526,Horde Warsong CTF Win
23527,Alliance Alterac Valley
23528,Horde Alterac Valley
23529,Horde Alterac Valley
23530,Summon Tiny Red Dragon
23531,Summon Tiny Green Dragon
23532,Horde Alterac Valley
23533,Horde Alterac Valley
23534,Alliance Alterac Valley
23535,Alliance Alterac Valley
23536,Alliance Alterac Valley
23537,Enrage
23538,Battle Standard
23539,Battle Standard
23540,Warsong Gulch Enriched Ration
23541,Warsong Gulch Iron Ration
23542,Warsong Gulch Field Ration
23544,Healing Circle
23545,Subtlety
23547,Parry
23548,Parry
23549,Increased Area
23550,Increased Prayer of Healing Criticals
23551,Lightning Shield
23552,Lightning Shield
23553,Shadow Cost Reduction
23554,Improved Drain Life
23555,Decreased Destruction Threat
23556,Decreased Tranquility and Hurricane Cooldown
23557,Improved Thorns Damage
23558,Improved Feint
23559,Improved Aspect of the Hawk
23560,Improved Mend Pet
23561,Enhanced Sunder Armor
23562,Block Value 30
23563,Enhanced Battle Shout
23564,Improved Judgement of Light
23565,Increased Aura Radii
23566,Improved Volley and Multishot
23567,First Aid
23568,First Aid
23569,First Aid
23570,Increased Critical Spell Nature
23571,Mana Surge
23572,Mana Surge
23573,Chain Healing Wave
23574,Battle Standard
23576,Battle Standard
23577,Expose Weakness
23578,Expose Weakness
23580,Bloodfang
23581,Bloodfang
23582,Clean Escape
23583,Clean Escape
23584,Dual Wield Specialization
23589,Creeping Doom
23590,Judgement
23591,Judgement
23592,Lightning Bolt
23593,Increase Healing 92
23594,Increase Shadow Dam 64
23595,Luffa
23598,Meeting Stone Summon
23600,Piercing Howl
23601,Scatter Shot
23602,Master of Defense
23603,Wild Polymorph
23604,Reduce Threat
23605,Spell Vulnerability
23618,scaler test
23619,Burning Adrenaline
23620,Burning Adrenaline
23621, Wild Leather Boots
23622, Wild Leather Cloak
23623, Wild Leather Helmet
23625, Wild Leather Leggings
23626, Wild Leather Shoulders
23627, Wild Leather Vest
23628,Heavy Timbermaw Belt
23629,Heavy Timbermaw Boots
23632,Girdle of the Dawn
23633,Gloves of the Dawn
23636,Dark Iron Helm
23637,Dark Iron Gauntlets
23638,Black Amnesty
23639,Blackfury
23642,Corruption
23644,Burning Adrenaline
23645,Hourglass Sand
23646,Elemental Shield
23648,Alliance Flag Captured
23649,Horde Flag Captured
23650,Ebon Hand
23652,Blackguard
23653,Nightfall
23658,Complete Alterac Valley quest
23659,Complete Warsong Gulch Quest
23660,Complete Warsong Gulch Quest
23661,Create Silverwing Talisman of Merit
23662,Wisdom of the Timbermaw
23663,Mantle of the Timbermaw
23664,Argent Boots
23665,Argent Shoulders
23666,Flarecore Robe
23667,Flarecore Leggings
23674,Test Eng Haste
23675,Minigun
23676,Minigun
23677,Beasts Deck
23678,Warlord Deck
23679,Elementals Deck
23680,Portals Deck
23681,Clear Essence of the Red
23682,Heroism
23683,Twisting Nether
23684,Aura of the Blue Dragon
23685,Sam's Test Spell
23686,Lightning Strike
23687,Lightning Strike
23688,Aura of the Blue Dragon
23689,Heroism
23690,Improved Berserker Rage
23692,Alterac Manna Biscuit
23693,Stormpike's Salvation
23694,Improved Hamstring
23696,First Aid
23697,Alterac Spring Water
23698,Alterac Spring Water
23699,Unstoppable Force
23700,Twisting Nether
23701,Twisting Nether
23702,Create Warsong Mark of Honor
23703,Might of the Timbermaw
23704,Timbermaw Brawlers
23705,Dawn Treaders
23706,Golden Mantle of the Dawn
23707,Lava Belt
23708,Chromatic Gauntlets
23709,Corehound Belt
23710,Molten Belt
23719,Untamed Fury
23720,Blessing of the Black Book
23721,Arcane Infused
23722,Arcane Detonation
23723,Mind Quickening
23724,Metamorphosis Rune
23725,Gift of Life
23726,Venomous Totem
23727,Increased Spell Hit Chance 1
23728,Increase Spell Dam 84
23729,Increased Spell Hit Chance 2
23730,Increase Spell Dam 64
23731,Block Value 19
23732,Increase Spell Dam 56
23733,Blinding Light
23734,Nature Aligned
23735,Sayge's Dark Fortune of Strength
23736,Sayge's Dark Fortune of Agility
23737,Sayge's Dark Fortune of Stamina
23738,Sayge's Dark Fortune of Spirit
23758,Speak Draconic
23759,Master Demonologist
23760,Master Demonologist
23761,Master Demonologist
23762,Master Demonologist
23763,Despawn Silverwing Flag
23764,Despawn Horde Flag
23765,Darkmoon Faire Fortune
23766,Sayge's Dark Fortune of Intelligence
23767,Sayge's Dark Fortune of Armor
23768,Sayge's Dark Fortune of Damage
23769,Sayge's Dark Fortune of Resistance
23770,Sayge's Carnie Buff
23771,Wracking Pains Proc
23772,Wilt
23773,Suffering of Sanity
23774,System Shock
23775,Stun Forever
23776,Clear Possess
23777,Zero Mana/Full Health DND
23779,Resurgence DND
23780,Aegis of Preservation
23781,Aegis Heal
23782,Gift of Life
23783,Gift of Life
23784,Master Demonologist
23785,Master Demonologist
23786,Powerful Anti-Venom
23787,Powerful Anti-Venom
23789,Stoneclaw Totem TEST
23790,Stoneclaw Totem Effect TEST
23792,Stoneclaw Totem Passive TEST
23793,Strength
23794,Agility +15
23795,Increased Mana Regen
23796,Increase Healing 24
23797,Spirit
23798,Intellect
23799,Enchant Weapon - Strength
23800,Enchant Weapon - Agility
23801,Enchant Bracer - Mana Regeneration
23802,Enchant Bracer - Healing Power
23803,Enchant Weapon - Mighty Spirit
23804,Enchant Weapon - Mighty Intellect
23811,Summon Jubling
23813,Create Healthstone
23814,Create Healthstone
23815,Create Healthstone
23816,Create Healthstone (Greater)
23817,Create Healthstone (Greater)
23818,Create Healthstone (Greater)
23819,Create Healthstone (Major)
23820,Create Healthstone (Major)
23821,Create Healthstone (Major)
23830,Master Demonologist
23831,Master Demonologist
23832,Master Demonologist
23845,Attract Jubjub
23848,Test Strike W50
23849,Venoxis Transform
23850,Test Strike W35
23851,Hatch Egg
23852,Jubling Cooldown
23853,Jubling Cooldown
23858,Holy Nova
23859,Dispel Magic
23860,Holy Fire
23861,Poison Cloud
23862,Venom Spit
23863,Revitalize
23864,Revitalize
23865,Parasitic Serpent
23866,Summon Parasitic Serpent
23867,Parasitic Serpent
23878,Random Aggro
23881,Bloodthirst
23892,Bloodthirst
23893,Bloodthirst
23894,Bloodthirst
23895,Renew
23896,Alliance Flag Taken From Base (Event)
23897,Horde Flag Taken From Base  (Event)
23918,Sonic Burst
23919,Swoop
23920,Spell Reflection
23921,Shield Reflection
23922,Shield Slam
23923,Shield Slam
23924,Shield Slam
23925,Shield Slam
23929,Increase Spell Dam 71
23930,Seal of the Dawn
23931,Thunderclap
23932,A-Mid Trigger
23933,A-Mid Horde
23934,A-Mid Alliance
23935,H-Mid Trigger
23936,Mid Trigger
23937,ALT -N Trigger
23938,ALT -S Trigger
23939,ALT -N Alliance
23940,ALT -N Horde
23941,ALT -S Alliance
23942,ALT -S Horde
23943,H-Mid Alliance
23944,H-Mid Horde
23945,Mid Alliance
23946,Mid Horde
23947,Power Word: Fortitude
23948,Power Word: Fortitude
23949,Exzhal Calls Circle of Binding DND
23950,Exzhal Searches for Wild Gods DND
23951,Bloodlust
23952,Shadow Word: Pain
23953,Mind Flay
23954,Great Heal
23958,Mind Exhaustion
23959,Test Stab R50
23960,Test Strike R50
23961,Frostwolf Reputation +1
23962,Stormpike Reputation +1
23963,Frostwolf Reputation +2
23964,Bloodrager's Requiem
23965,Instant Heal
23966,Jeklik Transform
23967,Dragonbane
23968,Throw Liquid Fire
23969,Throw Liquid Fire
23970,Throw Liquid Fire
23971,Summon Liquid Fire
23972,Blaze
23973,Root Self
23974,Summon Frenzied Bloodseeker Bats
23975,Create iCoke Prize Voucher
23978,Speed
23979,Holy Wrath
23989,Readiness
23990,Item - Minor Run Speed
23991,Damage Absorb
23992,Fire Resistance
23998,Create Zul'Gurub Talisman WAR R1 DND
23999,Create Zul'Gurub Talisman WAR R2 DND
24000,Create Zul'Gurub Talisman WAR R3 DND
24001,Create Zul'Gurub Talisman WAR R4 DND
24002,Tranquilizing Poison
24003,Tranquilizing Poison
24004,Sleep
24005,Food
24006,Bounty of the Harvest
24007,Zul'Gurub Talisman PAL R1 DND
24008,Zul'Gurub Talisman PAL R2 DND
24009,Zul'Gurub Talisman PAL R3 DND
24010,Zul'Gurub Talisman PAL R4 DND
24011,Venom Spit
24012,Create Zul'Gurub Talisman PRT R1 DND
24013,Create Zul'Gurub Talisman PRT R2 DND
24014,Create Zul'Gurub Talisman PRT R3 DND
24015,Create Zul'Gurub Talisman PRT R4 DND
24016,Exploit Weakness
24017,Create Arathi Resource Crate
24018,Axe Flurry
24019,Axe Flurry
24020,Axe Flurry
24021,Anti-Magic Shield
24022,Cleanse Nova
24023,Charge
24024,Unstable Concoction
24038,Create Zul'Gurub Talisman MAG R1 DND
24039,Create Zul'Gurub Talisman MAG R2 DND
24040,Create Zul'Gurub Talisman MAG R3 DND
24041,Create Zul'Gurub Talisman MAG R4 DND
24042,Test Maul
24043,Test Fury
24044,Create Zul'Gurub Talisman WLK R1 DND
24045,Create Zul'Gurub Talisman WLK R2 DND
24046,Create Zul'Gurub Talisman WLK R3 DND
24047,Create Zul'Gurub Talisman WLK R4 DND
24048,Whirling Trip
24049,Impale
24050,Spirit Burst
24051,Spirit Burst
24052,Summon Voodoo Spirit
24053,Hex
24054,Shrink
24055,Create Zul'Gurub Talisman DRU R1 DND
24056,Create Zul'Gurub Talisman DRU R2 DND
24057,Confused
24058,Release Toads
24059,Create Zul'Gurub Talisman DRU R3 DND
24060,Create Zul'Gurub Talisman DRU R4 DND
24061,"Complete Arathi Basin quest, 4 bases"
24062,Toad Explode
24063,Disease Cloud
24064,"Complete Arathi Basin quest, 5 bases"
24065,Toad Explode
24066,Toad Explode
24067,Create Zul'Gurub Talisman SHM R1 DND
24068,Create Zul'Gurub Talisman SHM R2 DND
24069,Create Zul'Gurub Talisman SHM R3 DND
24070,Create Zul'Gurub Talisman SHM R4 DND
24071,Axe Flurry
24072,Create Zul'Gurub Talisman ROG R1 DND
24073,Create Zul'Gurub Talisman ROG R2 DND
24074,Create Zul'Gurub Talisman ROG R3 DND
24075,Create Zul'Gurub Talisman ROG R4 DND
24076,Create Zul'Gurub Talisman HUN R1 DND
24077,Create Zul'Gurub Talisman HUN R2 DND
24078,Create Zul'Gurub Talisman HUN R3 DND
24079,Create Zul'Gurub Talisman HUN R4 DND
24080,Death Touch Copy
24081,Summon Spawn of Mar'li
24082,Hatch Spider Egg
24083,Hatch Eggs
24084,Mar'li Transform
24085,Transform Visual
24086,Growth
24087,Growth
24088,Full Grown
24089,Full Grown
24090,Minor Movement Speed
24091,Bloodvine Vest
24092,Bloodvine Leggings
24093,Bloodvine Boots
24097,Poison
24098,Copy of Bind
24099,Poison Bolt Volley
24101,Grom's Troll Tribute
24102,Grom's Tauren Tribute
24103,Grom's Forsaken Tribute
24104,Grom's Orc Tribute
24105,Uther's Human Tribute
24106,Uther's Gnome Tribute
24107,Uther's Dwarf Tribute
24108,Uther's Night Elf Tribute
24109,Enlarge
24110,Enveloping Webs
24111,Corrosive Poison
24112,Poison Shock
24118,Lacerate
24119,Lacerate
24120,Lacerate
24121,Primal Batskin Jerkin
24122,Primal Batskin Gloves
24123,Primal Batskin Bracers
24124,Blood Tiger Breastplate
24125,Blood Tiger Shoulders
24136,Bloodsoul Breastplate
24137,Bloodsoul Shoulders
24138,Bloodsoul Gauntlets
24139,Darksoul Breastplate
24140,Darksoul Leggings
24141,Darksoul Shoulders
24148,Presence of Might
24149,Presence of Might
24150,Stinger Charge Primer
24151,Syncretist's Sigil
24152,Whipweed Roots
24153,Death's Embrace
24154,Falcon's Call
24155,Vodouisant's Vigilant Embrace
24156,Presence of Sight
24157,Hoodoo Hex
24158,Prophetic Aura
24159,Animist's Caress
24160,Syncretist's Sigil
24161,Death's Embrace
24162,Falcon's Call
24163,Vodouisant's Vigilant Embrace
24164,Presence of Sight
24165,Hoodoo Hex
24167,Prophetic Aura
24168,Animist's Caress
24169,Thekal Transform
24170,Whipweed Entangle
24171,Resurrection Impact Visual
24172,Thekal Trigger
24173,Resurrection
24178,Will of Hakkar
24179,Create Seal of the Dawn
24180,Quest - Polymorph Impact
24181,Horde Arathi Basin
24182,Alliance Arathi Basin
24183,Summon Zulian Guardians
24184,Servant of Hakkar DND
24185,Bloodlust
24186,Create Zul's Aura
24187,Claw
24188,Improved Hammer of Justice
24189,Force Punch
24190,Arlokk Transform
24191,Improved Power Word: Shield
24192,Speed Slash
24193,Charge
24194,Uther's Tribute
24195,Grom's Tribute
24196,Increase Spell Dam 47
24197,Increase Spell Dam Undead 48
24198,Rune of the Dawn
24199,Knockback 35
24201,Create Rune of the Dawn
24202,Create Heart of Hakkar Rift
24203,Heart of Hakkar Banning
24204,Heart of Hakkar Implode
24205,Half Heal
24206,Half Heal Effect
24207,Hellfire Cast Visual
24208,Great Heal
24209,Great Heal
24210,Mark of Arlokk
24211,Mark of Arlokk
24212,Shadow Word: Pain
24213,Ravage
24214,Heart of Hakkar - Molthor chucks the heart
24215,Create Heart of Hakkar Explosion
24217,"Quest - Heart of Hakkar, Ritual Cast Visual"
24218,Test Power Bonus (Cat)
24219,Test Critical Bonus
24221,Quest - Teleport Spawn-out
24222,Vanish Visual
24223,Vanish
24225,Exhaustion
24226,Increase Reputation
24228,Vanish
24229,Vanish
24230,Vanish
