ID,EffectType,Effect,ParentSpellVisualKitID
29308,5,16556,17922
29309,2,6951,17922
29310,2,6953,17922
29311,2,6954,17922
29312,6,5556,17923
29313,5,11807,17924
29314,2,6955,17924
29315,2,6956,17925
29316,2,6957,17926
29317,2,6958,17927
29318,6,5557,17928
29319,5,3091,17928
29320,2,6959,17928
29321,1,2276,17928
29322,6,5558,17930
29323,2,288577,17930
29324,6,5559,17931
29325,5,22840,17931
29326,2,6961,17931
29327,2,6962,17931
29328,2,288578,17932
29329,2,288579,17932
29330,2,288580,17933
29331,1,2277,17933
29332,5,22724,17934
29333,2,6963,17934
29334,6,5560,17935
29336,2,6964,17935
29337,5,12280,17936
29338,2,6985,17936
29339,2,6988,17936
29340,2,6990,17936
29341,2,6991,17936
29342,5,22726,17937
29343,2,6993,17937
29344,2,6995,17937
29345,2,6996,17937
29346,2,8172,17938
29347,6,5561,17939
29348,5,3090,17939
29349,2,288581,17939
29350,2,288582,17939
29351,2,288583,17939
29352,2,288584,17940
29353,5,22715,17941
29354,2,6971,17941
29355,2,6972,17941
29356,2,6973,17941
29357,6,5562,17942
29358,5,22723,17942
29359,1,2278,17942
29360,5,22888,17943
29361,2,288585,17943
29362,2,6974,17943
29363,2,6975,17943
29364,6,5563,17944
29365,5,22572,17945
29366,1,2279,17945
29367,5,20714,17946
29368,2,288586,17946
29369,2,288587,17946
29370,6,5564,17947
29371,2,6976,17948
29372,6,5565,17949
29373,6,5566,17950
29374,6,5567,17951
29375,5,16564,17951
29376,6,5568,17952
29377,5,11880,17952
29379,5,22714,17953
29380,2,288589,17953
29381,6,5569,17954
29382,2,288590,17954
29383,5,12968,17955
29384,6,5570,17956
29385,5,10049,17956
29386,2,288591,17956
29387,2,288592,17956
29388,2,288593,17956
29389,5,22529,17957
29390,5,20056,17958
29391,2,288594,17958
29392,5,15308,17959
29393,5,22529,17960
29394,6,5571,17961
29395,6,5572,17962
29396,6,5573,17963
29397,6,5574,17964
29398,6,5575,17965
29399,6,5576,17966
29400,6,5577,17967
29401,6,5578,17968
29402,6,5579,17969
29403,5,2561,17970
29404,6,5580,17971
29405,5,6426,17971
29406,5,2561,17972
29407,6,5581,17973
29408,6,5582,17974
29409,5,1455,17974
29410,6,5583,17975
29411,5,18086,17976
29412,2,288595,17976
29413,5,23244,17977
29414,2,288596,17977
29415,5,22925,17978
29416,2,288597,17978
29417,6,5584,17979
29418,5,12361,17979
29419,2,288598,17979
29420,5,13404,17980
29421,2,288599,17980
29422,5,16559,17981
29423,2,288600,17981
29424,6,5585,17982
29425,5,1434,17982
29426,2,288601,17982
29427,2,288602,17982
29428,2,288603,17983
29429,5,22341,17984
29430,5,34929,17985
29431,2,288604,17985
29432,6,5586,17986
29433,5,21954,17986
29434,2,288605,17986
29435,2,288606,17986
29436,1,2280,17987
29437,5,22727,17988
29438,6,5587,17989
29439,5,22649,17989
29440,2,288607,17989
29441,5,16333,17990
29442,2,288608,17990
29443,2,6978,17990
29444,2,6979,17990
29445,5,15071,17991
29446,5,3373,17992
29447,6,5588,17993
29448,5,22902,17993
29449,2,6981,17993
29450,6,5589,17994
29451,5,22901,17994
29452,2,6982,17994
29453,5,3134,17995
29454,2,288609,17995
29456,2,288610,17996
29457,2,7084,17997
29458,2,9772,17997
29459,2,9773,17997
29460,2,9774,17997
29461,2,9776,17997
29462,2,9778,17997
29463,2,9779,17997
29464,5,14884,17998
29465,2,288611,17998
29466,5,18730,17999
29467,2,288612,17999
29468,6,5591,18000
29469,5,16541,18000
29470,2,288613,18000
29471,6,5592,18001
29472,2,7019,18001
29473,1,2281,18001
29474,1,2282,18001
29475,5,21964,18002
29476,2,288614,18002
29477,6,5593,18003
29478,5,6554,18003
29479,2,288615,18003
29480,2,288616,18003
29481,2,288617,18003
29482,6,5594,18004
29483,5,18323,18004
29484,3,3,18004
29485,2,288618,18004
29486,2,288619,18004
29487,2,288620,18004
29488,6,5595,18005
29489,5,3136,18005
29490,2,288621,18005
29491,2,288622,18005
29492,5,16541,18006
29493,2,288623,18006
29494,5,16541,18007
29495,2,288624,18007
29496,5,22895,18008
29497,5,20274,18009
29498,5,22341,18010
29499,6,5596,18011
29500,5,24087,18011
29501,2,288625,18011
29502,2,288626,18011
29503,2,7025,18012
29504,1,2283,18012
29505,6,5597,18013
29506,5,51,18013
29507,2,288627,18013
29508,2,288628,18013
29509,5,20818,18014
29510,2,288629,18014
29511,5,22341,18015
29512,6,5598,18016
29513,2,288630,18016
29514,2,288631,18016
29515,6,5599,18017
29516,5,2562,18017
29517,2,288632,18017
29518,2,288633,18017
29519,6,5600,18018
29520,5,20581,18018
29521,6,5601,18019
29522,2,288634,18019
29523,2,288635,18019
29524,5,1431,18020
29525,2,288636,18020
29526,6,5602,18021
29527,5,1430,18021
29528,2,288637,18021
29529,2,288638,18021
29530,5,1431,18022
29531,2,288639,18022
29532,2,288640,18023
29533,1,2284,18023
29534,1,2285,18023
29535,5,22725,18024
29536,2,288641,18024
29537,6,5603,18025
29538,5,20413,18025
29539,2,288642,18025
29540,1,2286,18025
29541,5,20587,18026
29542,2,7028,18027
29543,1,2287,18027
29544,2,288643,18028
29545,5,18235,18029
29546,2,288644,18029
29547,6,5604,18030
29548,5,702,18030
29549,2,288645,18030
29550,2,288646,18030
29551,6,5605,18031
29552,5,1484,18031
29553,2,288647,18031
29554,2,288648,18031
29555,5,38,18032
29556,2,288649,18032
29557,6,5606,18033
29558,5,1483,18033
29559,2,288650,18033
29560,2,288651,18033
29561,2,288652,18033
29562,1,2288,18034
29563,5,3219,18035
29564,2,7032,18035
29565,1,2289,18035
29566,6,5607,18036
29567,5,702,18036
29568,2,288653,18036
29569,2,288654,18036
29570,6,5608,18037
29571,5,1484,18037
29572,2,288655,18037
29573,2,288656,18037
29574,6,5609,18038
29575,5,1507,18038
29576,2,288657,18038
29577,2,288658,18039
29578,1,2290,18039
29579,2,7035,18040
29580,5,23562,18041
29581,1,2291,18041
29582,1,2292,18042
29583,1,2293,18042
29584,5,1641,18043
29585,6,5610,18044
29587,6,5611,18045
29588,5,1147,18045
29589,6,5612,18046
29590,2,7036,18046
29591,1,2294,18047
29592,1,2295,18047
29593,1,2296,18047
29594,1,2297,18047
29595,1,2298,18048
29596,1,2299,18048
29597,1,2300,18048
29598,1,2301,18048
29599,6,5613,18049
29600,5,4354,18049
29601,2,288659,18049
29602,1,2302,18049
29603,5,22916,18050
29604,2,288660,18050
29605,2,288661,18050
29606,2,288662,18050
29607,2,7037,18050
29608,5,21444,18051
29609,6,5614,18052
29610,5,6714,18053
29611,5,22802,18054
29612,5,16541,18055
29613,3,3,18055
29614,2,288663,18055
29615,6,5615,18056
29616,5,10796,18056
29617,2,288664,18056
29618,6,5616,18057
29619,5,3642,18057
29620,2,288665,18057
29621,1,2303,18057
29622,5,3219,18058
29623,2,288666,18058
29624,5,10042,18059
29625,2,7038,18059
29626,6,5617,18060
29627,6,5618,18061
29628,5,12981,18061
29629,2,288667,18061
29630,5,22225,18062
29631,2,288668,18062
29632,6,5619,18063
29633,5,22649,18063
29634,2,288669,18063
29635,1,2304,18063
29636,5,3212,18064
29637,1,2305,18064
29638,6,5620,18065
29639,5,12321,18066
29640,5,20721,18067
29641,2,7039,18067
29642,5,11879,18068
29643,2,7041,18068
29644,6,5621,18069
29645,5,5531,18069
29646,6,5622,18070
29647,1,2306,18071
29648,6,5623,18072
29649,5,745,18072
29650,2,288670,18072
29651,2,288671,18072
29652,2,288672,18072
29653,2,288673,18072
29654,6,5624,18073
29655,5,17201,18073
29656,2,288674,18073
29657,5,3134,18074
29658,2,288675,18074
29659,2,288676,18075
29660,2,7043,18075
29661,5,22844,18076
29662,2,288677,18076
29663,5,20568,18077
29664,2,7045,18077
29665,2,7046,18077
29666,5,89835,18078
29667,2,288678,18078
29668,1,2307,18079
29669,1,2308,18079
29670,1,2309,18079
29671,1,2310,18079
29672,6,5625,18080
29673,5,3087,18080
29674,2,288679,18080
29675,2,288680,18080
29676,6,5626,18081
29677,5,2561,18081
29678,2,288681,18081
29679,2,288682,18081
29680,5,23611,18082
29681,2,288683,18082
29682,5,23054,18083
29683,2,288684,18083
29684,5,16560,18084
29685,2,288685,18084
29686,5,23055,18085
29687,2,288686,18085
29688,2,288687,18086
29689,5,23179,18087
29690,2,288688,18087
29691,6,5627,18088
29692,5,702,18088
29693,2,288689,18088
29694,2,288690,18088
29695,1,2311,18088
29696,6,5628,18089
29697,5,12993,18089
29698,2,288691,18089
29699,2,288692,18089
29700,1,2312,18089
29701,5,22887,18090
29703,2,288694,18091
29704,1,2313,18091
29705,1,2314,18091
29706,6,5629,18092
29707,5,20574,18092
29708,2,288695,18092
29709,2,288696,18094
29710,2,7047,18094
29711,5,22895,18095
29712,6,5630,18096
29713,5,9003,18096
29714,6,5631,18097
29715,5,20579,18097
29716,1,2315,18097
29717,6,5632,18098
29718,5,18191,18098
29719,1,2316,18098
29720,6,5633,18099
29721,5,16571,18099
29722,2,288697,18099
29723,2,7049,18099
29724,1,2317,18100
29725,6,5634,18101
29726,5,50,18101
29727,5,21930,18102
29728,2,7058,18102
29729,2,7061,18102
29730,6,5635,18103
29731,5,20669,18103
29732,2,288698,18103
29733,6,5636,18104
29734,5,20574,18104
29735,2,288699,18104
29737,2,288700,18105
29738,1,2318,18105
29740,2,288701,18106
29741,1,2319,18106
29742,6,5637,18107
29743,5,4295,18107
29744,2,288702,18107
29745,5,16541,18108
29746,2,288703,18108
29747,5,13590,18109
29748,2,288704,18109
29749,5,3373,18110
29750,6,5638,18111
29751,5,3228,18111
29752,5,20622,18112
29753,2,288705,18112
29754,1,2320,18112
29755,6,5639,18113
29756,6,5640,18114
29757,6,5641,18115
29758,2,288706,18116
29759,2,288707,18117
29760,6,5642,18118
29761,5,16541,18118
29762,3,76,18118
29763,2,288708,18118
29764,6,5643,18119
29765,5,16541,18119
29766,3,76,18119
29767,2,288709,18119
29768,6,5644,18120
29769,5,21954,18120
29770,2,288710,18120
29771,2,288711,18120
29772,6,5645,18121
29773,5,44,18121
29774,2,288712,18121
29775,2,288713,18122
29776,2,7062,18122
29777,2,7065,18122
29778,6,5646,18123
29779,5,10136,18123
29780,2,288714,18123
29781,2,7063,18124
29782,5,23253,18125
29783,2,288715,18125
29784,5,23252,18126
29785,2,288716,18126
29786,6,5647,18127
29787,5,19492,18127
29788,2,288717,18127
29789,2,288718,18127
29790,6,5648,18128
29791,5,3087,18128
29792,2,288719,18128
29793,1,2321,18128
29794,5,23252,18129
29795,2,288720,18129
29796,6,5649,18130
29797,5,3223,18130
29798,2,288721,18130
29799,5,3134,18131
29800,2,288722,18131
29801,1,2322,18131
29802,5,23165,18132
29803,2,7066,18132
29804,2,7067,18132
29805,2,288723,18133
29806,6,5650,18134
29807,5,15010,18134
29808,2,288724,18134
29809,6,5651,18135
29810,5,1484,18135
29811,2,288725,18135
29812,2,288726,18136
29813,5,20172,18137
29814,2,288727,18137
29815,6,5652,18138
29816,5,20597,18138
29817,2,288728,18138
29818,5,22990,18139
29819,6,5653,18140
29820,5,10923,18140
29821,2,7075,18140
29822,6,5654,18141
29823,5,12278,18141
29824,2,288729,18141
29825,2,288730,18141
29826,6,5655,18142
29827,5,3177,18142
29828,2,7071,18142
29829,2,7073,18142
29830,6,5656,18143
29831,5,4274,18143
29832,2,7074,18143
29833,1,2323,18143
29834,5,12878,18144
29835,2,288731,18144
29836,5,5737,18145
29837,2,288732,18145
29838,2,288733,18146
29839,2,288734,18147
29840,2,288735,18148
29841,2,288736,18149
29842,2,288737,18150
29843,2,288738,18151
29844,5,23050,18152
29845,2,288739,18152
29846,1,2324,18152
29847,5,23051,18153
29848,6,5657,18154
29849,5,3091,18154
29850,2,7089,18154
29851,5,17980,18155
29852,2,288740,18155
29853,5,3091,18156
29854,2,288741,18157
29855,5,18329,18158
29856,2,288742,18158
29857,5,21962,18159
29858,2,288743,18159
29859,1,2325,18159
29860,6,5658,18160
29861,5,20622,18160
29862,2,16234,18160
29863,2,288744,18161
29864,6,5659,18162
29865,5,23178,18162
29866,2,288745,18162
29867,2,288746,18162
29868,2,288747,18163
29869,5,15308,18164
29870,5,16554,18165
29871,2,288748,18165
29872,5,15990,18166
29873,6,5660,18167
29874,5,3317,18167
29875,1,2326,18167
29876,5,14884,18168
29877,2,288749,18168
29878,6,5661,18169
29879,5,1507,18169
29880,3,76,18169
29881,2,288750,18169
29882,2,288751,18170
29883,5,19892,18171
29884,2,288752,18171
29885,5,20055,18172
29886,6,5662,18173
29887,5,18336,18174
29888,5,11835,18175
29889,2,288753,18175
29890,6,5663,18176
29891,5,20721,18176
29892,2,288754,18176
29893,2,288755,18176
29894,5,23267,18177
29895,2,288756,18177
29896,1,2327,18177
29897,6,5664,18178
29898,5,20721,18178
29899,2,288757,18178
29900,2,288758,18178
29901,5,11809,18179
29902,2,288759,18179
29903,1,2328,18179
29904,1,2329,18179
29905,5,11837,18180
29906,2,288760,18180
29907,5,51,18181
29908,2,288761,18181
29909,2,7097,18181
29910,1,2330,18182
29911,6,5665,18183
29912,5,12976,18183
29913,2,288762,18183
29914,6,5666,18184
29915,5,10028,18185
29916,2,7098,18185
29917,2,7099,18185
29918,2,7100,18185
29919,2,7101,18185
29920,2,288763,18186
29921,6,5667,18187
29922,5,14095,18187
29923,2,288764,18188
29924,6,5668,18189
29925,5,10953,18190
29926,3,3,18190
29927,2,7102,18190
29928,5,23181,18191
29929,2,288765,18191
29930,2,288766,18191
29931,5,1483,18192
29932,2,288767,18192
29933,1,2331,18192
29934,6,5669,18193
29935,5,1483,18193
29936,2,288768,18193
29937,5,10012,18194
29938,2,288769,18194
29939,5,3156,18195
29940,2,288770,18195
29941,2,288771,18195
29942,5,10012,18196
29943,2,288772,18196
29944,2,288773,18196
29945,5,12994,18197
29946,2,288774,18197
29947,2,288775,18197
29948,6,5670,18198
29949,5,20223,18198
29950,2,7104,18198
29951,6,5671,18199
29952,6,5672,18200
29953,5,745,18200
29954,2,7105,18200
29955,6,5673,18201
29956,5,21954,18201
29957,2,288776,18201
29958,2,288777,18201
29959,2,288778,18201
29960,5,10039,18202
29961,2,288779,18202
29962,6,5674,18203
29963,5,20296,18203
29964,2,288780,18203
29965,2,288781,18203
29966,2,288782,18203
29967,5,22726,18204
29968,2,7108,18204
29969,2,7109,18204
29970,2,7110,18204
29971,2,7112,18204
29972,2,7113,18204
29973,2,7114,18204
29974,2,7115,18204
29975,2,7116,18204
29976,5,20296,18205
29977,2,288783,18205
29978,2,7929,18205
29979,2,288784,18206
29980,5,17980,18207
29981,3,96,18207
29982,2,288785,18207
29983,1,2332,18208
29984,1,2333,18209
29985,1,2334,18210
29986,1,2335,18210
29987,1,2336,18210
29988,1,2337,18210
29989,1,2338,18211
29990,1,2339,18211
29991,1,2340,18211
29992,1,2341,18211
29993,1,2342,18212
29994,1,2343,18213
29995,1,2344,18214
29996,1,2345,18215
29997,5,23265,18216
29998,2,288786,18216
29999,5,11879,18217
30000,2,288787,18217
30001,5,20225,18218
30002,2,7118,18218
30003,2,7119,18218
30004,2,7120,18218
30005,2,7121,18218
30006,2,7123,18218
30007,1,2346,18218
30008,1,2347,18219
30009,6,5675,18220
30010,1,2348,18221
30011,1,2349,18221
30012,6,5676,18222
30013,5,5056,18222
30014,2,288788,18222
30015,2,7122,18223
30016,6,5677,18224
30017,5,3224,18224
30018,2,288789,18224
30019,1,2350,18224
30020,1,2351,18225
30021,6,5678,18226
30022,2,288790,18226
30023,2,288791,18226
30024,6,5679,18227
30025,5,3136,18227
30026,2,288792,18227
30027,2,288793,18227
30028,6,5680,18228
30029,5,15994,18228
30030,2,288794,18228
30031,2,7124,18228
30032,2,288795,18229
30033,5,3321,18230
30034,2,288796,18230
30035,5,22,18231
30036,2,288797,18231
30037,6,5681,18232
30038,5,12975,18232
30039,2,288798,18233
30040,2,288799,18234
30041,2,288800,18234
30042,5,1432,18235
30043,2,288801,18235
30044,5,20716,18236
30045,3,83,18236
30046,2,288802,18237
30047,2,288803,18237
30048,2,288804,18238
30049,2,288805,18238
30050,2,288806,18239
30051,2,288807,18239
30052,6,5682,18240
30053,6,5683,18241
30054,5,3317,18241
30055,2,288808,18241
30056,6,5684,18242
30057,5,16002,18242
30058,2,288809,18242
30059,5,17482,18243
30060,5,19896,18244
30061,6,5685,18245
30062,5,3091,18245
30063,2,7126,18245
30064,2,288810,18246
30065,2,288811,18247
30066,6,5686,18248
30067,2,7127,18248
30068,5,12981,18249
30069,2,7129,18249
30070,5,20674,18250
30071,2,7128,18250
30072,5,37,18251
30073,2,288812,18251
30074,6,5687,18252
30075,5,20622,18253
30076,2,288813,18253
30077,5,22007,18254
30078,6,5688,18255
30079,5,11880,18255
30080,2,288814,18255
30081,6,5689,18256
30082,5,17431,18256
30083,2,288815,18256
30084,2,7133,18256
30085,6,5690,18257
30086,5,22463,18257
30087,2,288816,18257
30088,2,288817,18257
30089,5,20056,18258
30090,2,288818,18258
30091,6,5691,18259
30092,5,18338,18259
30093,2,288819,18259
30094,2,288820,18259
30095,2,288821,18259
30096,6,5692,18260
30097,5,12994,18260
30098,2,288822,18260
30099,2,288823,18260
30100,5,18336,18261
30101,2,288824,18261
30102,6,5693,18262
30103,5,15354,18262
30104,2,288825,18262
30105,2,288826,18262
30106,2,7134,18262
30107,1,2352,18263
30108,6,5694,18264
30109,5,22431,18264
30110,2,288827,18264
30111,6,5695,18265
30112,5,19741,18265
30113,2,288828,18265
30114,2,288829,18265
30115,6,5696,18266
30116,6,5697,18267
30117,5,5057,18267
30118,2,288830,18267
30119,2,7135,18267
30120,2,7136,18267
30121,2,7137,18267
30122,5,20172,18268
30123,2,288831,18268
30124,5,18337,18269
30125,2,7139,18269
30126,2,7140,18269
30127,2,7141,18269
30128,2,7143,18269
30129,6,5698,18270
30130,5,18728,18270
30131,5,23180,18271
30132,5,17431,18272
30133,5,11835,18273
30134,2,288832,18273
30135,1,2353,18274
30136,1,2354,18274
30137,6,5699,18275
30138,5,23435,18275
30139,1,2355,18275
30140,2,288833,18276
30141,5,21937,18277
30142,2,288834,18277
30143,2,7145,18277
30144,6,5700,18278
30145,5,3091,18278
30146,2,7146,18278
30147,1,2356,18278
30148,2,7148,18279
30149,6,5701,18280
30150,5,20688,18280
30151,2,7149,18280
30152,2,7150,18281
30153,2,7154,18281
30154,2,7155,18281
30155,2,7156,18281
30156,2,7157,18281
30157,2,7158,18281
30158,2,7159,18281
30159,2,7160,18281
30160,2,7161,18281
30161,2,7162,18281
30162,2,7163,18281
30163,2,7164,18281
30164,2,7165,18281
30165,2,7166,18281
30166,2,7167,18281
30167,2,7168,18281
30168,2,7169,18281
30169,2,7170,18281
30170,2,7171,18281
30171,2,7172,18281
30172,2,7173,18281
30173,2,7174,18281
30174,2,7175,18281
30175,2,7176,18281
30176,2,7177,18281
30177,2,7178,18281
30178,2,7179,18281
30179,2,7180,18281
30180,2,7181,18281
30181,2,7182,18281
30182,2,7183,18281
30183,2,7184,18281
30184,2,7185,18281
30185,2,7186,18281
30186,2,7187,18281
30187,2,7188,18281
30188,2,7189,18281
30189,2,7190,18281
30190,2,7191,18281
30191,2,7192,18281
30192,6,5702,18282
30193,5,20566,18282
30194,2,7151,18282
30195,5,12739,18283
30196,2,7193,18283
30197,2,7194,18283
30198,6,5703,18284
30200,2,288835,18284
30201,6,5704,18285
30202,5,4072,18285
30203,2,288836,18285
30204,5,23197,18287
30205,1,2357,18287
30206,2,288837,18288
30207,2,288838,18288
30208,2,288839,18288
30209,2,288840,18288
30210,5,21454,18289
30211,2,7201,18289
30212,6,5705,18290
30213,5,7834,18290
30214,6,5706,18291
30215,5,23208,18291
30216,2,288841,18291
30217,2,288842,18291
30218,2,288843,18291
30219,2,288844,18291
30220,5,3134,18292
30221,2,288845,18292
30222,5,12978,18293
30223,2,288846,18293
30224,6,5707,18294
30225,5,5636,18294
30226,2,288847,18294
30227,2,288848,18295
30228,2,288849,18295
30229,6,5708,18296
30230,5,3113,18296
30231,2,288850,18296
30232,6,5709,18297
30233,5,23183,18297
30234,2,288851,18298
30235,5,23185,18299
30236,1,2358,18299
30237,5,22046,18300
30238,2,7204,18300
30239,2,7205,18300
30240,6,5710,18301
30241,5,23186,18301
30242,1,2359,18302
30243,5,23188,18303
30244,2,288852,18303
30245,6,5711,18304
30246,5,20152,18304
30247,2,7206,18304
30248,5,121828,18305
30249,2,288853,18305
30250,5,22508,18306
30251,5,20622,18307
30252,6,5712,18308
30253,6,5713,18309
30254,5,18338,18309
30255,2,7207,18309
30256,6,5714,18310
30257,5,17348,18310
30258,2,7208,18310
30259,6,5715,18311
30260,5,5057,18311
30261,2,7209,18311
30262,2,7210,18311
30263,2,7211,18312
30264,5,12275,18313
30265,2,7212,18313
30266,6,5716,18314
30267,2,288854,18314
30268,2,288855,18314
30269,6,5717,18315
30270,5,14886,18315
30271,2,288856,18315
30272,2,288857,18315
30273,2,288858,18315
30274,5,3077,18316
30275,2,288859,18316
30276,5,23190,18317
30277,5,23191,18318
30278,2,288860,18318
30279,2,7213,18319
30280,1,2360,18319
30281,2,7214,18320
30282,2,7215,18320
30283,2,7216,18320
30284,2,7217,18320
30285,2,7218,18320
30286,2,7219,18320
30287,2,7220,18320
30288,2,7221,18320
30289,2,7222,18321
30290,2,7223,18321
30291,2,7224,18321
30292,2,7225,18321
30293,2,7226,18321
30294,2,7227,18321
30295,2,7228,18321
30296,2,7229,18321
30297,5,20620,18322
30298,2,7230,18322
30299,5,3325,18323
30300,2,288861,18323
30301,1,2361,18323
30302,1,2362,18323
30303,6,5718,18324
30304,5,15308,18324
30305,2,288862,18324
30306,2,288863,18324
30307,1,2363,18324
30308,5,23198,18325
30309,2,7231,18325
30310,6,5719,18326
30311,5,57531,18326
30312,2,29724,18326
30313,5,3134,18327
30314,2,288864,18327
30315,5,142326,18328
30316,2,288865,18329
30317,2,288866,18330
30318,6,5720,18331
30320,2,288867,18331
30321,6,5721,18332
30322,2,288868,18332
30323,5,23390,18333
