Name_lang,ID,ChrCustomizationOptionID,ChrCustomizationReqID,ChrCustomizationVisReqID,OrderIndex,UiOrderIndex,Flags,AddedInPatch,SoundKitID,SwatchColor[0],SwatchColor[1]
,2111,171,146,0,6,6,0,90001,0,0,0
,2112,172,146,0,0,0,0,90001,0,0,0
,2113,172,146,0,1,1,0,90001,0,0,0
,2114,172,146,0,2,2,0,90001,0,0,0
,2115,172,146,0,3,3,0,90001,0,0,0
,2116,172,146,0,4,4,0,90001,0,0,0
,2117,172,146,0,5,5,0,90001,0,0,0
,2118,172,146,0,6,6,0,90001,0,0,0
,2119,173,146,0,0,0,0,90001,0,0,0
,2120,173,141,0,1,1,0,90001,0,0,0
,2121,173,141,0,2,2,0,90001,0,0,0
,2122,173,141,0,3,3,0,90001,0,0,0
,2123,173,141,0,4,4,0,90001,0,0,0
,2124,173,141,0,5,5,0,90001,0,0,0
,2125,173,141,0,6,6,0,90001,0,0,0
,2126,174,146,0,0,0,0,90001,0,0,0
,2127,175,146,0,0,0,0,90001,0,0,0
,2128,176,146,0,0,0,0,90001,0,0,0
,2129,176,146,0,1,1,0,90001,0,0,0
,2130,176,146,0,2,2,0,90001,0,0,0
,2131,176,146,0,3,3,0,90001,0,0,0
,2132,176,146,0,4,4,0,90001,0,0,0
,2133,176,146,0,5,5,0,90001,0,0,0
,2134,176,12,0,6,6,0,90001,0,0,0
,2135,176,12,0,7,7,0,90001,0,0,0
,2136,176,12,0,8,8,0,90001,0,0,0
,2137,176,12,0,9,9,0,90001,0,0,0
,2138,176,12,0,10,10,0,90001,0,0,0
,2139,176,12,0,11,11,0,90001,0,0,0
,2140,176,12,0,12,12,0,90001,0,0,0
,2141,176,12,0,13,13,0,90001,0,0,0
,2142,176,12,0,14,14,0,90001,0,0,0
,2143,177,146,0,0,0,0,90001,0,0,0
,2144,177,146,0,1,1,0,90001,0,0,0
,2145,177,146,0,2,2,0,90001,0,0,0
,2146,177,146,0,3,3,0,90001,0,0,0
,2147,177,146,0,4,4,0,90001,0,0,0
,2148,178,146,0,0,0,0,90001,0,0,0
,2149,178,146,0,1,1,0,90001,0,0,0
,2150,178,146,0,2,2,0,90001,0,0,0
,2151,178,146,0,3,3,0,90001,0,0,0
,2152,178,146,0,4,4,0,90001,0,0,0
,2153,178,146,0,5,5,0,90001,0,0,0
,2154,179,146,0,0,0,0,90001,0,0,0
,2155,179,146,0,1,1,0,90001,0,0,0
,2156,179,146,0,2,2,0,90001,0,0,0
,2157,179,146,0,3,3,0,90001,0,0,0
,2158,179,146,0,4,4,0,90001,0,0,0
,2159,179,146,0,5,5,0,90001,0,0,0
,2160,179,146,0,6,6,0,90001,0,0,0
,2161,179,146,0,7,7,0,90001,0,0,0
,2162,179,146,0,8,8,0,90001,0,0,0
,2163,179,146,0,9,9,0,90001,0,0,0
,2164,180,146,0,0,0,0,90001,0,0,0
,2165,180,146,0,1,1,0,90001,0,0,0
,2166,180,146,0,2,2,0,90001,0,0,0
,2167,180,146,0,3,3,0,90001,0,0,0
,2168,180,146,0,4,4,0,90001,0,0,0
,2169,180,146,0,5,5,0,90001,0,0,0
,2170,180,146,0,6,6,0,90001,0,0,0
,2171,180,146,0,7,7,0,90001,0,0,0
,2172,180,146,0,8,8,0,90001,0,0,0
,2173,180,146,0,9,9,0,90001,0,0,0
,2174,180,146,0,10,10,0,90001,0,0,0
,2175,181,146,0,0,0,0,90001,0,0,0
,2176,182,146,0,0,0,0,90001,0,0,0
,2177,183,146,0,0,0,0,90001,0,0,0
,2178,183,146,0,1,1,0,90001,0,0,0
,2179,183,146,0,2,2,0,90001,0,0,0
,2180,183,146,0,3,3,0,90001,0,0,0
,2181,184,146,0,0,0,0,90001,0,0,0
,2182,185,146,0,0,0,0,90001,0,0,0
,2183,187,146,0,0,0,0,90001,0,0,0
,2184,187,141,0,1,1,0,90001,0,0,0
,2185,187,141,0,2,2,0,90001,0,0,0
,2186,188,146,0,0,0,0,90001,0,0,0
,2187,189,146,0,0,0,0,90001,0,0,0
,2188,190,12,0,0,0,0,90001,0,0,0
,2189,190,12,0,1,1,0,90001,0,0,0
,2190,190,12,0,2,2,0,90001,0,0,0
,2191,190,12,0,3,3,0,90001,0,0,0
,2192,191,146,0,0,0,0,90001,0,0,0
,2193,192,146,0,0,0,0,90001,0,0,0
,2194,192,146,0,1,1,0,90001,0,0,0
,2195,192,146,0,2,2,0,90001,0,0,0
,2196,192,146,0,3,3,0,90001,0,0,0
,2197,193,141,0,0,0,0,90001,0,0,0
,2198,193,141,0,1,1,0,90001,0,0,0
,2199,193,141,0,2,2,0,90001,0,0,0
,2200,193,141,0,3,3,0,90001,0,0,0
,2201,193,141,0,4,4,0,90001,0,0,0
,2202,194,146,0,0,0,0,90001,0,0,0
,2203,195,146,0,0,0,0,90001,0,0,0
,2204,196,146,0,0,0,0,90001,0,0,0
,2205,196,146,0,1,1,0,90001,0,0,0
,2206,196,146,0,2,2,0,90001,0,0,0
,2207,196,146,0,3,3,0,90001,0,0,0
,2208,196,146,0,4,4,0,90001,0,0,0
,2209,196,146,0,5,5,0,90001,0,0,0
,2210,196,146,0,6,6,0,90001,0,0,0
,2211,196,146,0,7,7,0,90001,0,0,0
,2212,197,146,0,0,0,0,90001,0,0,0
,2213,198,146,0,0,0,0,90001,0,0,0
,2214,198,146,0,1,1,0,90001,0,0,0
,2215,198,146,0,2,2,0,90001,0,0,0
,2216,198,146,0,3,3,0,90001,0,0,0
,2217,198,146,0,4,4,0,90001,0,0,0
,2218,198,141,0,5,5,0,90001,0,0,0
,2219,199,146,0,0,0,0,90001,0,0,0
,2220,199,146,0,1,1,0,90001,0,0,0
,2221,199,146,0,2,2,0,90001,0,0,0
,2222,199,146,0,3,3,0,90001,0,0,0
,2223,199,146,0,4,4,0,90001,0,0,0
,2224,199,146,0,5,5,0,90001,0,0,0
,2225,200,141,0,0,0,0,90001,0,0,0
,2226,200,141,0,1,1,0,90001,0,0,0
,2227,200,141,0,2,2,0,90001,0,0,0
,2228,200,141,0,3,3,0,90001,0,0,0
,2229,200,141,0,4,4,0,90001,0,0,0
,2230,201,146,0,0,0,0,90001,0,0,0
,2231,202,146,0,0,0,0,90001,0,0,0
,2232,203,322,0,0,1,0,90001,0,-9537665,0
,2233,203,322,0,1,5,0,90001,0,8286554,0
,2234,203,322,0,2,7,0,90001,0,-10720934,0
,2235,203,322,0,3,41,0,90001,0,-7486796,0
,2236,203,322,0,4,6,0,90001,0,-6911145,0
,2237,203,134,0,5,70,0,90001,0,-9862260,0
,2238,203,134,0,6,72,0,90001,0,-10656889,0
,2239,203,134,0,7,71,0,90001,0,-12561815,0
,2240,203,10,0,8,100,0,90001,0,0,0
,2241,204,146,0,0,0,0,90001,0,0,0
,2242,204,146,0,1,1,0,90001,0,0,0
,2243,204,146,0,2,2,0,90001,0,0,0
,2244,204,146,0,3,3,0,90001,0,0,0
,2245,204,146,0,4,4,0,90001,0,0,0
,2246,204,142,0,5,5,0,90001,0,0,0
,2247,204,142,0,6,6,0,90001,0,0,0
,2248,204,142,0,7,7,0,90001,0,0,0
,2249,204,142,0,8,8,0,90001,0,0,0
,2250,204,142,0,9,9,0,90001,0,0,0
,2251,204,142,0,10,10,0,90001,0,0,0
,2252,204,142,0,11,11,0,90001,0,0,0
,2253,204,142,0,12,12,0,90001,0,0,0
,2254,204,142,0,13,13,0,90001,0,0,0
,2255,204,142,0,14,14,0,90001,0,0,0
,2256,204,146,0,15,15,0,90001,0,0,0
,2257,204,146,0,16,16,0,90001,0,0,0
,2258,204,142,0,17,17,0,90001,0,0,0
,2259,204,142,0,18,18,0,90001,0,0,0
Beaded Tails,2260,205,141,0,0,0,0,90001,0,0,0
Wild,2261,205,141,0,1,1,0,90001,0,0,0
Chops,2262,205,141,0,2,2,0,90001,0,0,0
Scruffy,2263,205,141,0,3,3,0,90001,0,0,0
Wrapped,2264,205,141,0,4,4,0,90001,0,0,0
Beaded Tufts,2265,205,141,0,5,5,0,90001,0,0,0
Short Tufts,2266,205,141,0,6,6,0,90001,0,0,0
Braided Tails,2267,205,141,0,7,7,0,90001,0,0,0
Quartet,2268,205,141,0,8,8,0,90001,0,0,0
Spikes,2269,205,141,0,9,9,0,90001,0,0,0
Long Braids,2270,205,141,0,10,10,0,90001,0,0,0
Thin Braids,2271,205,141,0,11,11,0,90001,0,0,0
Mane,2272,205,141,0,12,12,0,90001,0,0,0
Clean,2279,207,141,0,0,0,0,90001,0,0,0
Grizzled,2280,207,141,0,1,1,0,90001,0,0,0
Tuft,2281,207,141,0,2,2,0,90001,0,0,0
Goatee,2282,207,141,0,3,3,0,90001,0,0,0
Bead,2283,207,141,0,4,4,0,90001,0,0,0
Ragged,2284,207,141,0,5,5,0,90001,0,0,0
Twin Tufts,2285,207,141,0,6,6,0,90001,0,0,0
Scruffy,2286,207,141,0,7,7,0,90001,0,0,0
Long,2287,207,141,0,8,8,0,90001,0,0,0
Braid,2288,207,141,0,9,9,0,90001,0,0,0
Ringed,2289,207,141,0,10,10,0,90001,0,0,0
Veil,2290,207,141,0,11,11,0,90001,0,0,0
,2303,208,141,0,0,0,0,90001,0,-9140583,0
,2304,208,141,0,1,41,0,90001,0,-4539987,0
,2305,208,141,0,2,11,0,90001,0,-8358814,0
,2306,208,141,0,3,9,0,90001,0,-9410726,0
,2307,208,141,0,4,10,0,90001,0,-10595000,0
,2308,208,141,0,5,7,0,90001,0,-8755886,0
,2309,208,141,0,6,6,0,90001,0,-8236244,0
,2310,208,141,0,7,2,0,90001,0,-11051677,0
,2311,208,141,0,8,3,0,90001,0,-12237491,0
,2312,208,136,0,9,72,0,90001,0,-6048362,0
,2313,208,136,0,10,70,0,90001,0,-9999532,0
,2314,208,136,0,11,71,0,90001,0,-11840449,0
,2315,208,10,0,12,100,0,90001,0,0,0
,2316,209,146,0,0,0,0,90001,0,0,0
,2317,209,146,0,1,1,0,90001,0,0,0
,2318,209,146,0,2,2,0,90001,0,0,0
,2319,209,146,0,3,3,0,90001,0,0,0
,2320,209,146,0,4,4,0,90001,0,0,0
,2321,209,146,0,5,5,0,90001,0,0,0
,2322,209,146,0,6,6,0,90001,0,0,0
,2323,209,146,0,7,7,0,90001,0,0,0
,2324,209,146,0,8,8,0,90001,0,0,0
,2325,209,146,0,9,9,0,90001,0,0,0
,2326,209,146,0,10,10,0,90001,0,0,0
,2327,209,146,0,11,11,0,90001,0,0,0
,2328,209,146,0,12,12,0,90001,0,0,0
,2329,209,146,0,13,13,0,90001,0,0,0
,2330,209,142,0,14,14,0,90001,0,0,0
,2331,209,142,0,15,15,0,90001,0,0,0
,2332,209,142,0,16,16,0,90001,0,0,0
,2333,209,142,0,17,17,0,90001,0,0,0
,2334,209,142,0,18,18,0,90001,0,0,0
,2335,209,142,0,19,19,0,90001,0,0,0
,2336,209,142,0,20,20,0,90001,0,0,0
,2337,209,142,0,21,21,0,90001,0,0,0
,2338,209,142,0,22,22,0,90001,0,0,0
,2339,209,142,0,23,23,0,90001,0,0,0
,2340,209,142,0,24,24,0,90001,0,0,0
,2341,209,142,0,25,25,0,90001,0,0,0
,2342,209,142,0,26,26,0,90001,0,0,0
,2343,209,142,0,27,27,0,90001,0,0,0
,2344,209,146,0,28,28,0,90001,0,0,0
,2345,209,142,0,29,29,0,90001,0,0,0
,2346,209,146,0,30,30,0,90001,0,0,0
,2347,209,142,0,31,31,0,90001,0,0,0
Mane,2348,210,141,0,0,0,0,90001,0,0,0
Beaded,2349,210,141,0,1,1,0,90001,0,0,0
Bangs,2350,210,141,0,2,2,0,90001,0,0,0
Styled,2351,210,141,0,3,3,0,90001,0,0,0
Salted Tail,2352,210,141,0,4,4,0,90001,0,0,0
Salted Mane,2353,210,141,0,5,5,0,90001,0,0,0
Long Braids,2354,210,141,0,6,6,0,90001,0,0,0
Full,2355,210,141,0,7,7,0,90001,0,0,0
Short Braids,2356,210,141,0,8,8,0,90001,0,0,0
Thin Braids,2357,210,141,0,9,9,0,90001,0,0,0
Long Bangs,2358,210,141,0,10,10,0,90001,0,0,0
Thick,2359,210,141,0,11,11,0,90001,0,0,0
Long Mane,2360,210,141,0,12,12,0,90001,0,0,0
Side Tail,2361,210,141,0,13,13,0,90001,0,0,0
Twin Tails,2362,210,141,0,14,14,0,90001,0,0,0
Tied,2363,210,141,0,15,15,0,90001,0,0,0
Clean,2370,212,141,0,0,0,0,90001,0,0,0
Fuzzy,2371,212,141,0,1,1,0,90001,0,0,0
Alert,2372,212,141,0,2,2,0,90001,0,0,0
Pointed,2373,212,141,0,3,3,0,90001,0,0,0
Rounded,2374,212,141,0,4,4,0,90001,0,0,0
Average,2375,212,141,0,5,5,0,90001,0,0,0
Wide,2376,212,141,0,6,6,0,90001,0,0,0
Tufted,2377,212,141,0,7,7,0,90001,0,0,0
Tall,2378,212,141,0,8,8,0,90001,0,0,0
Scruffy,2379,212,141,0,9,9,0,90001,0,0,0
Small,2380,212,141,0,10,10,0,90001,0,0,0
Flopped,2381,212,141,0,11,11,0,90001,0,0,0
,2382,213,141,0,0,0,0,90001,0,0,0
,2383,213,141,0,1,1,0,90001,0,0,0
,2384,213,141,0,2,2,0,90001,0,0,0
,2385,213,141,0,3,3,0,90001,0,0,0
,2386,213,141,0,4,4,0,90001,0,0,0
,2387,213,141,0,5,5,0,90001,0,0,0
,2388,213,141,0,6,6,0,90001,0,0,0
,2389,213,141,0,7,7,0,90001,0,0,0
,2390,213,10,0,8,8,0,90001,0,0,0
,2391,214,141,0,0,0,0,90001,0,0,0
,2392,214,146,0,1,1,0,90001,0,0,0
,2393,214,146,0,2,2,0,90001,0,0,0
,2394,214,146,0,3,3,0,90001,0,0,0
,2395,214,146,0,4,4,0,90001,0,0,0
,2396,214,142,0,5,5,0,90001,0,0,0
,2397,214,142,0,6,6,0,90001,0,0,0
,2398,214,142,0,7,7,0,90001,0,0,0
,2399,214,142,0,8,8,0,90001,0,0,0
,2400,214,142,0,9,9,0,90001,0,0,0
,2401,214,142,0,10,10,0,90001,0,0,0
,2402,214,142,0,11,11,0,90001,0,0,0
,2403,214,142,0,12,12,0,90001,0,0,0
,2404,214,142,0,13,13,0,90001,0,0,0
,2405,214,142,0,14,14,0,90001,0,0,0
,2406,214,146,0,15,15,0,90001,0,0,0
,2407,214,146,0,16,16,0,90001,0,0,0
,2408,214,142,0,17,17,0,90001,0,0,0
,2409,214,142,0,18,18,0,90001,0,0,0
,2410,215,141,0,0,0,0,90001,0,0,0
,2411,215,141,0,1,1,0,90001,0,0,0
,2412,215,141,0,2,2,0,90001,0,0,0
,2413,215,141,0,3,3,0,90001,0,0,0
,2414,215,141,0,4,4,0,90001,0,0,0
,2415,215,141,0,5,5,0,90001,0,0,0
,2416,215,141,0,6,6,0,90001,0,0,0
,2417,215,141,0,7,7,0,90001,0,0,0
,2418,215,141,0,8,8,0,90001,0,0,0
,2419,215,141,0,9,9,0,90001,0,0,0
,2420,215,141,0,10,10,0,90001,0,0,0
,2421,215,141,0,11,11,0,90001,0,0,0
,2422,215,141,0,12,12,0,90001,0,0,0
,2423,215,141,0,13,13,0,90001,0,0,0
,2424,215,141,0,14,14,0,90001,0,0,0
,2425,215,141,0,15,15,0,90001,0,0,0
,2426,215,141,0,16,16,0,90001,0,0,0
,2427,216,141,0,0,0,0,90001,0,0,0
,2428,216,141,0,1,1,0,90001,0,0,0
,2429,216,141,0,2,2,0,90001,0,0,0
,2430,216,141,0,3,3,0,90001,0,0,0
,2431,216,141,0,4,4,0,90001,0,0,0
,2432,216,10,0,5,5,0,90001,0,0,0
,2433,217,141,0,0,0,0,90001,0,0,0
,2434,217,141,0,1,1,0,90001,0,0,0
,2435,217,141,0,2,2,0,90001,0,0,0
,2436,217,141,0,3,3,0,90001,0,0,0
,2437,217,141,0,4,4,0,90001,0,0,0
,2438,217,141,0,5,5,0,90001,0,0,0
,2439,217,141,0,6,6,0,90001,0,0,0
,2440,217,141,0,7,7,0,90001,0,0,0
,2441,217,141,0,8,8,0,90001,0,0,0
,2442,218,141,0,0,0,0,90001,0,0,0
,2443,218,141,0,1,1,0,90001,0,0,0
,2444,218,141,0,2,2,0,90001,0,0,0
,2445,218,141,0,3,3,0,90001,0,0,0
,2446,218,141,0,4,4,0,90001,0,0,0
,2447,218,141,0,5,5,0,90001,0,0,0
,2448,218,141,0,6,6,0,90001,0,0,0
,2449,218,141,0,7,7,0,90001,0,0,0
,2450,218,141,0,8,8,0,90001,0,0,0
,2451,218,142,0,9,9,0,90001,0,0,0
,2452,218,142,0,10,10,0,90001,0,0,0
,2453,218,142,0,11,11,0,90001,0,0,0
,2454,218,10,0,12,12,0,90001,0,0,0
,2455,219,146,0,0,0,0,90001,0,0,0
,2456,219,146,0,1,1,0,90001,0,0,0
,2457,219,146,0,2,2,0,90001,0,0,0
,2458,219,146,0,3,3,0,90001,0,0,0
,2459,219,146,0,4,4,0,90001,0,0,0
,2460,219,146,0,5,5,0,90001,0,0,0
,2461,219,146,0,6,6,0,90001,0,0,0
,2462,219,141,0,7,7,0,90001,0,0,0
,2463,219,146,0,8,8,0,90001,0,0,0
,2464,219,141,0,9,9,0,90001,0,0,0
,2465,219,146,0,10,10,0,90001,0,0,0
,2466,219,146,0,11,11,0,90001,0,0,0
,2467,219,146,0,12,12,0,90001,0,0,0
,2468,219,141,0,13,13,0,90001,0,0,0
,2469,219,142,0,14,14,0,90001,0,0,0
,2470,219,142,0,15,15,0,90001,0,0,0
,2471,219,142,0,16,16,0,90001,0,0,0
,2472,219,142,0,17,17,0,90001,0,0,0
,2473,219,142,0,18,18,0,90001,0,0,0
,2474,219,142,0,19,19,0,90001,0,0,0
,2475,219,142,0,20,20,0,90001,0,0,0
,2476,219,142,0,21,21,0,90001,0,0,0
,2477,219,142,0,22,22,0,90001,0,0,0
,2478,219,142,0,23,23,0,90001,0,0,0
,2479,219,142,0,24,24,0,90001,0,0,0
,2480,219,142,0,25,25,0,90001,0,0,0
,2481,219,142,0,26,26,0,90001,0,0,0
,2482,219,142,0,27,27,0,90001,0,0,0
,2483,219,146,0,28,28,0,90001,0,0,0
,2484,219,142,0,29,29,0,90001,0,0,0
,2485,219,146,0,30,30,0,90001,0,0,0
,2486,219,142,0,31,31,0,90001,0,0,0
,2487,220,141,0,0,0,0,90001,0,0,0
,2488,220,141,0,1,1,0,90001,0,0,0
,2489,220,141,0,2,2,0,90001,0,0,0
,2490,220,141,0,3,3,0,90001,0,0,0
,2491,220,141,0,4,4,0,90001,0,0,0
,2492,220,141,0,5,5,0,90001,0,0,0
,2493,220,141,0,6,6,0,90001,0,0,0
,2494,220,141,0,7,7,0,90001,0,0,0
,2495,220,141,0,8,8,0,90001,0,0,0
,2496,220,141,0,9,9,0,90001,0,0,0
,2497,220,141,0,10,10,0,90001,0,0,0
,2498,220,141,0,11,11,0,90001,0,0,0
,2499,220,141,0,12,12,0,90001,0,0,0
,2500,220,141,0,13,13,0,90001,0,0,0
,2501,220,141,0,14,14,0,90001,0,0,0
,2502,220,141,0,15,15,0,90001,0,0,0
,2503,220,141,0,16,16,0,90001,0,0,0
,2504,220,141,0,17,17,0,90001,0,0,0
,2505,220,141,0,18,18,0,90001,0,0,0
,2506,220,141,0,19,19,0,90001,0,0,0
,2507,220,141,0,20,20,0,90001,0,0,0
,2508,220,141,0,21,21,0,90001,0,0,0
,2509,220,141,0,22,22,0,90001,0,0,0
,2510,220,141,0,23,23,0,90001,0,0,0
,2511,220,141,0,24,24,0,90001,0,0,0
,2512,220,141,0,25,25,0,90001,0,0,0
,2513,220,141,0,26,26,0,90001,0,0,0
,2514,220,141,0,27,27,0,90001,0,0,0
,2515,221,141,0,0,0,0,90001,0,0,0
,2516,221,141,0,1,1,0,90001,0,0,0
,2517,221,141,0,2,2,0,90001,0,0,0
,2518,221,141,0,3,3,0,90001,0,0,0
,2519,221,141,0,4,4,0,90001,0,0,0
,2520,221,10,0,5,5,0,90001,0,0,0
,2521,382,141,0,0,0,0,90001,0,0,0
,2522,382,141,0,1,1,0,90001,0,0,0
,2523,382,141,0,2,2,0,90001,0,0,0
,2524,382,141,0,3,3,0,90001,0,0,0
,2525,382,141,0,4,4,0,90001,0,0,0
,2526,382,141,0,5,5,0,90001,0,0,0
,2527,382,141,0,6,6,0,90001,0,0,0
,2528,383,141,0,0,0,0,90001,0,-11715534,0
,2529,383,141,0,1,10,0,90001,0,-4234746,0
,2530,383,141,0,2,20,0,90001,0,-9212825,0
,2531,383,141,0,3,30,0,90001,0,-9221082,0
,2532,383,141,0,4,40,0,90001,0,-6517637,0
,2533,383,141,0,5,50,0,90001,0,6115913,0
,2534,383,141,0,6,1,0,90001,0,-11715534,0
,2535,383,141,0,7,11,0,90001,0,-4234746,0
,2536,383,141,0,8,21,0,90001,0,-9212825,0
,2537,383,141,0,9,31,0,90001,0,-9221082,0
,2538,383,141,0,10,41,0,90001,0,-6517637,0
,2539,383,141,0,11,12,0,90001,0,-4234746,0
,2540,383,141,0,12,22,0,90001,0,-9212825,0
,2541,383,141,0,13,32,0,90001,0,-9221082,0
,2542,383,10,0,14,100,0,90001,0,1644825,0
,2543,384,141,0,0,0,0,90001,0,0,0
,2544,384,141,0,1,1,0,90001,0,0,0
,2545,384,141,0,2,2,0,90001,0,0,0
,2546,384,141,0,3,3,0,90001,0,0,0
,2547,384,141,0,4,4,0,90001,0,0,0
,2548,384,141,0,5,5,0,90001,0,0,0
,2549,384,141,0,6,6,0,90001,0,0,0
,2550,384,141,0,7,7,0,90001,0,0,0
,2551,384,141,0,8,8,0,90001,0,0,0
,2552,384,141,0,9,9,0,90001,0,0,0
,2553,384,141,0,10,10,0,90001,0,0,0
,2554,384,141,0,11,11,0,90001,0,0,0
,2555,384,141,0,12,12,0,90001,0,0,0
,2556,384,141,0,13,13,0,90001,0,0,0
,2557,384,141,0,14,14,0,90001,0,0,0
,2558,384,141,0,15,15,0,90001,0,0,0
,2559,384,141,0,16,16,0,90001,0,0,0
,2560,384,141,0,17,17,0,90001,0,0,0
,2561,384,141,0,18,18,0,90001,0,0,0
,2562,384,141,0,19,19,0,90001,0,0,0
,2563,384,141,0,20,20,0,90001,0,0,0
Fur,2564,385,141,0,0,0,0,90001,0,0,0
Mohawk,2565,385,141,0,1,1,0,90001,0,0,0
Slicked,2566,385,141,0,2,2,0,90001,0,0,0
Beaded Tail,2567,385,141,0,3,3,0,90001,0,0,0
Backbrushed,2568,385,141,0,4,4,0,90001,0,0,0
Tall Knot,2569,385,141,0,5,5,0,90001,0,0,0
Ponytail,2570,385,141,0,6,6,0,90001,0,0,0
Short Tail,2571,385,141,0,7,7,0,90001,0,0,0
Low Knot,2572,385,141,0,8,8,0,90001,0,0,0
Queue,2573,385,141,0,9,9,0,90001,0,0,0
Bun,2574,385,141,0,10,10,0,90001,0,0,0
Tuft,2575,385,141,0,11,11,0,90001,0,0,0
Mane,2576,385,141,0,12,12,0,90001,0,0,0
Chonmage,2577,385,141,0,13,13,0,90001,0,0,0
Wrapped,2578,385,141,0,14,14,0,90001,0,0,0
Chopstick,2579,385,141,0,15,15,0,90001,0,0,0
Spiky,2580,385,141,0,16,16,0,90001,0,0,0
The Sokka,2581,385,141,0,17,17,0,90001,0,0,0
Topknot,2582,385,141,0,18,18,0,90001,0,0,0
Temple Rope,2584,386,141,0,19,19,0,90001,0,0,0
Beard,2585,386,141,0,7,7,0,90001,0,0,0
Chin Bead,2586,386,141,0,4,4,0,90001,0,0,0
Three Rings,2587,386,141,0,1,1,0,90001,0,0,0
Temple Cord,2589,386,141,0,10,10,0,90001,0,0,0
Long Beard,2590,386,141,0,2,2,0,90001,0,0,0
Spikes,2591,386,141,0,5,5,0,90001,0,0,0
Goatee,2592,386,141,0,6,6,0,90001,0,0,0
Tufts,2593,386,141,0,15,15,0,90001,0,0,0
Banner,2594,386,141,0,16,16,0,90001,0,0,0
Chops,2596,386,141,0,18,18,0,90001,0,0,0
Twin Ropes,2598,386,141,0,17,17,0,90001,0,0,0
Blade,2599,386,141,0,13,13,0,90001,0,0,0
Horseshoe,2600,386,141,0,14,14,0,90001,0,0,0
Forked Beard,2601,386,141,0,12,12,0,90001,0,0,0
Two Rings,2607,386,141,0,11,11,0,90001,0,0,0
Stern Beard,2608,386,141,0,9,9,0,90001,0,0,0
Three Ropes,2609,386,141,0,8,8,0,90001,0,0,0
None,2614,386,141,0,0,0,0,90001,0,0,0
,2618,387,141,0,0,0,0,90001,0,-11715534,0
,2619,387,141,0,1,10,0,90001,0,-4234746,0
,2620,387,141,0,2,20,0,90001,0,-9212825,0
,2621,387,141,0,3,30,0,90001,0,-9221082,0
,2622,387,141,0,4,1,0,90001,0,-11715534,0
,2623,387,141,0,5,11,0,90001,0,-4234746,0
,2624,387,141,0,6,21,0,90001,0,-9212825,0
,2625,387,141,0,7,31,0,90001,0,-9221082,0
,2626,387,141,0,8,2,0,90001,0,-11715534,0
,2627,387,141,0,9,12,0,90001,0,-4234746,0
,2628,387,141,0,10,22,0,90001,0,-9212825,0
,2629,387,141,0,11,32,0,90001,0,-9221082,0
,2630,387,141,0,12,13,0,90001,0,-4234746,0
,2631,387,141,0,13,14,0,90001,0,-4234746,0
,2632,387,10,0,14,100,0,90001,0,1513239,0
,2633,388,141,0,0,0,0,90001,0,0,0
,2634,388,141,0,1,1,0,90001,0,0,0
,2635,388,141,0,2,2,0,90001,0,0,0
,2636,388,141,0,3,3,0,90001,0,0,0
,2637,388,141,0,4,4,0,90001,0,0,0
,2638,388,141,0,5,5,0,90001,0,0,0
,2639,388,141,0,6,6,0,90001,0,0,0
,2640,388,141,0,7,7,0,90001,0,0,0
,2641,388,141,0,8,8,0,90001,0,0,0
,2642,388,141,0,9,9,0,90001,0,0,0
,2643,388,141,0,10,10,0,90001,0,0,0
,2644,388,141,0,11,11,0,90001,0,0,0
,2645,388,141,0,12,12,0,90001,0,0,0
,2646,388,141,0,13,13,0,90001,0,0,0
,2647,388,141,0,14,14,0,90001,0,0,0
,2648,388,141,0,15,15,0,90001,0,0,0
,2649,388,141,0,16,16,0,90001,0,0,0
,2650,388,141,0,17,17,0,90001,0,0,0
,2651,388,141,0,18,18,0,90001,0,0,0
,2652,388,141,0,19,19,0,90001,0,0,0
Tied,2653,230,141,0,0,0,0,90001,0,0,0
Bangs,2654,230,141,0,1,1,0,90001,0,0,0
Ponytail,2655,230,141,0,2,2,0,90001,0,0,0
Braid,2656,230,141,0,3,3,0,90001,0,0,0
Fan,2657,230,141,0,4,4,0,90001,0,0,0
Topknot,2658,230,141,0,5,5,0,90001,0,0,0
Loop,2659,230,141,0,6,6,0,90001,0,0,0
Chopsticks,2660,230,141,0,7,7,0,90001,0,0,0
Streak,2661,230,141,0,8,8,0,90001,0,0,0
Bunches,2662,230,141,0,9,9,0,90001,0,0,0
Ox Horns,2663,230,141,0,10,10,0,90001,0,0,0
Spring,2664,230,141,0,11,11,0,90001,0,0,0
Tufts,2665,230,141,0,12,12,0,90001,0,0,0
Twin Loops,2666,230,141,0,13,13,0,90001,0,0,0
Pigtails,2667,230,141,0,14,14,0,90001,0,0,0
Rolls,2668,230,141,0,15,15,0,90001,0,0,0
Bun,2669,230,141,0,16,16,0,90001,0,0,0
,2670,231,141,0,0,2,0,90001,0,-54988,0
,2671,231,141,0,1,14,0,90001,0,-51048,0
,2672,231,141,0,2,11,0,90001,0,-14050090,0
,2673,231,141,0,3,13,0,90001,0,-6870570,0
,2674,231,141,0,4,9,0,90001,0,-15555010,0
,2675,231,141,0,5,3,0,90001,0,-2535402,0
,2676,231,141,0,6,15,0,90001,0,-5392198,0
,2677,231,141,0,7,18,0,90001,0,-11579571,0
,2678,231,141,0,8,17,0,90001,0,-10266547,0
,2679,231,141,0,9,4,0,90001,0,-5022428,0
