ID,SetName,SilenceIntervalMin[0],SilenceIntervalMin[1],SilenceIntervalMax[0],SilenceIntervalMax[1],Sounds[0],Sounds[1]
1438,Zone-60-PVP-Ashran-GeneralWalk,100000,100000,180000,180000,48481,48481
1439,Zone-60-PVP-Ashran-AshmaulBurial-Walk,100000,100000,180000,180000,48482,48482
1440,Zone-60-PVP-Ashran-RingofConquest-Walk,100000,100000,180000,180000,48641,48641
1441,Zone-60-PVP-Ashran-OgreMine-Walk,100000,100000,180000,180000,48486,48486
1442,Zone-60-PVP-Ashran-Stormshield-Walk,100000,100000,180000,180000,48487,48487
1443,Zone-60-PVP-Ashran-Warspear-Walk,100000,100000,180000,180000,48488,48488
1444,Zone-60-PVP-Ashran-MoltenQuarry-Walk,100000,100000,180000,180000,48485,48485
1445,Zone-60-PVP-Ashran-AmphitheaterofAnnih-Walk,100000,100000,180000,180000,48500,48500
1446,Zone-60-PVP-Ashran-Stormshield-Battle,100000,100000,180000,180000,48537,48537
1447,Zone-60-PVP-Ashran-Warspear-Battle,100000,100000,180000,180000,48538,48538
1448,Zone-60-Garrison-H-General-Walk,100000,100000,180000,180000,48541,48541
1449,Zone-60-Garrison-H-Mine-Walk,100000,100000,180000,180000,48542,48542
1450,Zone-60-Garrison-A-Mine-Walk,100000,100000,180000,180000,48544,48544
1451,Zone-60-Garrison-A-General-Walk,100000,100000,180000,180000,48545,48545
1452,Zone-60-Garrison-H-TownHall-Walk,100000,100000,180000,180000,48546,48546
1453,Zone-60-Garrison-A-TownHall-Walk,100000,100000,180000,180000,48547,48547
1454,Zone-60-SMV-Cultist-Walk,100000,100000,180000,180000,48555,48555
1455,Zone-60-SMV-GeneralWalk,100000,100000,180000,180000,48553,48554
1456,Zone-60-SMV-Fel-Walk,100000,100000,180000,180000,48556,48556
1457,Zone-60-SMV-Draenei-GeneralWalk,100000,100000,180000,180000,48559,48559
1458,Zone-60-SMV-MoonMagic-Walk,100000,100000,180000,180000,48560,48560
1459,Zone-60-SMV-Podling-Walk,100000,100000,180000,180000,48558,48558
1460,Zone-60-SMV-Primals-Walk,100000,100000,180000,180000,48557,48557
1461,Zone-60-SMV-Mushroom-Walk,100000,100000,180000,180000,48561,48561
1462,Zone-60-SMV-Draenei-Karabor-GeneralWalk,100000,100000,180000,180000,48562,48562
1463,Zone-60-SOA-GeneralWalk,100000,100000,180000,180000,48883,48883
1465,Zone-60-SOA-Arakkoa-High-Walk,100000,100000,180000,180000,48885,48885
1466,Zone-60-SOA-Goblin-Walk,100000,100000,180000,180000,48887,48887
1467,Zone-60-SOA-Arakkoa-Exiles-Walk,100000,100000,180000,180000,48894,49034
1468,Zone-60-SOA-SethekkHollow-Walk,100000,100000,180000,180000,48895,48895
1469,Zone-60-SOA-AdmiralTaylorsGarrison-Walk,100000,100000,180000,180000,48896,48896
1470,Zone-60-SOA-Mushroom-Walk,100000,100000,180000,180000,48897,48897
1471,Zone-60-Gorgrond-LaughingSkull-Walk,100000,100000,180000,180000,48909,48909
1473,Zone-60-Gorgrond-Mushroom-Sea-Walk,100000,100000,180000,180000,48911,48911
1474,Zone-60-Gorgrond-Jungle,100000,100000,180000,180000,48912,48912
1475,Zone-60-Gorgrond-Wasteland-General-Walk,100000,100000,180000,180000,48913,48913
1476,Zone-60-Gorgrond-Blackrock,100000,100000,180000,180000,48914,48914
1477,Zone-60-Gorgrond-CrimsonFen,100000,100000,180000,180000,48915,48915
1478,Zone-60-FFR-GeneralWalk,100000,100000,180000,180000,49001,49355
1479,Zone-60-FFR-Frostwolf-Walk,100000,100000,180000,180000,49189,49189
1480,Zone-60-FFR-Thunderlord-Walk,100000,100000,180000,180000,49190,49190
1481,Zone-60-FFR-DarkRock,100000,100000,180000,180000,49005,49005
1482,Zone-60-FFR-Fel,100000,100000,180000,180000,49194,49194
1483,Zone-60-SMV-IronHorde-Walk,100000,100000,180000,180000,49031,49031
1484,Zone-60-SOA-AdmiralTaylorsGarrison-Inn,100000,100000,180000,180000,49032,49032
1485,Zone-60-SOA-Bladefist-Walk,100000,100000,180000,180000,49035,49035
1486,Zone-60-SOA-Southport-Garrison-Walk,100000,100000,180000,180000,49036,49036
1487,Zone-60-SOA-Axefall-Garrison-Walk,100000,100000,180000,180000,49037,49037
1488,Zone-60-NGD-GeneralWalk,100000,100000,180000,180000,49065,49066
1489,Zone-60-NGD-Ogre-Walk,100000,100000,180000,180000,49068,49068
1490,Zone-60-NGD-Oshu'gun-Walk,100000,100000,180000,180000,49069,49069
1491,Zone-60-NGD-Warsong-Walk,100000,100000,180000,180000,49067,49067
1492,Zone-60-NGD-MushroomWalk,100000,100000,180000,180000,49070,49070
1493,Zone-60-NGD-IronHorde-Walk,100000,100000,180000,180000,49072,49072
1494,Zone-60-NGD-Underpale-Walk,100000,100000,180000,180000,49075,49075
1495,Zone-60-NGD-BurningBlade-Walk,100000,100000,180000,180000,49076,49076
1496,Zone-60-NGD-RingofTrials-ArenaFloor-Battle,100000,100000,180000,180000,49077,49077
1497,Zone-60-NGD-OrcAncestors-Walk,100000,100000,180000,180000,49078,49078
1498,Zone-60-TD-Talador-GeneralWalk,100000,100000,180000,180000,49079,49079
1499,Zone-60-TD-Fel-Walk,100000,100000,180000,180000,49084,49084
1500,Zone-60-TD-DraeneiWartorn-Walk,100000,100000,180000,180000,49089,49089
1501,Zone-60-TD-Draenei-Walk,100000,100000,180000,180000,49081,49081
1502,Zone-60-TD-Auchindoun-Walk,100000,100000,180000,180000,49082,49082
1503,Zone-60-TD-DraeneiHoly-Walk,100000,100000,180000,180000,49083,49083
1504,Zone-60-TD-Arakkoa-Walk,100000,100000,180000,180000,49085,49085
1505,Zone-60-TD-Ogre-Walk,100000,100000,180000,180000,49086,49086
1506,Zone-60-TD-DeathwebHollow-Walk,100000,100000,180000,180000,49087,49087
1507,Zone-60-TD-CrystalMine-Walk,100000,100000,180000,180000,49088,49088
1508,Zone-60-Dungeon-Grimrail-Train-Walk,100000,100000,180000,180000,49164,49164
1509,Zone-60-SOA-BombingRun-Walk,0,0,0,0,49174,49174
1510,Zone-60-SOA-AvatarofTerokk-Phase,0,0,0,0,49176,49176
1511,Zone-60-Dungeon-Grimrail-CrashSite-Walk,100000,100000,180000,180000,49183,49183
1512,Zone-60-Dungeon-Grimrail-Depot-Walk,100000,100000,180000,180000,49182,49182
1513,Zone-60-Dungeon-IronDocks-Battle,100000,100000,180000,180000,49186,49186
1514,Zone-60-Dungeon-IronDocks-Walk,100000,100000,180000,180000,49187,49187
1515,Zone-60-Dungeon-IronDocks-BlackhandsMight,100000,100000,180000,180000,49188,49188
1516,Zone-60-Dungeon-Skyreach-Walk,100000,100000,180000,180000,49129,49129
1517,Zone-60-Dungeon-Skyreach-Lower-GrandSpire,100000,100000,180000,180000,49130,49130
1518,Zone-60-Dungeon-Skyreach-Upper-GrandSpire,100000,100000,180000,180000,49131,49131
1519,Zone-60-FFR-Ogre-Walk,100000,100000,180000,180000,49192,49192
1520,Zone-60-FFR-Mushroom-Sea-Walk,100000,100000,180000,180000,49193,49193
1521,Zone-60-FFR-IronHorde-Walk,100000,100000,180000,180000,49191,49191
1522,Zone-60-FFR-Ogre-Battle,100000,100000,180000,180000,49195,49195
1523,Zone-60-Dungeon-Auchindoun-NaveOfEternalRest-Battle,100000,100000,180000,180000,49196,49196
1524,Zone-60-Dungeon-Auchindoun-WesternTransept-Battle,100000,100000,180000,180000,49197,49197
1525,Zone-60-Dungeon-Auchindoun-EasternTransept,100000,100000,180000,180000,49198,49198
1526,Zone-60-Dungeon-Auchindoun-CongregationOfSouls,100000,100000,180000,180000,49200,49200
1527,Zone-60-Dungeon-Auchindoun-Happy-Walk,100000,100000,180000,180000,49205,49205
1528,Zone-60-Dungeon-SMBurialGrounds-Walk,100000,100000,180000,180000,49206,49206
1529,Zone-60-Dungeon-SMBurialGrounds-CryptsoftheAncients,100000,100000,180000,180000,49208,49208
1530,Zone-60-Dungeon-SMBurialGrounds-PoolsofReflection,100000,100000,180000,180000,49209,49209
1531,Zone-60-Dungeon-SMBurialGrounds-AltarofShadow,100000,100000,180000,180000,49210,49210
1532,Zone-60-Dungeon-Everbloom-Stormwind-Walk,100000,100000,180000,180000,49219,49219
1533,Zone-60-Dungeon-Everbloom-PoolsofLife,100000,100000,180000,180000,49220,49220
1534,Zone-60-Dungeon-Everbloom-VerdantGrove,100000,100000,180000,180000,49221,49221
1535,Zone-60-Dungeon-Everbloom-Xeritacs_Burrow,100000,100000,180000,180000,49222,49222
1536,Zone-60-Dungeon-Everbloom-VioletBluff,100000,100000,180000,180000,49223,49223
1538,Zone-60-Dungeon-BlackRock-Foundry-General,100000,100000,180000,180000,49225,49225
1539,Zone-60-Dungeon-BlackRock-Foundry-Crucible,100000,100000,180000,180000,49227,49227
1540,Zone-60-Dungeon-BlackRock-Foundry-IronAssembly,100000,100000,180000,180000,49228,49228
1541,Zone-60-Dungeon-BlackRock-Foundry-SlagWorks,100000,100000,180000,180000,49229,49229
1542,Zone-60-Dungeon-BlackRock-Foundry-BlackForge,100000,100000,180000,180000,49230,49230
1543,Zone-60-SMV-YrelsCoronation-Battle,100000,100000,180000,180000,49250,49250
1544,Zone-60-SMV-Ner'zhulFinale-Cultist-Battle-Phase,100000,100000,180000,180000,49254,49254
1545,Zone-60-Raid-Highmaul-General-Walk,100000,100000,180000,180000,49276,49276
1546,Zone-60-Raid-Highmaul-GladiatorsRest,100000,100000,180000,180000,49344,49344
1547,Zone-60-Raid-Highmaul-Coliseum,100000,100000,180000,180000,49279,49279
1548,Zone-60-Raid-Highmaul-PathOfVictors,100000,100000,180000,180000,49345,49345
1549,Zone-60-Raid-Highmaul-MarketDistrict,100000,100000,180000,180000,49346,49346
1550,Zone-60-Raid-Highmaul-TheUnderbelly,100000,100000,180000,180000,49282,49282
1551,Zone-60-Raid-Highmaul-GorianStrand,100000,100000,180000,180000,49347,49347
1552,Zone-60-Raid-Highmaul-TheGorthenon,100000,100000,180000,180000,49349,49349
1553,Zone-60-Raid-Highmaul-ImperatorsRise,100000,100000,180000,180000,49351,49351
1554,Zone-60-SMV-DarkDraenei-Walk,100000,100000,180000,180000,49030,49030
1557,Zone-60-Dungeon-BlackRock-Foundry-DreadGrotto,100000,100000,180000,180000,49338,49338
1558,Zone-60-Raid-Highmaul-TheGorthenon-Battle,100000,100000,180000,180000,49350,49350
1559,Zone-60-Raid-Highmaul-ImperatorsRise-battle,100000,100000,180000,180000,49352,49352
1560,Zone-60-Draenor-Mushroom-Sea-Walk,100000,100000,180000,180000,49353,49353
1561,Zone-60-TD-Zangarra-Walk,100000,100000,180000,180000,49354,49354
1562,Moment-60-Proudmoore-01,100000,100000,180000,180000,49356,49356
1563,Moment-60-Proudmoore-02,100000,100000,180000,180000,49357,49357
1564,Moment-60-Proudmoore-03,100000,100000,180000,180000,49358,49358
1565,Zone-60-SMV-Draenei-Karabor-Battle,100000,100000,180000,180000,49359,49359
1566,Zone-60-FFR-Frostwolf-Inn,100000,100000,180000,180000,49189,49189
1567,Zone-70-Azsuna-GeneralWalk,100000,100000,180000,180000,73363,73362
1568,MUS_,100000,100000,180000,180000,49428,49428
1569,Zone-70-Val'sharah-NElf-BarrowDens,100000,100000,180000,180000,51337,51337
1570,[PH] Zone-70-Azsuna-BurningLegion,100000,100000,180000,180000,49428,49428
1571,GarrisonJukebox-01,5000,5000,10000,10000,49511,49511
1572,GarrisonJukebox-02,5000,5000,10000,10000,49512,49512
1573,GarrisonJukebox-03,5000,5000,10000,10000,49513,49513
1574,GarrisonJukebox-04,5000,5000,10000,10000,49514,49514
1575,GarrisonJukebox-05,5000,5000,10000,10000,49515,49515
1576,GarrisonJukebox-06,5000,5000,10000,10000,49516,49516
1577,GarrisonJukebox-07-H,5000,5000,10000,10000,49511,49511
1578,GarrisonJukebox-08-H,5000,5000,10000,10000,49511,49511
1579,GarrisonJukebox-09-H,5000,5000,10000,10000,49511,49511
1580,GarrisonJukebox-10-H,5000,5000,10000,10000,49511,49511
1581,GarrisonJukebox-11-H,5000,5000,10000,10000,49511,49511
1582,GarrisonJukebox-12-H,5000,5000,10000,10000,49511,49511
1583,GarrisonJukebox-13-H,5000,5000,10000,10000,49511,49511
1584,GarrisonJukebox-14-H,5000,5000,10000,10000,49511,49511
1585,GarrisonJukebox-15-H,5000,5000,10000,10000,49511,49511
1586,GarrisonJukebox-16,5000,5000,10000,10000,49511,49511
1587,GarrisonJukebox-17,5000,5000,10000,10000,49511,49511
1588,GarrisonJukebox-18,5000,5000,10000,10000,49511,49511
1589,GarrisonJukebox-19,5000,5000,10000,10000,49545,49545
1590,GarrisonJukebox-20,5000,5000,10000,10000,49511,49511
1591,GarrisonJukebox-21,5000,5000,10000,10000,49511,49511
1592,GarrisonJukebox-22,5000,5000,10000,10000,49511,49511
1593,GarrisonJukebox-23,5000,5000,10000,10000,49511,49511
1594,GarrisonJukebox-24,5000,5000,10000,10000,49511,49511
1595,GarrisonJukebox-25,5000,5000,10000,10000,49511,49511
1596,GarrisonJukebox-26,5000,5000,10000,10000,49511,49511
1597,GarrisonJukebox-27,5000,5000,10000,10000,49511,49511
1598,GarrisonJukebox-28,5000,5000,10000,10000,49511,49511
1599,GarrisonJukebox-29,5000,5000,10000,10000,49511,49511
1600,GarrisonJukebox-30,5000,5000,10000,10000,49511,49511
1601,GarrisonJukebox-31,5000,5000,10000,10000,49511,49511
1602,GarrisonJukebox-32,5000,5000,10000,10000,49511,49511
1603,GarrisonJukebox-07-A,5000,5000,10000,10000,49511,49511
1604,GarrisonJukebox-08-A,5000,5000,10000,10000,49511,49511
1605,GarrisonJukebox-09-A,5000,5000,10000,10000,49511,49511
1606,GarrisonJukebox-10-A,5000,5000,10000,10000,49511,49511
1607,GarrisonJukebox-11-A,5000,5000,10000,10000,49511,49511
1608,GarrisonJukebox-12-A,5000,5000,10000,10000,49511,49511
1609,GarrisonJukebox-13-A,5000,5000,10000,10000,49511,49511
1610,GarrisonJukebox-14-A,5000,5000,10000,10000,49511,49511
1611,GarrisonJukebox-15-A,5000,5000,10000,10000,49511,49511
1613,Zone-70-Val'sharah-GeneralWalk,100000,100000,180000,180000,73365,73364
1614,Zone-62-Tanaan-Fel-Walk,100000,100000,180000,180000,51483,51483
1615,Zone-62-Tanaan-Fel-Arakkoa-Walk,100000,100000,180000,180000,51487,51487
1616,Zone-62-Tanaan-IronHorde-Walk,100000,100000,180000,180000,51484,51484
1617,Zone-62-Tanaan-General-Walk,100000,100000,180000,180000,51486,51941
1618,Zone-62-Tanaan-BleedingHollow-Walk,100000,100000,180000,180000,51485,51485
1619,Zone-62-HFC-Khadgar-Walk,100000,100000,180000,180000,51577,51577
1620,Zone-62-Tanaan-HordeOutpost-Walk,100000,100000,180000,180000,51938,51938
1621,Zone-62-Tanaan-Zorammarsh-Walk,100000,100000,180000,180000,51488,51488
1622,Zone-62-Tanaan-IronHorde-Cathedral-Walk,100000,100000,180000,180000,51515,51515
1623,Zone-62-Tanaan-Fel-Draenei-Walk,100000,100000,180000,180000,51516,51516
1624,Zone-62-Tanaan-Darker-Walk,100000,100000,180000,180000,51517,51517
1625,Zone-62-Tanaan-Coast-Walk,100000,100000,180000,180000,51518,51518
1626,Zone-62-Tanaan-IronHorde-Fel-Walk,100000,100000,180000,180000,51519,51519
1627,Zone-62-HFC-IronHorde-Cathedral-Walk,100000,100000,180000,180000,51515,51515
1628,Zone-62-HFC-IronHorde-Fel-Walk,100000,100000,180000,180000,51519,51519
1629,Zone-62-HFC-Fel-Walk,100000,100000,180000,180000,51520,51520
1630,Zone-62-HFC-Eredar-Battle,100000,100000,180000,180000,51521,51521
1631,Zone-62-HFC-Iskar-Battle,100000,100000,180000,180000,51522,51522
1632,Zone-62-HFC-Grommash-Walk,100000,100000,180000,180000,51523,51523
1633,Zone-62-HFC-Mannoroth-Battle,100000,100000,180000,180000,51524,51524
1634,Zone-62-HFC-Archimonde-Walk,100000,100000,180000,180000,51525,51525
1635,Zone-62-HFC-Archimonde-TwistingNether-Walk,100000,100000,180000,180000,51526,51526
1636,Zone-62-Tanaan-BleedingHollowCave-Walk,100000,100000,180000,180000,51571,51571
1637,Zone-62-HFC-Kilrogg-Battle,100000,100000,180000,180000,51574,51574
1638,Zone-62-HFC-Outdoor-Walk,100000,100000,180000,180000,51575,51575
1639,Zone-62-HFC-Boss-Battle,100000,100000,180000,180000,51573,51573
1641,Zone-62-Tanaan-AllianceOutpost-Walkb,100000,100000,180000,180000,51935,51935
1642,Zone-62-Alliance-Shipyard-Walk,100000,100000,180000,180000,51490,51490
1643,Zone-62-Horde-Shipyard-Walk,100000,100000,180000,180000,51491,51491
1644,Zone-70-Artf_OrderHall_Paladin,50000,50000,100000,100000,53981,53981
1645,[PH] Zone-70-BrokenShore-GeneralWalk,100000,100000,180000,180000,53985,53985
1646,Zone-70-Artif-BrokenShore-BattleWalk,5000,5000,20000,20000,53988,53988
1647,Zone-70-Artif-BrokenShore-CaveWalk,5000,5000,20000,20000,53989,53989
1648,Zone-70-Mardum-GeneralWalkA,100000,100000,180000,180000,56358,56358
1650,Zone-70-Mardum-IllidariFoothold,100000,100000,180000,180000,56363,56363
1652,Zone-70-Mardum-GeneralWalkB,100000,100000,180000,180000,56361,56361
1653,Zone-70-Mardum-TheDoomFortress,100000,100000,180000,180000,56362,56362
1654,Zone-70-Mardum-GeneralWalkC,100000,100000,180000,180000,56360,56360
1655,Zone-Highmountain-Riverbend-Spirit-Journey,100000,100000,180000,180000,58027,58027
1656,Zone-70-StormwindHarbor-PreBrokenShore,180000,180000,250000,250000,68230,68230
1657,Zone-70-Dalaran-Exterior-GeneralWalk,180000,180000,250000,250000,70715,70716
1659,Zone-70-ClassTrial-Horde-BattleWalk,50000,50000,100000,100000,71954,71954
1660,Zone-70-ClassTrial-Alliance-BattleWalk,50000,50000,100000,100000,71959,71959
1662,Zone-70-StormwindHarbor-PreBrokenShore,180000,180000,250000,250000,68230,68230
1663,Zone-70-Stormwind-LionsRest,180000,180000,250000,250000,73345,73344
1664,Zone-70-Highmountain-Mountains-GeneralWalk,100000,100000,180000,180000,73367,73367
1665,Zone-70-Suramar-Forest-General-Walk,100000,100000,180000,180000,73358,73358
1666,Zone-70-Stormheim-General-Walk,100000,100000,180000,180000,73360,73360
1667,Zone-70-Nightmare-Walk-Orchestral,100000,100000,180000,180000,73385,73385
1668,Zone-70-Nightmare-Walk-Synth,100000,100000,180000,180000,73386,73386
1669,Zone-70-BrokenShore-ShipIntro,100000,100000,180000,180000,73387,73387
1670,Zone-70-Nightmare-Walk-Solo,100000,100000,180000,180000,73392,73392
1671,Zone-70-VOTW-Walk-A,100000,100000,180000,180000,74778,74778
1672,Zone-70-VOTW-Walk-B,100000,100000,180000,180000,74784,74784
1673,Zone-70-VOTW-Choral,100000,100000,180000,180000,74785,74785
1675,Zone-70-VOTW-Battle,100000,100000,180000,180000,74787,74787
1676,Zone-70-EyeofAzshara-Walk-B,100000,100000,180000,180000,74971,74971
1677,Zone-70-EyeofAzshara-Walk-C,100000,100000,180000,180000,74973,74973
1678,Zone-70-EyeofAzshara-Walk-D,100000,100000,180000,180000,74983,74983
1679,Zone-70-EyeofAzshara-Walk-A,100000,100000,180000,180000,75040,75040
1680,Zone-70-DH-VOTW-Walk-A,100000,100000,180000,180000,75065,75065
1681,Zone-70-DH-VOTW-Walk-B,100000,100000,180000,180000,75066,75066
1682,Zone-70-DH-VOTW-Walk-C,100000,100000,180000,180000,75067,75067
1683,Zone-70-Dalaran-Exterior-KrasusLanding,180000,180000,250000,250000,75072,75072
1684,Zone-70-DH-VOTW-Walk-D,100000,100000,180000,180000,75071,75071
1685,Zone-70-Dalaran-Mage-WalkA,180000,180000,250000,250000,75050,75050
1686,Zone-70-Dalaran-Mage-WalkB,180000,180000,250000,250000,75052,75052
1687,Zone-70-Dalaran-Sewer-WalkA,180000,180000,250000,250000,75048,75048
1688,Zone-70-Dalaran-Sewer-WalkB,180000,180000,250000,250000,75049,75049
1689,Zone-70-Azsuna-Walk-B,100000,100000,180000,180000,75104,75104
1690,Zone-70-Azsuna-Walk-C,100000,100000,180000,180000,75105,75105
1691,Zone-70-Azsuna-Walk-LegionWalk,100000,100000,180000,180000,75371,75371
1692,Zone-70-Dalaran-Exterior-BeerGarden,180000,180000,250000,250000,75107,75107
1693,Zone-70-Druid-MalornesNightmare-A,180000,180000,250000,250000,75111,75111
1694,Zone-70-Dalaran-Mage-OH-Bold,180000,180000,250000,250000,75109,75109
1695,Zone-70-Dalaran-Mage-OH-Light,180000,180000,250000,250000,75108,75108
1696,Zone-70-Druid-MalornesNightmare-Battle,180000,180000,250000,250000,75112,75112
1697,Zone-70-Azsuna-Walk-D,100000,100000,180000,180000,75216,75216
1698,Zone-70-Dalaran-Rogue-WalkA,180000,180000,250000,250000,75292,75292
1699,Zone-70-Dalaran-Rogue-WalkB,180000,180000,250000,250000,75293,75293
1700,Zone-70-BrokenShore-Legion-TensionA,5000,5000,10000,10000,75367,75369
1701,Zone-70-BrokenShore-Legion-TensionB,1000,1000,5000,5000,75368,75368
1702,Zone-70-BrokenShore-Alliance-Walk,5000,5000,10000,10000,75363,75363
1703,Zone-70-BrokenShore-Horde-Walk,5000,5000,10000,10000,75366,75366
1704,Zone-70-Invasion-GeneralLegion-Walk,180000,180000,250000,250000,75371,75371
1705,Zone-70-BrokenIsles-TheGreatSea,180000,180000,250000,250000,75406,75406
1706,Zone-70-BrokenShore-Legion-GeneralWalk,5000,5000,10000,10000,75355,75355
1707,Zone-70-MawofSouls-Walk-A,100000,100000,180000,180000,75548,75548
1708,Zone-70-MawofSouls-Walk-B,100000,100000,180000,180000,75549,75549
1709,Zone-70-MawofSouls-Walk-C,100000,100000,180000,180000,75551,75551
1710,Zone-70-Stormwind-PostBrokenShore-FuneralFlyin-01,180000,180000,250000,250000,75552,75552
1711,Zone-70-Stormwind-Org-PostBrokenShore-Demons-01,180000,180000,250000,250000,75553,75553
1712,Zone-70-HallsofValor-WalkA,100000,100000,180000,180000,75676,75676
1713,Zone-70-HallsofValor-WalkB,100000,100000,180000,180000,75678,75678
1714,Zone-70-HallsofValor-WalkC,100000,100000,180000,180000,75679,75679
1715,Zone-70-NetharionsLair-WalkA,100000,100000,180000,180000,75947,75947
1716,Zone-70-NetharionsLair-WalkB,100000,100000,180000,180000,75949,75949
1717,Zone-70-NetharionsLair-WalkC,100000,100000,180000,180000,75953,75953
1718,Zone-70-NetharionsLair-WalkD,100000,100000,180000,180000,75954,75954
1719,Zone-70-BlackRookHold-WalkA,100000,100000,180000,180000,76004,76004
1720,Zone-70-Invasion-Legion-BossBattle,180000,180000,250000,250000,75939,75939
1721,Zone-70-BlackRookHold-WalkB,100000,100000,180000,180000,76007,76007
1722,Zone-70-BlackRookHold-WalkC,100000,100000,180000,180000,76009,76009
1723,Zone-70-Val'sharah-NElf-Druid-Walk,100000,100000,180000,180000,76204,76204
1724,Zone-70-Val'sharah-NElf-Temple-Walk,100000,100000,180000,180000,76205,76205
1725,Zone-70-Val'sharah-Dark-Walk,100000,100000,180000,180000,76207,76207
1726,Zone-70-Val'sharah-Gilnean-Walk,100000,100000,180000,180000,76210,76210
1727,Zone-70-Val'sharah-NElf-Ruins-Walk,100000,100000,180000,180000,76206,76206
1728,Zone-70-Stormheim-Village-Walk,100000,100000,180000,180000,73361,73361
1729,Zone-70-Stormheim-Mountain-Walk,100000,100000,180000,180000,76489,76489
1730,Zone-70-Stormheim-Valor-Walk,100000,100000,180000,180000,76492,76492
1731,Zone-70-Stormheim-DarkCoast-Walk,100000,100000,180000,180000,76490,76490
1732,Zone-70-Stormheim-Mystic-Walk,100000,100000,180000,180000,76491,76491
1733,Zone-70-Alliance-General-Walk,100000,100000,180000,180000,76493,76493
