ID,Name_lang,HordeName_lang,Charges,Effect[0],Effect[1],Effect[2],EffectPointsMin[0],EffectPointsMin[1],EffectPointsMin[2],EffectPointsMax[0],EffectPointsMax[1],EffectPointsMax[2],EffectArg[0],EffectArg[1],EffectArg[2],ItemVisual,Flags,Field_1_15_3_55112_009[0],Field_1_15_3_55112_009[1],Field_1_15_3_55112_009[2],Field_1_15_3_55112_010,ScalingClassRestricted,Field_1_15_3_55112_012,Field_1_15_3_55112_013,Field_1_15_3_55112_014,Field_1_15_3_55112_015,MinLevel,MaxLevel,Field_1_15_3_55112_018,ItemLevel,Field_1_15_3_55112_020,Field_1_15_3_55112_021
1397,+17 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1398,+18 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1399,+19 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1400,+20 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1401,+21 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1402,+22 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1403,+23 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1404,+24 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1405,+25 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1406,+26 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1407,+27 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1408,+28 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1409,+29 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1410,+30 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1411,+31 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1412,+32 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1413,+33 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1414,+34 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1415,+35 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1416,+36 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1417,+37 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1418,+38 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1419,+39 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1420,+40 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1421,+41 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1422,+42 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1423,+43 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1424,+44 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1425,+45 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1426,+46 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1427,+1 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1428,+2 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1429,+3 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1430,+4 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1431,+5 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1432,+6 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1433,+7 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1434,+8 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1435,+9 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1436,+10 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1437,+11 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1438,+12 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1439,+13 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1440,+14 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1441,+15 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1442,+16 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1443,+17 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1444,+18 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1445,+19 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1446,+20 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1447,+21 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1448,+22 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1449,+23 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1450,+24 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1451,+25 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1452,+26 Resist Shadow,,0,3,0,0,0,0,0,0,0,0,14689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1453,+27 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1454,+28 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1455,+29 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1456,+30 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1457,+31 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1458,+32 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1459,+33 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1460,+34 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1461,+35 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1462,+36 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1463,+37 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1464,+38 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1465,+39 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1466,+40 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1467,+41 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1468,+42 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1469,+43 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1470,+44 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1471,+45 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1472,+46 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1483,Mana +150,,0,3,0,0,0,0,0,0,0,0,15345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1503,HP +100,,0,3,0,0,0,0,0,0,0,0,15388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1504,Armor +125,,0,3,0,0,0,0,0,0,0,0,15390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1505,+20 Fire Resistance,,0,3,0,0,0,0,0,0,0,0,15393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1506,Strength +8,,0,3,0,0,0,0,0,0,0,0,15396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1507,Stamina +8,,0,3,0,0,0,0,0,0,0,0,15399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1508,Agility +8,,0,3,0,0,0,0,0,0,0,0,15401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1509,Intellect +8,,0,3,0,0,0,0,0,0,0,0,15403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1510,Spirit +8,,0,3,0,0,0,0,0,0,0,0,15405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1523,MANA/FR +85/14,,0,3,0,0,0,0,0,0,0,0,15408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1524,HP/FR +75/14,,0,3,0,0,0,0,0,0,0,0,15428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1525,AC/FR +110/14,,0,3,0,0,0,0,0,0,0,0,15437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1526,STR/FR +10/14,,0,3,0,0,0,0,0,0,0,0,15440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1527,STA/FR +10/14,,0,3,0,0,0,0,0,0,0,0,15442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1528,AGI/FR +10/14,,0,3,0,0,0,0,0,0,0,0,15445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1529,INT/FR +10/14,,0,3,0,0,0,0,0,0,0,0,15447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1530,SPI/FR +10/14,,0,3,0,0,0,0,0,0,0,0,15456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1531,STR/STA +10/10,,0,3,0,0,0,0,0,0,0,0,15461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1532,STR/STA/AC/FR +10/10/110/15,,0,3,3,0,0,0,0,0,0,0,15462,15461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1543,INT/SPI/MANA/FR +10/10/100/15,,0,3,3,0,0,0,0,0,0,0,15489,15488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1563,+2 Attack Power,,0,3,0,0,0,0,0,0,0,0,9136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1583,+4 Attack Power,,0,3,0,0,0,0,0,0,0,0,9137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1584,+6 Attack Power,,0,3,0,0,0,0,0,0,0,0,9138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1585,+8 Attack Power,,0,3,0,0,0,0,0,0,0,0,9139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1586,+10 Attack Power,,0,3,0,0,0,0,0,0,0,0,9140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1587,+12 Attack Power,,0,3,0,0,0,0,0,0,0,0,9141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1588,+14 Attack Power,,0,3,0,0,0,0,0,0,0,0,9142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1589,+16 Attack Power,,0,3,0,0,0,0,0,0,0,0,9329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1590,+18 Attack Power,,0,3,0,0,0,0,0,0,0,0,9330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1591,+20 Attack Power,,0,3,0,0,0,0,0,0,0,0,9331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1592,+22 Attack Power,,0,3,0,0,0,0,0,0,0,0,9332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1593,+24 Attack Power,,0,3,0,0,0,0,0,0,0,0,14027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1594,+26 Attack Power,,0,3,0,0,0,0,0,0,0,0,9334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1595,+28 Attack Power,,0,3,0,0,0,0,0,0,0,0,9335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1596,+30 Attack Power,,0,3,0,0,0,0,0,0,0,0,9336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1597,+32 Attack Power,,0,3,0,0,0,0,0,0,0,0,15807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1598,+34 Attack Power,,0,3,0,0,0,0,0,0,0,0,15806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1599,+36 Attack Power,,0,3,0,0,0,0,0,0,0,0,14089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1600,+38 Attack Power,,0,3,0,0,0,0,0,0,0,0,15808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1601,+40 Attack Power,,0,3,0,0,0,0,0,0,0,0,14049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1602,+42 Attack Power,,0,3,0,0,0,0,0,0,0,0,15809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1603,+44 Attack Power,,0,3,0,0,0,0,0,0,0,0,15810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1604,+46 Attack Power,,0,3,0,0,0,0,0,0,0,0,15811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1605,+48 Attack Power,,0,3,0,0,0,0,0,0,0,0,9333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1606,+50 Attack Power,,0,3,0,0,0,0,0,0,0,0,14056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1607,+52 Attack Power,,0,3,0,0,0,0,0,0,0,0,15812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1608,+54 Attack Power,,0,3,0,0,0,0,0,0,0,0,15813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1609,+56 Attack Power,,0,3,0,0,0,0,0,0,0,0,15814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1610,+58 Attack Power,,0,3,0,0,0,0,0,0,0,0,15815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1611,+60 Attack Power,,0,3,0,0,0,0,0,0,0,0,14052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1612,+62 Attack Power,,0,3,0,0,0,0,0,0,0,0,15816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1613,+64 Attack Power,,0,3,0,0,0,0,0,0,0,0,15817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1614,+66 Attack Power,,0,3,0,0,0,0,0,0,0,0,15818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1615,+68 Attack Power,,0,3,0,0,0,0,0,0,0,0,15819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1616,+70 Attack Power,,0,3,0,0,0,0,0,0,0,0,15820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1617,+72 Attack Power,,0,3,0,0,0,0,0,0,0,0,15821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1618,+74 Attack Power,,0,3,0,0,0,0,0,0,0,0,15823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1619,+76 Attack Power,,0,3,0,0,0,0,0,0,0,0,15824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1620,+78 Attack Power,,0,3,0,0,0,0,0,0,0,0,15825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1621,+80 Attack Power,,0,3,0,0,0,0,0,0,0,0,15826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1622,+82 Attack Power,,0,3,0,0,0,0,0,0,0,0,15827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1623,+84 Attack Power,,0,3,0,0,0,0,0,0,0,0,15828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1624,+86 Attack Power,,0,3,0,0,0,0,0,0,0,0,15829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1625,+88 Attack Power,,0,3,0,0,0,0,0,0,0,0,15830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1626,+90 Attack Power,,0,3,0,0,0,0,0,0,0,0,15831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1627,+92 Attack Power,,0,3,0,0,0,0,0,0,0,0,15832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1643,Sharpened +8,,0,2,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1663,Rockbiter 5,,0,3,0,0,0,0,0,0,0,0,16311,0,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1664,Rockbiter 7,,0,3,0,0,0,0,0,0,0,0,16313,0,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1665,Flametongue 5,,0,3,3,0,100,0,0,100,0,0,436519,415138,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1666,Flametongue 6,,0,3,3,0,100,0,0,100,0,0,436519,415138,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1667,Frostbrand 4,,0,1,0,0,0,0,0,0,0,0,16352,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1668,Frostbrand 5,,0,1,0,0,0,0,0,0,0,0,16353,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1669,Windfury 4,,0,3,0,0,20,0,0,20,0,0,439431,0,0,81,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1683,Flametongue Totem 4,,0,1,0,0,100,0,0,100,0,0,16389,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1703,Weighted +8,,0,2,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1704,Thorium Spike (20-30),,0,3,0,0,0,0,0,0,0,0,16624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1723,Omen of Clarity,,0,1,0,0,0,0,0,0,0,0,16870,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1743,MHTest02,,0,1,0,0,100,0,0,100,0,0,19109,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1763,Cold Blood,,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1783,Windfury Totem 1,,0,1,0,0,20,0,0,20,0,0,8516,0,0,81,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1803,Firestone 1,,0,1,0,0,0,0,0,0,0,0,17809,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1823,Firestone 2,,0,1,0,0,0,0,0,0,0,0,17933,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1824,Firestone 3,,0,1,0,0,0,0,0,0,0,0,17934,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1825,Firestone 4,,0,1,0,0,0,0,0,0,0,0,17935,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1843,Reinforced Armor +40,,0,4,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1863,Feedback 2,,0,1,0,0,0,0,0,0,0,0,19267,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1864,Feedback 3,,0,1,0,0,0,0,0,0,0,0,19268,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1865,Feedback 4,,0,1,0,0,0,0,0,0,0,0,19269,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1866,Feedback 5,,0,1,0,0,0,0,0,0,0,0,19270,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1883,Intellect +7,,0,3,0,0,0,0,0,0,0,0,13825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1884,Spirit +9,,0,3,0,0,0,0,0,0,0,0,19986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1885,Strength +9,,0,3,0,0,0,0,0,0,0,0,19984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1886,Stamina +9,,0,3,0,0,0,0,0,0,0,0,19985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1887,Agility +7,,0,3,0,0,0,0,0,0,0,0,13823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1888,+5 All Resistances,,0,3,0,0,0,0,0,0,0,0,19992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1889,Armor +70,,0,4,0,0,70,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1890,Spirit +9,,0,3,0,0,0,0,0,0,0,0,19986,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1891,All Stats +4,,0,3,0,0,0,0,0,0,0,0,19988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1892,Health +100,,0,3,0,0,0,0,0,0,0,0,19990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1893,Mana +100,,0,3,0,0,0,0,0,0,0,0,19991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1894,Icy Weapon,,0,1,0,0,0,0,0,0,0,0,20005,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1895,Damage +9,,0,2,0,0,9,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1896,Weapon Damage +9,,0,2,0,0,9,0,0,9,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1897,Weapon Damage +5,,0,2,0,0,5,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1898,Lifestealing,,0,1,0,0,0,0,0,0,0,0,20004,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
