ID,ComponentSection,MaterialResourcesID,ItemDisplayInfoID
33227,6,28572,48657
33228,7,24823,48657
33229,1,25998,48658
33230,2,29587,48658
33231,5,33029,48659
33232,5,33029,48660
33233,5,33031,48661
33234,1,27219,48662
33235,6,29231,48663
33236,7,32088,48663
33237,1,27221,48664
33238,6,29233,48668
33239,7,32089,48668
33240,6,29233,48669
33241,7,32089,48669
33242,1,27562,48670
33243,5,33231,48671
33244,6,29754,48672
33245,7,27959,48672
33246,1,27558,48673
33247,5,33227,48674
33248,6,29750,48675
33249,7,27957,48675
33250,5,34166,48676
33251,5,34162,48677
33252,6,33915,48678
33253,7,25078,48678
33254,6,33911,48679
33255,7,25076,48679
33256,1,27981,48681
33257,1,27975,48682
33258,5,32949,48683
33259,1,27825,48684
33260,6,34003,48685
33261,7,34225,48685
33262,5,32959,48686
33263,1,27836,48687
33264,6,34012,48688
33265,7,34229,48688
33266,5,32954,48689
33267,1,27830,48690
33268,6,34007,48691
33269,7,34227,48691
33270,0,25545,48694
33271,3,45093,48694
33272,4,35646,48694
33273,6,28578,48695
33274,1,25302,48697
33275,2,29345,48697
33276,0,31177,48699
33277,1,28391,48699
33278,3,45502,48699
33279,4,33856,48699
33280,5,34749,48700
33281,6,31992,48700
33282,6,31991,48701
33283,7,31111,48701
33284,1,25288,48702
33285,2,32423,48702
33286,0,26119,48703
33287,1,28391,48703
33288,3,44125,48703
33289,4,44982,48703
33290,3,43939,48706
33291,4,45183,48706
33292,1,28074,48707
33293,2,32647,48707
33294,3,43740,48709
33295,4,43829,48709
33296,3,43741,48710
33297,4,43830,48710
33298,7,26996,48713
33299,1,26352,48717
33300,2,29445,48717
33301,5,35520,48721
33302,6,29309,48721
33303,0,30376,48723
33304,3,45940,48723
33305,4,45486,48723
33306,5,35520,48723
33307,6,29309,48723
33308,5,35492,48727
33309,6,29284,48727
33310,1,26334,48728
33311,2,29436,48728
33312,0,30366,48730
33313,3,45845,48730
33314,4,45476,48730
33315,5,35493,48730
33316,6,29285,48730
33317,0,30114,48731
33318,3,44652,48731
33319,4,34597,48731
33320,3,43927,48732
33321,4,33616,48732
33322,1,25567,48735
33323,2,29427,48735
33324,0,25236,48736
33325,3,45836,48736
33326,4,45467,48736
33327,5,33207,48736
33328,6,29079,48736
33329,0,30376,48741
33330,1,26352,48741
33331,3,45940,48741
33332,4,45486,48741
33333,1,27912,48745
33334,2,29537,48745
33335,5,31523,48747
33336,6,30867,48747
33337,0,25498,48750
33338,3,45549,48750
33339,4,35437,48750
33340,5,31524,48750
33341,6,30868,48750
33342,1,27919,48751
33343,2,29541,48751
33344,5,31532,48753
33345,6,31076,48753
33346,0,25502,48755
33347,3,45553,48755
33348,4,35441,48755
33349,0,25597,48756
33350,3,43947,48756
33351,4,43523,48756
33352,5,35563,48756
33353,6,30950,48756
33354,1,28290,48757
33355,2,32650,48757
33356,0,25588,48759
33357,3,43938,48759
33358,4,45182,48759
33359,1,28071,48760
33360,2,32641,48760
33361,5,35540,48762
33362,6,30733,48762
33363,5,35562,48764
33364,6,30949,48764
33365,1,27111,48767
33366,0,27056,48768
33367,3,44537,48768
33368,4,43754,48768
33369,5,33023,48769
33370,5,33024,48770
33371,6,29226,48770
33372,6,29225,48771
33373,7,32085,48771
33374,1,27214,48772
33375,1,27215,48773
33376,2,28611,48773
33377,0,27676,48775
33378,1,26865,48775
33379,3,43701,48775
33380,4,44612,48775
33381,5,32927,48776
33382,6,33735,48776
33383,6,33734,48777
33384,7,34216,48777
33385,2,31463,48778
33386,0,27654,48782
33387,1,26642,48782
33388,3,43679,48782
33389,4,44218,48782
33390,5,34738,48783
33391,5,34740,48784
33392,6,33515,48784
33393,7,33510,48785
33394,2,30701,48786
33395,0,27656,48787
33396,1,26648,48787
33397,3,43681,48787
33398,4,44220,48787
33399,7,33512,48788
33400,2,30703,48789
33401,0,24923,48792
33402,3,44426,48792
33403,4,45334,48792
33404,1,30657,48793
33405,2,34416,48793
33406,5,32751,48795
33407,6,28932,48795
33408,0,25133,48797
33409,3,44819,48797
33410,4,45600,48797
33411,1,30684,48798
33412,2,34429,48798
33413,5,32777,48800
33414,6,29150,48800
33415,1,27327,48805
33416,0,25212,48808
33417,3,45123,48808
33418,4,35050,48808
33419,0,31178,48815
33420,3,45503,48815
33421,4,33857,48815
33422,0,26510,48816
33423,1,27983,48816
33424,3,43905,48816
33425,4,33105,48816
33426,5,34167,48817
33427,6,33916,48817
33428,6,33915,48818
33429,7,25078,48818
33430,0,25542,48885
33431,1,25996,48885
33432,3,44691,48885
33433,4,35643,48885
33434,0,28477,48889
33435,3,45546,48889
33436,4,35434,48889
33437,1,27902,48890
33438,0,26119,48896
33439,3,44125,48896
33440,4,44982,48896
33441,5,34748,48897
33442,1,25288,48898
33443,0,26507,48912
33444,1,27974,48912
33445,3,43902,48912
33446,4,33102,48912
33447,0,26770,48913
33448,3,43562,48913
33449,4,45588,48913
33450,0,26771,48918
33451,3,43563,48918
33452,4,45589,48918
33453,0,27687,48921
33454,1,27835,48921
33455,3,44138,48921
33456,4,44624,48921
33457,5,32958,48921
33458,6,34011,48921
33459,0,27682,48925
33460,1,27821,48925
33461,3,44133,48925
33462,4,44619,48925
33463,5,32945,48925
33464,6,33999,48925
33465,0,27058,48927
33466,3,44539,48927
33467,4,43756,48927
33468,0,27061,48928
33469,3,44862,48928
33470,4,43759,48928
33471,0,26138,48929
33472,3,44444,48929
33473,4,45072,48929
33474,7,31129,48930
33475,2,30472,48932
33476,0,27665,48937
33477,1,26841,48937
33478,3,43690,48937
33479,4,44601,48937
33480,0,27644,48939
33481,1,25896,48939
33482,3,44901,48939
33483,4,44208,48939
33484,5,34264,48940
33485,6,29129,48940
33486,0,26472,48942
33487,1,26239,48942
33488,3,45112,48942
33489,4,35039,48942
33490,7,24845,48943
33491,0,26580,48945
33492,3,44788,48945
33493,4,45575,48945
33494,5,32867,48946
33495,6,28957,48946
33496,7,27944,48947
33497,0,31177,48958
33498,1,28395,48958
33499,3,45502,48958
33500,4,33856,48958
33501,1,24681,48961
33502,2,33745,48961
33503,3,43707,48963
33504,4,44618,48963
33505,5,32942,48963
33506,6,33996,48963
33507,7,34222,48964
33508,0,31410,48967
33509,3,44464,48967
33510,4,45016,48967
33511,0,24805,48975
33512,1,27254,48975
33513,3,45152,48975
33514,4,44843,48975
33515,6,29903,48976
33516,0,31421,48978
33517,1,28327,48978
33518,3,44475,48978
33519,4,43783,48978
33520,0,24913,48979
33521,1,30636,48979
33522,3,44416,48979
33523,4,45324,48979
33524,5,33368,48980
33525,5,33369,48981
33526,6,32339,48981
33527,3,43707,48986
33528,4,44618,48986
33529,5,32942,48987
33530,6,33996,48987
33531,6,33996,48988
33532,7,34222,48988
33533,6,33996,48989
33534,7,34222,48989
33535,0,28091,48990
33536,1,28244,48990
33537,3,43649,48990
33538,4,45641,48990
33539,0,28096,48991
33540,1,28249,48991
33541,3,43654,48991
33542,4,45646,48991
33543,1,26331,48995
33544,2,29435,48995
33545,3,44594,48999
33546,5,33004,49000
33547,6,29205,49001
33548,7,31325,49001
33549,1,26467,49002
33550,6,32049,49003
33551,7,29076,49003
33552,1,26411,49004
33553,2,29354,49004
33554,6,29823,49006
33555,7,26939,49006
33556,1,30932,49007
33557,2,31676,49007
33558,0,31179,49008
33559,1,28393,49008
33560,3,45504,49008
33561,4,33858,49008
33562,0,31172,49010
33563,1,28382,49010
33564,3,45497,49010
33565,4,33851,49010
33566,0,31163,49011
33567,1,28363,49011
33568,3,45454,49011
33569,4,33842,49011
33570,0,25517,49013
33571,1,24748,49013
33572,3,45454,49013
33573,4,33842,49013
33574,0,31424,49014
33575,3,44478,49014
33576,4,43786,49014
33577,3,45094,49015
33578,4,35647,49015
33579,6,28578,49016
33580,0,26475,49018
33581,1,26946,49018
33582,3,45115,49018
33583,4,35042,49018
33584,5,33453,49019
33585,6,35230,49019
33586,0,26121,49022
33587,3,44127,49022
33588,4,44984,49022
33589,5,34752,49023
33590,5,34753,49024
33591,6,31996,49024
33592,6,31995,49025
33593,7,31113,49025
33594,1,25292,49026
33595,2,32425,49026
33596,0,28444,49032
33597,1,31907,49032
33598,3,45291,49032
33599,4,35321,49032
33600,1,31908,49033
33601,2,32141,49033
33602,2,30563,49037
33603,0,31180,49043
33604,3,45505,49043
33605,4,33859,49043
33606,0,30361,49045
33607,1,25576,49045
33608,3,45840,49045
33609,4,45471,49045
33610,5,35416,49046
33611,6,31781,49048
33612,7,25799,49048
33613,0,31189,49054
33614,3,45510,49054
33615,4,33944,49054
33616,6,28556,49055
33617,7,27019,49055
33618,3,45371,49058
33619,5,33374,49058
33620,1,25353,49059
33621,2,29421,49059
33622,3,45371,49060
33623,4,34287,49060
33624,5,33374,49060
33625,0,24935,49061
33626,0,24942,49067
33627,1,26143,49067
33628,3,44322,49067
33629,4,33645,49067
33630,0,31177,49068
33631,1,28391,49068
33632,3,45502,49068
33633,4,33856,49068
33634,0,25210,49072
33635,3,45688,49072
33636,4,45202,49072
33637,1,24718,49073
33638,2,29530,49073
33639,6,31995,49080
33640,7,31113,49080
33641,7,31325,49083
33642,7,33325,49092
33643,5,32955,49099
33644,6,34008,49099
33645,7,34227,49100
33646,1,27831,49101
33647,2,31473,49101
33648,0,31177,49107
33649,3,45502,49107
33650,4,33856,49107
33651,5,34405,49108
33652,6,31701,49108
33653,0,26870,49116
33654,1,26271,49116
33655,3,44450,49116
33656,1,30660,49117
33657,2,34417,49117
33658,1,27385,49156
33659,0,25534,49157
33660,1,24794,49157
33661,3,44683,49157
33662,4,35635,49157
33663,1,28328,49162
33664,1,28329,49163
33665,2,30449,49163
33666,6,31949,49166
33667,7,31117,49166
33668,0,28447,49169
33669,3,45297,49169
33670,4,35327,49169
33671,1,26992,49171
33672,2,30603,49171
33673,1,25633,49174
33674,0,31184,49175
33675,1,28398,49175
33676,3,45509,49175
33677,4,33943,49175
33678,0,25547,49176
33679,3,45095,49176
33680,4,34870,49176
33681,5,32553,49177
33682,6,28581,49177
33683,6,28580,49178
33684,7,24827,49178
33685,1,26009,49179
33686,0,30117,49180
33687,3,45454,49180
33688,4,33842,49180
33689,6,30753,49181
33690,7,25755,49181
33691,0,27685,49182
33692,1,27829,49182
33693,3,44136,49182
33694,4,44622,49182
33695,5,32952,49183
33696,5,32953,49184
33697,6,34006,49184
33698,7,34226,49185
33699,0,26123,49188
33700,3,44129,49188
33701,4,44986,49188
33702,3,44071,49189
33703,4,45782,49189
33704,2,31669,49190
33705,0,30117,49193
33706,3,45091,49193
33707,0,27786,49209
33708,3,44071,49209
33709,4,45782,49209
33710,0,25535,49210
33711,1,24797,49210
33712,3,44684,49210
33713,4,35636,49210
33714,6,28556,49211
33715,7,27019,49211
33716,1,24796,49212
33717,2,29579,49212
33718,0,31421,49213
33719,3,44475,49213
33720,4,43783,49213
33721,1,28327,49214
33722,2,29668,49214
33723,5,32319,49241
33724,6,28555,49241
33725,0,25534,49247
33726,1,24794,49247
33727,3,44683,49247
33728,4,35635,49247
33729,1,24793,49251
33730,2,29578,49251
33731,1,24793,49253
33732,2,29578,49253
33733,0,25535,49255
33734,1,24797,49255
33735,3,44684,49255
33736,4,35636,49255
33737,1,24792,49256
33738,5,32318,49257
33739,5,32320,49258
33740,6,28554,49261
33741,7,27018,49261
33742,3,44689,49262
33743,4,35641,49262
33744,0,25535,49265
33745,1,24797,49265
33746,3,44683,49265
33747,4,35635,49265
33748,6,28556,49266
33749,3,44431,49268
33750,4,46262,49268
33751,1,27914,49269
33752,2,29538,49269
33753,3,44688,49271
33754,4,35640,49271
33755,6,28564,49272
33756,0,24944,49273
33757,1,26151,49273
33758,3,43859,49273
33759,4,33256,49273
33760,0,25549,49275
33761,3,45097,49275
33762,4,34872,49275
33763,5,32550,49275
33764,6,28584,49276
33765,7,30077,49276
33766,0,27782,49278
33767,3,44073,49278
33768,4,45781,49278
33769,0,28451,49279
33770,3,44290,49279
33771,4,33599,49279
33772,6,31009,49280
33773,7,29027,49280
33774,0,25549,49282
33775,1,28400,49282
33776,3,45097,49282
33777,4,34872,49282
33778,0,25539,49287
33779,1,25987,49287
33780,3,44688,49287
33781,4,35640,49287
33782,0,31421,49290
33783,1,28327,49290
33784,3,43769,49290
33785,4,43783,49290
33786,5,33374,49290
33787,0,24911,49291
33788,1,30107,49291
33789,3,44414,49291
33790,4,45322,49291
33791,0,24993,49305
33792,1,27847,49305
33793,3,43769,49305
33794,4,43783,49305
33795,5,33374,49305
33796,0,24993,49306
33797,1,27847,49306
33798,3,44142,49306
33799,4,44696,49306
33800,5,32966,49307
33801,6,34019,49307
33802,2,31478,49308
33803,0,24987,49314
33804,3,43633,49314
33805,7,33296,49319
33806,2,31472,49323
33807,0,27051,49327
33808,1,27203,49327
33809,3,44532,49327
33810,4,43749,49327
33811,2,28606,49328
33812,0,27057,49329
33813,1,27216,49329
33814,3,44538,49329
33815,4,43755,49329
33816,5,33463,49334
33817,6,35240,49334
33818,7,26808,49335
33819,0,31392,49336
33820,3,45407,49336
33821,4,44994,49336
33822,0,26770,49341
33823,3,43566,49341
33824,4,45746,49341
33825,5,33228,49342
33826,6,29759,49342
33827,6,29758,49343
33828,6,34181,49345
33829,7,27798,49345
33830,0,24911,49348
33831,1,28327,49348
33832,3,43769,49348
33833,0,26122,49349
33834,1,30107,49349
33835,3,44475,49349
33836,4,43783,49349
33837,5,32993,49350
33838,2,30477,49351
33839,0,26119,49353
33840,3,44125,49353
33841,4,44982,49353
33842,0,25544,49354
33843,1,26005,49354
33844,3,45023,49354
33845,4,35645,49354
33846,5,32547,49357
33847,6,28581,49357
33848,5,32547,49358
33849,6,28581,49358
33850,0,27062,49359
33851,3,44863,49359
33852,4,43760,49359
33853,1,25997,49363
33854,1,25285,49370
33855,5,32548,49378
33856,1,25287,49379
33857,3,44271,49383
33858,4,33635,49383
33859,0,27682,49387
33860,1,27821,49387
33861,3,44133,49387
33862,4,44619,49387
33863,7,34223,49388
33864,2,31469,49389
33865,0,28092,49391
33866,1,28245,49391
33867,0,24940,49392
33868,1,26145,49392
33869,3,43644,49392
33870,4,45636,49392
33871,6,31075,49395
33872,1,27919,49396
33873,2,29541,49396
33874,0,25232,49397
33875,1,25361,49397
33876,3,45832,49397
33877,4,45463,49397
33878,5,33197,49398
33879,6,32308,49398
33880,7,32332,49399
33881,0,30130,49403
33882,1,27324,49403
33883,3,45167,49403
33884,4,34975,49403
33885,1,25291,49407
33886,1,27994,49408
33887,2,30819,49408
33888,5,31235,49411
33889,0,31189,49413
33890,3,44672,49413
33891,4,33944,49413
33892,0,31189,49416
33893,3,45514,49416
33894,4,33948,49416
33895,0,27648,49418
33896,1,25903,49418
33897,3,44905,49418
33898,4,44212,49418
33899,0,25537,49420
33900,1,24803,49420
33901,3,44686,49420
33902,0,25735,49421
33903,3,45107,49421
33904,0,25597,49424
33905,1,28289,49424
33906,3,43947,49424
33907,4,43523,49424
33908,7,26059,49425
33909,1,31922,49428
33910,2,32146,49428
33911,1,26359,49429
33912,3,44645,49429
33913,4,34299,49429
33914,0,25197,49431
33915,1,28497,49431
33916,3,45676,49431
33917,4,45268,49431
33918,0,25522,49433
33919,3,45562,49433
33920,4,35450,49433
33921,6,28590,49434
33922,7,24831,49434
33923,1,25989,49435
33924,2,29584,49435
33925,0,28427,49440
33926,3,45875,49440
33927,4,32666,49440
33928,0,25607,49442
33929,3,44338,49442
33930,6,29774,49443
33931,5,32495,49445
33932,6,30822,49445
33933,0,25231,49446
33934,1,25358,49446
33935,3,45831,49446
33936,4,45462,49446
33937,7,32331,49447
33938,0,30114,49448
33939,3,45093,49448
33940,4,35646,49448
33941,5,32542,49449
33942,6,35217,49454
33943,7,24843,49454
33944,0,26124,49457
33945,1,25299,49457
33946,3,44130,49457
33947,4,44987,49457
33948,5,34759,49458
33949,5,34755,49459
33950,6,31998,49459
33951,6,32002,49460
33952,7,31116,49460
33953,1,25299,49461
33954,1,25299,49462
33955,2,32428,49462
33956,1,25116,49470
33957,2,31592,49470
33958,0,25546,49475
33959,1,26008,49475
33960,3,45094,49475
33961,4,35647,49475
33962,6,28578,49476
33963,7,24826,49476
33964,5,34029,49478
33965,6,31021,49478
33966,1,30885,49479
33967,2,31651,49479
33968,0,25538,49484
33969,1,25239,49484
33970,3,44687,49484
33971,4,35639,49484
33972,6,30828,49485
33973,7,27705,49485
33974,1,31628,49486
33975,2,29324,49486
33976,6,35259,49491
33977,7,24859,49491
33978,2,30595,49492
33979,0,26129,49493
33980,1,27216,49493
33981,3,44174,49493
33982,4,43755,49493
33983,1,26243,49494
33984,2,32433,49495
33985,3,44338,49518
33986,4,43544,49518
33987,1,28277,49525
33988,7,25853,49534
33989,1,25353,49535
33990,2,32616,49535
33991,1,25354,49545
33992,2,29421,49545
33993,3,45371,49547
33994,0,25186,49550
33995,1,28488,49550
33996,3,45374,49550
33997,4,45813,49550
33998,0,30119,49553
33999,1,27111,49553
34000,6,29235,49554
34001,7,32090,49554
34002,0,26124,49556
34003,3,44130,49556
34004,4,44987,49556
34005,5,34758,49557
34006,6,32001,49558
34007,7,31116,49558
34008,1,25299,49559
34009,2,32428,49559
34010,0,27702,49563
34011,3,44723,49563
34012,4,32820,49563
34013,1,26078,49564
34014,2,31610,49564
34015,0,31422,49566
34016,3,44476,49566
34017,4,43784,49566
34018,5,33371,49567
34019,6,32341,49567
34020,5,34749,49569
34021,0,26508,49570
34022,1,27977,49570
34023,3,43903,49570
34024,4,33103,49570
34025,0,24816,49573
34026,3,43606,49573
34027,4,44854,49573
34028,0,25536,49575
34029,1,24800,49575
34030,3,44685,49575
34031,4,35637,49575
34032,5,32323,49576
34033,6,28559,49576
34034,6,28558,49577
34035,7,27020,49577
34036,1,24799,49578
34037,2,29580,49578
34038,0,27539,49588
34039,3,44538,49588
34040,6,29227,49589
34041,7,32086,49589
34042,0,27863,49590
34043,1,25377,49590
34044,3,43926,49590
34045,4,33615,49590
34046,6,31769,49591
34047,7,25798,49591
34048,7,26807,49593
34049,5,33595,49594
34050,6,32603,49594
34051,7,33323,49595
34052,1,24881,49596
34053,2,30462,49596
34054,4,34286,49597
34055,5,32182,49597
34056,5,32182,49598
34057,6,32510,49598
34058,6,32512,49599
34059,7,25010,49599
34060,3,44663,49600
34061,4,35717,49600
34062,0,28427,49603
34063,3,45273,49603
34064,4,35114,49603
34065,4,33648,49607
34066,0,31180,49610
34067,1,28394,49610
34068,3,45505,49610
34069,4,33859,49610
34070,1,24682,49614
34071,5,35663,49622
34072,6,30313,49622
34073,1,26535,49623
34074,3,43742,49624
34075,4,43831,49624
34076,3,43742,49625
34077,4,43831,49625
34078,0,27081,49626
34079,1,27246,49626
34080,3,44959,49626
34081,4,45424,49626
34082,0,30400,49629
34083,1,26547,49629
34084,3,45261,49629
34085,4,44575,49629
34086,0,27782,49630
34087,1,29860,49630
34088,3,44397,49630
34089,7,32336,49635
34090,0,31192,49639
34091,1,28406,49639
34092,3,45512,49639
34093,4,33946,49639
34094,0,31190,49640
34095,1,28404,49640
34096,1,25315,49649
34097,2,31601,49649
34098,5,32197,49652
34099,6,31012,49652
34100,5,32205,49653
34101,6,31012,49653
34102,6,28669,49654
34103,7,25016,49654
34104,0,24918,49669
34105,3,44421,49669
34106,4,45329,49669
34107,5,32741,49670
34108,6,28922,49670
34109,6,28921,49671
34110,7,30049,49671
34111,1,30646,49672
34112,2,33886,49672
34113,0,30117,49677
34114,3,44328,49677
34115,0,25825,49678
34116,3,44434,49678
34117,4,46265,49678
34118,0,24981,49682
34119,1,26393,49682
34120,3,44273,49682
34121,4,33637,49682
34122,0,27685,49688
34123,1,27829,49688
34124,0,27630,49689
34125,3,44136,49689
34126,4,44622,49689
34127,0,25134,49700
34128,3,44825,49700
34129,4,45606,49700
34130,3,43849,49701
34131,4,33162,49701
34132,5,29401,49702
34133,6,29727,49702
34134,5,34334,49703
34135,5,29202,49706
34136,6,29711,49706
34137,0,30156,49707
34138,1,27357,49707
34139,3,43851,49707
34140,4,33164,49707
34141,5,34789,49715
34142,6,32235,49716
34143,7,31131,49716
34144,1,26265,49717
34145,2,32444,49717
34146,0,27656,49719
34147,1,26648,49719
34148,3,43681,49719
34149,4,43786,49719
34150,0,27536,49720
34151,3,44062,49720
34152,4,45779,49720
34153,0,24988,49724
34154,3,45082,49724
34155,6,31991,49734
34156,7,31111,49734
34157,0,26125,49747
34158,3,44170,49747
34159,4,44988,49747
34160,0,25929,49751
34161,3,43716,49751
34162,4,44372,49751
34163,7,25032,49753
34164,0,30133,49755
34165,1,26361,49755
34166,3,45170,49755
34167,4,35057,49755
34168,0,24948,49756
34169,3,44331,49756
34170,4,34290,49756
34171,0,24983,49759
34172,3,44750,49759
34173,7,26939,49763
34174,0,27537,49764
34175,3,44064,49764
34176,4,45781,49764
34177,1,24692,49765
34178,2,33750,49765
34179,5,34027,49766
34180,6,31019,49766
34181,6,31018,49767
34182,7,29031,49767
34183,5,35147,49773
34184,6,28909,49774
34185,1,30109,49775
34186,0,26489,49777
34187,3,43883,49777
34188,4,32724,49777
34189,5,33488,49778
34190,6,33268,49778
34191,6,33267,49779
34192,7,24861,49779
34193,1,26978,49780
34194,2,30596,49780
34195,0,27403,49787
34196,3,44288,49787
34197,4,33124,49787
34198,0,25534,49790
34199,1,24794,49790
34200,3,44683,49790
34201,4,35635,49790
34202,5,32319,49794
34203,6,28555,49794
34204,1,30678,49802
34205,2,34421,49802
34206,0,27647,49805
34207,1,25901,49805
