ID,Name_lang,Description_lang,IconFileDataID,PetTypeEnum,Cooldown,BattlePetVisualID,Flags
1081,Booby-Trapped Presents,"The next pet on this team to enter the battlefield receives [StandardDamage(1,1)] [School()] damage.",134143,9,0,790,0
1082,Jade Breath,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Breathes jade fire on to the enemy, dealing [StandardDamage(1,1)] [School()] damage.",840200,1,0,0,0
1083,Fade,Increases your chance to dodge attacks by 100%.,136158,-1,0,792,2
1084,Fade,"The user fades away, avoiding the opponent's attack. The user then swaps with a random pet.",136158,5,8,0,2
1085,Magic Sword,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Summons a magical blade to deal [StandardDamage(1,1)] [School()] damage to the enemy.  Critical strike chance is increased by an additional [abs(abilityStateMod( 40, 976 ))]%.",327843,5,0,0,0
1086,Toxic Skin,"Deals damage equal to [points(1,1)]% of the attacker's max health each time they deal damage.",136242,8,0,0,2
1087,Toxic Skin,"Excretes toxin from the user's pores for [duration(1,1)] |4round:rounds, dealing 5% of the target's max health as damage when they attack you.",136242,8,0,0,0
1088,Nairn!,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Shouts the user's name with incredible power, dealing [StandardDamage(1,1)] [School()] damage.

Damage increases by [FormatDamage(5*AttackBonus())] each time it is used. Max [FormatDamage(25 *AttackBonus())] [School()] damage.",797882,4,0,0,0
1089,Boss,Reduces all damage taken by 50%.  Boss pets cannot be dealt more than 35% of their maximum health in one attack.,236472,-1,0,0,6
1090,Boss: Damage Reduction,Boss pets cannot be dealt more than 35% of their maximum health in one attack.,134316,-1,0,0,6
1091,Bone Barrage,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Hurls bones at the enemy, dealing [FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))] [School()] damage. 

Bones continue to fall on the enemy's current pet  dealing [StandardDamage(1,1, 166)] [School()] damage each round for [duration(1,4)] |4round:rounds;",458717,3,1,0,0
1092,Bone Barrage,"Deals [StandardDamage(1,1)] [School()] damage to the current pet every round.",458717,3,0,0,0
1093,Dead Man's Party,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Summons a dead man's party, causing [FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))] [School()] damage.

Opponents struck by the party take double damage for [duration(1,4)] |4round:rounds;.

The party continues for [numTurns()] |4round:rounds;.",307568,3,0,0,0
1094,Macabre Maraca,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Bashes the enemy with a rumba shaker, dealing [StandardDamage(1,1)] [School()] damage.",651165,0,0,0,0
1095,Horn Gore,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Gores the enemy, dealing [StandardDamage(1,1)] [School()] damage.",237400,7,0,0,0
1099,Lash,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Lashes the enemy with a flail, dealing [StandardDamage(1,1)] [School()] damage.",132314,0,0,0,0
1100,Blessed Hammer,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Sends out deadly spinning hammers, dealing [FormatDamage(SimpleDamage(1,1)*3)] [School()] damage.",133039,5,0,0,0
1101,Shieldstorm,"A magic shield surrounds each friendly pet, blocking the next attack they would take.  Lasts [duration(1,1)] |4round:rounds;.",135874,0,8,0,2
1103,Righteous Inspiration,"The user inspires a friendly pet to charge into battle.  This ability always goes first.

The swapped-in pet has double speed and damage for [duration(1,2)] |4round:rounds;.  If all their friends are dead, the user can still inspire themself.",135971,5,8,0,2
1104,Reflective Shield,Deals damage equal to 50% of direct attacks back to the attacker.,132362,-1,0,27,2
1105,Reflective Shield,"The user imbues their shield, dealing 50% of the damage they take to their attacker for [duration(1, 2)] rounds.",132362,0,3,0,2
1106,Falling Murloc,"[StandardAccuracy(1,2)] |cffffffffHit Chance|r

Attempts to teleport above the enemy and land directly on them, dealing [StandardDamage(1,1)] [School()] damage.  The fall stuns the user for [duration(1,2)] |4round:rounds;.",252269,0,4,0,0
1107,Disruption,Removes all buffs and debuffs from the enemy.,132853,5,5,0,18
1108,Bark,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and reduces the target's next attack by [abs(abilityStateMod( 23, 1120 ))]%.  Lasts [duration(1, 2)] |4round:rounds;.",461121,7,0,0,0
1109,The Good Stuff,"Heal other friendly pets, restoring [StandardHealing(1,2)] health to each.",132623,7,4,0,2
1110,Avalanche,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Calls down an Avalanche on your enemies, dealing [StandardDamage(1,1)] [School()] damage, split evenly amongst them.",612394,6,4,0,0
1111,Tough n' Cuddly,"Your damage taken has been reduced by [abs(abilityStateMod(24,391))]%.",134352,-1,0,27,2
1112,Tough n' Cuddly,"The user suddenly becomes surprisingly resilient, reducing all damage taken by 50% for [duration(1,2)] |4round:rounds;.",134352,9,4,0,2
1116,Call the Pack,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Calls for canine backup, dealing [FormatDamage(SimpleDamage(1,2)*3)] [School()] damage and increasing damage taken by [abs(abilityStateMod( 24, 542 ))]% for [duration(1, 4)] |4round:rounds;.",132266,7,3,0,0
1119,Righteous Inspiration,Damage and speed increased by 100%.,135971,-1,0,813,2
1120,Attack Reduction,"Damage dealt has been reduced by [abs(abilityStateMod( 23, 1120 ))]% for the next attack.",653219,-1,0,334,3
1121,Coin Toss,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage and makes the target greedy for [duration(1,2)] rounds.

While greedy, the target deals 25% additional damage and receives 50% additional damage.",900319,5,0,0,0
1122,Greedy,"Deals [abs(abilityStateMod( 23, 807 ))]% additional damage.
Takes [abs(abilityStateMod( 24, 807 ))]% additional damage.",900319,5,0,0,3
1123,Disruption,Removes all buffs and debuffs from the enemy.,132868,5,4,0,18
1124,Portal,Increases your chance to dodge attacks by 100%.,519381,-1,0,833,2
1125,Portal,"The user jumps through a magical portal, avoiding the opponent's attack. The user then swaps automatically with your highest health pet.",519381,5,8,0,2
1128,Critical Bonus,"Chance to critically strike increased by [abs(abilityStateMod( 40, 976 ))]%.",132299,-1,0,0,10
1231,Consume Magic,"Restores [StandardHealing(1,5)] health and removes all buffs and debuffs from the user.",135858,5,4,0,2
1232,Anzu's Blessing,"Calls upon Anzu's power, increasing damage and accuracy of your active pet by [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 485))]% for [duration(1,1)] |4round:rounds.",657488,2,0,0,2
1238,Shadow Talon,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Slashes at the target with cruel talons, dealing [StandardDamage(1,1)] [petTypeName(abilityPetType())] damage.",136076,2,0,0,0
2530,Deadly Dreaming,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Arfus slumbers. His deadly dreams haunt the target, dealing [StandardDamage(1,1,653)] [School()] damage every round. 

While Arfus slumbers, he is considered dead.",236798,3,4,0,0
2531,Zoomies,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Attacks the enemy 5 times, dealing [StandardDamage(1,1)] [School()] damage per attack.

At the end of the round, your speed increases by 10% for each time the ability hits. This speed increase lasts for 2 turns.",538536,7,3,0,0
2532,Swipe,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage to the enemy's active pet and [StandardDamage(1,2)] [School()] damage to the enemy's backline pets.",132143,7,0,0,0
2533,Puppy Parade,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Starts a stampede, causing [FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))] [School()] damage on the first round, [FormatDamage(SimpleDamage(2,1)+SimpleDamage(2,2)+SimpleDamage(2,3))] [School()] on the second round, and [FormatDamage(SimpleDamage(3,1)+SimpleDamage(3,2)+SimpleDamage(3,3))] [School()] on the third round.

Opponents struck by the stampede take [abs(abilityStateMod( 24, 542 ))]% increased damage for [duration(1,4)] |4round:rounds;.

Stampede continues for [numTurns()] |4round:rounds;.",236344,7,0,0,0
2534,Claw,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Claws at the enemy, dealing [StandardDamage(1,1)] [petTypeName(abilityPetType())] damage.",237391,8,0,0,0
2535,Bubble Blast,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Rushes to the enemy in a blast of bubbles, dealing [StandardDamage(1,1)] [School()] damage. 

This move always goes first.",132852,8,0,0,0
2536,Shell Rush,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Deals [StandardDamage(1,1)] [School()] damage to the enemy team and swaps the user with your highest health pet.",839982,8,5,0,0
2537,Nap Time,"Fall asleep, restoring [StandardHealing(1,1,246)] health on the first round, [StandardHealing(2,1,246)] health on the second, then [StandardHealing(3,1, 246)] health on the third.

While Hibernating you cannot swap pets.",132156,7,5,0,2
2538,Life Sap,"[StandardAccuracy(1,1)] |cffffffffHit Chance|r

Controls the power of life itself to deal [StandardDamage(1,1)] [School()] damage.

The user is healed for [points(1,2)]% of the damage dealt.",136233,1,0,0,0
