ID,GameCoords[0],GameCoords[1],GameCoords[2],GameFalloffStart,GameFalloffEnd,ContinentID,LightParamsID[0],LightParamsID[1],LightParamsID[2],LightParamsID[3],LightParamsID[4],LightParamsID[5],LightParamsID[6],LightParamsID[7]
4373,7242.5205,5270.4023,32.40753,8.455805,95.12752,1126,1528,1423,1528,1423,3,0,0,0
4374,5931.8174,5533.449,30.498888,174.03958,226.7642,1126,1524,1525,1524,1525,3,0,0,0
4375,0,0,0,63.442524,73.81445,1126,1537,1502,1537,1502,3,0,0,0
4376,6390.7393,6251.9736,51.932755,94.78698,127.84452,1126,1503,1504,1503,1504,3,0,0,0
4377,6722.6455,6238.3867,25.116673,125.65728,157.75757,1126,1503,1504,1503,1504,3,0,0,0
4378,6560.255,6206.208,26.747894,159.07246,187.40244,1126,1503,1504,1503,1504,3,0,0,0
4379,7017.1055,5024.8154,103.60166,64.40761,73.47089,1126,1545,1423,1545,1423,3,0,0,0
4383,0,0,0,63.442524,73.81445,1120,1537,1502,1537,1502,3,0,0,0
4384,6390.7393,6251.9736,51.932755,94.78698,127.84452,1120,1503,1504,1503,1504,3,0,0,0
4385,6722.6455,6238.3867,25.116673,125.65728,157.75757,1120,1503,1504,1503,1504,3,0,0,0
4386,6560.255,6206.208,26.747894,159.07246,187.40244,1120,1503,1504,1503,1504,3,0,0,0
4387,7017.1055,5024.8154,103.60166,64.40761,73.47089,1120,1545,1423,1545,1423,3,0,0,0
4390,5931.8174,5533.449,30.498888,174.03958,226.7642,1121,1524,1525,1524,1525,3,0,0,0
4391,0,0,0,63.442524,73.81445,1121,1537,1502,1537,1502,3,0,0,0
4396,7192.302,5318.9873,29.993021,9.67586,109.68999,1127,1528,1423,1528,1423,3,0,0,0
4397,7242.5205,5270.4023,32.40753,8.455805,95.12752,1127,1528,1423,1528,1423,3,0,0,0
4398,5931.8174,5533.449,30.498888,174.03958,226.7642,1127,1524,1525,1524,1525,3,0,0,0
4399,0,0,0,63.442524,73.81445,1127,1537,1502,1537,1502,3,0,0,0
4400,6390.7393,6251.9736,51.932755,94.78698,127.84452,1127,1503,1504,1503,1504,3,0,0,0
4401,6722.6455,6238.3867,25.116673,125.65728,157.75757,1127,1503,1504,1503,1504,3,0,0,0
4402,6560.255,6206.208,26.747894,159.07246,187.40244,1127,1503,1504,1503,1504,3,0,0,0
4403,7017.1055,5024.8154,103.60166,64.40761,73.47089,1127,1545,1423,1545,1423,3,0,0,0
4405,1576.9873,262.2754,6.1033664,20.914337,42.627422,1116,1938,1868,1946,1868,3,0,0,0
4406,5682.2236,4040.3096,164.57466,218.9946,298.63284,1098,1563,9,1563,0,3,0,0,0
4407,0,0,0,63.442524,73.81445,1128,1537,1502,1537,1502,3,0,0,0
4412,0,0,0,63.442524,73.81445,1129,1537,1502,1537,1502,3,0,0,0
4520,0,0,0,64.40761,73.47089,1135,1548,1423,1548,1423,3,0,0,0
4592,0,0,0,4.764652,11.082507,971,3045,3043,3048,3022,3,0,0,0
4593,0,0,0,27.160278,27.160278,764,3037,3039,3037,3029,3,0,0,0
4605,-285.98438,749.083,133.99522,1422.4572,1573.7838,1105,1107,960,1107,960,3,0,0,0
4613,566.03125,631.9922,380.704,308.23712,387.59976,1134,1300,9,1300,0,3,0,0,0
4646,2957.0361,3237.918,406.05826,21.216875,105.26545,1116,1886,1868,2038,1868,3,0,0,0
4649,3307.833,813.47363,102.41697,32.39999,52.23382,1116,1892,1978,2040,1978,3,0,0,0
4671,-14688.543,16242.65,0,232.62796,254.04791,605,1117,9,0,0,3,0,0,0
4672,-14689.391,15727.637,0,245.5265,270.25565,605,200,9,0,0,3,0,0,0
4673,-14679.904,15197.684,0,250.65733,277.05762,605,212,9,0,0,3,0,0,0
4675,-15205.719,15723.057,5.4253473E-05,245.37636,275.52756,605,262,9,0,0,3,0,0,0
4676,-15196.768,15204.442,0,239.09041,280.86966,605,1041,9,0,0,3,0,0,0
4677,-15712.826,16245.576,0,231.85016,255.2891,605,348,9,0,0,3,0,0,0
4678,-15722.896,15723.684,0,234.66689,261.57526,605,428,9,0,0,3,0,0,0
4679,-15730.029,15197.514,0,224.58765,267.01584,605,906,9,0,0,3,0,0,0
4681,6907.925,4607.496,219.16713,9.335083,24.966974,1116,1666,1868,1666,1868,3,0,0,0
4696,6579.4424,6042.168,312.10138,17.736593,33.19388,1116,1666,1868,1666,1868,3,0,0,0
4699,6739.2705,3243.6367,299.382,7.6678042,10.96182,1116,1666,1868,1666,1868,3,0,0,0
4707,7353.2627,5386.6055,23.578213,132.09813,163.97249,1116,1677,9,1677,0,3,0,0,0
4708,7219.6123,5379.5586,26.218267,124.72678,174.78703,1116,1666,9,1666,0,3,0,0,0
4709,7091.083,5285.177,13.705312,120.84258,144.82661,1116,1677,9,1677,0,3,0,0,0
4710,7077.668,5177.59,48.6628,102.68711,150.03676,1116,1677,9,1677,0,3,0,0,0
4719,0,0,0,54.998867,81.367744,1099,1369,1614,1369,1614,3,0,0,0
4720,0,0,0,19.663683,29.689934,1130,1617,35,1617,35,3,0,0,0
4727,2189.6436,-4194.5312,-41.023003,396.1636,493.02945,1099,1106,1625,1445,1625,3,0,0,0
4732,-566.5625,-5283.1816,3.1937935,880.08405,1229.2166,870,1629,1080,1630,1080,3,0,0,0
4735,1167.8691,1480.5791,334.46234,255.5031,323.40997,1136,1633,9,1633,0,3,0,0,0
4736,1223.5898,1148.5947,399.03745,255.5031,323.40997,1136,1633,9,1633,0,3,0,0,0
4737,1190.5898,678.78125,346.91156,498.00153,610.17365,1136,1633,9,1633,0,3,0,0,0
4741,5211.0205,1270.2236,-297.63037,57.35329,101.59557,1116,1652,9,1652,0,3,0,0,0
4770,2233.5312,2638.2395,-36.499847,637.65216,724.80554,1060,1651,9,0,0,3,0,0,0
4788,-597.709,-5087.41,218.01875,28.673544,57.44029,1161,1629,1080,1630,1080,3,0,0,0
4789,0,0,0,19.905005,25.696497,1144,1612,1626,1612,1626,3,0,0,0
4790,0,0,0,128.68456,172.25175,1136,1669,9,1669,0,3,0,0,0
4791,1092.206,2315.711,144.6608,130.71623,170.64305,1116,1670,9,1670,9,3,0,0,0
4792,1240.5361,2262.9365,134.70926,87.119606,123.54922,1116,1670,9,1670,9,3,0,0,0
4800,7644.2627,4925.0967,140.4904,89.56117,147.45857,1116,1677,9,1677,0,3,0,0,0
4801,7531.3174,4917.293,141.34422,84.60899,126.2836,1116,1677,9,1677,0,3,0,0,0
4802,7426.7783,4905.8623,160.557,71.0966,111.0868,1116,1677,9,1677,0,3,0,0,0
4803,7079.3555,5086.9023,106.82886,102.68711,147.14462,1116,1677,9,1677,0,3,0,0,0
4804,7057.708,5002.8086,147.16893,91.62073,144.92508,1116,1677,9,1677,0,3,0,0,0
4805,6998.466,4904.6836,164.67937,82.341576,152.94496,1116,1677,9,1677,0,3,0,0,0
4806,6395.2705,4954.159,0.91780144,135.49654,191.32143,1116,1677,9,1677,0,3,0,0,0
4807,6445.677,4724.583,0.9177993,98.76655,159.39604,1116,1677,9,1677,0,3,0,0,0
4808,6451.755,4806.802,39.912285,95.26299,149.5019,1116,1677,9,1677,0,3,0,0,0
4809,6958.6924,6387.246,87.89403,73.15684,122.04967,1116,1666,9,1666,0,3,0,0,0
4816,5594.6055,3579.7148,122.47044,387.98755,505.38245,1116,1679,9,1679,0,3,0,0,0
4821,5465.996,2369.1436,151.904,238.65492,321.75607,1116,1683,9,1683,0,3,0,0,0
4824,1693.9268,-427.125,18.610542,202.95078,289.81192,1116,1665,9,1665,0,3,0,0,0
4828,3188.1943,-582.6719,232.31033,1307.6981,1477.067,1076,3045,3043,3048,0,3,0,0,0
4829,1415.958,673.3672,88.59202,62.068977,104.91541,1116,1665,9,1665,0,3,0,0,0
4830,8151.5674,1004.6973,-105.0204,572.68225,659.4839,1116,1636,9,1636,0,3,0,0,0
4836,857.541,-5612.207,-338.17148,271.37622,271.37622,1136,1224,9,1224,0,3,0,0,0
4837,1091.3535,-5452.0312,-327.52463,271.37622,271.37622,1136,1224,9,1224,0,3,0,0,0
4838,1091.3535,-5727.088,-327.52463,271.37622,271.37622,1136,1224,9,1224,0,3,0,0,0
4839,-8421.691,1084.5859,18.103746,693.4342,693.4342,1136,1700,9,1700,0,3,0,0,0
4841,1663.4072,-295.4375,18.610542,45.07795,67.98067,1116,1695,9,0,0,3,0,0,0
4842,1643.1367,-385.67188,18.610277,19.68278,29.465,1116,1695,9,1695,0,3,0,0,0
4843,1526.3398,-368.375,18.610542,19.68294,29.465157,1116,1695,9,0,0,3,0,0,0
4844,1603.793,-516.90625,23.609789,19.68294,29.465157,1116,1695,9,0,0,3,0,0,0
4845,1701.8154,831.40234,50.605915,28.252262,49.20325,1116,1696,9,1696,0,3,0,0,0
4846,1647.5879,-389.9707,18.610542,33.0018,45.56551,1116,1695,9,0,0,3,0,0,0
4847,1574.5859,-363.5957,40.029778,188.08678,259.50092,1116,1665,9,1665,0,3,0,0,0
4848,1646.5986,-583.9746,40.029778,119.28433,161.70813,1116,1665,9,1665,0,3,0,0,0
4849,-186.8164,-5636.0254,183.96062,67.335106,126.37927,870,1697,1698,1630,1698,3,0,0,0
4850,0,0,0,28.673544,57.44029,1161,1699,1699,1699,1699,3,0,0,0
4882,-178.57812,-5637.619,280.98602,38.32146,165.46751,870,1697,1698,1630,1698,3,0,0,0
4896,1162.833,2191.2217,162.57695,82.132225,103.99973,1116,1670,9,1670,9,3,0,0,0
4902,-545.4375,2175.168,348.14166,138.45139,184.13611,1116,1718,1771,2037,1771,3,0,0,0
4932,-535.6875,-1442.2812,-18.902126,147.35747,226.00592,1116,1884,1717,1884,1717,3,0,0,0
4975,1647.1924,2914.3555,-38.893612,555.4139,664.03613,1116,1886,9,2038,9,3,0,0,0
4976,6656.5117,5968.168,101.93235,21.484669,84.14779,1116,1741,9,1741,0,3,0,0,0
4977,6620.661,5908.927,108.41862,27.168964,68.53392,1116,1741,9,1741,0,3,0,0,0
4978,6603.911,5867.661,109.71854,27.168964,93.59679,1116,1741,9,1741,0,3,0,0,0
4979,6580.378,5828.2305,123.00267,27.168964,93.59679,1116,1741,9,1741,0,3,0,0,0
4980,6563.458,5770.1836,131.19586,27.168964,93.59679,1116,1741,9,1741,0,3,0,0,0
4981,6547.0205,5733.09,137.9011,27.168964,93.59679,1116,1741,9,1741,0,3,0,0,0
4982,6541.0986,5681.8486,134.92078,27.168964,93.59679,1116,1741,9,1741,0,3,0,0,0
4983,6584.293,5628.9717,136.808,27.168964,93.59679,1116,1741,9,1741,0,3,0,0,0
4984,5820.536,6292.1836,12.638326,52.252087,194.92828,1116,1741,9,0,0,3,0,0,0
4985,5940.965,6229.333,-9.6569395,49.832027,189.50232,1116,1741,9,0,0,3,0,0,0
4986,7196.333,5731.2773,90.712776,33.458057,164.7175,1116,1741,9,1741,0,3,0,0,0
4987,7182.9023,5843.3867,77.47901,33.45799,164.71751,1116,1741,9,1741,0,3,0,0,0
4988,7068.552,5975.7705,61.7782,33.45799,133.46042,1116,1741,9,1741,0,3,0,0,0
4989,6984.418,6075.708,86.17942,30.844055,145.36702,1116,1741,9,1741,0,3,0,0,0
4990,7091.668,6120.88,98.420845,30.844055,145.36702,1116,1741,9,1741,0,3,0,0,0
4991,7198.414,6099.833,82.17722,30.844168,145.36694,1116,1741,9,1741,0,3,0,0,0
5009,14811.021,-13937.258,6.907769,1285.9724,1569.7911,1060,1748,9,0,0,3,0,0,0
5013,2614.4648,5936.1523,21.059078,16.493233,20.629707,1116,1800,1868,2039,1868,3,0,0,0
5014,2974.3047,1271.251,185.53854,180.4359,243.27441,1116,1752,9,1752,9,3,0,0,0
5021,2503.918,1285.8154,185.53854,117.94875,157.16527,1116,1752,9,1752,9,3,0,0,0
5022,2718.3018,1245.6104,185.53862,129.5725,149.83638,1116,1752,9,1752,9,3,0,0,0
5037,965.34863,-75.29883,13.410619,65.24638,128.04108,1116,1768,9,0,0,3,0,0,0
5038,1091.2148,2262.9365,134.70926,143.60466,170.18088,1116,1670,9,1670,9,3,0,0,0
5042,798.6836,74.99414,33.512398,135.415,204.43637,1116,1768,9,0,0,3,0,0,0
5043,737.5947,164.79297,87.43284,113.35845,166.52765,1116,1768,9,0,0,3,0,0,0
5060,-14107.365,-3481.789,54.435642,471.52008,663.3051,1060,1778,9,0,0,3,0,0,0
5061,6242.005,-1569.709,52.45219,432.48672,1971.7369,1060,1778,9,0,0,3,0,0,0
5063,2972.4736,-458.625,-182.66109,28.18059,55.445698,1116,2106,1868,2106,1868,3,0,0,0
5068,3184.4756,-1805.3027,88.34328,26.781055,43.700275,1116,1780,1868,1780,0,3,0,0,0
5069,37.8125,1563.8018,-128.8503,218.40651,252.15842,1116,1782,9,2054,9,3,0,0,0
5070,2076.88,4821.2393,255.48152,329.6394,439.29962,1116,1783,1868,2066,1868,3,0,0,0
5071,0,0,0,2.750001,3.3524513,1176,1853,9,0,0,3,0,0,0
5083,6911.331,3179.831,167.8698,353.46948,565.297,1116,1787,9,1787,9,3,0,0,0
5088,0,0,0,766.49396,969.8613,1182,1886,9,1886,0,3,0,0,0
5095,4108.871,-2212.8281,33.43556,277.82327,320.16718,1116,1872,9,1872,0,3,0,0,0
5100,-207.97266,1725.833,-76.816666,178.75833,217.52751,1116,1782,9,2054,9,3,0,0,0
5101,3378.7012,6886.6064,21.815943,236.61128,348.66858,1116,1811,1868,2060,1868,3,0,0,0
5109,1940.6553,2450.3174,134.54663,68.353325,94.78036,1116,1801,9,1801,9,3,0,0,0
5111,7638.091,6159.13,44.801624,91.02602,143.76659,1116,1802,9,0,0,3,0,0,0
5112,7710.2393,6219.9805,30.576443,69.990746,98.70191,1116,1802,9,0,0,3,0,0,0
5113,7758.88,6172.621,64.90902,61.29233,80.80564,1116,1802,9,0,0,3,0,0,0
5115,1882.8555,2470.668,126.60631,68.353325,94.78036,1116,1801,9,1801,9,3,0,0,0
5116,1927.5742,2541.4893,125.28714,57.281513,94.78036,1116,1801,9,1801,9,3,0,0,0
5120,0,0,0,5.8829627,66.71159,1220,1806,2587,0,0,3,0,0,0
5123,0,0,0,46.015297,82.137726,1268,1870,9,1870,0,3,0,0,0
5125,3849.7617,6564.2236,34.53787,238.89645,304.93033,1116,1810,1868,2044,1868,3,0,0,0
5130,5065.3867,8274.013,-2.0929588E-06,771.8,773.0645,1060,1678,9,1678,0,3,0,0,0
5134,963.6367,2325.6768,171.7972,87.119606,123.54922,1116,1670,9,1670,9,3,0,0,0
5135,2947.9434,9272.6875,78.0689,194.6064,268.3,1060,1818,9,1817,0,3,0,0,0
5142,1375.9893,1005.4805,131.57466,78.10958,104.66296,1116,1969,9,0,0,3,0,0,0
5143,-14318.352,-5235.953,58.440018,88.08897,625.8971,1060,1834,9,0,0,3,0,0,0
5144,2628.38,6538.13,0.0993369,278.98108,376.5327,1116,1810,1868,2044,1868,3,0,0,0
5145,2309.6611,6383.128,54.11567,188.91577,307.90714,1116,1810,1868,2044,1868,3,0,0,0
5148,283.99414,1648.1348,1.6459954,65.44561,97.18656,1116,1835,9,2046,9,3,0,0,0
5151,2271.079,6649.958,9.045087,171.8819,261.54895,1116,1810,1868,2044,1868,3,0,0,0
5152,2218.463,6357.411,46.7538,157.12303,204.2793,1116,1810,1868,2044,1868,3,0,0,0
5153,2432.1768,6833.958,15.171821,171.8819,242.4692,1116,1810,1868,2044,1868,3,0,0,0
5154,2642.333,6813.9424,10.289556,171.88194,242.46916,1116,1810,1868,2044,1868,3,0,0,0
5161,-1724.8789,1860.3555,-1.9724699,102.25906,118.49489,1116,1851,1771,2037,1771,3,0,0,0
5162,-70.515625,1843.4473,-87.99046,178.75908,219.20425,1116,1782,9,2054,9,3,0,0,0
5163,-438.95508,1802.4023,-67.051,180.58278,233.94032,1116,1782,9,2054,9,3,0,0,0
5164,-528.8594,1901.4229,-33.98331,135.4853,173.68388,1116,1782,9,2054,9,3,0,0,0
5165,-602.3594,1747.4111,-57.45716,154.38799,210.06905,1116,1782,9,2054,9,3,0,0,0
5166,-137.4375,1946.6797,-3.6307254,110.08694,147.72656,1116,1782,9,2054,9,3,0,0,0
5170,-236.15625,1299.1836,-12.591897,120.12119,145.04031,1116,1835,9,2046,9,3,0,0,0
5171,-130.25,1298.0361,-35.878765,97.72566,137.65327,1116,1835,9,2046,9,3,0,0,0
5172,-391.5625,1235.5654,-26.486277,140.59157,173.28947,1116,1835,9,2046,9,3,0,0,0
5173,-539.0156,1167.2773,-48.047623,152.2484,179.32005,1116,1835,9,2046,9,3,0,0,0
5174,-618.6406,994.9492,-61.47031,114.65949,141.48204,1116,1835,9,2046,9,3,0,0,0
5180,-1530.2812,1486.5723,-21.734797,110.4165,135.49744,1116,1835,9,1835,9,3,0,0,0
5187,-642.1094,1559.2773,-8.172223,106.59461,146.58492,1116,1782,9,2054,9,3,0,0,0
5189,-1459.7031,1345.7354,-51.81509,153.78716,192.9738,1116,1835,9,2046,9,3,0,0,0
5190,-1663.5938,1357.3359,-52.067657,127.80934,172.2165,1116,1835,9,2046,9,3,0,0,0
5191,-1579.4531,1210.5098,-66.500656,127.80934,172.2165,1116,1835,9,2046,9,3,0,0,0
5193,-335.9746,-1859.1875,100.56321,191.82838,274.03043,1116,1852,9,0,0,3,0,0,0
5194,-86.125,-1684.8145,68.69477,168.45074,236.54951,1116,1852,9,0,0,3,0,0,0
5195,-41.720703,-1890.7676,32.933544,191.82838,274.03043,1116,1852,9,0,0,3,0,0,0
5196,3710.668,4027.6055,212.80025,134.45265,169.2291,1116,1810,1868,2044,1868,3,0,0,0
5197,3630.7305,4125.4736,212.14784,124.1442,160.95908,1116,1810,1868,2044,1868,3,0,0,0
5198,3805.4023,4112.5674,211.9012,85.594284,128.81604,1116,1810,1868,2044,1868,3,0,0,0
5201,-2514.7852,6743.2373,206.22237,793.7788,975.60626,1060,1783,9,0,0,3,0,0,0
5202,-2378.2812,6143.663,206.22237,459.59555,554.9007,1060,1783,9,0,0,3,0,0,0
5204,5537.5654,-2476.4688,73.758766,382.83844,453.96527,1060,1833,9,0,0,3,0,0,0
5209,3223.7705,816.02734,155.56476,218.55812,269.26938,1116,1874,9,1874,0,3,0,0,0
5217,8603.944,-7939.703,59.977436,236.26497,280.913,451,1834,9,0,0,3,0,0,0
5218,4882.255,-1992.3438,710.8656,23.106863,38.697075,1116,1858,1868,1858,0,3,0,0,0
5223,3977.9648,4349.324,2.8076446,173.2629,206.06978,1116,1863,1868,1863,1868,3,0,0,0
5224,6127.4736,411.82812,48.766254,110.17703,139.49875,1116,2068,1868,2068,1868,3,0,0,0
5226,53.60547,-607.90625,14.474745,63.46364,106.45369,1116,1865,9,1865,0,3,0,0,0
5227,-174.76953,-723.125,4.524306,116.83824,200.72313,1116,1865,9,1865,0,3,0,0,0
5228,149.74414,-761.2656,16.405165,92.06666,130.05981,1116,1865,9,1865,0,3,0,0,0
5232,245.82812,1333.793,-15.627949,97.42823,128.90651,1116,1782,9,2054,9,3,0,0,0
5234,3894.6768,6189.6523,36.708878,159.96225,235.2019,1116,1810,1868,2044,1868,3,0,0,0
5235,4340.0273,6614.418,-0.6499566,174.66914,220.30872,1116,1867,1868,1867,1868,3,0,0,0
5236,4209.255,6437.871,4.193251,75.62244,113.84684,1116,1867,1868,1867,1868,3,0,0,0
5237,4589.786,6793.1904,-51.568684,174.66914,220.30872,1116,1867,1868,1867,1868,3,0,0,0
5238,4652.6123,6551.293,-67.44662,174.66914,220.30872,1116,1867,1868,1867,1868,3,0,0,0
5239,0,0,0,26.017513,35.28872,1116,1750,1868,1750,1868,3,0,0,0
5240,4566.552,4967.168,249.55295,90.933914,137.68886,1116,1869,1868,2061,1868,3,0,0,0
5241,2674.8174,5996.3955,34.4909,42.322792,54.76214,1116,1873,9,1873,9,3,0,0,0
5242,2719.3486,5978.621,34.4909,34.015957,54.76214,1116,1873,9,1873,9,3,0,0,0
5243,2683.2236,6057.246,34.4909,42.322792,54.76214,1116,1873,9,1873,9,3,0,0,0
5244,2626.6367,5990.005,34.4909,42.322792,54.76214,1116,1873,9,1873,9,3,0,0,0
5245,2573.63,5990.005,34.4909,42.322792,54.76214,1116,1873,9,1873,9,3,0,0,0
5246,2533.7617,6022.34,34.4909,42.322792,54.76214,1116,1873,9,1873,9,3,0,0,0
5247,2579.8525,6048.5586,34.4909,42.322792,54.76214,1116,1873,9,1873,9,3,0,0,0
5248,2523.5205,6086.083,34.4909,42.322792,54.76214,1116,1873,9,1873,9,3,0,0,0
5249,2604.871,6107.536,34.4909,42.322792,54.76214,1116,1873,9,1873,9,3,0,0,0
5250,2484.9297,6147.161,34.4909,42.322792,54.76214,1116,1873,9,1873,9,3,0,0,0
5253,98.203125,2203.4111,272.15338,145.83357,223.92876,1116,1851,1771,2037,1771,3,0,0,0
5254,-60.359375,2319.38,330.88028,176.1896,270.74664,1116,1851,1771,2037,1771,3,0,0,0
5255,-55.658203,2324.1104,547.7762,152.09415,266.38788,1116,1851,1771,2037,1771,3,0,0,0
5256,3445.206,1043.6367,174.85542,49.45343,94.606606,1116,1875,9,1875,0,3,0,0,0
5257,101.21289,2023.6299,-82.42568,166.42374,208.96469,1116,1782,9,2054,9,3,0,0,0
5258,6147.5273,265.42188,48.766254,110.17703,139.49875,1116,2068,1868,2068,1868,3,0,0,0
5259,6059.1523,584.2344,48.766254,110.17703,139.49875,1116,2068,1868,2068,1868,3,0,0,0
5260,861.3086,-2883.3477,100.45718,48.38015,121.53043,1116,1876,9,1876,0,3,0,0,0
5261,6340.4717,382.125,48.766254,148.83044,166.39989,1116,2068,1868,2068,1868,3,0,0,0
5265,851.53613,-2882.0117,100.45443,69.00371,89.93863,1277,3052,3020,3052,0,3,0,0,0
5266,0,0,0,52.673634,74.85585,1208,1860,9,1881,0,3,0,0,0
5271,21.35243,5718.258,54.56479,37.466496,37.466496,1220,2089,2784,2757,0,3,0,0,0
5286,5604.5273,4545.163,119.16389,318.36743,434.2993,1116,1885,1868,1885,1868,3,0,0,0
5287,3358.458,1105.6367,180.80441,49.45343,94.606606,1116,1875,9,1875,0,3,0,0,0
5288,3309.7393,1171.6104,202.28993,45.146282,103.74824,1116,1875,9,1875,0,3,0,0,0
5290,872.1836,174.68164,20.372232,135.415,204.43637,1116,1768,9,0,0,3,0,0,0
5291,901.98047,372.7168,57.092014,73.34334,160.52907,1116,1768,9,0,0,3,0,0,0
5292,641.34375,259.01562,101.16879,73.34334,102.15999,1116,1768,9,0,0,3,0,0,0
5293,5604.5273,4525.409,119.16389,235.40262,324.28903,1152,3053,3020,0,0,3,0,0,0
5294,5604.5273,4525.409,119.16389,235.40262,324.28903,1153,3053,3020,0,0,3,0,0,0
5295,5604.5273,4525.409,119.16389,235.40262,324.28903,1154,3053,3020,0,0,3,0,0,0
5324,233.3125,2894.918,61.490223,149.74498,178.27032,1116,1719,1771,1719,1771,3,0,0,0
5329,6473.215,1297.1211,-19.816946,16.069456,29.870697,1116,1860,1868,2041,1868,3,0,0,0
5417,0,0,0,2.8193023,13.888889,1228,1800,1868,1800,1868,3,0,0,0
5419,348.21875,-207.59961,85.63721,116.03014,157.29382,1116,1665,1717,1665,0,3,0,0,0
5420,489.77734,-77.19336,93.62755,132.60611,189.87953,1116,1665,1717,1665,0,3,0,0,0
5422,-238.4414,-1163.4375,-26.315973,105.87643,157.29382,1116,1893,1717,1884,1717,3,0,0,0
5423,771.16797,-194.72656,17.636257,112.2034,164.28008,1116,1768,9,0,0,3,0,0,0
5429,6241.6367,109.54297,48.766254,89.80343,140.22604,1116,2068,1868,2068,1868,3,0,0,0
5430,6357.1377,219.92188,48.766254,146.2557,175.27988,1116,2068,1868,2068,1868,3,0,0,0
5431,6164.6455,504.98438,48.766254,110.17703,139.49875,1116,2068,1868,2068,1868,3,0,0,0
5432,5927.5205,1776.8447,61.785416,137.07771,166.19467,1116,1897,9,2057,0,3,0,0,0
5433,-2234.2031,1107.2822,-12.262678,83.06297,135.6937,1116,1898,1771,1898,1771,3,0,0,0
5456,5168.5586,1662.1992,80.27362,273.16284,416.1235,1116,1901,1977,1901,1977,3,0,0,0
5459,2788.1992,1785.4648,141.10701,119.56483,165.66238,1116,1900,9,2042,9,3,0,0,0
5469,3023.4648,1804.9961,83.983864,243.66664,288.86588,1116,1900,9,2042,9,3,0,0,0
5470,3449.541,1396.3467,121.97442,204.85268,240.76775,1116,1900,9,2042,9,3,0,0,0
5471,3414.496,1736.8623,64.3854,250.95357,298.63733,1116,1900,9,2042,9,3,0,0,0
5472,2665.2168,1640.293,122.41241,188.87837,248.96638,1116,1900,9,2042,9,3,0,0,0
5473,2390.6523,1793.2236,110.53628,188.87837,240.34427,1116,1900,9,2042,9,3,0,0,0
5475,1902.7861,1280.9609,98.45046,139.55006,177.08607,1116,1900,9,2042,9,3,0,0,0
5476,1947.4941,1134.0742,98.45046,114.21238,149.22728,1116,1900,9,2042,9,3,0,0,0
5477,3702.418,1765.791,57.378742,236.17232,276.1755,1116,1900,9,2042,9,3,0,0,0
5478,2868.4336,2641.831,14.974479,243.66664,290.65836,1116,1900,9,2042,9,3,0,0,0
5480,2626.5898,2428.2178,41.298122,172.80452,217.23476,1116,1900,9,2042,9,3,0,0,0
5482,1900.083,2169.6748,25.325693,229.28986,284.26523,1116,1900,9,2042,9,3,0,0,0
5483,1059.3486,3412.0596,42.6181,225.18845,297.22232,1116,1900,9,2042,9,3,0,0,0
5484,3475.5898,2023.333,100.43621,139.65149,173.83252,1116,1900,9,2042,9,3,0,0,0
5485,3732.3037,2124.6729,9.872429,218.2853,257.15836,1116,1900,9,2042,9,3,0,0,0
5487,2140.1436,1104.5205,79.246376,118.15806,162.11063,1116,1900,9,2042,9,3,0,0,0
5488,2106.746,1147.168,49.806404,198.51163,243.91339,1116,1900,9,2042,9,3,0,0,0
5489,2446.4365,963.0029,88.7339,121.81084,164.83878,1116,1900,9,2042,9,3,0,0,0
5490,2597.2686,969.166,177.8557,121.81084,164.83878,1116,1900,9,2042,9,3,0,0,0
5491,3605.003,1405.4492,56.73424,199.05437,252.88718,1116,1900,9,2042,9,3,0,0,0
5495,391.01172,2043.4736,-62.316948,147.39532,177.77248,1116,1908,9,1908,9,3,0,0,0
5496,326.71875,697.0342,8.590322,116.07357,150.2325,1116,1909,9,2055,9,3,0,0,0
5497,-416.0625,682.9873,173.27261,41.631187,60.21947,1116,1756,9,1756,9,3,0,0,0
5498,51.9375,913.6172,86.07133,125.69382,187.8788,1116,1945,9,1945,9,3,0,0,0
5499,-344.30273,1544.1143,435.83307,169.59644,287.5979,1116,1851,1771,2037,1771,3,0,0,0
5501,290.89062,2465.7666,8.151426,136.93764,189.34975,1116,1851,1771,2037,1771,3,0,0,0
5506,5664.3486,1086.333,93.49424,57.873222,91.9527,1116,1901,1977,1901,1977,3,0,0,0
5507,5600.1025,1149.8643,80.27362,97.67066,139.8399,1116,1901,1977,1901,1977,3,0,0,0
5512,1135.2529,-883.875,-73.18403,51.719402,135.39977,1116,1925,9,0,0,3,0,0,0
5513,1165.0654,-952.625,-78.34028,51.719402,135.39977,1116,1925,9,0,0,3,0,0,0
5514,1179.2529,-1052.0957,-77.62153,51.719402,135.39977,1116,1925,9,0,0,3,0,0,0
5515,1597.7461,-1304.082,-22.177084,110.63905,223.6722,1116,1926,1868,1926,1868,3,0,0,0
5516,1664.9492,-1487.7559,0.87847257,122.81239,163.50162,1116,1926,1868,1926,1868,3,0,0,0
5517,1790.6797,-1299.125,-0.5920139,152.53453,223.6722,1116,1926,1868,1926,1868,3,0,0,0
5518,1983.1553,-1276.5312,-0.5434028,110.63905,223.6722,1116,1926,1868,1926,1868,3,0,0,0
5519,1469.2441,-1712.0625,41.114582,51.719402,135.39977,1116,1925,9,0,0,3,0,0,0
