ID,EffectAura,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAuraPeriod,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectBasePointsF,ScalingClass,Node__Field_12_0_0_63534_001,EffectMiscValue[0],EffectMiscValue[1],EffectRadiusIndex[0],EffectRadiusIndex[1],EffectSpellClassMask[0],EffectSpellClassMask[1],EffectSpellClassMask[2],EffectSpellClassMask[3],ImplicitTarget[0],ImplicitTarget[1],SpellID
694640,0,0,0,360,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1800,0,0,1667,0,0,0,0,0,0,0,0,0,16355
694641,108,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,1024,0,0,0,1,0,16261
694642,13,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,35,0,0,32,0,0,0,0,0,0,0,21,0,16587
694646,0,0,0,98,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,500,0,0,500,0,0,0,0,0,0,0,21,0,17168
694647,23,0,1,6,0,0,10000,1,1,0,0,0,0,0,0,17167,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21,0,17168
694648,105,0,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21,0,17168
694649,79,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-20,0,0,1,0,0,0,0,0,0,0,1,0,17052
694650,61,0,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-15,0,0,0,0,0,0,0,0,0,0,1,0,17052
694654,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,500,0,0,0,0,0,10,0,0,0,0,17,8,17278
694655,0,0,0,24,0,0,0,0,1,0,12774,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,16970
694656,4,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,1,0,16972
694657,0,0,0,24,0,0,0,0,1,0,12795,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,16986
694658,0,0,0,24,0,0,0,0,1,0,12802,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,16987
694659,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17,0,16780
694661,0,0,0,10,0,0,0,0.286,1,0,0,0,0,0,0,0,0,1,0,0.1495327,0,1,1251.2524,0,0,0,0,0,0,0,0,0,0,21,0,16561
694662,8,0,1,6,0,0,3000,0.071,1,0,0,0,0,0,0,0,0,1,0,0,0,1,175.40923,0,0,0,0,0,0,0,0,0,0,21,0,16561
694663,108,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,28,0,0,8,0,0,0,262144,0,0,0,1,0,17054
694666,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,29,0,0,64,0,0,0,0,0,0,0,1,0,17825
694667,135,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,75,0,0,126,0,0,0,0,0,0,0,1,0,18045
694668,135,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,77,0,0,126,0,0,0,0,0,0,0,1,0,18046
694669,0,0,0,24,0,0,0,1,1,0,13699,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,17951
694670,79,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,1,0,17219
694671,142,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,17219
694672,133,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17219
694673,79,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,1,0,17222
694674,142,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,17222
694675,133,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17222
694676,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,23,0,0,64,0,0,0,0,0,0,0,1,0,17821
694677,0,0,0,98,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,150,0,0,250,0,9,0,0,0,0,0,24,0,18500
694678,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.49866667,0,1,75,0,0,0,0,9,0,0,0,0,0,24,0,18500
694679,13,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,18501
694680,319,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,1,0,18501
694681,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.3,0,1,1500,0,0,0,0,0,10,0,0,0,0,17,16,17086
694682,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,17087,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17086
694683,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.3,0,1,1500,0,0,0,0,0,10,0,0,0,0,17,16,17087
694684,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,17088,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17087
694685,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.3,0,1,1500,0,0,0,0,0,10,0,0,0,0,17,16,17088
694686,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,17089,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17088
694687,0,0,0,28,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,11144,64,16,0,0,0,0,0,47,0,17449
694688,0,0,0,24,0,0,0,0,1,0,13453,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,17557
694689,135,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,44,0,0,126,0,0,0,0,0,0,0,1,0,17371
694690,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,38,0,17372
694691,135,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,70,0,0,126,0,0,0,0,0,0,0,1,0,18043
694692,135,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,73,0,0,126,0,0,0,0,0,0,0,1,0,18044
694693,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18269
694694,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,26,0,0,8,0,0,0,0,0,0,0,1,0,17992
694696,139,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,56,0,0,0,0,0,0,0,0,0,17961
694697,56,0,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4493,0,0,0,0,0,0,0,0,0,17961
694698,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,53,0,0,32,0,0,0,0,0,0,0,1,0,18027
694699,78,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10180,0,0,0,0,0,0,0,1,0,17454
694702,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,50,0,0,32,0,0,0,0,0,0,0,1,0,18025
694703,84,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,358,0,0,0,0,0,0,0,0,0,0,1,0,18234
694704,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,18191,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18234
694706,3,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,51,0,0,0,0,0,14,0,0,0,0,22,15,17196
694708,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,26,0,0,64,0,0,0,0,0,0,0,1,0,17823
694709,0,0,0,57,0,0,0,0,1,0,0,0,0,0,0,17854,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17860
694712,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,24,0,0,4,0,0,0,0,0,0,0,1,0,17866
694715,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,41,0,0,8,0,0,0,0,0,0,0,1,0,17998
694716,0,0,0,46,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17321
694718,0,0,0,17,0,0,0,1,1,0,0,0,0,0,1.5,0,0,1,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,6,0,17198
694719,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.29591838,0,1,1146.007,0,0,0,0,0,0,0,0,0,0,6,0,17503
694720,33,0,1,6,0,0,0,0,1,0,0,11,0,0,0,0,0,1,0,0,0,1,-50,0,0,0,0,0,0,0,0,0,0,6,0,17503
694721,0,0,0,24,0,0,0,0,1,0,13458,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,17576
694722,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.3,0,1,1500,0,0,0,0,0,10,0,0,0,0,17,16,18582
694723,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,18583,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18582
694724,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,43,0,0,64,0,0,0,0,0,0,0,1,0,17840
694725,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,44,0,0,64,0,0,0,0,0,0,0,1,0,17841
694726,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,200,0,0,0,0,13,0,0,0,0,0,22,15,17669
694727,87,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,15,0,0,127,0,0,0,0,0,0,0,6,0,18159
694728,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,105,0,0,0,0,0,0,0,0,0,0,6,0,18276
694729,56,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6578,0,0,0,0,0,0,0,1,0,18142
694730,0,0,0,58,0,0,0,1,1,0,0,0,0,0,3.6,0,0,1,0,0,0,1,54,0,0,0,0,8,0,0,0,0,0,24,0,18144
694731,12,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,24,0,18144
694735,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,41,0,0,32,0,0,0,0,0,0,0,1,0,18019
694736,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,43,0,0,32,0,0,0,0,0,0,0,1,0,18020
694737,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,44,0,0,32,0,0,0,0,0,0,0,1,0,18021
694738,12,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,17500
694740,78,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11149,0,0,0,0,0,0,0,1,0,17456
694742,99,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,1,0,17038
694743,61,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,1,0,17038
694744,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,30,0,0,64,0,0,0,0,0,0,0,1,0,17826
694745,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,33,0,0,64,0,0,0,0,0,0,0,1,0,17828
694746,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.3,0,1,1500,0,0,0,0,0,10,0,0,0,0,17,16,18578
694747,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,18579,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18578
694748,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.3,0,1,1500,0,0,0,0,0,10,0,0,0,0,17,16,18588
694749,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,18589,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18588
694751,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,33,0,0,126,0,0,0,0,0,0,0,1,0,18050
694752,135,0,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,33,0,0,126,0,0,0,0,0,0,0,1,0,18050
694753,8,0,0,6,0,0,2000,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,220,0,0,0,0,0,0,0,0,0,0,1,0,17852
694754,64,0,0,6,1,0,5000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,6,0,18502
694757,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,18118,0,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,0,18119
694758,24,0,0,35,0,0,3000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,290,0,0,0,0,10,10,0,0,0,0,1,0,17360
694760,135,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,37,0,0,126,0,0,0,0,0,0,0,1,0,18030
694761,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,58,0,0,64,0,0,0,0,0,0,0,1,0,17849
694762,0,0,0,24,0,0,0,0,1,0,19169,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,23653
694763,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,46,0,0,32,0,0,0,0,0,0,0,1,0,18022
694764,0,0,0,24,0,0,0,0,1,0,13461,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,17577
694765,0,0,0,24,0,0,0,0,1,0,13460,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,17579
694766,0,0,0,24,0,0,0,0,1,0,13444,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,17580
694767,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.75,0,1,200,0,0,0,0,0,0,0,0,0,0,6,0,18211
694768,102,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,99,0,0,4,0,0,0,0,0,0,0,1,0,18212
694769,131,0,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,99,0,0,4,0,0,0,0,0,0,0,1,0,18212
694770,108,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,5,0,0,0,4769791,327747,2,4194304,1,0,17917
694771,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1403.2738,0,0,0,0,0,0,0,0,0,0,6,0,17492
694772,12,0,1,6,0,0,0,1,1,0,0,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,17492
694773,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,44,0,0,126,0,0,0,0,0,0,0,1,0,17493
694774,135,0,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,44,0,0,126,0,0,0,0,0,0,0,1,0,17493
694776,0,0,0,10,1,0,0,0.429,1,0,0,0,0,0,0,0,0,1,0,0.14883721,0,1,2514.199,0,0,0,0,0,0,0,0,0,0,21,0,17843
694777,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,37,0,0,4,0,0,0,0,0,0,0,1,0,17874
694778,0,0,0,3,0,0,0,0.03,1,0,0,0,0,0,0.3,0,0,1,0,0,0,1,0,0,0,0,0,14,14,0,0,0,0,87,16,17402
694779,0,0,1,179,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-20,0,0,41170,0,0,14,0,0,0,0,87,16,17402
694780,18,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5000,0,0,0,0,0,0,0,0,0,0,1,0,17651
694781,12,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17651
694782,39,0,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,127,0,0,0,0,0,0,0,1,0,17651
694783,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,43,0,0,16,0,0,0,0,0,0,0,1,0,17902
694784,0,0,0,103,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6000,0,0,46,0,0,0,0,0,0,0,0,0,17451
694785,0,0,1,103,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-3000,0,0,289,0,0,0,0,0,0,0,0,0,17451
694786,78,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11155,0,0,0,0,0,0,0,1,0,17464
694788,0,0,0,3,0,0,0,0.03,1,0,0,0,0,0,0.3,0,0,1,0,0,0,1,0,0,0,0,0,14,14,0,0,0,0,87,16,17401
694789,0,0,1,179,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-20,0,0,41198,0,0,14,0,0,0,0,87,16,17401
694792,33,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-50,0,0,0,0,0,0,0,0,0,0,6,0,18118
694794,0,0,0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,17199
694795,0,0,0,28,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,10996,64,15,0,0,0,0,0,32,0,17200
694796,8,0,0,6,0,0,2000,0,1,0,0,0,0,0,0.8,0,0,1,0,0,0,1,163,0,0,0,0,0,0,0,0,0,0,1,0,17851
694797,0,0,0,24,0,0,0,0,1,0,13447,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,17555
694799,23,0,0,6,0,0,3000,1,1,0,0,0,0,0,0,17372,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,25,0,17368
694800,30,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,45,0,0,0,0,0,0,0,1,0,17369
694801,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.29333332,0,1,877.04614,0,0,0,0,0,10,0,0,0,0,22,15,17631
694802,0,0,1,98,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,50,0,0,150,0,10,0,0,0,0,0,22,15,17631
694803,0,0,2,62,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,877.04614,0,0,0,0,10,0,0,0,0,0,22,15,17631
694804,108,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,5,0,0,0,-2142714854,256,0,0,1,0,18218
694805,78,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11156,0,0,0,0,0,0,0,1,0,17465
694807,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,176366,0,0,0,0,0,0,0,18,0,17468
694808,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.15,0,1,1000,0,0,0,0,0,0,0,0,0,0,6,0,17470
694810,0,0,0,2,0,0,0,0.429,1,1,0,0,0,0,0.9,0,0,1,0,0.17910448,0,1,62,0,0,0,0,0,0,0,0,0,0,6,0,17921
694811,0,0,0,2,0,0,0,0.429,1,1,0,0,0,0,1,0,0,1,0,0.1734104,0,1,85,0,0,0,0,0,0,0,0,0,0,6,0,17922
694812,0,0,0,2,0,0,0,0.429,1,1,0,0,0,0,1.2,0,0,1,0,0.16216215,0,1,114,0,0,0,0,0,0,0,0,0,0,6,0,17923
694814,49,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,17002
694815,137,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,8,0,0,0,0,0,0,1,0,17003
694817,78,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11154,0,0,0,0,0,0,0,1,0,17463
694819,107,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-400,0,0,10,0,0,0,3,0,0,0,1,0,16579
694820,3,0,0,6,0,0,6000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,6,0,16401
694821,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,175336,0,0,0,0,0,0,0,47,0,16072
694822,0,0,1,61,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3938,0,0,0,0,0,0,0,0,0,16072
694823,54,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,16180
694824,55,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,16180
694825,84,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,358,0,0,0,0,0,0,0,0,0,0,1,0,18124
694826,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,18125,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,18124
694827,29,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,18125
694831,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,36,0,0,126,0,0,0,0,0,0,0,1,0,18053
694832,135,0,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,36,0,0,126,0,0,0,0,0,0,0,1,0,18053
694833,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.14159292,0,1,1321.4163,0,0,0,0,18,0,0,0,0,0,22,15,17399
694834,56,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7624,0,0,0,0,0,0,0,1,0,17400
694835,116,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,1,0,17428
694836,108,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,22,0,0,0,1024,0,0,0,1,0,18827
694837,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,150,0,0,0,0,0,10,0,0,0,0,22,15,17466
694838,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,46,0,0,16,0,0,0,0,0,0,0,1,0,17905
694839,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,47,0,0,16,0,0,0,0,0,0,0,1,0,17906
694840,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,17466,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,17467
694841,0,0,0,50,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,176087,0,0,0,0,0,0,0,18,0,16989
694842,0,0,1,61,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5121,0,0,0,0,0,0,0,32,0,16989
694843,0,0,2,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5096,0,0,0,0,0,0,0,1,0,16989
694844,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.15384616,0,1,26,0,0,0,0,0,0,0,0,0,0,6,0,17256
694845,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.1764706,0,1,34,0,0,0,0,0,0,0,0,0,0,6,0,17257
694846,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.18518518,0,1,54,0,0,0,0,0,0,0,0,0,0,6,0,17259
694847,53,0,0,6,1,0,2000,0.1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,350,0,0,0,0,0,0,0,0,0,0,6,0,16430
694848,64,0,1,6,1,0,2000,0.1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,350,0,0,0,0,0,0,0,0,0,0,6,0,16430
694849,99,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-50,0,0,0,0,0,0,0,0,0,0,6,0,17494
694850,29,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,50,0,0,4,0,0,0,0,0,0,0,1,0,17494
694851,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,17496,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,17495
694852,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.5,0,1,22,0,0,0,0,0,0,0,0,0,0,6,0,17496
694853,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,85,0,0,0,0,0,0,0,0,0,0,6,0,18091
694855,0,0,0,24,0,0,0,0,1,0,13443,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,17553
694856,3,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,6,0,17504
694857,135,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,55,0,0,126,0,0,0,0,0,0,0,1,0,18036
694858,135,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,57,0,0,126,0,0,0,0,0,0,0,1,0,18037
