ID,ChrCustomizationOptionID,ChrCustomizationChoiceID,CreatureDisplayInfoExtraID
608548,10,17177,7504
608549,11,17186,7504
608550,12,17198,7504
608551,13,17212,7504
608552,9,17166,7505
608553,10,17180,7505
608554,11,17186,7505
608555,12,17205,7505
608556,13,17208,7505
608557,9,17163,7508
608558,10,17175,7508
608559,11,17193,7508
608560,12,17199,7508
608561,13,17208,7508
608562,9,17166,7509
608563,10,17180,7509
608564,11,17184,7509
608565,12,17198,7509
608566,13,17206,7509
608567,9,17166,7510
608568,10,17183,7510
608569,11,17185,7510
608570,12,17197,7510
608571,13,17212,7510
608572,9,17171,7515
608573,10,17172,7515
608574,11,17184,7515
608575,12,17196,7515
608576,13,17206,7515
608577,9,17171,7516
608578,10,17172,7516
608579,11,17184,7516
608580,12,17196,7516
608581,13,17208,7516
608582,9,17171,7519
608583,10,17172,7519
608584,11,17185,7519
608585,12,17196,7519
608586,13,17206,7519
608587,9,17171,7520
608588,10,17172,7520
608589,11,17188,7520
608590,12,17205,7520
608591,13,17209,7520
608592,9,17171,7523
608593,10,17172,7523
608594,11,17184,7523
608595,12,17196,7523
608596,13,17206,7523
608597,9,17171,7524
608598,10,17172,7524
608599,11,17184,7524
608600,12,17205,7524
608601,13,17206,7524
608602,9,17171,7525
608603,10,17172,7525
608604,11,17191,7525
608605,12,17205,7525
608606,13,17208,7525
608607,9,17160,7528
608608,10,17175,7528
608609,11,17192,7528
608610,12,17197,7528
608611,13,17207,7528
608612,9,17164,7529
608613,10,17179,7529
608614,11,17189,7529
608615,12,17201,7529
608616,13,17212,7529
608617,9,17161,7530
608618,10,17183,7530
608619,11,17193,7530
608620,12,17198,7530
608621,13,17211,7530
608622,9,17164,7534
608623,10,17181,7534
608624,11,17192,7534
608625,12,17198,7534
608626,13,17209,7534
608627,9,17160,7536
608628,10,17172,7536
608629,11,17184,7536
608630,12,17196,7536
608631,13,17206,7536
608632,9,17160,7541
608633,10,17172,7541
608634,11,17184,7541
608635,12,17196,7541
608636,13,17206,7541
608637,9,17169,7579
608638,10,17179,7579
608639,11,17188,7579
608640,12,17200,7579
608641,13,17208,7579
608642,9,17166,7614
608643,10,17175,7614
608644,11,17185,7614
608645,12,17197,7614
608646,13,17211,7614
608647,9,17162,7617
608648,10,17172,7617
608649,11,17185,7617
608650,12,17197,7617
608651,13,17210,7617
608652,9,17163,7619
608653,10,17181,7619
608654,11,17190,7619
608655,12,17202,7619
608656,13,17211,7619
608657,9,17162,7632
608658,10,17179,7632
608659,11,17195,7632
608660,12,17196,7632
608661,13,17207,7632
608662,9,17163,7645
608663,10,17178,7645
608664,11,17192,7645
608665,12,17196,7645
608666,13,17211,7645
608667,9,17163,7646
608668,10,17177,7646
608669,11,17190,7646
608670,12,17196,7646
608671,13,17206,7646
608672,9,17169,7647
608673,10,17174,7647
608674,11,17184,7647
608675,12,17196,7647
608676,13,17214,7647
608677,9,17166,7683
608678,10,17183,7683
608679,11,17186,7683
608680,12,17198,7683
608681,13,17213,7683
608682,9,17162,7724
608683,10,17174,7724
608684,11,17185,7724
608685,12,17197,7724
608686,13,17210,7724
608687,9,17167,7725
608688,10,17177,7725
608689,11,17193,7725
608690,12,17200,7725
608691,13,17214,7725
608692,9,17160,7784
608693,10,17182,7784
608694,11,17187,7784
608695,12,17205,7784
608696,13,17213,7784
608697,9,17171,7785
608698,10,17172,7785
608699,11,17185,7785
608700,12,17204,7785
608701,13,17210,7785
608702,9,17162,7803
608703,10,17173,7803
608704,11,17190,7803
608705,12,17197,7803
608706,13,17207,7803
608707,9,17166,7804
608708,10,17178,7804
608709,11,17186,7804
608710,12,17196,7804
608711,13,17211,7804
608712,9,17171,7823
608713,10,17172,7823
608714,11,17185,7823
608715,12,17196,7823
608716,13,17208,7823
608717,9,17171,7824
608718,10,17172,7824
608719,11,17195,7824
608720,12,17204,7824
608721,13,17212,7824
608722,9,17163,7863
608723,10,17178,7863
608724,11,17189,7863
608725,12,17199,7863
608726,13,17210,7863
608727,9,17160,7864
608728,10,17179,7864
608729,11,17185,7864
608730,12,17203,7864
608731,13,17212,7864
608732,9,17160,7866
608733,10,17175,7866
608734,11,17186,7866
608735,12,17196,7866
608736,13,17213,7866
608737,9,17165,7867
608738,10,17181,7867
608739,11,17193,7867
608740,12,17197,7867
608741,13,17211,7867
608742,9,17169,7871
608743,10,17176,7871
608744,11,17186,7871
608745,12,17196,7871
608746,13,17208,7871
608747,9,17160,7872
608748,10,17183,7872
608749,11,17188,7872
608750,12,17200,7872
608751,13,17206,7872
608752,9,17161,7875
608753,10,17175,7875
608754,11,17191,7875
608755,12,17198,7875
608756,13,17212,7875
608757,9,17160,7878
608758,10,17173,7878
608759,11,17189,7878
608760,12,17203,7878
608761,13,17211,7878
608762,9,17160,7879
608763,10,17175,7879
608764,11,17184,7879
608765,12,17196,7879
608766,13,17207,7879
608767,9,17161,7880
608768,10,17176,7880
608769,11,17186,7880
608770,12,17197,7880
608771,13,17207,7880
608772,9,17166,7881
608773,10,17180,7881
608774,11,17189,7881
608775,12,17196,7881
608776,13,17213,7881
608777,9,17171,7883
608778,10,17172,7883
608779,11,17184,7883
608780,12,17196,7883
608781,13,17212,7883
608782,9,17171,7888
608783,10,17172,7888
608784,11,17190,7888
608785,12,17205,7888
608786,13,17209,7888
608787,9,17171,7896
608788,10,17172,7896
608789,11,17184,7896
608790,12,17196,7896
608791,13,17206,7896
608792,9,17171,7906
608793,10,17172,7906
608794,11,17191,7906
608795,12,17196,7906
608796,13,17214,7906
608797,9,17171,7914
608798,10,17172,7914
608799,11,17193,7914
608800,12,17196,7914
608801,13,17211,7914
608802,9,17171,7919
608803,10,17172,7919
608804,11,17192,7919
608805,12,17196,7919
608806,13,17209,7919
608807,9,17171,7926
608808,10,17172,7926
608809,11,17184,7926
608810,12,17196,7926
608811,13,17208,7926
608812,9,17171,7931
608813,10,17172,7931
608814,11,17184,7931
608815,12,17205,7931
608816,13,17212,7931
608817,9,17171,7934
608818,10,17172,7934
608819,11,17195,7934
608820,12,17205,7934
608821,13,17208,7934
608822,9,17171,7937
608823,10,17172,7937
608824,11,17187,7937
608825,12,17204,7937
608826,13,17213,7937
608827,9,17171,7940
608828,10,17172,7940
608829,11,17193,7940
608830,12,17204,7940
608831,13,17206,7940
608832,9,17171,7943
608833,10,17172,7943
608834,11,17188,7943
608835,12,17204,7943
608836,13,17206,7943
608837,9,17162,8029
608838,10,17174,8029
608839,11,17188,8029
608840,12,17198,8029
608841,13,17209,8029
608842,9,17167,8032
608843,10,17183,8032
608844,11,17184,8032
608845,12,17196,8032
608846,13,17208,8032
608847,9,17163,8036
608848,10,17173,8036
608849,11,17191,8036
608850,12,17203,8036
608851,13,17214,8036
608852,9,17161,8043
608853,10,17180,8043
608854,11,17195,8043
608855,12,17198,8043
608856,13,17209,8043
608857,9,17162,8051
608858,10,17175,8051
608859,11,17187,8051
608860,12,17198,8051
608861,13,17212,8051
608862,9,17167,8057
608863,10,17178,8057
608864,11,17190,8057
608865,12,17196,8057
608866,13,17209,8057
608867,9,17162,8061
608868,10,17181,8061
608869,11,17186,8061
608870,12,17197,8061
608871,13,17208,8061
608872,9,17169,8065
608873,10,17179,8065
608874,11,17184,8065
608875,12,17196,8065
608876,13,17210,8065
608877,9,17171,8071
608878,10,17173,8071
608879,11,17189,8071
608880,12,17204,8071
608881,13,17214,8071
608882,9,17161,8083
608883,10,17183,8083
608884,11,17190,8083
608885,12,17198,8083
608886,13,17214,8083
608887,9,17160,8086
608888,10,17183,8086
608889,11,17187,8086
608890,12,17203,8086
608891,13,17206,8086
608892,9,17161,8094
608893,10,17179,8094
608894,11,17185,8094
608895,12,17197,8094
608896,13,17206,8094
608897,9,17161,8110
608898,10,17172,8110
608899,11,17189,8110
608900,12,17197,8110
608901,13,17209,8110
608902,9,17162,8111
608903,10,17172,8111
608904,11,17193,8111
608905,12,17201,8111
608906,13,17214,8111
608907,9,17160,8129
608908,10,17172,8129
608909,11,17184,8129
608910,12,17196,8129
608911,13,17206,8129
608912,9,17167,8130
608913,10,17177,8130
608914,11,17184,8130
608915,12,17196,8130
608916,13,17206,8130
608917,9,17163,8133
608918,10,17183,8133
608919,11,17189,8133
608920,12,17196,8133
608921,13,17213,8133
608922,9,17167,8162
608923,10,17179,8162
608924,11,17187,8162
608925,12,17197,8162
608926,13,17213,8162
608927,9,17165,8166
608928,10,17180,8166
608929,11,17185,8166
608930,12,17196,8166
608931,13,17214,8166
608932,9,17165,8168
608933,10,17180,8168
608934,11,17190,8168
608935,12,17198,8168
608936,13,17210,8168
608937,9,17161,8177
608938,10,17179,8177
608939,11,28323,8177
608940,12,17196,8177
608941,13,17214,8177
608942,9,17162,8185
608943,10,17183,8185
608944,11,17186,8185
608945,12,17200,8185
608946,13,17211,8185
608947,9,17164,8283
608948,10,17174,8283
608949,11,17185,8283
608950,12,17202,8283
608951,13,17207,8283
608952,9,17164,8366
608953,10,17181,8366
608954,11,17184,8366
608955,12,17204,8366
608956,13,17209,8366
608957,9,17163,8368
608958,10,17177,8368
608959,11,17191,8368
608960,12,17196,8368
608961,13,17209,8368
608962,9,17164,8378
608963,10,17177,8378
608964,11,17185,8378
608965,12,17196,8378
608966,13,17214,8378
608967,9,17163,8384
608968,10,17174,8384
608969,11,17184,8384
608970,12,17198,8384
608971,13,17208,8384
608972,9,17163,8388
608973,10,17174,8388
608974,11,17184,8388
608975,12,17204,8388
608976,13,17212,8388
608977,9,17165,8393
608978,10,17178,8393
608979,11,17191,8393
608980,12,17196,8393
608981,13,17208,8393
608982,9,17164,8407
608983,10,17172,8407
608984,11,17186,8407
608985,12,17198,8407
608986,13,17210,8407
608987,9,17160,8467
608988,10,17172,8467
608989,11,17191,8467
608990,12,17198,8467
608991,13,17214,8467
608992,9,17162,8468
608993,10,17172,8468
608994,11,17195,8468
608995,12,17201,8468
608996,13,17214,8468
608997,9,17161,8485
608998,10,17176,8485
608999,11,17185,8485
609000,12,17197,8485
609001,13,17214,8485
609002,9,17162,8490
609003,10,17172,8490
609004,11,17190,8490
609005,12,17199,8490
609006,13,17209,8490
609007,9,17163,8493
609008,10,17179,8493
609009,11,17184,8493
609010,12,17201,8493
609011,13,17212,8493
609012,9,17162,8504
609013,10,17172,8504
609014,11,17185,8504
609015,12,17197,8504
609016,13,17214,8504
609017,9,17161,8634
609018,10,17183,8634
609019,11,17190,8634
609020,12,17198,8634
609021,13,17214,8634
609022,9,17162,8683
609023,10,17180,8683
609024,11,17190,8683
609025,12,17196,8683
609026,13,17214,8683
609027,9,17161,8763
609028,10,17183,8763
609029,11,17190,8763
609030,12,17200,8763
609031,13,17206,8763
609032,9,17162,8766
609033,10,17177,8766
609034,11,17189,8766
609035,12,17196,8766
609036,13,17212,8766
609037,9,17161,8778
609038,10,17181,8778
609039,11,17185,8778
609040,12,17203,8778
609041,13,17214,8778
609042,9,17161,8779
609043,10,17173,8779
609044,11,17184,8779
609045,12,17203,8779
609046,13,17214,8779
609047,9,17161,8780
609048,10,17172,8780
609049,11,17185,8780
609050,12,17197,8780
609051,13,17214,8780
609052,9,17161,8797
609053,10,17181,8797
609054,11,17193,8797
609055,12,17197,8797
609056,13,17209,8797
609057,9,17160,8798
609058,10,17174,8798
609059,11,17187,8798
609060,12,17204,8798
609061,13,17206,8798
609062,9,17165,8826
609063,10,17175,8826
609064,11,17193,8826
609065,12,17198,8826
609066,13,17212,8826
609067,9,17161,8829
609068,10,17183,8829
609069,11,17185,8829
609070,12,17196,8829
609071,13,17213,8829
609072,9,17160,8830
609073,10,17180,8830
609074,11,17194,8830
609075,12,17196,8830
609076,13,17210,8830
609077,9,17165,8883
609078,10,17180,8883
609079,11,17192,8883
609080,12,17196,8883
609081,13,17208,8883
609082,9,17160,8903
609083,10,17175,8903
609084,11,17189,8903
609085,12,17197,8903
609086,13,17214,8903
609087,9,17164,8905
609088,10,17180,8905
609089,11,17190,8905
609090,12,17197,8905
609091,13,17206,8905
609092,9,17162,8906
609093,10,17181,8906
609094,11,17189,8906
609095,12,17200,8906
609096,13,17211,8906
609097,9,17162,8963
609098,10,17179,8963
609099,11,17185,8963
609100,12,17196,8963
609101,13,17208,8963
609102,9,17161,9091
609103,10,17172,9091
609104,11,17189,9091
609105,12,17204,9091
609106,13,17210,9091
609107,9,17163,9093
609108,10,17173,9093
609109,11,17190,9093
609110,12,17197,9093
609111,13,17209,9093
609112,9,17165,9109
609113,10,17183,9109
609114,11,17191,9109
609115,12,17196,9109
609116,13,17206,9109
609117,9,17160,9160
609118,10,17180,9160
609119,11,17188,9160
609120,12,17198,9160
609121,13,17212,9160
609122,9,17165,9209
609123,10,17181,9209
609124,11,17186,9209
609125,12,17197,9209
609126,13,17206,9209
609127,9,17169,9210
609128,10,17182,9210
609129,11,17190,9210
609130,12,17196,9210
609131,13,17206,9210
609132,9,17160,9217
609133,10,17175,9217
609134,11,17188,9217
609135,12,17203,9217
609136,13,17206,9217
609137,9,17165,9218
609138,10,17181,9218
609139,11,17189,9218
609140,12,17198,9218
609141,13,17206,9218
609142,9,17164,9224
609143,10,17183,9224
609144,11,17195,9224
609145,12,17205,9224
609146,13,17206,9224
609147,9,17164,9230
609148,10,17175,9230
609149,11,17186,9230
609150,12,17200,9230
609151,13,17210,9230
609152,9,17164,9235
609153,10,17176,9235
609154,11,17193,9235
609155,12,17197,9235
609156,13,17206,9235
609157,9,17166,9238
609158,10,17177,9238
609159,11,17194,9238
609160,12,17196,9238
609161,13,17211,9238
609162,9,17160,9239
609163,10,17183,9239
609164,11,17189,9239
609165,12,17198,9239
609166,13,17212,9239
609167,9,17162,9248
609168,10,17174,9248
609169,11,17186,9248
609170,12,17201,9248
609171,13,17214,9248
609172,9,17167,9267
609173,10,17183,9267
609174,11,17195,9267
609175,12,17196,9267
609176,13,17212,9267
609177,9,17164,9269
609178,10,17178,9269
609179,11,17191,9269
609180,12,17198,9269
609181,13,17208,9269
609182,9,17160,9359
609183,10,17172,9359
609184,11,17184,9359
609185,12,17196,9359
609186,13,17209,9359
609187,9,17161,9363
609188,10,17173,9363
609189,11,17184,9363
609190,12,17197,9363
609191,13,17210,9363
609192,9,17165,9367
609193,10,17175,9367
609194,11,17186,9367
609195,12,17199,9367
609196,13,17212,9367
609197,9,17169,9371
609198,10,17177,9371
609199,11,17188,9371
609200,12,17201,9371
609201,13,17211,9371
609202,9,17164,9373
609203,10,17180,9373
609204,11,17193,9373
609205,12,17196,9373
609206,13,17214,9373
609207,9,17161,9623
609208,10,17174,9623
609209,11,17186,9623
609210,12,17198,9623
609211,13,17211,9623
609212,9,17166,9624
609213,10,17183,9624
609214,11,17190,9624
609215,12,17196,9624
609216,13,17207,9624
609217,9,17162,9629
609218,10,17172,9629
609219,11,17188,9629
609220,12,17200,9629
609221,13,17214,9629
609222,9,17166,9630
609223,10,17172,9630
609224,11,17185,9630
609225,12,17197,9630
609226,13,17206,9630
609227,9,17162,9767
609228,10,17179,9767
609229,11,17193,9767
609230,12,17196,9767
609231,13,17214,9767
609232,9,17163,9809
609233,10,17174,9809
609234,11,17186,9809
609235,12,17203,9809
609236,13,17212,9809
609237,9,17169,9864
609238,10,17181,9864
609239,11,17189,9864
609240,12,17204,9864
609241,13,17212,9864
609242,9,17164,9890
609243,10,17176,9890
609244,11,17186,9890
609245,12,17205,9890
609246,13,17206,9890
609247,9,17161,9923
609248,10,17183,9923
609249,11,17190,9923
609250,12,17197,9923
609251,13,17210,9923
609252,9,17160,9943
609253,10,17172,9943
609254,11,17193,9943
609255,12,17196,9943
609256,13,17214,9943
609257,9,17163,9944
609258,10,17180,9944
609259,11,17185,9944
609260,12,17202,9944
609261,13,17214,9944
609262,9,17162,9963
609263,10,17178,9963
609264,11,17192,9963
609265,12,17196,9963
609266,13,17211,9963
609267,9,17163,9966
609268,10,17182,9966
609269,11,17187,9966
609270,12,17205,9966
609271,13,17210,9966
609272,9,17162,9968
609273,10,17172,9968
609274,11,17187,9968
609275,12,17197,9968
609276,13,17207,9968
609277,9,17168,9969
609278,10,17178,9969
609279,11,17189,9969
609280,12,17204,9969
609281,13,17211,9969
609282,9,17160,9972
609283,10,17173,9972
609284,11,17186,9972
609285,12,17200,9972
609286,13,17213,9972
609287,9,17164,9973
609288,10,17174,9973
609289,11,17192,9973
609290,12,17198,9973
609291,13,17214,9973
609292,9,17171,9986
609293,10,17172,9986
609294,11,17191,9986
609295,12,17196,9986
609296,13,17208,9986
609297,9,17169,10004
609298,10,17176,10004
609299,11,17185,10004
609300,12,17196,10004
609301,13,17214,10004
609302,9,17171,10066
609303,10,17172,10066
609304,11,17185,10066
609305,12,17196,10066
609306,13,17208,10066
609312,9,17162,10124
609313,10,17183,10124
609314,11,17185,10124
609315,12,17198,10124
609316,13,17211,10124
609317,9,17160,10257
609318,10,17180,10257
609319,11,17192,10257
609320,12,17204,10257
609321,13,17208,10257
609322,9,17163,10258
609323,10,17175,10258
609324,11,17186,10258
609325,12,17200,10258
609326,13,17206,10258
609327,9,17161,10303
609328,10,17183,10303
609329,11,17188,10303
609330,12,17203,10303
609331,13,17206,10303
609332,9,17169,10403
609333,10,17176,10403
609334,11,17184,10403
609335,12,17205,10403
609336,13,17212,10403
609337,9,17164,10427
609338,10,17176,10427
609339,11,17189,10427
609340,12,17197,10427
609341,13,17209,10427
609342,9,17166,10430
609343,10,17181,10430
609344,11,17191,10430
609345,12,17200,10430
609346,13,17211,10430
609347,9,17162,10431
609348,10,17172,10431
609349,11,17192,10431
609350,12,17202,10431
609351,13,17213,10431
609352,9,17164,10443
609353,10,17183,10443
609354,11,17188,10443
609355,12,17199,10443
609356,13,17213,10443
609357,9,17166,10444
609358,10,17177,10444
609359,11,17186,10444
609360,12,17196,10444
609361,13,17209,10444
609362,9,17160,10451
609363,10,17174,10451
609364,11,17185,10451
609365,12,17203,10451
609366,13,17207,10451
609367,9,17165,10452
609368,10,17180,10452
609369,11,17185,10452
609370,12,17196,10452
609371,13,17210,10452
609372,9,17163,10459
609373,10,17176,10459
609374,11,17187,10459
609375,12,17199,10459
609376,13,17208,10459
609377,9,17169,10460
609378,10,17172,10460
609379,11,17187,10460
609380,12,17201,10460
609381,13,17211,10460
609382,9,17165,10484
609383,10,17179,10484
609384,11,17188,10484
609385,12,17196,10484
609386,13,17214,10484
609387,9,17166,10494
609388,10,17176,10494
609389,11,17193,10494
609390,12,17200,10494
609391,13,17208,10494
609392,9,17161,10495
609393,10,17183,10495
609394,11,17192,10495
609395,12,17202,10495
609396,13,17206,10495
609397,9,17164,10513
609398,10,17174,10513
609399,11,17185,10513
609400,12,17197,10513
609401,13,17207,10513
609402,9,17169,10514
609403,10,17177,10514
609404,11,17185,10514
609405,12,17205,10514
609406,13,17208,10514
609407,9,17160,10532
609408,10,17172,10532
609409,11,17184,10532
609410,12,17196,10532
609411,13,17206,10532
609412,9,17162,10534
609413,10,17183,10534
609414,11,17185,10534
609415,12,17199,10534
609416,13,17209,10534
609417,9,17166,10537
609418,10,17174,10537
609419,11,17186,10537
609420,12,17196,10537
609421,13,17208,10537
609422,9,17160,10538
609423,10,17176,10538
609424,11,17188,10538
609425,12,17201,10538
609426,13,17210,10538
609427,9,17169,10565
609428,10,17177,10565
609429,11,17184,10565
609430,12,17205,10565
609431,13,17212,10565
609432,9,17168,10568
609433,10,17180,10568
609434,11,17186,10568
609435,12,17200,10568
609436,13,17206,10568
609437,9,17160,10573
609438,10,17179,10573
609439,11,17189,10573
609440,12,17204,10573
609441,13,17212,10573
