Name_lang,InitialRotation[0],InitialRotation[1],InitialRotation[2],ID,Field_12_0_0_63534_003,GameObjectID,Flags,Type,ModelType,ModelFileDataID,ThumbnailFileDataID,WeightCost,ItemID,InitialScale,Field_12_0_0_63534_013,OrderIndex,Field_12_0_0_63534_015,Field_12_0_0_63534_016,UiModelSceneID
Apothecary's Worktable,0,0,0,11438,0,0,3,1,1,200767,7417485,3,257100,1,10,1686,2,0,0
Stampwhistle's Postal Portal,0,0,0,11439,0,0,3,1,1,242720,7426128,1,257101,1,10,1687,2,0,0
Nerubian Alchemist's Retort,0,0,0,11440,0,0,3,1,1,5201694,7426130,1,257102,1,10,1688,2,0,0
Naaru Crystal Icon,0,0,0,11451,0,0,2,1,1,903885,7426134,1,257349,1,10,1689,2,0,0
Tale of the Penultimate Lich King,0,0,0,11453,0,0,3,1,1,1354768,7426140,1,257351,1,10,1690,3,0,0
Large Brazier of Elune,0,0,0,11454,0,0,2,1,1,4690349,7426142,1,257352,1,10,1691,2,0,0
Drained Dark Heart of Galakrond,0,0,0,11455,0,0,3,2,1,5160932,7426146,1,257353,1,10,1692,4,0,0
Scroll of K'aresh's Fall,0,0,0,11456,0,0,3,2,1,5916218,7426150,1,257354,1,10,1693,3,0,0
Tome of the Survivor,0,0,0,11457,0,0,3,1,1,5916220,7426154,1,257355,1,10,1694,3,0,0
Slate Cobblestone Pair,0,0,0,11461,0,0,3,1,1,7291386,7426158,1,257359,1,0,1695,1,0,0
Slate Cobblestone,0,0,0,11479,0,0,3,1,1,7291384,7426172,1,257388,1,0,1700,1,0,0
Iron-Reinforced Wooden Window,0,0,0,11480,0,0,2,2,1,7080315,7426174,3,257389,1,0,1701,1,0,0
Slate Cobblestone Path,0,0,0,11481,0,0,3,1,1,7296327,7426178,1,257390,1,0,1702,1,0,0
Slate Cobblestone Trio,0,0,0,11482,0,0,3,1,1,7291385,7426182,1,257392,1,0,1703,1,0,0
Suramar Stepping Stone,0,0,0,11483,0,0,3,4,1,1318183,7426186,1,257393,1,10,1704,2,0,0
Zandalari War Torch,0,0,0,11484,0,0,2,1,1,668858,7426190,3,257394,1,10,1705,2,0,0
Trueshot Lodge Food Nook,0,0,0,11485,0,0,131,1,1,1315481,7426194,5,257395,0.8,10,1706,0,0,0
Replica Saga of the Valarjar,0,0,0,11486,0,0,3,1,1,1325991,7426198,5,257396,0.5,10,1707,3,0,0
Tauren Storyteller's Frame,0,0,0,11487,0,0,3,1,1,1345313,7426202,3,257397,0.6,10,1708,2,0,0
"""Portrait of the Artist as a Young Goblin"" Painting",0,0,0,11488,0,0,130,1,1,5723477,7447720,1,257398,1,10,1709,0,0,0
Zandalari War Brazier,0,0,0,11489,0,0,2,1,1,668854,7426210,1,257399,1,10,1710,2,0,0
Highmountain Tanner's Frame,0,0,0,11490,0,0,3,1,1,1253405,7426214,3,257400,0.4,10,1711,2,0,0
Skyhorn Banner,0,0,0,11491,0,0,3,1,1,1255331,7426218,3,257401,0.6,10,1712,2,0,0
"""Unity of Thorns"" Tapestry",0,0,0,11492,0,0,2,1,1,314545,7426222,3,257402,1,10,1713,2,0,0
Maelstrom Lava Lamp,0,0,0,11493,0,0,2,1,1,366699,7426226,5,257403,0.8,10,1714,3,0,0
Pyrewood Glass Bottle,0,0,0,11494,0,0,3,1,1,304698,7422333,1,257404,1,10,1715,2,0,0
Baradin Bay Fishing Rack,0,0,0,11495,0,0,3,1,1,306198,7426230,3,257405,1,10,1716,2,0,0
Smoke Lamp,0,0,0,11496,0,0,2,2,1,311599,7426234,1,257406,1,10,1717,2,0,0
Standing Smoke Lamp,0,0,0,11497,0,0,2,1,1,311627,7426238,1,257409,1,10,1718,2,0,0
Stoppered Gilnean Barrel,0,0,0,11498,0,0,3,1,1,304495,7426244,1,257412,1,10,1719,2,0,0
Ornate Sin'dorei Sconce,0,0,0,11499,0,602676,130,1,1,6210870,7416809,1,257418,1,10,1720,0,0,0
Sin'dorei Crafter's Forge,0,0,0,11500,0,0,2,1,1,6033615,7416511,5,257419,1,10,1721,2,0,0
Silvermoon Spire Fountain,0,0,0,11501,0,0,131,1,1,6023421,7416793,5,257420,1,10,1722,0,0,0
Bejeweled Silvermoon Chandelier,0,0,0,11502,0,602677,130,3,1,6023435,7416799,3,257421,0.4,10,1723,0,0,0
Gilded Sunfury Chair,0,0,0,11503,0,602678,131,1,1,6005271,7416777,1,257422,1,10,1724,0,0,0
"""That Thing What You've Always Needed"" Advertisement",0,0,0,11707,0,0,130,1,1,5788105,7414904,5,257597,1,10,1739,0,0,0
Suramar Stepping Stone Set,0,0,0,11708,0,0,3,1,1,7414263,7414917,1,257598,0.7,10,1740,2,0,0
Small Gilnean Windmill,0,0,0,11718,0,0,3,1,1,305999,7417297,5,257689,1,10,1741,2,0,0
Elegant Padded Chaise,0,0,0,11719,0,602757,3,1,1,6435021,7417324,5,257690,1,0,1742,1,0,0
Open Elegant Elven Barrel,0,0,0,11720,0,0,3,1,1,6712073,7416463,1,257691,1,0,1743,1,0,0
Elegant Curved Table,0,0,0,11721,0,0,3,1,1,7412674,7417330,5,257692,1,0,1744,1,0,0
Snowfall Tribe Scare-Totem,0,0,0,11722,0,0,3,1,1,195749,7417484,3,257693,1,10,1745,2,0,0
Gilnean Green Potion,0,0,0,11723,0,0,3,1,1,304700,7417487,1,257694,1,10,1746,2,0,0
Gilnean Postbox,0,0,0,11724,0,0,3,1,1,305385,7417488,1,257695,1,10,1747,2,0,0
Gilnean Map,0,0,0,11725,0,0,3,1,1,305396,7417489,1,257696,1,10,1748,2,0,0
Skyhorn Arrow Kite,0,0,0,11751,0,0,3,1,1,1255415,7421600,3,257721,0.5,10,1750,2,0,0
Hanging Arrow Kite,0,0,0,11752,0,0,3,1,1,1255418,7421601,5,257722,0.5,10,1751,2,0,0
Skyhorn Eagle Kite,0,0,0,11753,0,0,3,3,1,1255422,7421605,5,257723,0.5,10,1752,2,0,0
Bloodtotem Banner,0,0,0,11754,0,0,3,1,1,1313472,7421611,5,257724,0.2,10,1753,2,0,0
Camp Narache Rug,0,0,0,11755,0,0,2,4,1,6711676,7421612,1,257725,1,10,1754,2,0,0
Dalaran Kafa Press,0,0,0,11770,0,0,131,1,1,1305131,7422893,3,257797,1,10,1755,0,0,0
Scaled Twilight Mosaic,0,0,0,11779,0,0,3,1,1,360034,7427491,1,257806,1,10,1764,2,0,0
Gnomeregan Recyli-Kiln,0,0,0,11814,0,0,64,1,1,2929684,7425619,1,257928,1,0,1798,2,0,0
Nazjatar Framing Post,0,0,0,11869,0,0,131,1,1,7277020,7433609,5,258142,1,10,1814,0,0,0
Spirit Anemones,0,0,0,11870,0,0,130,1,1,7277021,7433610,3,258143,1,10,1815,0,0,0
Elegant Silvermoon Dessert Tray,0,0,0,11871,0,0,131,1,1,7427813,7433840,1,258144,1,10,1816,0,0,0
Eversong Party Platter,0,0,0,11872,0,0,3,1,1,7427814,7433842,1,258145,1,10,1817,2,0,0
Empty Lorewalker's Bookcase,0,0,0,11873,0,0,3,1,1,6854355,7433864,5,258147,1,10,1818,2,0,0
Orgrimmar Bathtub,0,0,0,11874,0,0,3,1,1,7080286,7433868,5,258148,1,0,1819,1,0,0
Outland Mag'har Banner,0,0,0,11878,0,0,3,2,1,191781,7434052,3,258190,1,10,1822,2,0,0
Arakkoa Decoy Scarecrow,0,0,0,11879,0,0,3,1,1,191839,7434053,3,258191,1,10,1823,2,0,0
Talon King's Totem,0,0,0,11880,0,0,3,1,1,191859,7433548,3,258192,1,10,1824,2,0,0
Draenei Holo-Projector Pedestal,0,0,0,11881,0,0,2,1,1,192441,7428247,5,258193,1,10,1825,2,0,0
Tempest Keep Cryo-Pod,0,0,0,11882,0,0,2,1,1,192446,7428245,5,258194,1,10,1826,2,0,0
Draenei Weaver's Loom,0,0,0,11883,0,0,3,1,1,192460,7434068,3,258195,1,10,1827,2,0,0
Draenei Transmitter,0,0,0,11884,0,0,3,1,1,192461,7428249,1,258196,1,10,1828,2,0,0
Crystal Signpost,0,0,0,11885,0,0,3,1,1,192468,7433546,5,258197,1,10,1829,2,0,0
Gilded Draenei Round Table,0,0,0,11886,0,0,3,1,1,192515,7433542,3,258198,1,10,1830,2,0,0
Aldor Bookcase,0,0,0,11887,0,0,3,1,1,193332,7433540,3,258199,1,10,1831,2,0,0
Shattrath Sconce,0,0,0,11888,0,0,2,2,1,193369,7433584,1,258200,1,10,1832,2,0,0
Shattrath Lamppost,0,0,0,11889,0,0,2,1,1,193371,7433582,3,258201,1,10,1833,2,0,0
Grand Drape of the Exiles,0,0,0,11890,0,0,3,2,1,193745,7434079,5,258202,0.2,10,1834,2,0,0
Silver Dalaran Bench,0,0,0,11891,0,614752,3,1,1,194464,7433550,3,258203,1,10,1835,2,0,0
Dalaran Post,0,0,0,11892,0,0,3,1,1,194471,7433560,1,258204,1,10,1836,2,0,0
Wolvar Postbag,0,0,0,11893,0,0,3,1,1,200015,7434081,1,258205,1,10,1837,2,0,0
Gilded Dalaran Banner,0,0,0,11894,0,0,3,2,1,242983,7434083,3,258206,1,10,1838,2,0,0
Dalaran Scholar's Bookcase,0,0,0,11895,0,0,3,1,1,242995,7433554,3,258207,1,10,1839,2,0,0
Kirin Tor Sun Chandelier,0,0,0,11896,0,0,2,3,1,243016,7434084,3,258208,1,10,1840,2,0,0
Kirin Tor Crate,0,0,0,11897,0,0,3,1,1,243030,7433556,1,258209,1,10,1841,2,0,0
Dalaran Street Sign,0,0,0,11898,0,0,3,1,1,243054,7433552,1,258210,1,10,1842,2,0,0
Kirin Tor Glass Table,0,0,0,11899,0,0,2,1,1,243189,7433588,3,258211,1,10,1843,2,0,0
San'layn Blood Orb,0,0,0,11900,0,0,3,1,1,243528,7433558,3,258212,1,10,1844,2,0,0
Icecrown Plague Canister,0,0,0,11901,0,0,3,1,1,243545,7433578,5,258213,1,10,1845,2,0,0
Pandaren Alchemist's Kit,0,0,0,11902,0,0,3,1,1,528655,7434095,1,258214,1,10,1846,2,0,0
Halaa Bench,0,0,0,11903,0,614754,3,1,1,538411,7433544,3,258215,1,10,1847,2,0,0
Reconstructed Mogu Lightning Drill,0,0,0,11904,0,0,2,1,1,666489,7428251,5,258216,1,10,1848,2,0,0
Driftwood Barrel,0,0,0,11905,0,0,131,1,1,1091544,7434193,1,258219,1,10,1849,0,0,0
Murloc Driftwood Hut,0,0,0,11906,0,0,131,1,1,1091581,7434196,5,258220,1,10,1850,0,0,0
Driftwood Junk Pile,0,0,0,11907,0,0,131,1,1,1091587,7434200,3,258221,1,10,1851,0,0,0
Shellscale Standard,0,0,0,11908,0,0,131,1,1,1091599,7434203,5,258222,1,10,1852,0,0,0
Murloc's Wind Chimes,0,0,0,11909,0,0,131,1,1,1095305,7434205,1,258223,1,10,1853,0,0,0
Dalaran Display Shelves,0,0,0,11910,0,0,2,2,1,1319120,7433564,5,258224,1,10,1854,2,0,0
Failed Failure Detection Pylon,0,0,0,11911,0,0,3,1,1,1355533,7428255,3,258225,1,10,1855,2,0,0
Dalaran Auto-Hammer,0,0,0,11912,0,0,3,1,1,1355598,7428253,3,258226,1,10,1856,2,0,0
Suramar Jeweler's Assortment,0,0,0,11913,0,0,3,1,1,1396746,7434228,1,258227,1,10,1857,2,0,0
Naga's Scale Bag,0,0,0,11914,0,0,131,1,1,2737661,7434233,1,258230,1,10,1858,0,0,0
Azshara's Eternal Prize,0,0,0,11915,0,0,131,1,1,2903129,7434254,5,258232,1,10,1859,0,0,0
Azsharan Brazier,0,0,0,11916,0,0,131,1,1,2911922,7434256,5,258234,1,10,1860,0,0,0
Aspiring Soul's Chair,0,0,0,11917,0,612158,3,1,1,3033118,7433572,3,258235,1,10,1861,2,0,0
Ardenweald Lamppost,0,0,0,11918,0,0,2,1,1,3036110,7428243,3,258237,1,10,1862,2,0,0
Maldraxxian Crate,0,0,0,11919,0,0,3,1,1,3036549,7434263,3,258238,1,10,1863,2,0,0
Tome of Maldraxxian Rituals,0,0,0,11920,0,0,2,1,1,3036651,7433576,1,258239,1,10,1864,2,0,0
Kyrian Anima Barrel,0,0,0,11921,0,0,3,1,1,3154869,7428271,1,258240,1,10,1865,2,0,0
Hollow Night Fae Shrine,0,0,0,11922,0,0,3,1,1,3158874,7433580,5,258242,1,10,1866,2,0,0
Broker's Hex Table,0,0,0,11923,0,0,3,1,1,3246827,7433566,1,258244,1,10,1867,2,0,0
Ardenweald Hanging Baskets,0,0,0,11924,0,0,3,3,1,3507170,7433570,3,258245,1,10,1868,2,0,0
Large Revendreth Storage Crate,0,0,0,11925,0,0,3,1,1,3607336,7433574,3,258247,1,10,1869,2,0,0
Margrave's Stitched Leather Rug,0,0,0,11926,0,0,3,4,1,3619351,7434270,3,258248,1,10,1870,2,0,0
Cartel Ta Bookcase,0,0,0,11927,0,0,3,1,1,3836261,7433568,1,258250,1,10,1871,2,0,0
Cartel Xy Capture Crate,0,0,0,11928,0,0,3,1,1,4005944,7428273,5,258252,0.6,10,1872,2,0,0
Titanic Tyrhold Fountain,0,0,0,11929,0,0,3,1,1,4420607,7433536,5,258253,0.6,10,1873,2,0,0
Kobold Digger's Chair,0,0,0,11930,0,612161,131,1,1,5169937,7434273,1,258262,1,10,1874,0,0,0
Kobold Candle Trio,0,0,0,11931,0,0,130,1,1,5169939,7434274,1,258264,1,10,1875,0,0,0
Kobold Wagon,0,0,0,11932,0,0,131,1,1,5169958,7434275,5,258265,1,10,1876,0,0,0
Candle-Festooned Wooden Awning,0,0,0,11933,0,0,130,1,1,5169960,7434276,5,258267,1,10,1877,0,0,0
Waxmaster's Candle Rack,0,0,0,11934,0,0,131,1,1,5503818,7434277,5,258268,1,10,1878,0,0,0
Thunder Bluff Totem,0,0,0,11935,0,0,3,1,1,200451,7428100,1,258289,1,10,1879,2,0,0
Kirin Tor Skyline Banner,0,0,0,11941,0,0,3,2,1,242974,7434625,3,258298,1,10,1885,2,0,0
Hanging Felsteel Cage,0,0,0,11942,0,0,3,1,1,7240010,7435581,5,258299,1,10,1886,2,0,0
Sparse Razorwind Fisher's Rack,0,0,0,11943,0,0,131,1,1,7266541,7435575,5,258300,1,0,1887,0,0,0
Gilnean Washing Line,0,0,0,11944,0,0,3,1,1,305756,7435582,1,258301,1,10,1888,2,0,0
Pandaren Fishing Net,0,0,0,11945,0,0,3,4,1,577662,7435569,5,258302,1,10,1889,2,0,0
Beloved Elekk Plushie,0,0,0,11946,0,0,3,1,1,903883,7435571,1,258303,1,10,1890,2,0,0
Flying Skyhorn Eagle Kite,0,0,0,11947,0,0,131,1,1,1255417,7435585,3,258304,1,10,1891,0,0,0
K'areshi Warp Platform,0,0,0,11948,0,0,2,1,1,6118548,7435603,5,258306,1,10,1892,2,0,0
Razorwind Fisher's Rack,0,0,0,11949,0,0,131,1,1,6938178,7435604,5,258307,1,0,1893,0,0,0
Naakroan Brazier,0,0,0,11950,0,0,131,1,1,5916221,7435699,5,258318,1,10,1894,0,0,0
Shadowguard Collection Pylon,0,0,0,11951,0,0,130,1,1,7280688,7435720,5,258319,1,10,1895,0,0,0
K'areshi Protectorate Portal,0,0,0,11952,0,0,2,1,1,7280689,7435729,5,258320,1,10,1896,2,0,0
Shadowguard Energy Siphon,0,0,0,11953,0,0,130,1,1,7280690,7435742,5,258322,1,10,1897,0,0,0
Beloved Raptor Plushie,0,0,0,12161,0,0,3,1,1,1282676,7439681,1,258557,1,10,1921,2,0,0
Sandfury Diplomat's Banner,0,0,0,12162,0,0,3,1,1,1830320,7439682,5,258558,1,10,1922,2,0,0
Tidesage's Totem,0,0,0,12163,0,0,3,1,1,2057302,7439683,1,258559,1,10,1923,2,0,0
Drust Enchanter's Rod,0,0,0,12164,0,0,3,1,1,2438950,7439684,1,258560,1,10,1924,2,0,0
Kyrian Aspirant's Rolled Cushion,0,0,0,12165,0,0,3,1,1,3051055,7439685,1,258561,1,10,1925,2,0,0
Elwynn Autumn Apple Tree,0,0,0,12189,0,0,3,1,1,6799102,7442724,5,258658,1,0,1935,1,0,0
Founder's Point Autumn Apple Tree,0,0,0,12190,0,0,3,1,1,6799103,7442733,5,258659,1,0,1936,1,0,0
Razorwind River Paddle,0,0,0,12192,0,0,131,1,1,6938173,7443295,3,258663,1,0,1937,0,0,0
Tusk-Adorned Stitched Rug,0,0,0,12193,0,0,131,4,1,6938200,7443315,5,258664,1,0,1938,0,0,0
Small Stitched Rug,0,0,0,12194,0,0,131,4,1,6938201,7443291,3,258665,1,0,1939,0,0,0
Ethereal Pipe Segment,0,0,0,12195,0,0,3,1,1,7280639,7443303,3,258666,1,10,1940,2,0,0
Angled Ethereal Pipe Segment,0,0,0,12196,0,0,3,1,1,7280677,7443307,5,258667,1,10,1941,2,0,0
Long Ethereal Pipe Segment,0,0,0,12197,0,0,3,1,1,7280685,7443299,5,258668,1,10,1942,2,0,0
Corner Ethereal Pipe Segment,0,0,0,12198,0,0,3,1,1,7280687,7443311,5,258669,1,10,1943,2,0,0
Empty Wooden Bathtub,0,0,0,12199,0,0,3,1,1,7387380,7443283,3,258670,1,0,1944,1,0,0
Glorious Pendant of Rukhmar,0,0,0,12200,0,0,130,1,1,965917,7445484,1,258740,1,10,1945,0,0,0
Writings of Reshad the Outcast,0,0,0,12201,0,0,131,1,1,968336,7445496,1,258741,1,10,1946,0,0,0
Scroll of the Adherent,0,0,0,12202,0,0,131,1,1,968424,7445494,1,258742,1,10,1947,0,0,0
Arakkoan Alchemy Tools,0,0,0,12203,0,0,131,1,1,968980,7445480,3,258743,1,10,1948,0,0,0
Skyreach Circular Table,0,0,0,12204,0,0,131,1,1,971695,7445500,5,258744,1,10,1949,0,0,0
High Arakkoan Library Shelf,0,0,0,12205,0,0,131,1,1,7277023,7445508,3,258745,1,10,1950,0,0,0
High Arakkoan Alchemist's Shelf,0,0,0,12206,0,0,130,1,1,7277024,7445512,3,258746,1,10,1951,0,0,0
High Arakkoan Shelf,0,0,0,12207,0,0,131,1,1,7277025,7445504,3,258747,1,10,1952,0,0,0
"""Rising Glory of Rukhmar"" Statue",0,0,0,12208,0,0,130,1,1,7277026,7445516,5,258748,1,10,1953,0,0,0
Uncorrupted Eye of Terokk,0,0,0,12209,0,0,131,1,1,1113349,7445488,1,258749,1,10,1954,0,0,0
Hull'n'Home Window,0,0,0,12210,0,0,2,2,1,1668010,7446457,3,258765,1,10,1955,2,0,0
Exposed Corner Ethereal Pipe Segment,0,0,0,12211,0,0,2,1,1,7280678,7446445,5,258766,1,10,1956,2,0,0
Exposed Long Ethereal Pipe Segment,0,0,0,12212,0,0,2,1,1,7280680,7445522,5,258767,1,10,1957,2,0,0
Exposed Intersecting Ethereal Pipe Segment,0,0,0,12217,0,0,2,1,1,7280634,7446453,5,258835,1,10,1962,2,0,0
Reinforced Corner Ethereal Pipe Segment,0,0,0,12218,0,0,2,1,1,7280686,7446955,5,258836,1,10,1963,2,0,0
Exposed Angled Ethereal Pipe Segment,0,0,0,12220,0,0,2,1,1,7280676,7446449,5,258885,1,10,1965,2,0,0
Brawler's Guild Punching Bag,0,0,0,12263,0,0,3,1,1,7434011,7435567,3,259071,1,10,1990,2,0,0
Rolled Razorwind Leathers,0,0,0,12453,0,0,131,1,1,6938189,7435573,1,259464,1,0,2001,0,0,0
Low-Hanging Razorwind Ropes,0,0,0,12454,0,0,131,1,1,6938202,7455196,1,259465,1,0,2002,0,0,0
Knotted Hanging Razorwind Ropes,0,0,0,12455,0,0,131,3,1,6938203,7455174,1,259466,1,0,2003,0,0,0
Tusked Hanging Razorwind Ropes,0,0,0,12456,0,0,131,3,1,6938204,7455182,1,259467,1,0,2004,0,0,0
Plain Hanging Razorwind Ropes,0,0,0,12457,0,0,131,3,1,6938205,7455186,1,259468,1,0,2005,0,0,0
Adorned Hanging Razorwind Ropes,0,0,0,12458,0,0,131,3,1,6938206,7455178,3,259469,1,0,2006,0,0,0
Lightly Adorned Hanging Razorwind Ropes,0,0,0,12459,0,0,131,3,1,6938207,7455190,3,259470,1,0,2007,0,0,0
Valdrakken Bookcase,0,0,0,14330,0,0,3,1,1,6431406,7423587,5,260359,1,10,2047,2,0,0
Large Razorwind Farmer's Hay Pile,0,0,0,14346,0,0,131,1,1,6938196,7466534,5,260486,1,0,2054,0,0,0
Razorwind Farmer's Hay Pile,0,0,0,14347,0,0,129,1,1,6938197,7466530,5,260487,1,0,2055,0,0,0
Small Razorwind Farmer's Hay Pile,0,0,0,14348,0,0,129,1,1,6938198,7466526,3,260488,1,0,2056,0,0,0
Brazier of Elune,0,0,0,14358,0,0,3,1,1,1108732,7474391,3,260581,1,10,2062,3,0,0
Cartel Collector's Cage,0,0,0,14359,0,0,3,1,1,3565798,7474385,3,260582,1,10,2063,2,0,0
Arathi Bartender's Shelves,0,0,0,14360,0,0,3,1,1,4892782,7474403,5,260583,1,10,2064,2,0,0
Replica Libram of the Dead,0,0,0,14361,0,0,3,1,1,7474233,7474387,3,260584,1,10,2065,3,0,0
Kobold Trassure Pile,0,0,0,14379,0,0,3,1,1,1255019,7474799,3,260698,1,10,2066,2,0,0
Maldraxxian Runic Tablet,0,0,0,14380,0,0,3,1,1,3038200,7476049,5,260699,1,10,2067,2,0,0
Gob-chanical Trash Heap,0,0,0,14381,0,0,3,1,1,5689810,7474801,3,260700,1,10,2068,2,0,0
Red Razorwind Paintbrush,0,0,0,14382,0,0,3,1,1,6024875,7476055,1,260701,1,0,2069,1,0,0
Dry Razorwind Grass Patch,0,0,0,14383,0,0,3,1,1,6067033,7476056,1,260702,0.6,0,2070,1,0,0
Uncrowned Market Stall,0,0,0,14461,0,0,2,1,1,1345395,7474399,5,260776,1,10,2085,3,0,0
Draenei Crystal Chandelier,0,0,0,14553,0,0,2,3,1,538415,7433586,5,262347,0.4,10,2105,2,0,0
Simple Haranir Table,0,0,0,14615,0,0,131,1,1,5163362,7483237,5,262589,1,10,2137,0,0,0
Replica Forge of the Roaring Mountain,0,0,0,14644,0,0,3,1,1,7483166,7483358,5,262619,1,10,2166,3,0,0
Kyrian Floating Lamp,0,0,0,14676,0,0,2,1,1,2991599,7434600,3,262663,1,10,2167,2,0,0
Small Telogrus Lamp,0,0,0,14730,0,0,130,1,1,5661242,7479512,1,262789,1,10,2172,0,0,0
Restful Bronze Bench,0,0,0,14731,0,617071,131,1,1,5915398,7483334,3,262790,1,10,2173,0,0,0
Brumewood Hollow Grassy Patch,0,0,0,14810,0,0,3,1,1,6717243,7491903,1,263021,1,0,2190,1,0,0
Brumewood Hollow Grassy Spread,0,0,0,14811,0,0,3,1,1,6717244,7491904,3,263022,1,0,2191,1,0,0
Founder's Point Grassy Patch,0,0,0,14812,0,0,3,1,1,6799068,7491905,1,263023,1,0,2192,1,0,0
Founder's Point Grassy Spread,0,0,0,14813,0,0,3,1,1,6799069,7491906,3,263024,1,0,2193,1,0,0
Sturdy Wine Press,0,0,0,14814,0,0,3,1,1,7487232,7491910,5,263025,1,0,2194,1,0,0
Brawler's Barricade,0,0,0,14815,0,0,3,1,1,378577,7489638,5,263026,0.55,10,2195,2,0,0
Darkmaster's Mystical Brazier,0,0,0,14816,0,0,2,1,1,203845,7428102,3,263027,1,10,2196,2,0,0
Razorwind Roofer's Shingle,0,0,0,15261,0,0,129,1,1,6938185,7501359,1,263581,1,0,2283,0,0,0
Razorwind Roofer's Shingle Pile,0,0,0,15262,0,0,129,1,1,6938186,7501355,3,263582,1,0,2284,0,0,0
Tiny Clump of Hay,0,0,0,15263,0,0,131,1,1,6938199,7466524,1,263583,1,0,2285,0,0,0
Razorwind Construction Crane,0,0,0,15264,0,0,129,1,1,6938217,7478549,5,263584,1,0,2286,0,0,0
Cenarion Round Rug,0,0,0,15453,0,0,3,4,1,7504767,7506144,3,264168,1,10,2337,2,0,0
Homestone Doormat,0,0,0,15454,0,0,3,4,1,7506135,7506220,1,264169,1,0,2338,1,1,0
Dreadscar Battle Planning Map,0,0,0,15477,0,0,3,1,1,7506478,7507267,3,264242,1,10,2352,3,0,0
Kun-Lai Lacquered Rickshaw,0,0,0,15595,0,0,3,1,1,7508746,7508956,5,264349,1,10,2414,2,0,0
Golden Pandaren Privacy Screen,0,0,0,15605,0,0,3,1,1,576300,7509620,3,264362,1,10,2421,2,0,0
[DNT] 12PH_Leg_Worgen_Bench_02.M2,0,0,0,15740,0,618818,192,1,1,7508748,7514893,3,264476,1,0,2427,0,0,0
[DNT] [AUTOGEN] 7TR_Tauren_Postbox01.m2,0,0,0,15741,0,0,192,1,1,1253823,7509648,3,264477,1,0,2428,0,0,0
[DNT] 12PH_Leg_7NE_Nightelf_Chair03.M2,0,0,0,15742,0,618819,195,1,1,7508794,7514889,1,264478,1,0,2429,0,0,0
Dalaran Sewer Gate,0,0,0,16012,0,619004,2,1,1,243143,7517736,5,264676,1,10,2463,2,0,0
Rolled Scarab Rug,0,0,0,16013,0,0,3,1,1,424389,7517732,3,264677,1,10,2464,2,0,0
Aspirant's Ringed Banner,0,0,0,16014,0,0,3,1,1,2992361,7517730,5,264678,1,10,2465,2,0,0
Valdrakken Wall Shelf,0,0,0,16015,0,0,2,1,1,4286997,7517766,5,264679,1,10,2466,2,0,0
Glazed Sin'dorei Vial,0,0,0,16082,0,0,3,1,1,191966,7518965,1,264705,1,10,2480,2,0,0
Shadow Council Torch,0,0,0,16083,0,0,2,1,1,192707,7518966,3,264706,1,10,2481,2,0,0
Resizable All-Purpose Gear,0,0,0,16084,0,0,3,2,1,197671,7518968,3,264707,1,10,2482,2,0,0
Home Defense Gadget,180,0,0,16085,0,0,3,1,1,197708,7518970,1,264708,1,10,2483,2,0,0
Stranglekelp Sack,0,0,0,16086,0,0,3,1,1,198443,7518974,1,264709,1,10,2484,2,0,0
Dalaran Sun Sconce,0,0,0,16087,0,0,3,2,1,243135,7518976,1,264710,1,10,2485,2,0,0
Joybuzz's Joyful Wall of Trains,0,0,0,16088,0,0,3,1,1,244205,7428098,5,264711,1,10,2486,2,0,0
Gilnean Spare Saddle,0,0,0,16089,0,0,3,1,1,306120,7518977,1,264712,1,10,2487,2,0,0
Heart of the Forest Banner,0,0,0,16090,0,0,3,1,1,3564033,7518978,5,264713,0.5,10,2488,2,0,0
[DNT] 12PH_Leg_PA_innBench_01.M2,0,0,0,16091,0,619053,195,1,1,7508792,7518991,3,264714,1,0,2489,0,0,0
[DNT] [AUTOGEN] AK_ALCHEMYBOTTLE01.M2,0,0,0,16219,0,0,192,1,1,191825,7428269,1,264899,1,0,2520,0,0,0
Arakkoan Alchemist's Bottle,0,0,0,16220,0,0,192,1,1,191826,7433538,1,264900,1,10,2521,0,0,0
[DNT] 12PH_Leg_7NE_Druid_StoneRune01.M2,0,0,0,16221,0,0,192,1,1,7515605,7521260,5,264901,1,0,2522,0,0,0
[DNT] [AUTOGEN] DR_DRAENEI_HOLORUNES01.M2,0,0,0,16754,0,0,131,4,1,7426031,7426031,1,265331,1,0,2549,0,0,0
[DNT] [AUTOGEN] 12PH_Durotar_Lighting_HangingBrazier03.M2,0,0,0,17609,0,0,131,1,1,7550546,7550696,3,265924,1,0,2643,0,0,0
[DNT] [AUTOGEN] 12PH_Durotar_Lighting_HangingBrazier04.M2,0,0,0,17610,0,0,131,1,1,7550547,7550698,3,265925,1,0,2644,0,0,0
[DNT] [AUTOGEN] 12PH_Durotar_Lighting_HangingBrazier05.M2,0,0,0,17611,0,0,131,1,1,7550548,7550692,3,265926,1,0,2645,0,0,0
[DNT] [AUTOGEN] 12PH_Opulent_Sofa_Large01_NoCloth.M2,0,0,0,17740,0,621536,131,1,1,7324300,7552396,5,266064,1,0,2653,0,0,0
