OverrideName_lang,OverrideSubtext_lang,OverrideDescription_lang,ID,SpellID,OverrideIcon,OverridesSpellID,VisibleSpellID
,,+$ev1 $en1 while gathering Lush herbs.,124079,0,0,0,0
,,Learn to process herbs into $@spellname442989.,124080,442989,0,0,0
,,+$ev1 $en1 while gathering Lush herbs.,124081,0,0,0,0
,,"Your botanical knowledge allows you to activate your $@spellname439871, getting double the herbs from your next gather.",124082,439871,0,0,0
,,+$ev1 $en1 while gathering Lush herbs.,124083,0,0,0,0
,,Learn to process herbs into $@spellname442988.,124084,442988,0,0,0
Mulching,,"Learn what causes plants to grow and thrive in Khaz Algar, increasing your skills related to lush herbs while learning how to make potent mulches. Gain +$ev1 $en1 per point in this specialization while gathering lush herbs.",124085,0,133651,0,0
,,"Your cultivation experience has taught you potent techniques, allowing you to find all varieties of Verdant Seeds more often while gathering.",124086,0,0,0,0
,,+$ev1 $en1 while gathering herbs.,124087,0,0,0,0
,,You are now able to collect Sporefused Verdant Seeds while gathering Sporefused herbs.,124088,0,0,0,0
,,+$ev1 $en1 while gathering herbs.,124089,0,0,0,0
,,You are now able to collect Irradiated Verdant Seeds while gathering Irradiated herbs.,124090,0,0,0,0
,,+$ev1 $en1 while gathering herbs.,124091,0,0,0,0
,,You are now able to collect Crystalline Verdant Seeds while gathering Crystallized herbs.,124092,0,0,0,0
,,+$ev1 $en1 while gathering herbs.,124093,0,0,0,0
,,"Expand your knowledge of the Verdant Seeds found in Khaz Algar, allowing you to find them more often. These seeds can be planted at the Beledar's Bounty in Hallowfall.",124094,0,0,0,0
Cultivation,,"Study the intricacies of cultivating plantlife in Khaz Algar, gaining +$ev1 $en1 per point in this specialization while gathering herbs.",124095,0,464030,0,0
,,Learn how to gather Khaz Algar herbs while mounted.,124096,0,0,0,0
,,+$ev1 $en1 while gathering herbs.,124097,0,0,0,0
,,Learn the final sub-specialization.,124098,0,0,0,0
,,+$ev1 $en1 while gathering herbs.,124099,0,0,0,0
,,+$ev1 $en1 while gathering herbs.,124100,0,0,0,0
,,+$ev1 $en1 while gathering herbs.,124101,0,0,0,0
,,Learn a sub-specialization of your choice.,124102,0,0,0,0
,,+$ev1 $en1 while gathering herbs.,124103,0,0,0,0
,,- Gathering herbs in Khaz Algar will replenish 1 Vigor.|n|n- +$ev1 $en1 while gathering herbs.,124104,0,0,0,0
Botany,,"Focus on the sciences of various plantlife on Khaz Algar and how to gather them efficiently, gaining +$ev1 $en1 per point in this specialization while gathering herbs.",124105,0,134913,0,0
Mulching,,,124106,0,133651,0,0
Cultivation,,,124107,0,464030,0,0
Botany,,Study the various plantlife found on and around Khaz Algar and how to gather them.,124108,0,134913,0,0
,,"Master your skills over Arcane Duplication, creating an additional herb when you use it.",124109,0,0,0,0
,,+$ev1 $en1 while gathering Irradiated herbs.,124110,0,0,0,0
,,+$ev1 $en1 while gathering Irradiated herbs.,124111,0,0,0,0
,,+$ev1 $en1 while gathering Irradiated herbs.,124112,0,0,0,0
,,The amount of Overload cooldown refunded by gathering Irradiated herbs is increased by a large amount.,124113,0,0,0,0
,,+$ev1 $en1 while gathering Irradiated herbs.,124114,0,0,0,0
,,+$ev1 $en1 while gathering Irradiated herbs.,124115,0,0,0,0
,,+$ev1 $en1 while gathering Irradiated herbs.,124116,0,0,0,0
,,The knockback explosion caused by gathering an Irradiated herb has less of an effect on you.,124117,0,0,0,0
Irradiated,,"Master the arcane power trapped within these plants, increasing your mastery of the latent energy and learning how to propagate it. Gain +$ev1 $en1 per point in this specialization while gathering them.",124118,0,5929746,0,0
,,"You have attuned yourself to the magical spores, and can see camoflauged herbs while affected by them.",124119,0,0,0,0
,,+$ev1 $en1 while gathering Sporefused herbs.,124120,0,0,0,0
,,+$ev1 $en1 while gathering Sporefused herbs.,124121,0,0,0,0
,,+$ev1 $en1 while gathering Sporefused herbs.,124122,0,0,0,0
,,The amount of Overload cooldown refunded by gathering Sporefused herbs is increased by a large amount.,124123,0,0,0,0
,,+$ev1 $en1 while gathering Sporefused herbs.,124124,0,0,0,0
,,+$ev1 $en1 while gathering Sporefused herbs.,124125,0,0,0,0
,,+$ev1 $en1 while gathering Sporefused herbs.,124126,0,0,0,0
,,You see less dangerous hallucinations while affected by the magical spores.,124127,0,0,0,0
Sporefused,,"Strengthen your skills at handling spore-laden herbs on Khaz Algar, learning how to leverage their perception-altering properties more to your advantage. Gain +$ev1 $en1 per point in this specialization while gathering them.",124128,0,5929761,0,0
,,You can receive more Writhing Samples from the creature summoned by Overloading an Altered herb.,124129,0,0,0,0
,,+$ev1 $en1 while gathering Altered herbs.,124130,0,0,0,0
,,+$ev1 $en1 while gathering Altered herbs.,124131,0,0,0,0
,,+$ev1 $en1 while gathering Altered herbs.,124132,0,0,0,0
,,The amount of Overload cooldown refunded by gathering Altered herbs is increased by a large amount.,124133,0,0,0,0
,,+$ev1 $en1 while gathering Altered herbs.,124134,0,0,0,0
,,+$ev1 $en1 while gathering Altered herbs.,124135,0,0,0,0
,,+$ev1 $en1 while gathering Altered herbs.,124136,0,0,0,0
,,"Your knowledge of Altered herbs and their dangerous side effects prepares you, reducing the damage you take from them.",124137,0,0,0,0
Altered,,"Learn how to handle altered herbs deep under Khaz Algar, resisting their dangerous side effects while gathering precious resources. Gain +$ev1 $en1 per point in this specialization while gathering them.",124138,0,5929763,0,0
,,Overloading a Crystallized herb has a chance to grant you extra Crystalline Powder.,124139,0,0,0,0
,,+$ev1 $en1 while gathering Crystallized herbs.,124140,0,0,0,0
,,+$ev1 $en1 while gathering Crystallized herbs.,124141,0,0,0,0
,,+$ev1 $en1 while gathering Crystallized herbs.,124142,0,0,0,0
,,The amount of Overload cooldown refunded by gathering Crystallized herbs is increased by a large amount.,124143,0,0,0,0
,,+$ev1 $en1 while gathering Crystallized herbs.,124144,0,0,0,0
,,+$ev1 $en1 while gathering Crystallized herbs.,124145,0,0,0,0
,,+$ev1 $en1 while gathering Crystallized herbs.,124146,0,0,0,0
,,"Attune yourself with the lands further, granting you a return portal whenever you overload a Crystallized herb.",124147,0,0,0,0
Crystallized,,"Attune yourself with the Crystallized herbs of Khaz Algar and resonate with their ancient magic, gaining +$ev1 $en1 per point in this specialization while gathering them.",124148,0,5929744,0,0
,,You gain an additional charge of $@spellname423395.,124149,443047,0,0,0
,,Learn the final sub-specialization.,124150,0,0,0,0
,,The amount of Overload cooldown refunded by gathering herbs is increased by a small amount.,124151,0,0,0,0
,,Learn a sub-specialization of your choice.,124152,0,0,0,0
,,The amount of Overload cooldown refunded by gathering herbs is increased by a small amount.,124153,0,0,0,0
,,Learn a sub-specialization of your choice.,124154,0,0,0,0
,,The amount of Overload cooldown refunded by gathering herbs is increased by a small amount.,124155,0,0,0,0
,,Learn a sub-specialization of your choice.,124156,0,0,0,0
,,"Learn how to $@spellname423395, an ability that allows you to channel energy into empowered herbs for unique bonuses and effects if you don't know how to already. In addition, the cooldown of this ability is reduced whenever you gather herbs on Khaz Algar.",124157,423395,0,0,0
Overloading the Underground,,"The locals of Khaz Algar have caused herbs to evolve and change in unpredictable ways. Devoting yourself to the study of these unusual variants will allow you to get more from these special herbs while helping negate potential side effects, gaining +$ev1 $en1 when dealing with these specialized nodes.",124158,0,4554441,0,0
Irradiated,,,124159,0,5929746,0,0
Sporefused,,,124160,0,5929761,0,0
Altered,,,124161,0,5929763,0,0
Crystallized,,,124162,0,5929744,0,0
Overloading the Underground,,Specialize in gathering empowered herbs and Overloading them to various effects.,124163,0,4554441,0,0
,,"Your senses sharpen, allowing you to find Null Lotus more often when gathering Luredrop.",124164,0,0,0,0
,,+$ev1 $en1 while gathering Luredrop.,124165,0,0,0,0
,,+$ev1 $en1 while gathering Luredrop.,124166,0,0,0,0
,,+$ev1 $en1 while gathering Luredrop.,124167,0,0,0,0
,,Your Finesse has a chance to yield additional Luredrop.,124168,0,0,0,0
,,+$ev1 $en1 while gathering Luredrop.,124169,0,0,0,0
,,+$ev1 $en1 while gathering Luredrop.,124170,0,0,0,0
,,+$ev1 $en1 while gathering Luredrop.,124171,0,0,0,0
,,+$ev1 $en1 while gathering Luredrop.,124172,0,0,0,0
Carnivorous Connoisseur,,"Master the fine art of handling the uncommon carnivorous herb of Khaz Algar's caverns -- Luredrop, gaining +$ev1 $en1 per point in this sub-specialization while gathering it.",124173,0,5525213,0,0
,,"Your senses sharpen, allowing you to find Null Lotus more often when gathering Blessing Blossom.",124174,0,0,0,0
,,+$ev1 $en1 while gathering Blessing Blossom.,124175,0,0,0,0
,,+$ev1 $en1 while gathering Blessing Blossom. ,124176,0,0,0,0
,,+$ev1 $en1 while gathering Blessing Blossom.,124177,0,0,0,0
,,Your Finesse has a chance to yield additional Blessing Blossom.,124178,0,0,0,0
,,+$ev1 $en1 while gathering Blessing Blossom.,124179,0,0,0,0
,,+$ev1 $en1 while gathering Blessing Blossom. ,124180,0,0,0,0
,,+$ev1 $en1 while gathering Blessing Blossom.,124181,0,0,0,0
,,+$ev1 $en1 while gathering Blessing Blossom.,124182,0,0,0,0
Blossom Browser,,"Foster your knowledge for the uncommon blossom of Khaz Algar's outdoors -- Blessing Blossom, gaining +$ev1 $en1 per point in this sub-specialization while gathering Blessing Blossom.",124183,0,5525212,0,0
,,"Your senses sharpen, allowing you to find Null Lotus more often when gathering Orbinid.",124184,0,0,0,0
,,+$ev1 $en1 while gathering Orbinid.,124185,0,0,0,0
,,+$ev1 $en1 while gathering Orbinid.,124186,0,0,0,0
,,+$ev1 $en1 while gathering Orbinid.,124187,0,0,0,0
,,Your Finesse has a chance to yield additional Orbinid.,124188,0,0,0,0
,,+$ev1 $en1 while gathering Orbinid.,124189,0,0,0,0
,,+$ev1 $en1 while gathering Orbinid.,124190,0,0,0,0
,,+$ev1 $en1 while gathering Orbinid.,124191,0,0,0,0
,,+$ev1 $en1 while gathering Orbinid.,124192,0,0,0,0
Orbinid Observer,,"Invest in your understanding of the uncommon alien herb of Khaz Algar's caverns -- Orbinid, gaining +$ev1 $en1 per point in this sub-specialization while gathering it.",124193,0,5536646,0,0
,,"Your senses sharpen, allowing you to find Null Lotus more often when gathering Mycobloom.",124194,0,0,0,0
,,+$ev1 $en1 while gathering Mycobloom. ,124195,0,0,0,0
,,+$ev1 $en1 while gathering Mycobloom. ,124196,0,0,0,0
,,+$ev1 $en1 while gathering Mycobloom. ,124197,0,0,0,0
,,Your Finesse has a chance to yield additional Mycobloom.,124198,0,0,0,0
,,+$ev1 $en1 while gathering Mycobloom. ,124199,0,0,0,0
,,+$ev1 $en1 while gathering Mycobloom. ,124200,0,0,0,0
,,+$ev1 $en1 while gathering Mycobloom.,124201,0,0,0,0
,,+$ev1 $en1 while gathering Mycobloom.,124202,0,0,0,0
Fungus Forager,,"Develop an affinity for the common fungus of Khaz Algar -- Mycobloom, gaining +$ev1 $en1 per point in this sub-specialization while gathering Mycobloom.",124203,0,5525214,0,0
,,"Your senses sharpen, allowing you to find Null Lotus more often when gathering Arathor's Spear.",124204,0,0,0,0
,,+$ev1 $en1 while gathering Arathor's Spear. ,124205,0,0,0,0
,,+$ev1 $en1 while gathering Arathor's Spear. ,124206,0,0,0,0
,,+$ev1 $en1 while gathering Arathor's Spear. ,124207,0,0,0,0
,,Your Finesse has a chance to yield additional Arathor's Spear.,124208,0,0,0,0
,,+$ev1 $en1 while gathering Arathor's Spear. ,124209,0,0,0,0
,,+$ev1 $en1 while gathering Arathor's Spear. ,124210,0,0,0,0
,,+$ev1 $en1 while gathering Arathor's Spear.,124211,0,0,0,0
,,+$ev1 $en1 while gathering Arathor's Spear.,124212,0,0,0,0
Spear Scavenger,,"Learn how to handle the uncommon herb of Khaz Algar's outdoors -- Arathor's Spear, gaining +$ev1 $en1 per point in this sub-specialization while gathering it.",124213,0,5536644,0,0
,,Learn to $@spellname438812 and unlock the final sub-specialization.,124214,438812,0,0,0
,,Learn a sub-specialization of your choice.,124215,0,0,0,0
,,+$ev1 $en1 while gathering herbs.,124216,0,0,0,0
,,Learn a sub-specialization of your choice.,124217,0,0,0,0
,,Learn to $@spellname438811.,124218,438811,0,0,0
,,Learn a sub-specialization of your choice.,124219,0,0,0,0
,,+$ev1 $en1 while gathering herbs. ,124220,0,0,0,0
,,Learn a sub-specialization of your choice.,124221,0,0,0,0
,,+$ev1 $en1 while gathering herbs.,124222,0,0,0,0
Bountiful Harvests,,"Practice the meticulous process of spotting, harvesting, and storing the herbs of Khaz Algar more efficiently, gaining +$ev1 $en1 while gathering.",124223,0,3615517,0,0
Spear Scavenger,,,124224,0,5536644,0,0
Orbinid Observer,,,124225,0,5536646,0,0
Fungus Forager,,,124226,0,5525214,0,0
Carnivorous Connoisseur,,,124227,0,5525213,0,0
Blossom Browser,,,124228,0,5525212,0,0
Bountiful Harvests,,Specialize in gathering the herbs found throughout Khaz Algar.,124229,0,3615517,0,0
,,,124230,440661,0,0,0
,,,124231,440669,0,0,0
,,,124232,440674,0,0,0
,,,124233,428940,0,0,0
,,,124235,440031,0,0,0
,,"A master of finding rare materials, you gain +$ev1 $en1 while skinning.",124643,0,0,0,0
,,+$ev1 $en1 while skinning.,124644,0,0,0,0
,,+$ev1 $en1 while skinning.,124645,0,0,0,0
,,+$ev1 $en1 while skinning.,124646,0,0,0,0
,,+$ev1 $en1 while skinning.,124647,0,0,0,0
,,+$ev1 $en1 while skinning.,124648,0,0,0,0
,,+$ev1 $en1 while skinning.,124649,0,0,0,0
,,+$ev1 $en1 while skinning.,124650,0,0,0,0
,,Gain an increased chance to gather species-specific reagents from the creatures of Khaz Algar.,124651,0,0,0,0
Trophy Taker,,"Learn how to identify rare materials belonging to particular species of creatures, gaining +$ev1 $en1 while skinning in Khaz Algar per point in this Specialization.",124652,0,133296,0,0
,,Gain an additional charge of $@spellname442615.,124653,442640,0,0,0
,,+$ev1 $en1 while skinning.,124654,0,0,0,0
,,The cooldown of $@spellname442615 recovers 25% faster.,124655,442639,0,0,0
,,+$ev1 $en1 while skinning.,124656,0,0,0,0
,,You recieve additional rare meat when using $@spellname442615.,124657,0,0,0,0
,,+$ev1 $en1 while skinning.,124658,0,0,0,0
,,The cooldown of $@spellname442615 recovers 15% faster.,124659,442637,0,0,0
,,+$ev1 $en1 while skinning.,124660,0,0,0,0
,,"Learn to $@spellname442615, a long cooldown ability. Doing so will guarantee some meat from the next creature you skin.",124661,442615,0,0,0
Meat Carver,,Learn the skills and techniques needed to Carve Meat. Gain +$ev1 $en1 while skinning in Khaz Algar per point in this Specialization.,124662,0,1698637,0,0
,,Learn to craft a $@spellname442648.,124663,442648,0,0,0
,,+$ev1 $en1 while skinning.,124664,0,0,0,0
,,Learn to craft an $@spellname442647.,124665,442647,0,0,0
,,+$ev1 $en1 while skinning.,124666,0,0,0,0
,,Learn to craft a $@spellname442646.,124667,442646,0,0,0
,,+$ev1 $en1 while skinning.,124668,0,0,0,0
,,Learn to craft a $@spellname442645.,124669,442645,0,0,0
,,+$ev1 $en1 while skinning.,124670,0,0,0,0
,,Learn to craft a $@spellname442644.,124671,442644,0,0,0
Fishing Friend,,"Hone your skills at making various lures to help reel in specific species of fish. Additionally, gain +$ev1 $en1 while skinning in Khaz Algar per point in this Specialization.",124672,0,1379246,0,0
,,You have a chance while skinning to find Bizarrely-Shaped Stomachs. What could possibly be inside them?,124673,0,0,0,0
,,+$ev1 $en1 while skinning.,124674,0,0,0,0
,,Learn the final sub-specialization.,124675,0,0,0,0
,,+$ev1 $en1 while skinning.,124676,0,0,0,0
,,Learn a sub-specialization of your choice and +$ev1 $en1 while skinning.,124677,0,0,0,0
,,+$ev1 $en1 while skinning.,124678,0,0,0,0
,,Learn a sub-specialization of your choice.,124679,0,0,0,0
,,+$ev1 $en1 while skinning.,124680,0,0,0,0
,,+$ev1 $en1 while skinning.,124681,0,0,0,0
Harvesting,,"Train your skills in Harvesting, gaining +$ev1 $en1 while skinning in Khaz Algar per point in this Specialization.",124682,0,464119,0,0
Trophy Taker,,,124683,0,133296,0,0
Meat Carver,,,124684,0,1698637,0,0
Fishing Friend,,,124685,0,1379246,0,0
Harvesting,,Specialize in harvesting unique materials that are utilized by many professions.,124686,0,464119,0,0
,,Learn to infuse your standard lures with Writhing Samples.,124687,442651,0,0,0
,,+$ev1 $en1 while skinning.,124688,0,0,0,0
,,The amount of cooldown refunded for your Elusive Creature Bait through skinning is increased by a small amount.,124689,0,0,0,0
,,+$ev1 $en1 while skinning.,124690,0,0,0,0
,,Learn to infuse your standard lures with Viridescent Spores.,124691,442650,0,0,0
,,+$ev1 $en1 while skinning.,124692,0,0,0,0
,,The amount of cooldown refunded for your Elusive Creature Bait through skinning is increased by a small amount.,124693,0,0,0,0
,,+$ev1 $en1 while skinning.,124694,0,0,0,0
,,Learn to infuse your standard lures with Crystalline Powder.,124695,442649,0,0,0
Impressive Infuser,,"Learn to use the materials at hand in Khaz Algar to infuse your baits, causing the lured creatures to have additional reagents when you gather from them. Additionally, gain +$ev1 $en1 while skinning in Khaz Algar per point in the Specialization.",124696,0,136027,0,0
,,"You have learned all there is to know about luring the elusive creatures of Khaz Algar. You can now make the $@spellname442655 for summoning a powerful creature in a specific location. In addition, you can summon rare creatures hiding in specific places.",124697,442655,0,0,0
,,The amount of cooldown refunded for your Elusive Creature Bait through skinning is increased by a small amount.,124698,0,0,0,0
,,+$ev1 $en1 while skinning.,124699,0,0,0,0
,,The amount of cooldown refunded for your Elusive Creature Bait through skinning is increased by a small amount.,124700,0,0,0,0
,,Your skills grow. You can now lure the elite elusive creatures of Khaz Algar.,124701,0,0,0,0
,,The amount of cooldown refunded for your Elusive Creature Bait through skinning is increased by a small amount.,124702,0,0,0,0
,,+$ev1 $en1 while skinning.,124703,0,0,0,0
,,The amount of cooldown refunded for your Elusive Creature Bait through skinning is increased by a small amount.,124704,0,0,0,0
,,The amount of cooldown refunded for your Elusive Creature Bait through skinning is increased.,124705,0,0,0,0
Trained Tracker,,"Hone your skills to lure out bigger game. Additionally, gain +$ev1 $en1 while skinning in Khaz Algar per point in this Specialization.",124706,0,236183,0,0
,,The amount of cooldown refunded for your Elusive Creature Bait through skinning is doubled when skinning Elite and Rare creatures.,124707,0,0,0,0
,,+$ev1 $en1 while skinning.,124708,0,0,0,0
,,Learn the final sub-specialization.,124709,0,0,0,0
,,+$ev1 $en1 while skinning.,124710,0,0,0,0
,,"Learn to craft $@spellname442654, luring in all unoccupied, skinnable beasts to you.",124711,442654,0,0,0
,,+$ev1 $en1 while skinning.,124712,0,0,0,0
,,Learn a sub-specialization of your choice.,124713,0,0,0,0
,,+$ev1 $en1 while skinning.,124714,0,0,0,0
,,Learn to craft $@spellname442652. You can place them outdoors in Khaz Algar to lure elusive creatures out of hiding.,124715,442652,0,0,0
Luring,,"Improve your skinning efficiency, gaining +$ev1 $en1 while skinning in Khaz Algar per point in this Specialization.",124716,0,134026,0,0
Impressive Infuser,,,124717,0,136027,0,0
Trained Tracker,,,124718,0,236183,0,0
Luring,,Specialize in creating special baits to lure out the elusive creatures of Khaz Algar.,124719,0,134026,0,0
,,Learn to $@spellname440943.,124720,440943,0,0,0
,,+$ev1 $en1 while skinning chitinous creatures.,124721,0,0,0,0
,,+$ev1 $en1 while skinning chitinous creatures.,124722,0,0,0,0
,,+$ev1 $en1 while skinning chitinous creatures.,124723,0,0,0,0
,,Learn to $@spellname440942.,124724,440942,0,0,0
,,+$ev1 $en1 while skinning chitinous creatures.,124725,0,0,0,0
,,+$ev1 $en1 while skinning chitinous creatures.,124726,0,0,0,0
,,+$ev1 $en1 while skinning chitinous creatures.,124727,0,0,0,0
,,+$ev1 $en1 while skinning chitinous creatures.,124728,0,0,0,0
Concrete Chitin,,"Improve your scale skinning capabilities, gaining +$ev1 $en1 while skinning chitinous creatures on Khaz Algar per point in the Specialization.",124729,0,5929557,0,0
,,Learn to $@spellname440938.,124730,440938,0,0,0
,,+$EV1 $EN1 while skinning leathery creatures.,124731,0,0,0,0
,,+$ev1 $en1 while skinning leathery creatures.,124732,0,0,0,0
,,+$ev1 $en1 while skinning leathery creatures.,124733,0,0,0,0
,,Learn to $@spellname440937.,124734,440937,0,0,0
,,+$ev1 $en1 while skinning leathery creatures.,124735,0,0,0,0
,,+$ev1 $en1 while skinning leathery creatures.,124736,0,0,0,0
,,+$ev1 $en1 while skinning leathery creatures.,124737,0,0,0,0
,,+$ev1 $en1 while skinning leathery creatures.,124738,0,0,0,0
Luxurious Leathers,,"Gain an affinity for the leathery creatures of Khaz Algar, gaining +$ev1 $en1 while skinning leather creatures in Khaz Algar per point in this Specialization.",124739,0,5929562,0,0
,,Gain a third charge of $@spellname440977.,124740,442630,0,0,0
,,+$ev1 $en1 while skinning.,124741,0,0,0,0
,,"Learn how to further improve hides, refining them from |A:Professions-Icon-Quality-Tier2-Small:20:20|a to |A:Professions-Icon-Quality-Tier3-Small:20:20|a. In addition, learn the final sub-specialization.",124742,440934,0,0,0
,,+$ev1 $en1 while skinning.,124743,0,0,0,0
,,Gain a second charge of $@spellname440977.,124744,442626,0,0,0
,,+$ev1 $en1 while skinning.,124745,0,0,0,0
,,"Learn how to improve lower quality hides, refining them from |A:Professions-Icon-Quality-Tier1-Small:20:20|a to |A:Professions-Icon-Quality-Tier2-Small:20:20|a. Also learn a sub-specialization of your choice.",124746,440929,0,0,0
,,+$ev1 $en1 while skinning.,124747,0,0,0,0
,,"Learn to $@spellname440977, a long cooldown ability. Doing so will guarantee a hide or carapace from the next Algari creature you skin.",124748,440977,0,0,0
Tanning,,"Improve your capabilities at gathering general materials from creatures, gaining +$ev1 $en1 while skinning in Khaz Algar per point in this Specialization.",124749,0,4046656,0,0
Concrete Chitin,,,124750,0,5929557,0,0
Luxurious Leathers,,,124751,0,5929562,0,0
Tanning,,"Improve at your general skinning techniques, learning how to gather, prepare, and store the various standard reagents you can gather from the creatures of Khaz Algar.",124752,0,4046656,0,0
,,,124753,440031,0,0,0
,,,124754,440116,0,0,0
,,,124755,439901,0,0,0
,,,124756,440995,0,0,0
,,,124757,440993,0,0,0
,,,124758,440992,0,0,0
,,,125023,441257,0,0,0
,,,125024,441219,0,0,0
,,,125025,441181,0,0,0
